propuesta_id	run_id	relacion_id	tarea_observacion_id	input_inspector_ref	input_inspector_sha256	reporte_neutral_ref	reporte_neutral_sha256	input_curador_ref	input_curador_sha256	activo_id	fuente	snapshot_t0_sha256	baseline_sha256	accion_curador	adjudicacion_propuesta	estado_cierre	accion_original	accion_original_sha256	input_requerido_original	reserva_original	evidencia_ref_original	criterio_cierre_individual	evidencia_ref_accion_original	evidencia_ref_evidencia_original	resultado_contrastado	expediente_integrable	modifica_baseline	reserva_curador
SEMPROP-ab363fc17bf4db4f9507c1dd	SEMRUN-354ccb9dc1023a0bd420d48f	REL-6ebc288cb21990e446f70262	TOBS-SEM-922b2e9c3384d6466cc42f93	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-922b2e9c3384d6466cc42f93.json	7d22f9d92735a5c5371cf7fc2c23a83e8301e9cf53d79b80f67a11e2a8832f8b	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-922b2e9c3384d6466cc42f93.json	b4f9b2d3e60dc36b4f9e91211ed4ee12e93a9dee103cd215fcae46bdad3e807a	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-922b2e9c3384d6466cc42f93.json	b3ba513e88b7c68d326024392ad7f3f7dd1701bb707e9837a83061228a6d7e3a	NO_DETERMINADO	PUB	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Localizar el payload oficial concreto del padrón y abrir diccionario/llaves antes de evaluar el vínculo causal o de participación.	2b7ed0e68fb946629d88d0196c0bd1fcd5217f16d9fe5a09a92704a06148ee0d	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/integrador-psicologia-mexicano.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-ext-general-2026-08-06.tsv	MAIN:canon/integrador-psicologia-mexicano.md	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-9a5bf066eb8ab57f72b14706	SEMRUN-354ccb9dc1023a0bd420d48f	REL-6f1cef5066c5478632ac5045	TOBS-SEM-2e89e6e8039851500644f86c	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-2e89e6e8039851500644f86c.json	c0ab3c652934b383f4427f698638df18e064defd0a5a9fc76b2d87da00ee669b	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-2e89e6e8039851500644f86c.json	463b31075607db9f7647c24929bf8011f7592452921f0ed03085d83706c4a197	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-2e89e6e8039851500644f86c.json	b576514bdea3ea03d5f244c475e32d69ec29aa195af003f6689d6e658a383deb	NO_DETERMINADO	IMSS	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.	d037550cd1426688fd2abdfa16eb77e05f030000d4b29c15b046192bde2e8c55	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-bfee32383be56bc2ac8a9357	SEMRUN-354ccb9dc1023a0bd420d48f	REL-71d03c31e21a53076736dfd0	TOBS-SEM-2afc594c6bbdaabe79c4052b	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-2afc594c6bbdaabe79c4052b.json	b38abe50acdf88710aa22ddb75d6bf9f64344bc5d9afa82ace42d6a3cdc87afc	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-2afc594c6bbdaabe79c4052b.json	6231da52b1e41b6834d36de7d1626884840dfda06a9ca779ab57a0a7a5ce3cd5	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-2afc594c6bbdaabe79c4052b.json	c5ab542ec9eb859215fbde780bebfe1b68dc0d31d1be1fd56de25b5694642852	NO_DETERMINADO	INTERACTING_AS_EQUALS_REDUCES_PARTISAN_POLARIZATION_IN_MEXICO	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Abrir materiales suplementarios del estudio y localizar variable, tratamiento, resultado y muestra mexicanos pertinentes.	014db8569a22da88dffea08977f3ccd081816f03ec3ffc2a264502859b0796ba	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L22	MAIN:data/mapa-ext-academico-2026-08-06.tsv	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-128f1c16679e7183e7395ffe	SEMRUN-354ccb9dc1023a0bd420d48f	REL-72ff714a3ba6d0bab952e05f	TOBS-SEM-ce89bad5829d87356038337d	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-ce89bad5829d87356038337d.json	b5f8a118b942e315704ba341ee9003689ece1f5d46fda664ab7f65d9151ec5f4	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-ce89bad5829d87356038337d.json	6e065f96ce9a0216794342c2ffde332216f3f8cc1a2f832586627c0a91c28adb	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-ce89bad5829d87356038337d.json	397c57f3e2547aa336f831e6d6c6920292f660a7d55f3cf8931e789740032934	NO_DETERMINADO	ISSP	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Obtener codebook México 2017.	1113576c7d15b947d3a981093aebd8038e9c1170fded28b3c5afa935d91edca8	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-e24c67bc11c84ee25d37bd5c	SEMRUN-354ccb9dc1023a0bd420d48f	REL-75b2ff53a19d8058eba2dbb7	TOBS-SEM-0cc2dcc09a88442d3ed6f491	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-0cc2dcc09a88442d3ed6f491.json	0d0c91e67c5b919e52f36e35f9ec83843e87d6ad6292ed2dea99dfa87d843bf8	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-0cc2dcc09a88442d3ed6f491.json	8dc35130f1d333983c26655b8aa1dc13f369c168a29a92729e15930ab6a81d5b	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-0cc2dcc09a88442d3ed6f491.json	5160e1f6e09ed09765e00274bff0b0da85a660ac07f442f01e240be94a78f1ac	NO_DETERMINADO	ISSP	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	EJECUTADA_CON_RESULTADO	Abrir módulo exacto.	e423a1430632895bb40c42482d7a5b0d670b5b140f2d4ba753c25c2d0b188a93	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-955a7925d71546e919569436	SEMRUN-354ccb9dc1023a0bd420d48f	REL-75c66af2edc4b79afcb439c3	TOBS-SEM-8efebc75fe46505e8dd50018	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-8efebc75fe46505e8dd50018.json	c13b838945e79c5a8b2c2aff5fe39e27ddb129f4486b2646d5d22b38c34c6174	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-8efebc75fe46505e8dd50018.json	64d60672dea14ba2a77c4e29f16130a23c94fca0061ae59c7d1b78fd0dfa724a	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-8efebc75fe46505e8dd50018.json	a5ab960ae662826e630b8cf53f0e367f8fe283cf6622b681543104a3e5d3161f	NO_DETERMINADO	GPS	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	ESCALAR	CANDIDATA	REQUIERE_DECISION_HUMANA	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.	84d803994434985f361bc6efc9f311d9e27f320c7dab31f804d9296fb4f4a7ba	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	La acción exige autorización/licencia y no apareció un objeto descargable abierto en los intentos permitidos.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-6eb95b5057506b88780b4637	SEMRUN-354ccb9dc1023a0bd420d48f	REL-75de72336ada4a506a3b5476	TOBS-SEM-96ba340533699c6b8c558b4e	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-96ba340533699c6b8c558b4e.json	eab9536c46ec02edda1f3d40399f0893500b86e9890d9682f0128afc9298ef50	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-96ba340533699c6b8c558b4e.json	a5cfc4e47e1effe8b718bd8e432ac76c9555b57d4cf1057d6d896127b4090f03	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-96ba340533699c6b8c558b4e.json	68100bd7d18f6ee87d27cf1e8c8cfefc236fdca7b2099b3dccf2421bd4f88f7f	NO_DETERMINADO	BIARE	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Resolver BIARE/ENBIARE.	cf539b3df598e43e6e5cc68a2a217c548ddefffc5a38ca9fb6e2655722f39ab1	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/modelo-decision-v4_0.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	MAIN:canon/modelo-decision-v4_0.md	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-4c1259a2a2df32903ef67838	SEMRUN-354ccb9dc1023a0bd420d48f	REL-7751c832c7e30e4e4d7603cc	TOBS-SEM-6669ced48b6249621696bc81	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-6669ced48b6249621696bc81.json	c98db4d3fac7ac8c8ac13e509f89e6c3ac888273d514d2e7f661ba03516d63ba	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-6669ced48b6249621696bc81.json	526741101e6a8e26effc99bb0b55383602417e7a29d821d25930ee7beb2602b6	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-6669ced48b6249621696bc81.json	01e65498981addd0b6162dd0c5d96a18aa9c3a8624785e4d8691c4ee8707500c	NO_DETERMINADO	ISSP	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	NO_ALCANZO_TRAS_INTENTOS	Resolver edición.	8b39bc5ecb2c916103846a416600426dab91fea4aacbeecb95e746e8d7ab5971	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	Los intentos reales terminaron sin HTTP 2xx; continuar solo con acceso alternativo autorizado o localizador corregido.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-5bbc930107a5725545bf76bf	SEMRUN-354ccb9dc1023a0bd420d48f	REL-781037a17e27bb2b93e13a63	TOBS-SEM-fd3581cd746da1a56f77ab34	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-fd3581cd746da1a56f77ab34.json	72b2d87b3aa0a39a73e15c9eb4c9d11e57408830c678e8356625ecd2402b371e	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-fd3581cd746da1a56f77ab34.json	65c600ba504706b88aa8623642cb1fbbbdbb682ce4f1ca087ba51d34d84fef7e	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-fd3581cd746da1a56f77ab34.json	ce3c471182b328f2ab1e02edd6735faaf5f70e1ae57a5e1af78e1c58d370a42b	NO_DETERMINADO	RELLABORALES	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.	d037550cd1426688fd2abdfa16eb77e05f030000d4b29c15b046192bde2e8c55	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-59d58f502fa543eb12323903	SEMRUN-354ccb9dc1023a0bd420d48f	REL-7a38c275915e890903752598	TOBS-SEM-1fc6d358ccb7f33668a1e983	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-1fc6d358ccb7f33668a1e983.json	0499420e78db2253cfe032743adf621de0b3108553627c0af28f80dea1bd1628	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-1fc6d358ccb7f33668a1e983.json	fdaddd4da56ca1f05ff4476476896746ac3c4aa013c00f3d6cf836e45e2fced5	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-1fc6d358ccb7f33668a1e983.json	5cb2eb68fb902425112ac4ce19eba096adf732fb52f88b3b5054e78e2d42a70a	NO_DETERMINADO	SERIES_SPEI_CODI_BANXICO	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Abrir Informe Anual o catálogo SIE, registrar idSerie/idCuadro y extraer series comparables CoDi/SPEI.	627cdc48ecf33b06281e4c77f09111e07ffd02e6f95becd8bc41402851462de7	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-1fc10d12201c29cd775a6d7f	SEMRUN-354ccb9dc1023a0bd420d48f	REL-7c92eca186a227ee718864e6	TOBS-SEM-b845751646740957b69ed664	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-b845751646740957b69ed664.json	9ef77ed6d6105f409edd9d7ecdac569626d9bf2e81feb71d4874e32551a9083a	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-b845751646740957b69ed664.json	fa22497514229715c462a99810e7d421e07c285f960c2cffd041719b8e56e443	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-b845751646740957b69ed664.json	6eb6a2e3fa7b7396bfe04444baf17feef6940cf7067aeca99b9ef6d185c0441d	NO_DETERMINADO	ENSAFI	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	EJECUTADA_CON_RESULTADO	Obtener diccionario y verificar outcome antes de adjudicar.	740e5e8c8c2d0f82cd98b6231481cf2cfa2cf8177c39ddb95fce6d901e8339b3	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:data/abrir4-variables-2026-08-08.tsv:L3	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/mapa-ext-general-2026-08-06.tsv;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	MAIN:data/abrir4-variables-2026-08-08.tsv:L3	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-6de72a9aa2c5570a521e7351	SEMRUN-354ccb9dc1023a0bd420d48f	REL-7da283a75f336e409f2ff88d	TOBS-SEM-c93a0ca2e9bcfbbc93712da0	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-c93a0ca2e9bcfbbc93712da0.json	56813b6eecc936b0a4d8d54f06008787feed5c4fb807e7196b2b563bcd8f7197	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-c93a0ca2e9bcfbbc93712da0.json	3e3b4eb8cedb925c386ad9eaf08097a373fccf92526790a5e76956a829213e1e	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-c93a0ca2e9bcfbbc93712da0.json	41230175cd2770b11a4a6db3c2da43d7ed640dc5a75e20c3029f50de17cbe612	NO_DETERMINADO	LAPOP	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	EJECUTADA_CON_RESULTADO	Identificar reactivos antes de solicitar datos.	b3985d645dbf65bb3f25cb7f4858e0f3c45dcb05ce91c061c64da471538a669b	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:forense/notas/2026-08-05-p-lapop-microdato.md:L186	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-fuentes-2026-08-06.tsv:L6	MAIN:forense/notas/2026-08-05-p-lapop-microdato.md:L186	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
SEMPROP-043cbf1e947a953e2b144122	SEMRUN-354ccb9dc1023a0bd420d48f	REL-7feec534a72e40bdf9b6b393	TOBS-SEM-75f05bc1c3c751ce6898f1db	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-inspector/TOBS-SEM-75f05bc1c3c751ce6898f1db.json	ecc0227928bd1f34ffb1b773a2b0b4522c9a516246b71dc46fb0dde2dc17b9da	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-75f05bc1c3c751ce6898f1db.json	94b0a5b820cce936e8168a472719068238d9f4f3563ca3a0db82f649a086303f	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/inputs-curador/TCUR-75f05bc1c3c751ce6898f1db.json	52766ee241effa8b44e582197fb1b084d8f935c71a99796e3e32b53471327fdb	NO_DETERMINADO	PI	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	NO_DETERMINADO	CANDIDATA	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	Resolver el recurso canónico de PI y abrir la tabla/diccionario específico antes de adjudicar.	59e4f60988573e2695f0ff6c4ed8f32505f8e30549a7a2c4a6201dc76ee2a8b9	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	MAIN:data/mapa-fuentes-2026-08-06.tsv	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	MAIN:data/mapa-fuentes-2026-08-06.tsv:L110	MAIN:data/mapa-fuentes-2026-08-06.tsv	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	NO	NO	La ejecución produjo un terminal operativo, no evidencia suficiente para cambiar adjudicación; el baseline se conserva.
