# DERIVADO — NO EDITAR (tools/c2_compuesto.py emisiones, ACTO GEN2-C2-COMPUESTO-RESERVADAS-1) · EMITIDA-SIN-EVALUAR: excluida de la estimación adoptada del motor
resultado_id	celda_id_marcador	regla	desenlace_id	par	celda_a	celda_b	p_a	p_b	p_nacional	n_a	n_b	n_nacional	p_c2	escala	unidad_dato	universo	ola	ponderador	supuesto	tipo_incertidumbre	ic95_inf	ic95_sup	diagnostico_rango_inf	diagnostico_rango_sup	diagnostico_rango_es_ic	estado	reserva	cotas_frechet_n
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-CUENTA-FORMALXLOCALIDAD-CON-CUENTA-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	cuenta_formalxlocalidad	con cuenta	menor de 15 000	0.285463	0.409255	0.357153	9156	4646	13502	0.3325163445879302	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2968163128469078	0.3681269750386853	NO	EMITIDA-SIN-EVALUAR	cuenta_formal: ANIDAMIENTO-POR-CUESTIONARIO: P5_4_* gatea a P5_6_*, así que en la celda `sin cuenta` el desenlace principal se reduce a informal_cualquiera por construcción (propuesta:1489-1492). El eje es NO-FALSABLE contra este desenlace; la composición es aritmética y se emite, rotulada.	[300, 4646]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-CUENTA-FORMALXLOCALIDAD-CON-CUENTA-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	cuenta_formalxlocalidad	con cuenta	15 000 y mas	0.285463	0.329868	0.357153	9156	8856	13502	0.2614275516796268	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.23501967189849293	0.2890357655495406	NO	EMITIDA-SIN-EVALUAR	cuenta_formal: ANIDAMIENTO-POR-CUESTIONARIO: P5_4_* gatea a P5_6_*, así que en la celda `sin cuenta` el desenlace principal se reduce a informal_cualquiera por construcción (propuesta:1489-1492). El eje es NO-FALSABLE contra este desenlace; la composición es aritmética y se emite, rotulada.	[4510, 8856]
RESULT-C2COMP-INFORMAL-CUALQUIERA-CUENTA-FORMALXLOCALIDAD-SIN-CUENTA-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	cuenta_formalxlocalidad	sin cuenta	menor de 15 000	0.493506	0.549481	0.56192	4346	4646	13502	0.4809189048300638	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.42983919320455083	0.5326302819599692	NO	EMITIDA-SIN-EVALUAR		[0, 4346]
RESULT-C2COMP-INFORMAL-CUALQUIERA-CUENTA-FORMALXLOCALIDAD-SIN-CUENTA-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	cuenta_formalxlocalidad	sin cuenta	15 000 y mas	0.493506	0.568433	0.56192	4346	8856	13502	0.5001313179466642	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.4524511019813299	0.5473717077770174	NO	EMITIDA-SIN-EVALUAR		[0, 4346]
RESULT-C2COMP-INFORMAL-CUALQUIERA-CUENTA-FORMALXLOCALIDAD-CON-CUENTA-X-MENOR-DE-15-000	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	cuenta_formalxlocalidad	con cuenta	menor de 15 000	0.597889	0.549481	0.56192	9156	4646	13502	0.5857183397854345	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5416758285208414	0.629941789665084	NO	EMITIDA-SIN-EVALUAR		[300, 4646]
RESULT-C2COMP-INFORMAL-CUALQUIERA-CUENTA-FORMALXLOCALIDAD-CON-CUENTA-X-15-000-Y-MAS	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxlocalidad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	cuenta_formalxlocalidad	con cuenta	15 000 y mas	0.597889	0.568433	0.56192	9156	8856	13502	0.6042438685983381	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.564347719825568	0.6436672859391176	NO	EMITIDA-SIN-EVALUAR		[4510, 8856]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-CUENTA-FORMALXSEXO-SIN-CUENTA-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	cuenta_formalxsexo	sin cuenta	1 Hombre	0.493506	0.332489	0.357153	4346	6082	13502	0.4662553573647468	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.4275632463429403	0.5041293956710107	NO	EMITIDA-SIN-EVALUAR	cuenta_formal: ANIDAMIENTO-POR-CUESTIONARIO: P5_4_* gatea a P5_6_*, así que en la celda `sin cuenta` el desenlace principal se reduce a informal_cualquiera por construcción (propuesta:1489-1492). El eje es NO-FALSABLE contra este desenlace; la composición es aritmética y se emite, rotulada.	[0, 4346]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-CUENTA-FORMALXSEXO-SIN-CUENTA-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	cuenta_formalxsexo	sin cuenta	2 Mujer	0.493506	0.378523	0.357153	4346	7420	13502	0.5164797688193921	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.47763373337409093	0.5541224611847319	NO	EMITIDA-SIN-EVALUAR	cuenta_formal: ANIDAMIENTO-POR-CUESTIONARIO: P5_4_* gatea a P5_6_*, así que en la celda `sin cuenta` el desenlace principal se reduce a informal_cualquiera por construcción (propuesta:1489-1492). El eje es NO-FALSABLE contra este desenlace; la composición es aritmética y se emite, rotulada.	[0, 4346]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-CUENTA-FORMALXSEXO-CON-CUENTA-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	cuenta_formalxsexo	con cuenta	1 Hombre	0.285463	0.332489	0.357153	9156	6082	13502	0.26371875431838887	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.23623407728705104	0.29216735979946495	NO	EMITIDA-SIN-EVALUAR	cuenta_formal: ANIDAMIENTO-POR-CUESTIONARIO: P5_4_* gatea a P5_6_*, así que en la celda `sin cuenta` el desenlace principal se reduce a informal_cualquiera por construcción (propuesta:1489-1492). El eje es NO-FALSABLE contra este desenlace; la composición es aritmética y se emite, rotulada.	[1736, 6082]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-CUENTA-FORMALXSEXO-CON-CUENTA-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxsexo	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	cuenta_formalxsexo	con cuenta	2 Mujer	0.285463	0.378523	0.357153	9156	7420	13502	0.30457582008644574	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2746487582932454	0.3353563179624781	NO	EMITIDA-SIN-EVALUAR	cuenta_formal: ANIDAMIENTO-POR-CUESTIONARIO: P5_4_* gatea a P5_6_*, así que en la celda `sin cuenta` el desenlace principal se reduce a informal_cualquiera por construcción (propuesta:1489-1492). El eje es NO-FALSABLE contra este desenlace; la composición es aritmética y se emite, rotulada.	[3074, 7420]
RESULT-C2COMP-INFORMAL-CUALQUIERA-CUENTA-FORMALXSEXO-SIN-CUENTA-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	cuenta_formalxsexo	sin cuenta	1 Hombre	0.493506	0.559453	0.56192	4346	6082	13502	0.4910027148993952	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.4408752076024237	0.5410529813921449	NO	EMITIDA-SIN-EVALUAR		[0, 4346]
RESULT-C2COMP-INFORMAL-CUALQUIERA-CUENTA-FORMALXSEXO-SIN-CUENTA-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	cuenta_formalxsexo	sin cuenta	2 Mujer	0.493506	0.564057	0.56192	4346	7420	13502	0.4956772076325171	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.44714542027144	0.5442842180819142	NO	EMITIDA-SIN-EVALUAR		[0, 4346]
RESULT-C2COMP-INFORMAL-CUALQUIERA-CUENTA-FORMALXSEXO-CON-CUENTA-X-1-HOMBRE	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	cuenta_formalxsexo	con cuenta	1 Hombre	0.597889	0.559453	0.56192	9156	6082	13502	0.5954787375843992	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5527992770434993	0.637803332163091	NO	EMITIDA-SIN-EVALUAR		[1736, 6082]
RESULT-C2COMP-INFORMAL-CUALQUIERA-CUENTA-FORMALXSEXO-CON-CUENTA-X-2-MUJER	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::cuenta_formalxsexo	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	cuenta_formalxsexo	con cuenta	2 Mujer	0.597889	0.564057	0.56192	9156	7420	13502	0.5999754478527735	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5590696467100716	0.6408056124459233	NO	EMITIDA-SIN-EVALUAR		[3074, 7420]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-18-29-X-HASTA-PRIMARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	18-29	hasta primaria	0.432063	0.351594	0.357153	2924	3249	13502	0.42611089749938563	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3768069392195639	0.4755425130221902	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-18-29-X-SECUNDARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	18-29	secundaria	0.432063	0.415635	0.357153	2924	3635	13502	0.493396655187604	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.44564832568617774	0.5405975072352242	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-18-29-X-MEDIA-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	18-29	media superior	0.432063	0.389338	0.357153	2924	3408	13502	0.46610398154835586	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.4132438370829479	0.5187408610613533	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-18-29-X-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	18-29	superior	0.432063	0.260438	0.357153	2924	3205	13502	0.3253286264036474	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.28071435918627635	0.37181125985425084	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-30-44-X-HASTA-PRIMARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	30-44	hasta primaria	0.375709	0.351594	0.357153	4256	3249	13502	0.3700274270499452	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3260092654311638	0.41447116314575677	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-30-44-X-SECUNDARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	30-44	secundaria	0.375709	0.415635	0.357153	4256	3635	13502	0.4351725844128131	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.39139878017628166	0.4787988100326617	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-30-44-X-MEDIA-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	30-44	media superior	0.375709	0.389338	0.357153	4256	3408	13502	0.40850357721054303	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3603745933684371	0.45695547247879414	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-30-44-X-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	30-44	superior	0.375709	0.260438	0.357153	4256	3205	13502	0.27612751108444716	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.23792525397190978	0.31603403378001804	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-45-59-X-HASTA-PRIMARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	45-59	hasta primaria	0.327505	0.351594	0.357153	3411	3249	13502	0.3221761916567261	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.28095718928020363	0.3644706559352287	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-45-59-X-SECUNDARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	45-59	secundaria	0.327505	0.415635	0.357153	3411	3635	13502	0.38403246089465926	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.3418942095862868	0.4266931798509307	NO	EMITIDA-SIN-EVALUAR		[0, 3411]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-45-59-X-MEDIA-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	45-59	media superior	0.327505	0.389338	0.357153	3411	3408	13502	0.35850825702132694	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.31277735621866254	0.40537809333728597	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-45-59-X-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	45-59	superior	0.327505	0.260438	0.357153	3411	3205	13502	0.23587269794543705	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.20140822003658207	0.27238442844744165	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-60-X-HASTA-PRIMARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	60+	hasta primaria	0.277317	0.351594	0.357153	2896	3249	13502	0.27247393388246116	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.23140428399883445	0.3163469003671208	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-60-X-SECUNDARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	60+	secundaria	0.277317	0.415635	0.357153	2896	3635	13502	0.32942535234473497	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2858665985286064	0.3752041131548755	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-60-X-MEDIA-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	60+	media superior	0.277317	0.389338	0.357153	2896	3408	13502	0.30572912743358144	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.2596387712778431	0.3548690289219193	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-AHORRA-SOLO-INFORMAL-EDADXESCOLARIDAD-60-X-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	ahorra_solo_informal	edadxescolaridad	60+	superior	0.277317	0.260438	0.357153	2896	3205	13502	0.19564164807682108	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.1627106428217729	0.231981277081614	NO	EMITIDA-SIN-EVALUAR		[0, 2896]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-18-29-X-HASTA-PRIMARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	18-29	hasta primaria	0.704945	0.414094	0.56192	2924	3249	13502	0.5683037156787085	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5062111521290746	0.6288261524262594	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-18-29-X-SECUNDARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	18-29	secundaria	0.704945	0.556479	0.56192	2924	3635	13502	0.7003330549600821	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6480718916575254	0.7486280304260423	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-18-29-X-MEDIA-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	18-29	media superior	0.704945	0.637788	0.56192	2924	3408	13502	0.7663431251347427	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.7179633588776548	0.8093999352046525	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-18-29-X-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	18-29	superior	0.704945	0.640107	0.56192	2924	3205	13502	0.7681382857579822	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.7214810772990496	0.8103912420749115	NO	EMITIDA-SIN-EVALUAR		[0, 2924]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-30-44-X-HASTA-PRIMARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	30-44	hasta primaria	0.625016	0.414094	0.56192	4256	3249	13502	0.4787302379845108	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.4209181554076504	0.5367271099416403	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-30-44-X-SECUNDARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	30-44	secundaria	0.625016	0.556479	0.56192	4256	3635	13502	0.6198284681508643	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5662883325508071	0.6706878348362899	NO	EMITIDA-SIN-EVALUAR		[0, 3635]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-30-44-X-MEDIA-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	30-44	media superior	0.625016	0.637788	0.56192	4256	3408	13502	0.6958709706336281	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6434867981923055	0.7438554984423436	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-30-44-X-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	30-44	superior	0.625016	0.640107	0.56192	4256	3205	13502	0.6979941907576773	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.6474773300091787	0.7450803359371965	NO	EMITIDA-SIN-EVALUAR		[0, 3205]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-45-59-X-HASTA-PRIMARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	45-59	hasta primaria	0.495258	0.414094	0.56192	3411	3249	13502	0.3509210966954872	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.29943004148156793	0.4055984221037101	NO	EMITIDA-SIN-EVALUAR		[0, 3249]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-45-59-X-SECUNDARIA	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	45-59	secundaria	0.495258	0.556479	0.56192	3411	3635	13502	0.4897408813705367	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.43431075334379277	0.5453581015795361	NO	EMITIDA-SIN-EVALUAR		[0, 3411]
RESULT-C2COMP-INFORMAL-CUALQUIERA-EDADXESCOLARIDAD-45-59-X-MEDIA-SUPERIOR	CRUCE-GRUPO::dinero.ahorro.via_informal_ejes_enif2024::edadxescolaridad	dinero.ahorro.via_informal_ejes_enif2024	informal_cualquiera	edadxescolaridad	45-59	media superior	0.495258	0.637788	0.56192	3411	3408	13502	0.5739167854755878	proporcion	PERSONA elegida 18+		ENIF 2024	FAC_PER	sin-interaccion	NO-PROPAGADA-COVARIANZA-NO-SELLADA			0.5148761654766889	0.6310537213507609	NO	EMITIDA-SIN-EVALUAR		[0, 3408]
