# DERIVADO — NO EDITAR
# Una fila por CITA `RES`/`CORR` en la spec de un CALC SELLADO, resuelta contra la demanda del commit que fijo esa spec.
# Lo escribe `python3 tools/resuelve_citas.py tabla --escribe`. Las specs NO se tocan: estan selladas.
calc_id	spec	token	commit_spec	fecha_commit	llave_logica	numero_hoy	difiere_de_hoy
CALC-ENIGH-0001	data/corrida0/CALC-ENIGH-0001/spec.md;data/corrida0/CALC-ENIGH-0001/spec.yaml	CORR-0011	2cfc37e537741685e713d497f6aae22f2a42fc4c	2026-09-15	tramite::familia.seguro.volatilidad_ausencia_estado::recibe_remesas;tramite::familia.seguro.volatilidad_ausencia_estado::no_recibe_remesas	CORR-0011	NO
CALC-ENIGH-0001	data/corrida0/CALC-ENIGH-0001/spec.md;data/corrida0/CALC-ENIGH-0001/spec.yaml	RES-0035	2cfc37e537741685e713d497f6aae22f2a42fc4c	2026-09-15	tramite::familia.seguro.volatilidad_ausencia_estado::recibe_remesas	RES-0035	NO
CALC-ENIGH-0001	data/corrida0/CALC-ENIGH-0001/spec.md;data/corrida0/CALC-ENIGH-0001/spec.yaml	RES-0036	2cfc37e537741685e713d497f6aae22f2a42fc4c	2026-09-15	tramite::familia.seguro.volatilidad_ausencia_estado::no_recibe_remesas	RES-0036	NO
CALC-ENIGH2016-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2016-PERFIL-ESTRUCTURAL-0001/spec.yaml	RES-0165	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21	cortes-C1::formalidad	RES-0165	NO
CALC-ENIGH2016-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2016-PERFIL-ESTRUCTURAL-0001/spec.yaml	RES-0170	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21	cortes-C1::migracion	RES-0170	NO
CALC-ENIGH2018-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2018-PERFIL-ESTRUCTURAL-0001/spec.yaml	RES-0165	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21	cortes-C1::formalidad	RES-0165	NO
CALC-ENIGH2018-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2018-PERFIL-ESTRUCTURAL-0001/spec.yaml	RES-0170	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21	cortes-C1::migracion	RES-0170	NO
CALC-ENIGH2020-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2020-PERFIL-ESTRUCTURAL-0001/spec.yaml	RES-0165	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21	cortes-C1::formalidad	RES-0165	NO
CALC-ENIGH2020-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2020-PERFIL-ESTRUCTURAL-0001/spec.yaml	RES-0170	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21	cortes-C1::migracion	RES-0170	NO
CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0001/spec.yaml	CORR-0076	8f614f72de58fb2d5d5efb44a254e36a8f1f5791	2026-09-19	cortes-C1::formalidad;cortes-C1::edad;cortes-C1::urbanizacion;cortes-C1::ingreso;cortes-C1::acceso_digital;cortes-C1::migracion	CORR-0076	NO
CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0001/spec.md;data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0001/spec.yaml	RES-0165	8f614f72de58fb2d5d5efb44a254e36a8f1f5791	2026-09-19	cortes-C1::formalidad	RES-0165	NO
CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0001/spec.md;data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0001/spec.yaml	RES-0170	8f614f72de58fb2d5d5efb44a254e36a8f1f5791	2026-09-19	cortes-C1::migracion	RES-0170	NO
CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0002	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0002/spec.yaml	CORR-0076	12b9bc83ccd81618c1e84809f6e1ef69516d3542	2026-09-19	cortes-C1::formalidad;cortes-C1::edad;cortes-C1::urbanizacion;cortes-C1::ingreso;cortes-C1::acceso_digital;cortes-C1::migracion	CORR-0076	NO
CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0002	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0002/spec.md;data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0002/spec.yaml	RES-0165	12b9bc83ccd81618c1e84809f6e1ef69516d3542	2026-09-19	cortes-C1::formalidad	RES-0165	NO
CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0002	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0002/spec.md;data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0002/spec.yaml	RES-0170	12b9bc83ccd81618c1e84809f6e1ef69516d3542	2026-09-19	cortes-C1::migracion	RES-0170	NO
CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003/spec.yaml	CORR-0076	b26ad248009cd4e49b432644020127f8999db82c	2026-09-19	cortes-C1::formalidad;cortes-C1::edad;cortes-C1::urbanizacion;cortes-C1::ingreso;cortes-C1::acceso_digital;cortes-C1::migracion	CORR-0076	NO
CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003/spec.md;data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003/spec.yaml	RES-0165	b26ad248009cd4e49b432644020127f8999db82c	2026-09-19	cortes-C1::formalidad	RES-0165	NO
CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003/spec.md;data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003/spec.yaml	RES-0170	b26ad248009cd4e49b432644020127f8999db82c	2026-09-19	cortes-C1::migracion	RES-0170	NO
CALC-ENSANUT-0001	data/corrida0/CALC-ENSANUT-0001/spec.md;data/corrida0/CALC-ENSANUT-0001/spec.yaml	CORR-0017	5d54e7af5c17f0c1ac1d4ae2b06b1cf0a3bb4dd0	2026-09-15	tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_logistica;tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_no_logistica	CORR-0017	NO
CALC-ENSANUT-0001	data/corrida0/CALC-ENSANUT-0001/spec.md;data/corrida0/CALC-ENSANUT-0001/spec.yaml	RES-0063	5d54e7af5c17f0c1ac1d4ae2b06b1cf0a3bb4dd0	2026-09-15	tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_logistica	RES-0063	NO
CALC-ENSANUT-0001	data/corrida0/CALC-ENSANUT-0001/spec.md;data/corrida0/CALC-ENSANUT-0001/spec.yaml	RES-0064	5d54e7af5c17f0c1ac1d4ae2b06b1cf0a3bb4dd0	2026-09-15	tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_no_logistica	RES-0064	NO
CALC-ENUT-0001	data/corrida0/CALC-ENUT-0001/spec.md;data/corrida0/CALC-ENUT-0001/spec.yaml	CORR-0014	2cfc37e537741685e713d497f6aae22f2a42fc4c	2026-09-15	tramite::familia.cuidado.recae_mujeres_40mas::share_horas_mujeres_40mas	CORR-0014	NO
CALC-ENUT-0001	data/corrida0/CALC-ENUT-0001/spec.md;data/corrida0/CALC-ENUT-0001/spec.yaml	RES-0045	2cfc37e537741685e713d497f6aae22f2a42fc4c	2026-09-15	tramite::familia.cuidado.recae_mujeres_40mas::share_horas_mujeres_40mas	RES-0045	NO
CALC-ENVIPE-0001	data/corrida0/CALC-ENVIPE-0001/spec.md;data/corrida0/CALC-ENVIPE-0001/spec.yaml	CORR-0009	06223f3dc02d3777bed5cec184c1cbcd3d7c8252	2026-09-08	tramite::civico.denuncia.miedo_desconfianza::denuncia_con_miedo_o_desconfianza;tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon;tramite::civico.denuncia.con_seguro::denuncia;tramite::civico.denuncia.con_seguro::no_denuncia;tramite::civico.denuncia.sin_seguro::denuncia;tramite::civico.denuncia.sin_seguro::no_denuncia		SI
CALC-ENVIPE-0001	data/corrida0/CALC-ENVIPE-0001/spec.md;data/corrida0/CALC-ENVIPE-0001/spec.yaml	RES-0027	06223f3dc02d3777bed5cec184c1cbcd3d7c8252	2026-09-08	tramite::civico.denuncia.miedo_desconfianza::denuncia_con_miedo_o_desconfianza	RES-0027	NO
CALC-ENVIPE-0001	data/corrida0/CALC-ENVIPE-0001/spec.md;data/corrida0/CALC-ENVIPE-0001/spec.yaml	RES-0028	06223f3dc02d3777bed5cec184c1cbcd3d7c8252	2026-09-08	tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon	RES-0028	NO
CALC-ENVIPE-0001	data/corrida0/CALC-ENVIPE-0001/spec.md;data/corrida0/CALC-ENVIPE-0001/spec.yaml	RES-0039	06223f3dc02d3777bed5cec184c1cbcd3d7c8252	2026-09-08	tramite::civico.denuncia.con_seguro::denuncia	RES-0039	NO
CALC-ENVIPE-DENUNCIA-SEGURO-0001	data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.md;data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.yaml	CORR-0007	c21e9c759a520ad7bec4fd45a74ccb7fec2e1cef	2026-09-15	tramite::tramite.evasion_norma::evade_norma_envipe2025;tramite::tramite.evasion_norma::cumple_norma_envipe2025;tramite::civico.denuncia.miedo_desconfianza::denuncia_con_miedo_o_desconfianza;tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon;tramite::civico.denuncia.con_seguro::denuncia;tramite::civico.denuncia.con_seguro::no_denuncia;tramite::civico.denuncia.sin_seguro::denuncia;tramite::civico.denuncia.sin_seguro::no_denuncia	CORR-0007	NO
CALC-ENVIPE-DENUNCIA-SEGURO-0001	data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.yaml	CORR-0009	e6831e2c55325fd1086bfbea3c60533acbd7b011	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::tiene_ahorros_enif2024;tramite::dinero.ahorro.tiene_ahorros::no_tiene_ahorros_enif2024;tramite::dinero.ahorro.horizonte_corto::horizonte_corto;tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_corto;tramite::dinero.ahorro.via_informal::formal_cualquiera;tramite::dinero.ahorro.via_informal::informal_cualquiera;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_conoce_proteccion_enif2024;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_no_conoce_enif2024;tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_corto	CORR-0009	NO
CALC-ENVIPE-DENUNCIA-SEGURO-0001	data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.yaml	RES-0025	e6831e2c55325fd1086bfbea3c60533acbd7b011	2026-09-15	tramite::tramite.evasion_norma::evade_norma_envipe2025	RES-0025	NO
CALC-ENVIPE-DENUNCIA-SEGURO-0001	data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.md;data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.yaml	RES-0039	c21e9c759a520ad7bec4fd45a74ccb7fec2e1cef	2026-09-15	tramite::civico.denuncia.con_seguro::denuncia	RES-0039	NO
CALC-ENVIPE-DENUNCIA-SEGURO-0001	data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.md;data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.yaml	RES-0040	c21e9c759a520ad7bec4fd45a74ccb7fec2e1cef	2026-09-15	tramite::civico.denuncia.con_seguro::no_denuncia	RES-0040	NO
CALC-ENVIPE-DENUNCIA-SEGURO-0001	data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.md;data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.yaml	RES-0041	c21e9c759a520ad7bec4fd45a74ccb7fec2e1cef	2026-09-15	tramite::civico.denuncia.sin_seguro::denuncia	RES-0041	NO
CALC-ENVIPE-DENUNCIA-SEGURO-0001	data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.md;data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/spec.yaml	RES-0042	c21e9c759a520ad7bec4fd45a74ccb7fec2e1cef	2026-09-15	tramite::civico.denuncia.sin_seguro::no_denuncia	RES-0042	NO
CALC-ENVIPE-RES0028-U4-DERIVADO-0001	data/corrida0/CALC-ENVIPE-RES0028-U4-DERIVADO-0001/spec.md;data/corrida0/CALC-ENVIPE-RES0028-U4-DERIVADO-0001/spec.yaml	RES-0028	cfbc2ae878027252d47736d72ec610bbd66223fd	2026-09-16	tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon	RES-0028	NO
CALC-EVASION-NORMA-0001	data/corrida0/CALC-EVASION-NORMA-0001/spec.yaml	CORR-0007	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::tramite.evasion_norma::evade_norma_envipe2025;tramite::tramite.evasion_norma::cumple_norma_envipe2025;tramite::civico.denuncia.miedo_desconfianza::denuncia_con_miedo_o_desconfianza;tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon;tramite::civico.denuncia.con_seguro::denuncia;tramite::civico.denuncia.con_seguro::no_denuncia;tramite::civico.denuncia.sin_seguro::denuncia;tramite::civico.denuncia.sin_seguro::no_denuncia	CORR-0007	NO
CALC-EVASION-NORMA-0001	data/corrida0/CALC-EVASION-NORMA-0001/spec.yaml	CORR-0017	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_logistica;tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_no_logistica	CORR-0017	NO
CALC-EVASION-NORMA-0001	data/corrida0/CALC-EVASION-NORMA-0001/spec.yaml	RES-0025	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::tramite.evasion_norma::evade_norma_envipe2025	RES-0025	NO
CALC-EVASION-NORMA-0001	data/corrida0/CALC-EVASION-NORMA-0001/spec.yaml	RES-0026	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::tramite.evasion_norma::cumple_norma_envipe2025	RES-0026	NO
CALC-EVASION-NORMA-0001	data/corrida0/CALC-EVASION-NORMA-0001/spec.yaml	RES-0027	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::civico.denuncia.miedo_desconfianza::denuncia_con_miedo_o_desconfianza	RES-0027	NO
CALC-EVASION-NORMA-0001	data/corrida0/CALC-EVASION-NORMA-0001/spec.yaml	RES-0028	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon	RES-0028	NO
CALC-EVASION-NORMA-0001	data/corrida0/CALC-EVASION-NORMA-0001/spec.yaml	RES-0039	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::civico.denuncia.con_seguro::denuncia	RES-0039	NO
CALC-EVASION-NORMA-0001-v1_1	data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.md;data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.yaml	CORR-0007	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::tramite.evasion_norma::evade_norma_envipe2025;tramite::tramite.evasion_norma::cumple_norma_envipe2025;tramite::civico.denuncia.miedo_desconfianza::denuncia_con_miedo_o_desconfianza;tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon;tramite::civico.denuncia.con_seguro::denuncia;tramite::civico.denuncia.con_seguro::no_denuncia;tramite::civico.denuncia.sin_seguro::denuncia;tramite::civico.denuncia.sin_seguro::no_denuncia	CORR-0007	NO
CALC-EVASION-NORMA-0001-v1_1	data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.md;data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.yaml	CORR-0017	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_logistica;tramite::salud.vacunacion.disponible_ensanut2024::razon_no_vacunacion_no_logistica	CORR-0017	NO
CALC-EVASION-NORMA-0001-v1_1	data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.md;data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.yaml	RES-0025	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::tramite.evasion_norma::evade_norma_envipe2025	RES-0025	NO
CALC-EVASION-NORMA-0001-v1_1	data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.md;data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.yaml	RES-0026	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::tramite.evasion_norma::cumple_norma_envipe2025	RES-0026	NO
CALC-EVASION-NORMA-0001-v1_1	data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.md;data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.yaml	RES-0027	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::civico.denuncia.miedo_desconfianza::denuncia_con_miedo_o_desconfianza	RES-0027	NO
CALC-EVASION-NORMA-0001-v1_1	data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.md;data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.yaml	RES-0028	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::civico.denuncia.miedo_desconfianza::denuncia_por_otra_razon	RES-0028	NO
CALC-EVASION-NORMA-0001-v1_1	data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.md;data/corrida0/CALC-EVASION-NORMA-0001-v1_1/spec.yaml	RES-0039	fb43c8bab4106c3a66cfff50c364a6fa9809f692	2026-09-15	tramite::civico.denuncia.con_seguro::denuncia	RES-0039	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001/spec.yaml	CORR-0009	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::tiene_ahorros_enif2024;tramite::dinero.ahorro.tiene_ahorros::no_tiene_ahorros_enif2024;tramite::dinero.ahorro.horizonte_corto::horizonte_corto;tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_corto;tramite::dinero.ahorro.via_informal::formal_cualquiera;tramite::dinero.ahorro.via_informal::informal_cualquiera;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_conoce_proteccion_enif2024;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_no_conoce_enif2024;tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_corto	CORR-0009	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001/spec.yaml	CORR-0015	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.horizonte_corto::horizonte_no_corto;tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_no_corto;tramite::dinero.ahorro.via_informal::ahorra_solo_informal;tramite::dinero.ahorro.via_informal::ahorra_ambas_vias;tramite::dinero.ahorro.via_informal::ahorra_solo_formal;tramite::dinero.ahorro.via_informal::no_ahorra;tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_no_corto	CORR-0015	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001/spec.yaml	RES-0047	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.horizonte_corto::horizonte_no_corto	RES-0047	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001/spec.yaml	RES-0049	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_no_corto	RES-0049	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001/spec.yaml	RES-0053	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.via_informal::ahorra_solo_informal	RES-0053	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001/spec.yaml	RES-0054	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.via_informal::ahorra_ambas_vias	RES-0054	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001/spec.yaml	RES-0055	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.via_informal::ahorra_solo_formal	RES-0055	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001/spec.yaml	RES-0056	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.via_informal::no_ahorra	RES-0056	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001/spec.yaml	RES-0066	912bb4b7eb0e8832858132ad52deb62c56e1b057	2026-09-15	tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_no_corto	RES-0066	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md;data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.yaml	CORR-0009	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::tiene_ahorros_enif2024;tramite::dinero.ahorro.tiene_ahorros::no_tiene_ahorros_enif2024;tramite::dinero.ahorro.horizonte_corto::horizonte_corto;tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_corto;tramite::dinero.ahorro.via_informal::formal_cualquiera;tramite::dinero.ahorro.via_informal::informal_cualquiera;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_conoce_proteccion_enif2024;tramite::dinero.ahorro.seguro_deposito_enif2024::desconfianza_o_mal_servicio_como_razon_principal_no_conoce_enif2024;tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_corto	CORR-0009	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md;data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.yaml	CORR-0015	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.horizonte_corto::horizonte_no_corto;tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_no_corto;tramite::dinero.ahorro.via_informal::ahorra_solo_informal;tramite::dinero.ahorro.via_informal::ahorra_ambas_vias;tramite::dinero.ahorro.via_informal::ahorra_solo_formal;tramite::dinero.ahorro.via_informal::no_ahorra;tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_no_corto	CORR-0015	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md	RES-0031	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::tiene_ahorros_enif2024	RES-0031	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md	RES-0032	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.tiene_ahorros::no_tiene_ahorros_enif2024	RES-0032	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md;data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.yaml	RES-0047	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.horizonte_corto::horizonte_no_corto	RES-0047	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md;data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.yaml	RES-0049	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.horizonte_no_corto_con_seguridad_social::horizonte_no_corto	RES-0049	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md;data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.yaml	RES-0053	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.via_informal::ahorra_solo_informal	RES-0053	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md;data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.yaml	RES-0054	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.via_informal::ahorra_ambas_vias	RES-0054	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md;data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.yaml	RES-0055	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.via_informal::ahorra_solo_formal	RES-0055	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md;data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.yaml	RES-0056	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.via_informal::no_ahorra	RES-0056	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md	RES-0065	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_corto	RES-0065	NO
CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1	data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.md;data/corrida0/CALC-HORIZONTE-VIA-DERIVADOS-0001-v1_1/spec.yaml	RES-0066	6c9a265661309bc3681a52d15aa402c80c6b3d15	2026-09-15	tramite::dinero.ahorro.horizonte_no_trabajadores::horizonte_no_corto	RES-0066	NO
