edicion_archivo,periodo,sector,producto,conteo_reclamaciones,n_instituciones,participacion_dentro_edicion_pct,unidad,nota
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,instituciones de seguros,seguro de transporte público,26,10,0.0044650217,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,instituciones de seguros,seguro de vida (relacionado con crédito hipotecario),0,9,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,instituciones de seguros,seguro de vida individual flexible,63,5,0.0108190911,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,instituciones de seguros,seguro de vida individual ordinario,68,2,0.0116777491,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,instituciones de seguros,seguro de vida individual temporal,86,10,0.014768918,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,instituciones de seguros,seguro de vida para migrantes,0,2,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,salud,seguro de accidentes personales individual,0,1,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,salud,seguro de gastos medicos mayores colectivo,0,2,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,salud,seguro de gastos médicos mayores individual,3,4,0.0005151948,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,crédito automotriz,3,22,0.0005151948,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,crédito de habilitación o avío,0,6,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,crédito de nómina,0,5,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,crédito personal,8,19,0.0013738528,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,crédito simple,102,17,0.0175166236,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,cuenta de ahorro,152,30,0.0261032038,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,depósito a la vista,115,24,0.0197491345,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,pagaré (prlv),3,38,0.0005151948,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,tarjeta de crédito,30,2,0.0051519481,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades cooperativas de ahorro y préstamo,tarjeta de débito,116,13,0.0199208661,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras de objeto múltiple e.n.r.,crédito de habilitación o avío,0,14,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras de objeto múltiple e.n.r.,crédito de nómina,1996,106,0.3427762818,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras de objeto múltiple e.n.r.,crédito personal,363,43,0.0623385723,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras de objeto múltiple e.n.r.,crédito refaccionario,1,16,0.0001717316,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras de objeto múltiple e.n.r.,crédito simple,11888,29,2.0415453097,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras de objeto múltiple e.n.r.,tarjeta de crédito,2678,2,0.4598972358,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,"sociedades financieras de objeto múltiple, e.r.",crédito automotriz,13038,5,2.2390366544,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,"sociedades financieras de objeto múltiple, e.r.",crédito para pesionados y jubilados,5,1,0.000858658,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,"sociedades financieras de objeto múltiple, e.r.",crédito personal,7,1,0.0012021212,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,"sociedades financieras de objeto múltiple, e.r.",crédito simple para personas morales,0,8,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,crédito automotriz,0,10,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,crédito de habilitación o avío,0,6,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,crédito de nómina,0,4,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,crédito personal,36,5,0.0061823377,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,crédito simple,313,9,0.0537519921,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,cuenta de ahorro,11,11,0.0018890476,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,depósito a la vista,121,22,0.0207795241,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,pagaré (prlv),12,21,0.0020607792,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,tarjeta de crédito,220,1,0.0377809529,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,sociedades financieras populares,tarjeta de débito,45,5,0.0077279222,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,uniones de crédito,crédito de habilitación o avío,0,19,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,uniones de crédito,crédito en cuenta corriente,0,33,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,uniones de crédito,crédito refaccionario,0,14,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,uniones de crédito,crédito simple,0,7,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
educacion_financiera_evaluacion_producto__evaluacion_producto_BEF,NO_INCLUIDO_EN_CSV,uniones de crédito,crédito simple con garantía líquida o prendaria,0,11,0,reclamaciones por institución-producto,corte temporal ausente del payload; comparar ediciones como serie sería una inferencia no documentada
