worker_id	necesidad_id	fuente_canonica	objeto_evidencia_id	estado_anterior	estado_propuesto	tipo_resultado	evidencia_ref	evidencia_localizador	evidencia_explicita	razon	reserva_incertidumbre	requiere_decision_humana	siguiente_accion
worker-2	N13	ENFIH	OE-3ac182b073f5f5ffdaae010c	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/abrir4-variables-2026-08-08.tsv	L9-L14	La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido.	Revisión dirigida de MAIN:data/abrir4-variables-2026-08-08.tsv:L9-L14: La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.
worker-2	N14	ENBIARE2021	OE-13d0bcd20755243644c9b7bd	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/matriz-impacto-universal-2026-08-06.md	L81-L86	La matriz local registra orientación futura y redes en ENBIARE, pero advierte que no sustituyen automáticamente el diseño ni prueban el desenlace coobservado de esta relación.	Revisión dirigida de MAIN:forense/matriz-impacto-universal-2026-08-06.md:L81-L86: La matriz local registra orientación futura y redes en ENBIARE, pero advierte que no sustituyen automáticamente el diseño ni prueban el desenlace coobservado de esta relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir cuestionario/diccionario ENBIARE y localizar texto, codificación y llave del reactivo junto con el desenlace requerido.
worker-2	N14	ENFIH	OE-e5b64d206242e1e5d68b33ad	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/abrir4-variables-2026-08-08.tsv	L9-L14	La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido.	Revisión dirigida de MAIN:data/abrir4-variables-2026-08-08.tsv:L9-L14: La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.
worker-2	N15	GLOBAL_PREFERENCES_SURVEY	OE-bc25d290ec6b244df97af048	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L274-L287	El inventario local no presenta reactivo concreto ni desenlace coobservado para deferencia en esta fuente.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L274-L287: El inventario local no presenta reactivo concreto ni desenlace coobservado para deferencia en esta fuente. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir cuestionario y datos México; buscar proxy de deferencia y outcome laboral/comunicacional en la misma muestra.
worker-2	N15	LATINOBARÓMETRO	OE-6f933b74f8ae06c8c38d7f95	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L1116	El cuestionario local identifica P4NOIJ como proxy de obediencia, pero el microdato no está registrado; para otras necesidades no hay mapeo de reactivo y desenlace.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L1116: El cuestionario local identifica P4NOIJ como proxy de obediencia, pero el microdato no está registrado; para otras necesidades no hay mapeo de reactivo y desenlace. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Obtener el microdato bajo la licencia aplicable y mapear reactivo, codificación y desenlace para México.
worker-2	N17	ENFIH	OE-fa212ce30e2252b97058dc83	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/abrir4-variables-2026-08-08.tsv	L9-L14	La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido.	Revisión dirigida de MAIN:data/abrir4-variables-2026-08-08.tsv:L9-L14: La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.
worker-2	N17	INTERACTING_AS_EQUALS_REDUCES_PARTISAN_POLARIZATION_IN_MEXICO	OE-cc29c4ba6e48f5510aee5877	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L15	El mapa clasifica documentalmente el estudio, pero no contiene instrumento, variable ni resultado que conecte esta clave con la necesidad.	Revisión dirigida de MAIN:data/mapa-ext-academico-2026-08-06.tsv:L15: El mapa clasifica documentalmente el estudio, pero no contiene instrumento, variable ni resultado que conecte esta clave con la necesidad. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir materiales suplementarios del estudio y localizar variable, tratamiento, resultado y muestra mexicanos pertinentes.
worker-2	N19	ENIF	OE-36d56b41c418e28901c021de	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L999-L1116: ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.
worker-2	N19	PI	OE-bbfe0ee94abe5623f3a73de8	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-2026-08-06.tsv	L110	Portafolio de Información aparece en el mapa, sin payload, tabla o diccionario abierto asociado a esta clave.	Revisión dirigida de MAIN:data/mapa-fuentes-2026-08-06.tsv:L110: Portafolio de Información aparece en el mapa, sin payload, tabla o diccionario abierto asociado a esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Resolver el recurso canónico de PI y abrir la tabla/diccionario específico antes de adjudicar.
worker-2	N20	ENFIH	OE-9ef5332d117f6e0df34c9570	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/abrir4-variables-2026-08-08.tsv	L9-L14	La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido.	Revisión dirigida de MAIN:data/abrir4-variables-2026-08-08.tsv:L9-L14: La apertura local de ENFIH documenta variables financieras concretas y búsquedas de constructos, pero no demuestra para esta clave el par constructo–desenlace exigido. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.
worker-2	N20	ENIF	OE-771b0085e69c873c2e587abe	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L999-L1116: ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.
worker-2	N24	ENIF	OE-6ef40dafb8aa2ce4de4aab6f	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L999-L1116: ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.
worker-2	N24	REPORTE_SOBRE_USO_Y_CONFIANZA_DE_SERVICIOS_FINANCIEROS_DIGITALES	OE-eddca7ca14da62ef97c9048e	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	L4	El reporte está indexado pero no descargado; no existe tabla local verificable para la relación.	Revisión dirigida de MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L4: El reporte está indexado pero no descargado; no existe tabla local verificable para la relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Recuperar el reporte canónico y localizar tabla, pregunta, muestra, periodo y codificación de confianza/uso.
worker-2	N25	DOES_CORRUPTION_INFORMATION_INSPIRE_THE_FIGHT_OR_QUASH_THE_HOPE	OE-c0e6f88263d23f3aa80725aa	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L2	El estudio está clasificado a umbral documental, pero la fila local no aporta variable o estimando adjudicable para esta clave.	Revisión dirigida de MAIN:data/mapa-ext-academico-2026-08-06.tsv:L2: El estudio está clasificado a umbral documental, pero la fila local no aporta variable o estimando adjudicable para esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir instrumento y tablas del estudio; localizar tratamiento informativo, outcome y estimando pertinente.
worker-2	N25	DOES_CORRUPTION_INFORMATION_INSPIRE_THE_FIGHT_OR_QUASH_THE_HOPE	OE-c8e117825dd360967c8a01a5	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L2	El estudio está clasificado a umbral documental, pero la fila local no aporta variable o estimando adjudicable para esta clave.	Revisión dirigida de MAIN:data/mapa-ext-academico-2026-08-06.tsv:L2: El estudio está clasificado a umbral documental, pero la fila local no aporta variable o estimando adjudicable para esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir instrumento y tablas del estudio; localizar tratamiento informativo, outcome y estimando pertinente.
worker-2	N25	ELECTORAL_PRECINCT_LEVEL_DATABASE_FOR_MEXICAN_MUNICIPAL_ELECTION	OE-4b45123490a5aa18fc9c597f	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L21	La base electoral está identificada como potencialmente material, pero falta esquema y vínculo causal para esta necesidad.	Revisión dirigida de MAIN:data/mapa-ext-academico-2026-08-06.tsv:L21: La base electoral está identificada como potencialmente material, pero falta esquema y vínculo causal para esta necesidad. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir codebook y verificar variables de sección, elección, tratamiento/exposición y resultado.
worker-2	N26	ENIF	OE-bf0460662dfd327f8155a915	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L999-L1116: ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.
worker-2	N26	MEXICO_PANEL_STUDY_2012	OE-c4924c6957c6dfd37ddc93e0	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv	L16	El panel está inventariado localmente, pero no hay diccionario o reactivo abierto que pruebe esta relación.	Revisión dirigida de MAIN:data/mapa-ext-general-2026-08-06.tsv:L16: El panel está inventariado localmente, pero no hay diccionario o reactivo abierto que pruebe esta relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir cuestionario y codebook 2012 y localizar las variables exactas y su llave longitudinal.
worker-2	N27	BASE_DEL_OBSERVATORIO_DE_CONFLICTOS_POR_EL_AGUA	OE-697db0914760551bdf2e9c70	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	L25	La base está registrada como candidata, sin esquema local abierto ni variables adjudicables para esta relación.	Revisión dirigida de MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L25: La base está registrada como candidata, sin esquema local abierto ni variables adjudicables para esta relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir diccionario y mapear evento, actor, repertorio, resultado, geografía y periodo.
worker-2	N27	MEXICO_PANEL_STUDY_2012	OE-3074d0aa35a610f7c8e280b5	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv	L16	El panel está inventariado localmente, pero no hay diccionario o reactivo abierto que pruebe esta relación.	Revisión dirigida de MAIN:data/mapa-ext-general-2026-08-06.tsv:L16: El panel está inventariado localmente, pero no hay diccionario o reactivo abierto que pruebe esta relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir cuestionario y codebook 2012 y localizar las variables exactas y su llave longitudinal.
worker-2	N27	VOTAR_ENTRE_BALAS	OE-6e01cd26b435952004ff4c95	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	L14	La base de violencia político-criminal está identificada, pero no hay variables abiertas que prueben respuesta individual o el mecanismo requerido.	Revisión dirigida de MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L14: La base de violencia político-criminal está identificada, pero no hay variables abiertas que prueben respuesta individual o el mecanismo requerido. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir diccionario/descarga y mapear tipo de evento, actor, municipio, fecha y outcome electoral; declarar límite ecológico.
worker-2	N29	ENCUESTA_ANUAL_DE_COMPETENCIAS_FINANCIERAS_2019_2024	OE-63d0732feceeafcbd327963f	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	L3	La fuente figura abierta sin mapeo; no se dispone aquí de variable, tabla o texto que satisfaga la clave.	Revisión dirigida de MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L3: La fuente figura abierta sin mapeo; no se dispone aquí de variable, tabla o texto que satisfaga la clave. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Mapear cuestionario y tabulados 2019–2024 a la necesidad, con periodo, unidad y codificación.
worker-2	N30	ENBIARE2021	OE-3c9d2eefcfaae7c834250eff	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/matriz-impacto-universal-2026-08-06.md	L81-L86	La matriz local registra orientación futura y redes en ENBIARE, pero advierte que no sustituyen automáticamente el diseño ni prueban el desenlace coobservado de esta relación.	Revisión dirigida de MAIN:forense/matriz-impacto-universal-2026-08-06.md:L81-L86: La matriz local registra orientación futura y redes en ENBIARE, pero advierte que no sustituyen automáticamente el diseño ni prueban el desenlace coobservado de esta relación. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir cuestionario/diccionario ENBIARE y localizar texto, codificación y llave del reactivo junto con el desenlace requerido.
worker-2	N30	LATINOBARÓMETRO	OE-18a91d6f51832ff30efa00b4	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L1116	El cuestionario local identifica P4NOIJ como proxy de obediencia, pero el microdato no está registrado; para otras necesidades no hay mapeo de reactivo y desenlace.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L1116: El cuestionario local identifica P4NOIJ como proxy de obediencia, pero el microdato no está registrado; para otras necesidades no hay mapeo de reactivo y desenlace. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Obtener el microdato bajo la licencia aplicable y mapear reactivo, codificación y desenlace para México.
worker-2	N31	CCPV	OE-e3e2c41b1f94b885919e010d	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:forense/hitoE-campana-medicion-v2_0.md	L274	La evidencia local general no identifica diseño, reactivo o muestra de CCPV que permita probar replicación fuera de Tlaxcala.	Revisión dirigida de MAIN:forense/hitoE-campana-medicion-v2_0.md:L274: La evidencia local general no identifica diseño, reactivo o muestra de CCPV que permita probar replicación fuera de Tlaxcala. No alcanza el estándar de CONFIRMADA ni de NEGATIVA delimitada.	No se observó una pareja verificable de constructo y desenlace para esta clave; ausencia no demostrada.	NO	Abrir instrumento, ficha muestral y resultados CCPV; verificar cobertura geográfica y réplica del estimando original.
worker-3	N2	ENCOAP	OE-52c65e0d0129b5272522d037	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L4	N2|ENCOAP|OE-52c65e0d0129b5272522d037	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La ficha local documenta diseño, dominios y acceso, pero deja pendiente el mapeo de variables del objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.
worker-3	N3	ENSAFI	OE-fb259558b58d975d64b7a5ff	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/estado-programa-v1_10.md	N3|ENSAFI|OE-fb259558b58d975d64b7a5ff	Reactivo explícito de sensibilidad de estatus coobservado con consumo mediado por crédito.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N3	MICROCREDIT_IMPACTS_COMPARTAMOS_RCT	OE-f651d8070c16835c9901c40f	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	N3|MICROCREDIT_IMPACTS_COMPARTAMOS_RCT|OE-f651d8070c16835c9901c40f	INDEXADO-NO-DESCARGADO	La ficha confirma RCT, tratamiento y outcomes, pero declara no documentado el reactivo explícito de sensibilidad de estatus.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir codebook y buscar el reactivo literal de estatus; no inferirlo de gasto, crédito o bienestar.
worker-3	N4	ENFIH2019_FD_XLSX	OE-d82cbec8d1cd45676a9c95b6	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/estado-programa-v1_10.md	N4|ENFIH2019_FD_XLSX|OE-d82cbec8d1cd45676a9c95b6	Reactivo actitudinal de aversión al riesgo con desenlace propio de G2.	La apertura local no identifica evidencia suficiente para este objeto específico.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el diccionario ENFIH y localizar texto y codificación exactos para el constructo y su desenlace coobservado.
worker-3	N4	ENSAFI	OE-3771d1da25d6fb0ba805f95c	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/estado-programa-v1_10.md	N4|ENSAFI|OE-3771d1da25d6fb0ba805f95c	Reactivo actitudinal de aversión al riesgo con desenlace propio de G2.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N5	ENSAFI	OE-898b66368975b11d6bcfe283	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/gobernanza-v1_15.md	N5|ENSAFI|OE-898b66368975b11d6bcfe283	Diseño longitudinal o experimental que observe horizonte temporal y conducta financiera con potencia útil.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N5	WVS	OE-3e9b3749b85eec5a7a570417	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L17	N5|WVS|OE-3e9b3749b85eec5a7a570417	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La documentación local confirma la fuente y México, pero no reabre variables mexicanas ni codificación para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y codebook Wave 7 México; localizar reactivo, codificación y desenlace coobservado.
worker-3	N6	ENSAFI	OE-5d1bf835879d99d69783ca1a	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/modelo-decision-v4_0.md	N6|ENSAFI|OE-5d1bf835879d99d69783ca1a	Reactivo de aversión al riesgo coobservado con conducta de ahorro ante volatilidad.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N10	ENSAFI	OE-db7311a506e4693d7feeee76	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/modelo-decision-v4_0.md	N10|ENSAFI|OE-db7311a506e4693d7feeee76	Horizonte temporal coobservado con violencia/justicia en el mismo instrumento.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N11	ENSAFI	OE-7e0c0905485bec2d765c6f6d	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/abrir4-variables-2026-08-08.tsv	N11|ENSAFI|OE-7e0c0905485bec2d765c6f6d	Sensibilidad de estatus coobservada con desenlace de violencia/justicia.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N12	ENSAFI	OE-546cf24d0efb616e6df36902	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/glosario-v5_6.md	N12|ENSAFI|OE-546cf24d0efb616e6df36902	Apoyo familiar no circular, coobservado con conducta de seguro/afrontamiento ante ausencia estatal.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N13	ENSAFI	OE-b82cd53df63bf1a736b8b985	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/glosario-v5_6.md	N13|ENSAFI|OE-b82cd53df63bf1a736b8b985	Obligación familiar explícita coobservada con conducta real de cuidado.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N14	ENSAFI	OE-c3483fc22a961f82b3e8dc07	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/glosario-v5_6.md	N14|ENSAFI|OE-c3483fc22a961f82b3e8dc07	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.
worker-3	N15	ENCOAP	OE-abc2c8ba2a4e437153d2ebfd	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:canon/integrador-psicologia-mexicano.md	N15|ENCOAP|OE-abc2c8ba2a4e437153d2ebfd	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	La ficha local documenta diseño, dominios y acceso, pero deja pendiente el mapeo de variables del objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.
worker-3	N15	WVS	OE-ba2e48ea9eddf4b1176c5d08	CANDIDATA	CANDIDATA	CANDIDATA_CON_CARENCIA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L17	N15|WVS|OE-ba2e48ea9eddf4b1176c5d08	La ficha local solo indexa la fuente; no contiene evidencia concreta adjudicable para esta relación.	La documentación local confirma la fuente y México, pero no reabre variables mexicanas ni codificación para este objeto.	La conclusión se limita a la evidencia local abierta; no se infiere contenido ausente.	NO	Abrir cuestionario y codebook Wave 7 México; localizar reactivo, codificación y desenlace coobservado.
