reporte_id	tarea_observacion_id	activo_id	objeto_logico_id	afirmacion_tipo	objeto_inspeccionado	universo_inspeccionado	metodo	valor_o_descripcion	evidencia_ref	localizador	limitacion	bloqueo	siguiente_objeto_no_inspeccionado
RINS-15234febaa81df3025356d09	TOBS-2f4a13c26685248f8c667f47	ACT-95c66f7705ff21f493c100b5	OBJ-7e3a477f1b33f6b07204da52	HECHO_OBSERVADO	fd_iter_cpv2020.pdf	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""cifrado"":""yes (print:yes copy:yes change:no addNotes:no algorithm:AES)"",""encabezados_observados"":42,""paginas"":46,""paginas_texto_inspeccionadas"":5,""tipo"":""PDF"",""titulo"":""Principales resultados por localidad (ITER)""}"	sha256:1b7ea20fb8f00b9ed248da725a43bda0c7bab6c96d4fe77d6ddf51b1876525eb	/home/pc0/mm-corpus/raw/fd_iter_cpv2020.pdf	Se abrió el PDF, se leyó metadato de 46 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido más allá de la frontera declarada
RINS-15234febaa81df3025356d09	TOBS-2f4a13c26685248f8c667f47	ACT-95c66f7705ff21f493c100b5	OBJ-7e3a477f1b33f6b07204da52	NO_DETERMINADO	fd_iter_cpv2020.pdf	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:1b7ea20fb8f00b9ed248da725a43bda0c7bab6c96d4fe77d6ddf51b1876525eb	/home/pc0/mm-corpus/raw/fd_iter_cpv2020.pdf	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-15234febaa81df3025356d09	TOBS-2f4a13c26685248f8c667f47	ACT-95c66f7705ff21f493c100b5	OBJ-7e3a477f1b33f6b07204da52	NO_INSPECCIONADO	fd_iter_cpv2020.pdf	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el PDF, se leyó metadato de 46 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	sha256:1b7ea20fb8f00b9ed248da725a43bda0c7bab6c96d4fe77d6ddf51b1876525eb	/home/pc0/mm-corpus/raw/fd_iter_cpv2020.pdf	Se abrió el PDF, se leyó metadato de 46 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido fuera de la frontera
RINS-166250837587a16a738bb3f9	TOBS-70cfce8c1d295962a59562dc	ACT-d97e542db7002bc52c0edb5e	OBJ-2ac0e842aba361dcb0a0d156	HECHO_OBSERVADO	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""cifrado"":""no"",""encabezados_observados"":8,""paginas"":118,""paginas_texto_inspeccionadas"":5,""tipo"":""PDF"",""titulo"":""""}"	sha256:7634005053ecfcbc6ef79cfbf7a5af57e1e53eb6dab7e0fb3b36f090797e96f4	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	Se abrió el PDF, se leyó metadato de 118 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido más allá de la frontera declarada
RINS-166250837587a16a738bb3f9	TOBS-70cfce8c1d295962a59562dc	ACT-d97e542db7002bc52c0edb5e	OBJ-2ac0e842aba361dcb0a0d156	NO_DETERMINADO	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:7634005053ecfcbc6ef79cfbf7a5af57e1e53eb6dab7e0fb3b36f090797e96f4	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-166250837587a16a738bb3f9	TOBS-70cfce8c1d295962a59562dc	ACT-d97e542db7002bc52c0edb5e	OBJ-2ac0e842aba361dcb0a0d156	NO_INSPECCIONADO	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el PDF, se leyó metadato de 118 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	sha256:7634005053ecfcbc6ef79cfbf7a5af57e1e53eb6dab7e0fb3b36f090797e96f4	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	Se abrió el PDF, se leyó metadato de 118 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido fuera de la frontera
RINS-16881fc99a6e91abc2ac886c	TOBS-5e8a90a5e88c4348e5fac54b	ACT-865af5afd647093793d3ec7d	OBJ-848ba3acee13683124f88c42	HECHO_OBSERVADO	Censo2020_CAAS_eum_csv.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":3,""directorios"":0,""extensiones"":{"".csv"":3},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":3,""miembros_totales"":3,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""0b8bc5e96a03dd8157b0453f9574cea9b7124a10a632a34b3fde3ac3353aa1b4"",""tipo"":""ZIP""}"	sha256:10b56a3b724c14c000464f3a632a9eb845dd5fa0ffc800d16644840d74b7c125	/home/pc0/mm-corpus/raw/Censo2020_CAAS_eum_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-16881fc99a6e91abc2ac886c	TOBS-5e8a90a5e88c4348e5fac54b	ACT-865af5afd647093793d3ec7d	OBJ-848ba3acee13683124f88c42	NO_DETERMINADO	Censo2020_CAAS_eum_csv.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:10b56a3b724c14c000464f3a632a9eb845dd5fa0ffc800d16644840d74b7c125	/home/pc0/mm-corpus/raw/Censo2020_CAAS_eum_csv.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-16881fc99a6e91abc2ac886c	TOBS-5e8a90a5e88c4348e5fac54b	ACT-865af5afd647093793d3ec7d	OBJ-848ba3acee13683124f88c42	NO_INSPECCIONADO	Censo2020_CAAS_eum_csv.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:10b56a3b724c14c000464f3a632a9eb845dd5fa0ffc800d16644840d74b7c125	/home/pc0/mm-corpus/raw/Censo2020_CAAS_eum_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-16bf81ba762cd25be05c9ff9	TOBS-6659b825225747cb0c110f6a	ACT-229952e8abc0fa739ce84982	OBJ-3bafafa031599ece2884f54a	HECHO_OBSERVADO	ennvih/doc/ehh02cb_bc.pdf	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""cifrado"":""no"",""encabezados_observados"":100,""paginas"":16,""paginas_texto_inspeccionadas"":5,""tipo"":""PDF"",""titulo"":""Microsoft Word - ehh02cb_bc.doc""}"	sha256:5f45f149c3c45b68e2b2d3e0dc7193d57109bd2db510ab6c68c036bd7ffe6d09	/home/pc0/mm-corpus/raw/ennvih/doc/ehh02cb_bc.pdf	Se abrió el PDF, se leyó metadato de 16 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido más allá de la frontera declarada
RINS-16bf81ba762cd25be05c9ff9	TOBS-6659b825225747cb0c110f6a	ACT-229952e8abc0fa739ce84982	OBJ-3bafafa031599ece2884f54a	NO_DETERMINADO	ennvih/doc/ehh02cb_bc.pdf	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:5f45f149c3c45b68e2b2d3e0dc7193d57109bd2db510ab6c68c036bd7ffe6d09	/home/pc0/mm-corpus/raw/ennvih/doc/ehh02cb_bc.pdf	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-16bf81ba762cd25be05c9ff9	TOBS-6659b825225747cb0c110f6a	ACT-229952e8abc0fa739ce84982	OBJ-3bafafa031599ece2884f54a	NO_INSPECCIONADO	ennvih/doc/ehh02cb_bc.pdf	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el PDF, se leyó metadato de 16 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	sha256:5f45f149c3c45b68e2b2d3e0dc7193d57109bd2db510ab6c68c036bd7ffe6d09	/home/pc0/mm-corpus/raw/ennvih/doc/ehh02cb_bc.pdf	Se abrió el PDF, se leyó metadato de 16 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido fuera de la frontera
RINS-17e87f9b0adde09d2e9f1b54	TOBS-c651e3b85e2eac889284a079	ACT-744c344a12085dbae7063b1e	OBJ-946319dcb55a24d4c1d7b20e	HECHO_OBSERVADO	envipe2021/bd_envipe_2021_dta.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":6,""directorios"":0,""extensiones"":{"".dta"":6},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":0,""miembros_totales"":6,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""f93e6e7eb6f54bd2baf1a32f2d574362871520bfb9aca86ec618810e455f89a1"",""tipo"":""ZIP""}"	sha256:0b63313207b6e2d22e376784bbc7534b99c2f48c0e2536b045116c507c79321b	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_dta.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-17e87f9b0adde09d2e9f1b54	TOBS-c651e3b85e2eac889284a079	ACT-744c344a12085dbae7063b1e	OBJ-946319dcb55a24d4c1d7b20e	NO_DETERMINADO	envipe2021/bd_envipe_2021_dta.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:0b63313207b6e2d22e376784bbc7534b99c2f48c0e2536b045116c507c79321b	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_dta.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-17e87f9b0adde09d2e9f1b54	TOBS-c651e3b85e2eac889284a079	ACT-744c344a12085dbae7063b1e	OBJ-946319dcb55a24d4c1d7b20e	NO_INSPECCIONADO	envipe2021/bd_envipe_2021_dta.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:0b63313207b6e2d22e376784bbc7534b99c2f48c0e2536b045116c507c79321b	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_dta.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-182a130a7b44d096320fd57b	TOBS-c29713ef14ed9a7a36d6226b	ACT-903d8b1e6a56705fef1b5724	OBJ-f247bc4bc16425cefe8e9fc0	HECHO_OBSERVADO	envipe2023_csv.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":549,""directorios"":36,""extensiones"":{"".csv"":537,"".png"":6,"".txt"":6},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":543,""miembros_totales"":585,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""3f7b079086878085db8bab6d057db2c4e4b48f297f4c289ffd8c369692608a07"",""tipo"":""ZIP""}"	sha256:0dcc00a7fc37b79806f1bf1b85b12cd090b5ecc8e76983a3a1a861f2ef3fb404	/home/pc0/mm-corpus/raw/envipe2023_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-182a130a7b44d096320fd57b	TOBS-c29713ef14ed9a7a36d6226b	ACT-903d8b1e6a56705fef1b5724	OBJ-f247bc4bc16425cefe8e9fc0	NO_DETERMINADO	envipe2023_csv.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:0dcc00a7fc37b79806f1bf1b85b12cd090b5ecc8e76983a3a1a861f2ef3fb404	/home/pc0/mm-corpus/raw/envipe2023_csv.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-182a130a7b44d096320fd57b	TOBS-c29713ef14ed9a7a36d6226b	ACT-903d8b1e6a56705fef1b5724	OBJ-f247bc4bc16425cefe8e9fc0	NO_INSPECCIONADO	envipe2023_csv.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:0dcc00a7fc37b79806f1bf1b85b12cd090b5ecc8e76983a3a1a861f2ef3fb404	/home/pc0/mm-corpus/raw/envipe2023_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-18946240bfc20a47c2c92d95	TOBS-af7270ef4547ac9f2251306f	ACT-bb9278aec7b403af5606d3c1	OBJ-7226de4fabe3f1d4cb6a851d	HECHO_OBSERVADO	ennvih/doc/ehh09q_b2.pdf	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""cifrado"":""no"",""encabezados_observados"":100,""paginas"":29,""paginas_texto_inspeccionadas"":5,""tipo"":""PDF"",""titulo"":""MEXICAN FAMILY LIFE SURVEY  2002""}"	sha256:12191a6cc080bd0946eb69d7217f1ef3eb020067609efe45a57d4532f579b719	/home/pc0/mm-corpus/raw/ennvih/doc/ehh09q_b2.pdf	Se abrió el PDF, se leyó metadato de 29 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido más allá de la frontera declarada
RINS-18946240bfc20a47c2c92d95	TOBS-af7270ef4547ac9f2251306f	ACT-bb9278aec7b403af5606d3c1	OBJ-7226de4fabe3f1d4cb6a851d	NO_DETERMINADO	ennvih/doc/ehh09q_b2.pdf	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:12191a6cc080bd0946eb69d7217f1ef3eb020067609efe45a57d4532f579b719	/home/pc0/mm-corpus/raw/ennvih/doc/ehh09q_b2.pdf	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-18946240bfc20a47c2c92d95	TOBS-af7270ef4547ac9f2251306f	ACT-bb9278aec7b403af5606d3c1	OBJ-7226de4fabe3f1d4cb6a851d	NO_INSPECCIONADO	ennvih/doc/ehh09q_b2.pdf	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el PDF, se leyó metadato de 29 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	sha256:12191a6cc080bd0946eb69d7217f1ef3eb020067609efe45a57d4532f579b719	/home/pc0/mm-corpus/raw/ennvih/doc/ehh09q_b2.pdf	Se abrió el PDF, se leyó metadato de 29 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido fuera de la frontera
RINS-190fb37704f880f56999df72	TOBS-2456bd950cefa295ab3586c5	ACT-d427e69e6366960a7e5bcae2	OBJ-2fb2b65985f6e71275e9f992	HECHO_OBSERVADO	encig25_estructura_base_datos.pdf	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""cifrado"":""yes (print:yes copy:yes change:no addNotes:yes algorithm:AES)"",""encabezados_observados"":9,""paginas"":72,""paginas_texto_inspeccionadas"":5,""tipo"":""PDF"",""titulo"":""Encuesta Nacional de Calidad e Impacto Gubernamental ENCIG 2025. Estructura de la base de datos""}"	sha256:09e1b19bcb165979406865360bfdec95a9767640c58565b64d405ceb04e623a2	/home/pc0/mm-corpus/raw/encig25_estructura_base_datos.pdf	Se abrió el PDF, se leyó metadato de 72 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido más allá de la frontera declarada
RINS-190fb37704f880f56999df72	TOBS-2456bd950cefa295ab3586c5	ACT-d427e69e6366960a7e5bcae2	OBJ-2fb2b65985f6e71275e9f992	NO_DETERMINADO	encig25_estructura_base_datos.pdf	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:09e1b19bcb165979406865360bfdec95a9767640c58565b64d405ceb04e623a2	/home/pc0/mm-corpus/raw/encig25_estructura_base_datos.pdf	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-190fb37704f880f56999df72	TOBS-2456bd950cefa295ab3586c5	ACT-d427e69e6366960a7e5bcae2	OBJ-2fb2b65985f6e71275e9f992	NO_INSPECCIONADO	encig25_estructura_base_datos.pdf	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el PDF, se leyó metadato de 72 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	sha256:09e1b19bcb165979406865360bfdec95a9767640c58565b64d405ceb04e623a2	/home/pc0/mm-corpus/raw/encig25_estructura_base_datos.pdf	Se abrió el PDF, se leyó metadato de 72 páginas y texto de páginas 1-5; páginas posteriores y elementos no textuales no se inspeccionaron semánticamente.	NINGUNO	contenido fuera de la frontera
RINS-196a55a7efdbd1df7671b15c	TOBS-808264a9e4173543cc657b55	ACT-b7c7aaee50c9ab082ae181cb	OBJ-6acb212785d010b9512c0ba0	HECHO_OBSERVADO	conjunto_de_datos_enoen_2021_4t_csv.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":321,""directorios"":0,""extensiones"":{"".csv"":311,"".jpg"":5,"".txt"":5},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":316,""miembros_totales"":321,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""78477813a961647cbd7738d18560ab95502078fad71278d1a253a66fe9fa92b1"",""tipo"":""ZIP""}"	sha256:74c6173ee16c14b5d23e0546041642e4eb766417921d844f84b26977a4e5859e	/home/pc0/mm-corpus/raw/conjunto_de_datos_enoen_2021_4t_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-196a55a7efdbd1df7671b15c	TOBS-808264a9e4173543cc657b55	ACT-b7c7aaee50c9ab082ae181cb	OBJ-6acb212785d010b9512c0ba0	NO_DETERMINADO	conjunto_de_datos_enoen_2021_4t_csv.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:74c6173ee16c14b5d23e0546041642e4eb766417921d844f84b26977a4e5859e	/home/pc0/mm-corpus/raw/conjunto_de_datos_enoen_2021_4t_csv.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-196a55a7efdbd1df7671b15c	TOBS-808264a9e4173543cc657b55	ACT-b7c7aaee50c9ab082ae181cb	OBJ-6acb212785d010b9512c0ba0	NO_INSPECCIONADO	conjunto_de_datos_enoen_2021_4t_csv.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:74c6173ee16c14b5d23e0546041642e4eb766417921d844f84b26977a4e5859e	/home/pc0/mm-corpus/raw/conjunto_de_datos_enoen_2021_4t_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-1a3a12604d7e6e898b9681d7	TOBS-ad7d1fbe5999218343c0c5b3	ACT-cab4fa4f6f337cc745092f63	OBJ-945e1ba50ea3e01895d23514	HECHO_OBSERVADO	endireh2016/bd_mujeres_endireh2016_sitioinegi_RData.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":2,""directorios"":0,""extensiones"":{"".pdf"":1,"".rdata"":1},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":0,""miembros_totales"":2,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""68d4b3d32e07e16d4f88deefb11abc48ae22c25605b8bb94f9c2d38970238482"",""tipo"":""ZIP""}"	sha256:8173a019b5c9df676b36b048a7290959c418eff710e58cd2b3d02f2c4d0b6f01	/home/pc0/mm-corpus/raw/endireh2016/bd_mujeres_endireh2016_sitioinegi_RData.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-1a3a12604d7e6e898b9681d7	TOBS-ad7d1fbe5999218343c0c5b3	ACT-cab4fa4f6f337cc745092f63	OBJ-945e1ba50ea3e01895d23514	NO_DETERMINADO	endireh2016/bd_mujeres_endireh2016_sitioinegi_RData.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:8173a019b5c9df676b36b048a7290959c418eff710e58cd2b3d02f2c4d0b6f01	/home/pc0/mm-corpus/raw/endireh2016/bd_mujeres_endireh2016_sitioinegi_RData.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-1a3a12604d7e6e898b9681d7	TOBS-ad7d1fbe5999218343c0c5b3	ACT-cab4fa4f6f337cc745092f63	OBJ-945e1ba50ea3e01895d23514	NO_INSPECCIONADO	endireh2016/bd_mujeres_endireh2016_sitioinegi_RData.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:8173a019b5c9df676b36b048a7290959c418eff710e58cd2b3d02f2c4d0b6f01	/home/pc0/mm-corpus/raw/endireh2016/bd_mujeres_endireh2016_sitioinegi_RData.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-1ae3f12c41578fdc9c9116e9	TOBS-a9ff7d578f29f1622096a4c3	ACT-8d98ef98657e96a827f5c105	OBJ-6c3c1a3f2a31e76f3097ee47	HECHO_OBSERVADO	mociba2025/mociba2025_bd_csv.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":1,""directorios"":0,""extensiones"":{"".csv"":1},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":1,""miembros_totales"":1,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""e840623798d3560ebf25d39301d37b2870f220afce768a7fbe0d9e15e8e98ddd"",""tipo"":""ZIP""}"	sha256:bc700919a67ae2ced10abdda770cc2262414a8a70d4f510f3c2cd0a67ef3a39d	/home/pc0/mm-corpus/raw/mociba2025/mociba2025_bd_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
RINS-1ae3f12c41578fdc9c9116e9	TOBS-a9ff7d578f29f1622096a4c3	ACT-8d98ef98657e96a827f5c105	OBJ-6c3c1a3f2a31e76f3097ee47	NO_DETERMINADO	mociba2025/mociba2025_bd_csv.zip	estructura y metadatos observables de la representación local	inspección estructural sin adjudicación	unidad de observación y significado semántico no determinados por inspección mínima	sha256:bc700919a67ae2ced10abdda770cc2262414a8a70d4f510f3c2cd0a67ef3a39d	/home/pc0/mm-corpus/raw/mociba2025/mociba2025_bd_csv.zip	No se infiere unidad desde nombres de archivo o campo	NINGUNO	documentación semántica o contenido completo, si una orden superior lo solicita
RINS-1ae3f12c41578fdc9c9116e9	TOBS-a9ff7d578f29f1622096a4c3	ACT-8d98ef98657e96a827f5c105	OBJ-6c3c1a3f2a31e76f3097ee47	NO_INSPECCIONADO	mociba2025/mociba2025_bd_csv.zip	frontera exacta descrita en limitación	registro explícito de frontera	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	sha256:bc700919a67ae2ced10abdda770cc2262414a8a70d4f510f3c2cd0a67ef3a39d	/home/pc0/mm-corpus/raw/mociba2025/mociba2025_bd_csv.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido fuera de la frontera
RINS-1b1ffe73871918f75332ebf2	TOBS-436f0b7dd82bcb54e82a6079	ACT-86c2f6a18e513c1834b18966	OBJ-a66103ad62275fee0a56f884	HECHO_OBSERVADO	engasto2013/persona_dbf.zip	representación local completa al nivel estructural especificado	apertura con parser determinista según formato	"{""archivos"":1,""directorios"":0,""extensiones"":{"".dbf"":1},""integridad_contenido"":""SIN_ERROR_OBSERVADO"",""metodos_compresion_no_soportados"":[],""miembros_con_campos_extraidos"":1,""miembros_totales"":1,""primer_miembro_corrupto"":""NINGUNO"",""sha256_listado_central"":""851bde01081626249b09a801c077bb28bbe5a8178b09dbe1d7cea09b9615bbae"",""tipo"":""ZIP""}"	sha256:fc177b94e8d382d4510f61100c7184254201e30a66749c8873283eb3b0aed2db	/home/pc0/mm-corpus/raw/engasto2013/persona_dbf.zip	Se abrió el contenedor completo y se enumeró su directorio central; solo se leyeron encabezados de miembros CSV/TSV/TXT/DBF con compresión soportada, no el contenido completo de los demás miembros.	NINGUNO	contenido más allá de la frontera declarada
