ledger_id	run_origen	snapshot_origen_sha256	tarea_original_id	tarea_observacion_id	activo_id	objeto_logico_id	ruta_local	sha256	condicion	reporte_inspeccion_ref	reporte_filas_sha256	contrato_input_ref	contrato_input_sha256	expediente_origen_sha256	join_auditable
LED-T0-461bd76f77141e3faab23303	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-f1e6a91c7c9a26c5008f2e04	TOBS-327fbe220e2006c39a173a5f	ACT-4cbb6540fa338a4de8bd8159	OBJ-3e4ae8054c2c13cfa8638f4f	R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_ganadero.csv	ccba2019639ea15b9f7cdc47acdfca8cae38dd0737c7a6b21acc496ebf0ccb4f	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-fa3f68bb8832215362b0c6e9	b320ad47b0726618ae6a5dd2d09161bce6b4b9bc6266395ed51dddde8cee2873	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-327fbe220e2006c39a173a5f	ff533a79b57b862aa6e948c3e22284cc036033d3d3fb5511cdcdffdec90b6792	6a78cd305f651c33b91e62829032bbc6cd74a1164e044ae9b2de47426d251852	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-463ecb23cf1829ba4cc6c6cc	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-1509e8b546a6395606a77c89	TOBS-894c9c07aaff790aa2862737	ACT-44d7d2fbc4e301800e641c8d	OBJ-01de6efa456e94ffb87a7e0c	edr2024/defunciones_base_datos_2024_dbf.zip	a8acb8f0f5aab9d06bf50e55db0f1c2de3e3c32597e0f0aa7c62d0530c17ee3b	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-429c7823a7672c37b2c8e0fa	5300cc8abeb34e2f1bb72b38553aabb05c61eeef89c42a68de104e1b8df8ee9b	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-894c9c07aaff790aa2862737	98bba6e50e6f82343ecc4398055847c432aaeccba29af5ce3060ca67e83ebba0	450e34f96082fff82e5f7fd8e7bdbada4e0b169afad4e686f39a3166954b8130	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-46bd02e9f88880323c021950	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-9bb7ba00429c73f8e73cf9cc	TOBS-9789fb791073cdfb8e093292	ACT-06897372beecc95996e550d0	OBJ-20b0a3b6a5223ddaaa48dd60	encig2011/fd_encig2011.pdf	62923b38a66f6081166d9882042a816e7deaff3cdc0f3e755e10933ff68d1d8e	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-53af1242605f0638306935f2	e7e0fda5f3e95506866b202494ae000b2f8ee08e2978e167397eac74b295ce02	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-9789fb791073cdfb8e093292	f29af6c66ceb7de2ce64806b886052cf6f98c9631f04d84b87098cdc2ff43959	3227d3a1cdcbb28e9811dc9a2a666ccd6b349499c96bef722350e469583b8816	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-46c3334f25354e39b3a222fc	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-875da8fb5db6c53f5743c47a	TOBS-c29713ef14ed9a7a36d6226b	ACT-903d8b1e6a56705fef1b5724	OBJ-f247bc4bc16425cefe8e9fc0	envipe2023_csv.zip	0dcc00a7fc37b79806f1bf1b85b12cd090b5ecc8e76983a3a1a861f2ef3fb404	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-182a130a7b44d096320fd57b	e76d900290792ce8f8a4c162f9feb1e9603d6959b268a3d7c548c11a3d2011d6	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-c29713ef14ed9a7a36d6226b	2cc1a9f91ea81313c658859b7a7386e4935dfb9666f4251eb52de4776cd181d9	11470c3e72b3f7a0f916402dd1ab23b29bc6cda292944c1d2a4c3c15e6bab356	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4727817869e8d2bb063991d3	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-f975a3259352f96560743045	TOBS-8e3db753a6c6c58323960258	ACT-eef436d9767542125295f408	OBJ-a77ba4e7dcae09af725e61a4	ejemplobd_enestyc_2005_dbf.zip	8415df5113376e2c181152c3b78b77877d135599f7fea0306658b79f76e6dd3c	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-b0f1c2125f501b56bcbfdba8	db71b47770339a0118aa056b4b59dcbc82750f9adaf3180441a13ddcfad0fdee	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-8e3db753a6c6c58323960258	a638667f3d549c50505fa020316de6496ee408c80c1e368ffcb22d0fad6c37cf	f302d46b4a8d4bb2c84846a9c614614c75c61dad798cfcf914a008ccea7bcf7a	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-479b672c56390a3df1f3429a	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-1f93285df3028a0138cb6baa	TOBS-2888a4801ca491063a9475d3	ACT-688194defe2a45178f3dd2da	OBJ-f9ffa07141fabd729873a2ad	conjunto_de_datos_enoen_2020_4t_csv.zip	c80d258fcd8a0975be4dcb49b0c4162ba46c1caa9a1f2af158b08a9195c62962	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-4c71c1d2b98bcb616def7b8d	2cd71be97d9e82b228861e5ee2c4d411b3321158ab0ce70a8d2335d22fbbb728	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-2888a4801ca491063a9475d3	6f56d8bb6185eaeeb341652ebbd7d4d9fdd984f02ded2d9cd9ecec102c947bb2	8d98452fcc4e2877b02fd5a6308ed2967699588138d7c5de8eba0729a578f971	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-47e8b26c19ba057e4aa629bd	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-aa7675301b10dbc5420a44a6	TOBS-9db51a5d040da9dfcd679c6c	ACT-44ac87a7c503383724c3a0ee	OBJ-8c19ce24d348c5d36118af26	engasto2013/viviendas_dta.zip	3e7d5da238523b0107ad37e965d4cc5908219586e3322ac530be5295a7960978	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-dd574ecd7ec610ee267bab66	9ecfa03fb950b20d3196c4099a845af3c2211c969eb1ea6a0d6f5671a795fa40	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-9db51a5d040da9dfcd679c6c	5cd90dfdcb90e0f520194efb94742c741224c8970b3e6dd910fdb49f3e4930c3	75143ce29b6fde487f6b9795fe9968a419d2c836f063910c455092a675bd050f	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4836e4783d537d32156ae644	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-9a3362aa70404dc591a6784a	TOBS-c64da2234550ff7fc4695a39	ACT-98abfc68b4378882670e3aa9	OBJ-6f63c7179d70f878565f9550	R2.1_ECCO/SE_REPORTE_GENERAL_ECCO_2023.pdf	ec47822d2a7b08327eebc70d4cb9bb1da947b04ca565c55768958b1243b866ea	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-8d9c6f26fba6d60704aa5d78	b781d88dea28221c5ce24bca6bdcf8ef9e84aa4350fd610721d3e40ce23d4c7a	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-c64da2234550ff7fc4695a39	61ad90cbd8c1d9b6700ef63524c280ed657b1efae93d6eb00d2e6e808b5005d4	ce191210261949fbee6635b8b84518f6fe2fdfebca5f77de48e4671d3c346d8a	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-48a6f82432df44b70c2dc9ae	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-1cbdde00da9899371e456fb4	TOBS-b17de7a4c1b8a14311f6680a	ACT-b9520476598619220d212fe2	OBJ-cd0b72098e58a07894b2d5a1	envipe2025/bd_envipe_2025_dta.zip	0beede6230be70e48274b2abc29799dc88c549d10ca97478c86126f909c148e3	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-4cf1dcd7ad62d0d2e6ae0839	a4a483a42031abdec15d8c95e89fff7abf937d986b12228e01b1bc0b72f2ec4b	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-b17de7a4c1b8a14311f6680a	2ec9d61ec8b072158363b2c2781ab75c957b3f52b2026127aa50bdbd8253bc57	0ecfe04de42097b53a44a229f06f5854861d8985dcfcfad15bd85f2f3ccda1cd	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-49bd54e4431f374226e07530	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-5f090a33e1683a86b24d81d7	TOBS-bc31d4b5c955b110bf53b80b	ACT-6f6363e16a3f151da5141c22	OBJ-ef985f9c78b7b0706b031e0e	ejemplobd_enestyc_1992_dbf.zip	5cb644cabc2fecf0d085175a1f18f17ae79646ae72cc29e9ee3b293dfd0c088c	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-dacc82a03a7d21850356ad4c	8c5bbd41a169569acc730f8ccd8c6cfe6e9642dfe8b6e59de266a0f14183871a	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-bc31d4b5c955b110bf53b80b	880fec2cba8258027888c47eb9a9686ea875ce95eb8922f4b92c21b0a2281b7e	b0c471a0fb23edd9efd269fe49bb47bc495c58ae5ef4245e59fb7bddacde7359	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-49dc417e3d77f76be9f05b9a	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-8c9049ced6172674847c271f	TOBS-68f84a6fa4d7257de6ce5001	ACT-6ab426f5ab8eb520dbad0982	OBJ-f1ef8972c2867fa97c9ca2b7	ennvih/guiausuariov1.pdf	d38ee15b9c6b4681364e75fefeed27a26b216c5974a2a5d5c4c7c213e2eede53	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-c4d37a7752f38b2a24ed571b	cf7106fccc177ccd61cbaa60f01fee6072cfd7203c8ae5f7a9f11e30b8fb98e6	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-68f84a6fa4d7257de6ce5001	b1a18aa61b1a87e609c08c854e2b1d89c91fa0b99b0934be2b843d8ea2bf9eb2	7aef12750a46acb726991190698f063a6f376da49e83d5a34fc04df1654fc03b	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4a7bb8d5449b4953b8be1c63	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-295120afc06777b93576a9a8	TOBS-d6bddc45cf867e05e6c83d2b	ACT-a0155515960f98449fc4f11f	OBJ-53121aa8193c48f90bb88454	envipe2025/bd_envipe_2025_csv.zip	ecb39b8624b7c22fdedcec0e7802437769f22b1e3516841b82ee43bc721ceba3	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-36ecf5def009da81e95dd760	84f7b8415b94b19ebd2f89c873bdb4a5c0269bd6b9e4e3549c15c432807b9843	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-d6bddc45cf867e05e6c83d2b	f3922c64601a23055fbcb4f72d0d1b7f81be4d003bd4b168f82c2d99bdf92aef	f9b340746ff9e1f5a82df38cf84f1808a88d7001bed8c4d8a9a9a454b23117a1	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4b07a0cd28aa56a4be725dae	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-135866a5504519e4bc9ec5fd	TOBS-dc2b367448b01c5cc10b77fd	ACT-bd4f8b10603a8bd41c8c8dab	OBJ-e84c97cc8542e3af06b11ef0	mociba2016/mociba2016_fd.xlsx	bf54150e6b7ed408390c2f2d392177a071bde236e5efeea2a17e72c95c33f5c0	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-5e6729b0d187da5e5197316a	28ecf372f0eec1243decce9dfd283dc2f83a256e0ef57f56e980686324f6c5ae	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-dc2b367448b01c5cc10b77fd	aa06eefb517e38e8745b9b0b6c40d6be57426fea3942f751c39ba3fe5edd4c2b	a64e0cf481ff1802c10665ab121b90dfe89ace831317542748bac7975fdaef37	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4b73906ab256e44fa85ab645	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-27c6cdf20252dfb66f51708b	TOBS-6659b825225747cb0c110f6a	ACT-229952e8abc0fa739ce84982	OBJ-3bafafa031599ece2884f54a	ennvih/doc/ehh02cb_bc.pdf	5f45f149c3c45b68e2b2d3e0dc7193d57109bd2db510ab6c68c036bd7ffe6d09	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-16bf81ba762cd25be05c9ff9	e1532fae4c8d048d00af2a4508d14d8ff89bef5df058bcfa699eed51b0bf756d	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-6659b825225747cb0c110f6a	bec371277ffad50a2b462148360731bbc532de6f6e89e602a8b5a3656eee2bfd	f05042c92a3bea015191c08c9e622516061ca079a6faeeaf7f9f54db0ea46734	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4bbfad3f074d51131e7249ff	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-af68fe5e0f09f03b3ee7d916	TOBS-66a3ef817122e85b1889f846	ACT-36a9c0a07b60716e45d714e1	OBJ-a23c30598592b86b3c8802a9	cuest_modulo_envipe2018.pdf	547115b60aeaf6b52deb1bc51cd3d04bc451f7485c07466396a8f5c0c96ff5d4	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-7fa5c7a52a8a156fdb1f6574	3831a966a9b2fd7fe548805f6d00eb600bd2d0acec1b9d5b1cc26173fb6c3b4d	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-66a3ef817122e85b1889f846	d62f98cbc2582a0596f6bca8dc227275f6581f576612117f1e21e9317dd87125	b05ba749104176f59f2ca142e01d0c41f5e99e2d163d960daaf291e6781c6c45	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4c6436ee3a3636f893490805	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-51a5cc6cff12b72934356f40	TOBS-cf7fe160615448e3c0a16db5	ACT-62aa3b4d2a82a819c3f3c90e	OBJ-a0bf9125132695458637f461	enaproce2015/ejem_base_micro_ciega_dta.zip	b0aea50fac6b454761436398e80c55f4a78024d43e8fa8c35116e582ae5c9435	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-0853f42af3b4a40942001167	4d54b2045e0533b9cf8901d1d68389a55bb2b3be95956da0d97ea4d88cf268ca	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-cf7fe160615448e3c0a16db5	d80c524c6a0bb25840bfd1b6be72098410cf715f0d206493e45f61dd7a3de68e	fdbaf1efca37734c528f4777b2e68f6c099a1946457ad8e05f984f11d264a9bd	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4d98a9f8bb08af9895d4a72d	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-db5a7f6084f420f6f9a73c79	TOBS-b8b2bba9ae1b3196e50cb04e	ACT-71042711587a8ee40515411f	OBJ-5a9a22c3d9d850bbd78f855b	cuest_principal_envipe2025.pdf	a3e08bd496cefd75b17265828a4a9edade0ddbac467a4d71363488d13a8f7228	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-0bac5fa7ed60abb16ea8f6c5	a78552ca38cb53adaa2157344c49d94e12fa29d19192df4dfb83d06367a32a2a	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-b8b2bba9ae1b3196e50cb04e	01d45b583e941eba6d83ec50c5467b94507c9b6d6c3409e0e04184f34b62ea8a	cb95fcce21f2ae8ecc2d5ac17c41f6046feedc0b84dd399e40e53dccc1db5741	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4da91327d76949078770ad00	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-fd1d33e511968aeae0837fe5	TOBS-8ec559cc1c61c0b260b9ac4a	ACT-a1c934a89c25dd018565ac29	OBJ-ece6abddc4e357c18b785420	encig23_base_datos_csv.zip	af733d867a568cbb0dadef4a5a793b02488a71728d1157860f14501f3d4c393d	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-80b78ffec63d0f7ca50143d4	56a51add36cf2e2ffb7b9bf5333dcd252c3bae51843760039ddbb4f28463acd5	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-8ec559cc1c61c0b260b9ac4a	3c833ef7232ee619d53de598495ca75f15efa9e92663f53b72dd034fad114b65	49a2fe2cbcbc14cdfd6a79748eb8f62da26c82a5eb348086a3cfed1633300133	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4de346fbb7cbda36a2e8e745	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-247a56e815657b272857e6fe	TOBS-e31fa5f10ea0722f1bd1b698	ACT-b4bdca0ba34a43378ff37381	OBJ-18ca16033fcfce484344843c	c_amp_v5.pdf	4de904621507815e5b7c5af6262fe3202f5df4a0f3c4985d738d9f971dd70491	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-3aec6851f7f03ac5090ec9d1	00bcb617292ee15f46978f9bc0f90c60d6f9cf6a72ddce048e964b5445b9db25	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-e31fa5f10ea0722f1bd1b698	87bc7db7c3c59ca00671cf7dc1637ca17a81d91fc67cdc61301e0bbd6eae2d00	4b7ea2ba41d1ea9df31cdfd12f00edf52dc0d494ff2eb76e02b3b154b80ee177	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4e05da2faeba202c0724ff69	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-4dd5cbb5a0d20de7f46b9b14	TOBS-a8c1d9d55144672cb9697b9d	ACT-11b43a268b03f60d38e47ac4	OBJ-d9bd33f0b5afde6b230b4b38	endutih2023/endutih2023_bd_dbf.zip	29d195082796c2692bfeb688348de3ed792848781ff7575f91b7da68119f9696	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-ed0561e0dc19b99c0957fac1	9a334c19934a9ec3ec1373746d232319d6a7564943e5900e0063474a06e0453d	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-a8c1d9d55144672cb9697b9d	4af5c7a2f50cf3e35b696db101b577cb9a17c6022b9ed7868d98004fb10d9602	69ee07f0af2e3894023f8be05278143dfd7553e199b8051a3235116f9011d80a	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4e27f64cd682351104fab87f	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-2775b57f80dd096a6b6ad690	TOBS-73b038d5feff1ed6ab81e040	ACT-1b57887bab6fb1dcc14d1836	OBJ-c669717091c7e904d5e0243a	endireh2003/bd_endireh_2003_RData.zip	7acbdf50d043bf171eb0f6449c83640ac993bb802e56a8e7f3de6a9362b8eea9	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-f8aeb90810b4720687c0de81	da8d5a6c70e698d7232611dbcf9bd9354f4b807cf06bca410be90aefa9610901	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-73b038d5feff1ed6ab81e040	7b93942f34e8d033fc2f249ad32b28e36c000da04df5674960f4408c88b828bb	ea18ca843c1461ee875adeb52ecfc3665156e054f885a8bcb162cd8402fc51cd	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4e2898e3fb013aa25311edf5	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-129351e1d65f5e01ea785f1b	TOBS-00e5e21b0a2adb4bd7f833d2	ACT-93cbef9270cf73a0084005ee	OBJ-fdefa3a92ee296fdc35d7f13	ejemplobd_enestyc_1999_xlsx.zip	6e4f8130902dc6cd669e42cbb934dafac6704d6298641f2a35f2709340eb863d	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-ece6d9d962b437dda89dd076	2c7fcd0be622984fe3b821e5d6fe9a5b9591600696afdd77add1e0d437bc195e	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-00e5e21b0a2adb4bd7f833d2	47816f688f2d59353b6247dc7c47a4c79efa519afeab65f96a4e5086aa648959	52dcb158dd17d0afae6b02adbb94bfc587178d938767e8eabea16313c106cd71	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4f0cad5867ed57b40c3d4706	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-c3639cfa87cb242be205b4d5	TOBS-a724a983bb211f9dab79c6ea	ACT-1eef14977412725916ca4997	OBJ-b7e92e2e48b8783e89c8776f	enigh2022_nc_csv.zip	3b2b0bc9c95323b470608113d2902ff3a832764367135f136270b4ce092c9e06	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-f8caa7851994e3e4dac308a6	3bd92a5d8c365ac50850a127b0fc7edf9cec702a09e97c4d25d86ac59333792e	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-a724a983bb211f9dab79c6ea	6a3aa72af66e93d4f9e2c481aab56159c117d23928bfa4108cf0d8ac5d1483fc	2d681a1c98391fcf7a960f1980f936bc429e6209a11582467277f1ebea2df1a4	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4f97bd543e92f5e3f52cfdad	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-e70dccd447228f0456a2c804	TOBS-6b9138161568a9e42d50ea5a	ACT-0fc592e591cdee69984335ed	OBJ-38ab048ca23918cfa44acc8e	endireh2016/bd_viviendas_endireh2016_sitioinegi_spss.zip	169804df37f0fce7cc45e5b39fb865876adfdc9757269c9294e509931c2a6059	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-890ae9e290cf5e20658ea329	6845ce120a7c9a857fc482eff7f0a7b919fb167317c9b21e072b6a45cc1ab9a5	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-6b9138161568a9e42d50ea5a	d29ae7d90af62de919999ec4f461d0258cd243ff58c4c8e3c6d6b985cb89e721	e155ca5e3f47ea816972ad606ec4a990ce3fb4c4a2bc854c0a78764634b63f49	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4fa393833309f005ddc9d459	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-6897f760038c9478b368e604	TOBS-4443ddb08b7c9bace469d94d	ACT-48183b4c4ca97f35327532c0	OBJ-9184567325cb82cd7497bc7c	R4_1_SESTAD_ESTAD/SESTAD_reporte_2021.pdf	f4383a277ad9653486c41a7e29e801df8f88e67b39dd6adfe46e7ecdb5627f95	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-41ffe360a3864a0f0fc93953	57b8c8bafa10a8c3cd6fd041073a460a1cbf791332ce93fd9fa81d0e32eac3f7	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-4443ddb08b7c9bace469d94d	5b62e236a65562065dd293b6a80b8919bc4342c1da19d124f0b281378cbb56de	2994bb26c8eff61cbd30f8506131e8e2b3e0cb809806ab5381904126b2e3d6d0	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
LED-T0-4fa5df8786a11711acbd7db3	RUN-377a255de24ca946	377a255de24ca9465f073b024699b680655672bfc37ffd19f3bbb24a76790d62	TOBS-354b537fef9566aa54b92a7e	TOBS-bfbb942ea0fcc05a9885073e	ACT-ffdeb1487897fe875803b79a	OBJ-be8386d446940437670e3b57	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2021.pdf	63e3e08a71dcbdc918ad329bafdcedd446c795342ebebbfc0287ead9ca67cb95	REUTILIZADA_PRE_T0_CORREGIDO	data/curacion-universo/reportes-inspeccion.tsv#reporte_id=RINS-e4ee4ceb8f79e416c322f9d5	2c885c65f0427fb737dc28813c0eeeb2318de957a7484de949a21d1bfbc5222f	data/curacion-universo/contratos-inspeccion.jsonl#tarea_observacion_id=TOBS-bfbb942ea0fcc05a9885073e	6d9e3bd9fee1babdd6311bf4e30d322b2eb47526dfb354d32bd275c58392f94a	cb37fe0ddb043fb0b70f3458451d3f35ba5bc2a16c0e6f98ba1b7f09d7293334	RUTA_LOCAL+SHA256+ACTIVO+TAREA+CONTRATO+REPORTE
