fecha,producto,regimen_definicion,imor_porcentaje,cambio_mensual_pp,cambio_mensual_rel_pct,cambio_interanual_pp,cambio_interanual_rel_pct
2025-09,Tarjetas de crédito,IFRS9_ETAPA_3,3.250000,0.020000,0.619195,-0.220000,-6.340058
2025-10,Tarjetas de crédito,IFRS9_ETAPA_3,3.320000,0.070000,2.153846,-0.220000,-6.214689
2025-11,Tarjetas de crédito,IFRS9_ETAPA_3,3.200000,-0.120000,-3.614458,-0.140000,-4.191617
2025-12,Tarjetas de crédito,IFRS9_ETAPA_3,3.440000,0.240000,7.500000,0.020000,0.584795
2026-01,Tarjetas de crédito,IFRS9_ETAPA_3,3.430000,-0.010000,-0.290698,0.030000,0.882353
2026-02,Tarjetas de crédito,IFRS9_ETAPA_3,3.380000,-0.050000,-1.457726,0.060000,1.807229
2026-03,Tarjetas de crédito,IFRS9_ETAPA_3,3.350000,-0.030000,-0.887574,0.380000,12.794613
2016-01,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.850000,,,,
2016-02,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.780000,-0.070000,-3.783784,,
2016-03,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.720000,-0.060000,-3.370787,,
2016-04,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.700000,-0.020000,-1.162791,,
2016-05,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.760000,0.060000,3.529412,,
2016-06,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.710000,-0.050000,-2.840909,,
2016-07,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.740000,0.030000,1.754386,,
2016-08,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.760000,0.020000,1.149425,,
2016-09,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.780000,0.020000,1.136364,,
2016-10,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.840000,0.060000,3.370787,,
2016-11,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.850000,0.010000,0.543478,,
2016-12,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.770000,-0.080000,-4.324324,,
2017-01,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.780000,0.010000,0.564972,-0.070000,-3.783784
2017-02,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.740000,-0.040000,-2.247191,-0.040000,-2.247191
2017-03,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.710000,-0.030000,-1.724138,-0.010000,-0.581395
2017-04,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.770000,0.060000,3.508772,0.070000,4.117647
2017-05,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.880000,0.110000,6.214689,0.120000,6.818182
2017-06,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.840000,-0.040000,-2.127660,0.130000,7.602339
2017-07,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.920000,0.080000,4.347826,0.180000,10.344828
2017-08,ABCD,PRE_IFRS9_CARTERA_VENCIDA,1.950000,0.030000,1.562500,0.190000,10.795455
2017-09,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.000000,0.050000,2.564103,0.220000,12.359551
2017-10,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.150000,0.150000,7.500000,0.310000,16.847826
2017-11,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.240000,0.090000,4.186047,0.390000,21.081081
2017-12,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.250000,0.010000,0.446429,0.480000,27.118644
2018-01,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.320000,0.070000,3.111111,0.540000,30.337079
2018-02,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.320000,0.000000,0.000000,0.580000,33.333333
2018-03,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.290000,-0.030000,-1.293103,0.580000,33.918129
2018-04,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.330000,0.040000,1.746725,0.560000,31.638418
2018-05,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.350000,0.020000,0.858369,0.470000,25.000000
2018-06,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.250000,-0.100000,-4.255319,0.410000,22.282609
2018-07,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.340000,0.090000,4.000000,0.420000,21.875000
2018-08,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.370000,0.030000,1.282051,0.420000,21.538462
2018-09,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.360000,-0.010000,-0.421941,0.360000,18.000000
2018-10,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.430000,0.070000,2.966102,0.280000,13.023256
2018-11,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.370000,-0.060000,-2.469136,0.130000,5.803571
2018-12,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.310000,-0.060000,-2.531646,0.060000,2.666667
2019-01,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.220000,-0.090000,-3.896104,-0.100000,-4.310345
2019-02,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.180000,-0.040000,-1.801802,-0.140000,-6.034483
2019-03,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.230000,0.050000,2.293578,-0.060000,-2.620087
2019-04,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.290000,0.060000,2.690583,-0.040000,-1.716738
2019-05,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.320000,0.030000,1.310044,-0.030000,-1.276596
2019-06,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.280000,-0.040000,-1.724138,0.030000,1.333333
2019-07,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.350000,0.070000,3.070175,0.010000,0.427350
2019-08,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.380000,0.030000,1.276596,0.010000,0.421941
2019-09,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.440000,0.060000,2.521008,0.080000,3.389831
2019-10,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.470000,0.030000,1.229508,0.040000,1.646091
2019-11,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.460000,-0.010000,-0.404858,0.090000,3.797468
2019-12,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.480000,0.020000,0.813008,0.170000,7.359307
2020-01,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.440000,-0.040000,-1.612903,0.220000,9.909910
2020-02,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.430000,-0.010000,-0.409836,0.250000,11.467890
2020-03,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.480000,0.050000,2.057613,0.250000,11.210762
2020-04,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.610000,0.130000,5.241935,0.320000,13.973799
2020-05,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.860000,0.250000,9.578544,0.540000,23.275862
2020-06,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.120000,0.260000,9.090909,0.840000,36.842105
2020-07,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.140000,0.020000,0.641026,0.790000,33.617021
2020-08,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.030000,-0.110000,-3.503185,0.650000,27.310924
2020-09,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.890000,-0.140000,-4.620462,0.450000,18.442623
2020-10,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.760000,-0.130000,-4.498270,0.290000,11.740891
2020-11,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.060000,0.300000,10.869565,0.600000,24.390244
2020-12,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.380000,0.320000,10.457516,0.900000,36.290323
2021-01,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.510000,0.130000,3.846154,1.070000,43.852459
2021-02,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.680000,0.170000,4.843305,1.250000,51.440329
2021-03,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.570000,-0.110000,-2.989130,1.090000,43.951613
2021-04,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.370000,-0.200000,-5.602241,0.760000,29.118774
2021-05,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.290000,-0.080000,-2.373887,0.430000,15.034965
2021-06,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.090000,-0.200000,-6.079027,-0.030000,-0.961538
2021-07,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.040000,-0.050000,-1.618123,-0.100000,-3.184713
2021-08,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.020000,-0.020000,-0.657895,-0.010000,-0.330033
2021-09,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.000000,-0.020000,-0.662252,0.110000,3.806228
2021-10,ABCD,PRE_IFRS9_CARTERA_VENCIDA,3.010000,0.010000,0.333333,0.250000,9.057971
2021-11,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.920000,-0.090000,-2.990033,-0.140000,-4.575163
2021-12,ABCD,PRE_IFRS9_CARTERA_VENCIDA,2.800000,-0.120000,-4.109589,-0.580000,-17.159763
2022-01,ABCD,IFRS9_ETAPA_3,2.550000,,,,
2022-02,ABCD,IFRS9_ETAPA_3,2.380000,-0.170000,-6.666667,,
2022-03,ABCD,IFRS9_ETAPA_3,2.230000,-0.150000,-6.302521,,
2022-04,ABCD,IFRS9_ETAPA_3,2.150000,-0.080000,-3.587444,,
2022-05,ABCD,IFRS9_ETAPA_3,2.170000,0.020000,0.930233,,
2022-06,ABCD,IFRS9_ETAPA_3,2.120000,-0.050000,-2.304147,,
2022-07,ABCD,IFRS9_ETAPA_3,2.070000,-0.050000,-2.358491,,
2022-08,ABCD,IFRS9_ETAPA_3,2.050000,-0.020000,-0.966184,,
2022-09,ABCD,IFRS9_ETAPA_3,1.950000,-0.100000,-4.878049,,
2022-10,ABCD,IFRS9_ETAPA_3,1.990000,0.040000,2.051282,,
2022-11,ABCD,IFRS9_ETAPA_3,1.880000,-0.110000,-5.527638,,
2022-12,ABCD,IFRS9_ETAPA_3,1.830000,-0.050000,-2.659574,,
2023-01,ABCD,IFRS9_ETAPA_3,1.800000,-0.030000,-1.639344,-0.750000,-29.411765
2023-02,ABCD,IFRS9_ETAPA_3,1.770000,-0.030000,-1.666667,-0.610000,-25.630252
2023-03,ABCD,IFRS9_ETAPA_3,1.670000,-0.100000,-5.649718,-0.560000,-25.112108
2023-04,ABCD,IFRS9_ETAPA_3,1.660000,-0.010000,-0.598802,-0.490000,-22.790698
2023-05,ABCD,IFRS9_ETAPA_3,1.700000,0.040000,2.409639,-0.470000,-21.658986
2023-06,ABCD,IFRS9_ETAPA_3,1.670000,-0.030000,-1.764706,-0.450000,-21.226415
2023-07,ABCD,IFRS9_ETAPA_3,1.640000,-0.030000,-1.796407,-0.430000,-20.772947
2023-08,ABCD,IFRS9_ETAPA_3,1.640000,0.000000,0.000000,-0.410000,-20.000000
2023-09,ABCD,IFRS9_ETAPA_3,1.610000,-0.030000,-1.829268,-0.340000,-17.435897
2023-10,ABCD,IFRS9_ETAPA_3,1.660000,0.050000,3.105590,-0.330000,-16.582915
2023-11,ABCD,IFRS9_ETAPA_3,1.630000,-0.030000,-1.807229,-0.250000,-13.297872
2023-12,ABCD,IFRS9_ETAPA_3,1.610000,-0.020000,-1.226994,-0.220000,-12.021858
2024-01,ABCD,IFRS9_ETAPA_3,1.590000,-0.020000,-1.242236,-0.210000,-11.666667
2024-02,ABCD,IFRS9_ETAPA_3,1.540000,-0.050000,-3.144654,-0.230000,-12.994350
2024-03,ABCD,IFRS9_ETAPA_3,1.480000,-0.060000,-3.896104,-0.190000,-11.377246
2024-04,ABCD,IFRS9_ETAPA_3,1.370000,-0.110000,-7.432432,-0.290000,-17.469880
2024-05,ABCD,IFRS9_ETAPA_3,1.360000,-0.010000,-0.729927,-0.340000,-20.000000
2024-06,ABCD,IFRS9_ETAPA_3,1.370000,0.010000,0.735294,-0.300000,-17.964072
2024-07,ABCD,IFRS9_ETAPA_3,1.380000,0.010000,0.729927,-0.260000,-15.853659
2024-08,ABCD,IFRS9_ETAPA_3,1.390000,0.010000,0.724638,-0.250000,-15.243902
2024-09,ABCD,IFRS9_ETAPA_3,1.460000,0.070000,5.035971,-0.150000,-9.316770
2024-10,ABCD,IFRS9_ETAPA_3,1.480000,0.020000,1.369863,-0.180000,-10.843373
2024-11,ABCD,IFRS9_ETAPA_3,1.370000,-0.110000,-7.432432,-0.260000,-15.950920
2024-12,ABCD,IFRS9_ETAPA_3,1.430000,0.060000,4.379562,-0.180000,-11.180124
2025-01,ABCD,IFRS9_ETAPA_3,1.450000,0.020000,1.398601,-0.140000,-8.805031
2025-02,ABCD,IFRS9_ETAPA_3,1.450000,0.000000,0.000000,-0.090000,-5.844156
2025-03,ABCD,IFRS9_ETAPA_3,1.440000,-0.010000,-0.689655,-0.040000,-2.702703
2025-04,ABCD,IFRS9_ETAPA_3,1.430000,-0.010000,-0.694444,0.060000,4.379562
2025-05,ABCD,IFRS9_ETAPA_3,1.470000,0.040000,2.797203,0.110000,8.088235
2025-06,ABCD,IFRS9_ETAPA_3,1.510000,0.040000,2.721088,0.140000,10.218978
2025-07,ABCD,IFRS9_ETAPA_3,1.560000,0.050000,3.311258,0.180000,13.043478
2025-08,ABCD,IFRS9_ETAPA_3,1.550000,-0.010000,-0.641026,0.160000,11.510791
2025-09,ABCD,IFRS9_ETAPA_3,1.610000,0.060000,3.870968,0.150000,10.273973
2025-10,ABCD,IFRS9_ETAPA_3,1.630000,0.020000,1.242236,0.150000,10.135135
2025-11,ABCD,IFRS9_ETAPA_3,1.680000,0.050000,3.067485,0.310000,22.627737
2025-12,ABCD,IFRS9_ETAPA_3,1.730000,0.050000,2.976190,0.300000,20.979021
2026-01,ABCD,IFRS9_ETAPA_3,1.790000,0.060000,3.468208,0.340000,23.448276
2026-02,ABCD,IFRS9_ETAPA_3,1.890000,0.100000,5.586592,0.440000,30.344828
2026-03,ABCD,IFRS9_ETAPA_3,1.880000,-0.010000,-0.529101,0.440000,30.555556
2016-01,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.920000,,,,
2016-02,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.930000,0.010000,0.342466,,
2016-03,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.800000,-0.130000,-4.436860,,
2016-04,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.720000,-0.080000,-2.857143,,
2016-05,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.930000,0.210000,7.720588,,
2016-06,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.090000,0.160000,5.460751,,
2016-07,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.120000,0.030000,0.970874,,
2016-08,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.140000,0.020000,0.641026,,
2016-09,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.260000,0.120000,3.821656,,
2016-10,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.330000,0.070000,2.147239,,
2016-11,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.440000,0.110000,3.303303,,
2016-12,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.400000,-0.040000,-1.162791,,
2017-01,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.340000,-0.060000,-1.764706,0.420000,14.383562
2017-02,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.180000,-0.160000,-4.790419,0.250000,8.532423
2017-03,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.950000,-0.230000,-7.232704,0.150000,5.357143
2017-04,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.970000,0.020000,0.677966,0.250000,9.191176
2017-05,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.180000,0.210000,7.070707,0.250000,8.532423
2017-06,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.960000,-0.220000,-6.918239,-0.130000,-4.207120
2017-07,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.990000,0.030000,1.013514,-0.130000,-4.166667
2017-08,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.900000,-0.090000,-3.010033,-0.240000,-7.643312
2017-09,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.840000,-0.060000,-2.068966,-0.420000,-12.883436
2017-10,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.960000,0.120000,4.225352,-0.370000,-11.111111
2017-11,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.070000,0.110000,3.716216,-0.370000,-10.755814
2017-12,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.030000,-0.040000,-1.302932,-0.370000,-10.882353
2018-01,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.920000,-0.110000,-3.630363,-0.420000,-12.574850
2018-02,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.720000,-0.200000,-6.849315,-0.460000,-14.465409
2018-03,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.700000,-0.020000,-0.735294,-0.250000,-8.474576
2018-04,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.800000,0.100000,3.703704,-0.170000,-5.723906
2018-05,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.000000,0.200000,7.142857,-0.180000,-5.660377
2018-06,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.970000,-0.030000,-1.000000,0.010000,0.337838
2018-07,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.010000,0.040000,1.346801,0.020000,0.668896
2018-08,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.000000,-0.010000,-0.332226,0.100000,3.448276
2018-09,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.100000,0.100000,3.333333,0.260000,9.154930
2018-10,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.030000,-0.070000,-2.258065,0.070000,2.364865
2018-11,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.030000,0.000000,0.000000,-0.040000,-1.302932
2018-12,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.050000,0.020000,0.660066,0.020000,0.660066
2019-01,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.950000,-0.100000,-3.278689,0.030000,1.027397
2019-02,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.830000,-0.120000,-4.067797,0.110000,4.044118
2019-03,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.650000,-0.180000,-6.360424,-0.050000,-1.851852
2019-04,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.680000,0.030000,1.132075,-0.120000,-4.285714
2019-05,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.850000,0.170000,6.343284,-0.150000,-5.000000
2019-06,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.950000,0.100000,3.508772,-0.020000,-0.673401
2019-07,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.910000,-0.040000,-1.355932,-0.100000,-3.322259
2019-08,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.800000,-0.110000,-3.780069,-0.200000,-6.666667
2019-09,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.860000,0.060000,2.142857,-0.240000,-7.741935
2019-10,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.840000,-0.020000,-0.699301,-0.190000,-6.270627
2019-11,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.880000,0.040000,1.408451,-0.150000,-4.950495
2019-12,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.990000,0.110000,3.819444,-0.060000,-1.967213
2020-01,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.950000,-0.040000,-1.337793,0.000000,0.000000
2020-02,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.900000,-0.050000,-1.694915,0.070000,2.473498
2020-03,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.820000,-0.080000,-2.758621,0.170000,6.415094
2020-04,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.820000,0.000000,0.000000,0.140000,5.223881
2020-05,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.840000,0.020000,0.709220,-0.010000,-0.350877
2020-06,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.720000,-0.120000,-4.225352,-0.230000,-7.796610
2020-07,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.350000,-0.370000,-13.602941,-0.560000,-19.243986
2020-08,Nómina,PRE_IFRS9_CARTERA_VENCIDA,1.990000,-0.360000,-15.319149,-0.810000,-28.928571
2020-09,Nómina,PRE_IFRS9_CARTERA_VENCIDA,1.770000,-0.220000,-11.055276,-1.090000,-38.111888
2020-10,Nómina,PRE_IFRS9_CARTERA_VENCIDA,1.920000,0.150000,8.474576,-0.920000,-32.394366
2020-11,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.550000,0.630000,32.812500,-0.330000,-11.458333
2020-12,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.090000,0.540000,21.176471,0.100000,3.344482
2021-01,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.270000,0.180000,5.825243,0.320000,10.847458
2021-02,Nómina,PRE_IFRS9_CARTERA_VENCIDA,3.180000,-0.090000,-2.752294,0.280000,9.655172
2021-03,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.860000,-0.320000,-10.062893,0.040000,1.418440
2021-04,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.600000,-0.260000,-9.090909,-0.220000,-7.801418
2021-05,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.610000,0.010000,0.384615,-0.230000,-8.098592
2021-06,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.510000,-0.100000,-3.831418,-0.210000,-7.720588
2021-07,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.470000,-0.040000,-1.593625,0.120000,5.106383
2021-08,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.370000,-0.100000,-4.048583,0.380000,19.095477
2021-09,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.340000,-0.030000,-1.265823,0.570000,32.203390
2021-10,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.280000,-0.060000,-2.564103,0.360000,18.750000
2021-11,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.300000,0.020000,0.877193,-0.250000,-9.803922
2021-12,Nómina,PRE_IFRS9_CARTERA_VENCIDA,2.360000,0.060000,2.608696,-0.730000,-23.624595
2022-01,Nómina,IFRS9_ETAPA_3,2.830000,,,,
2022-02,Nómina,IFRS9_ETAPA_3,2.650000,-0.180000,-6.360424,,
2022-03,Nómina,IFRS9_ETAPA_3,2.570000,-0.080000,-3.018868,,
2022-04,Nómina,IFRS9_ETAPA_3,2.540000,-0.030000,-1.167315,,
2022-05,Nómina,IFRS9_ETAPA_3,2.830000,0.290000,11.417323,,
2022-06,Nómina,IFRS9_ETAPA_3,2.880000,0.050000,1.766784,,
2022-07,Nómina,IFRS9_ETAPA_3,2.670000,-0.210000,-7.291667,,
2022-08,Nómina,IFRS9_ETAPA_3,2.860000,0.190000,7.116105,,
2022-09,Nómina,IFRS9_ETAPA_3,2.920000,0.060000,2.097902,,
2022-10,Nómina,IFRS9_ETAPA_3,3.020000,0.100000,3.424658,,
2022-11,Nómina,IFRS9_ETAPA_3,2.790000,-0.230000,-7.615894,,
2022-12,Nómina,IFRS9_ETAPA_3,2.860000,0.070000,2.508961,,
2023-01,Nómina,IFRS9_ETAPA_3,2.890000,0.030000,1.048951,0.060000,2.120141
2023-02,Nómina,IFRS9_ETAPA_3,2.810000,-0.080000,-2.768166,0.160000,6.037736
2023-03,Nómina,IFRS9_ETAPA_3,2.670000,-0.140000,-4.982206,0.100000,3.891051
2023-04,Nómina,IFRS9_ETAPA_3,2.670000,0.000000,0.000000,0.130000,5.118110
2023-05,Nómina,IFRS9_ETAPA_3,2.820000,0.150000,5.617978,-0.010000,-0.353357
2023-06,Nómina,IFRS9_ETAPA_3,2.830000,0.010000,0.354610,-0.050000,-1.736111
2023-07,Nómina,IFRS9_ETAPA_3,2.930000,0.100000,3.533569,0.260000,9.737828
2023-08,Nómina,IFRS9_ETAPA_3,2.940000,0.010000,0.341297,0.080000,2.797203
2023-09,Nómina,IFRS9_ETAPA_3,3.000000,0.060000,2.040816,0.080000,2.739726
2023-10,Nómina,IFRS9_ETAPA_3,3.100000,0.100000,3.333333,0.080000,2.649007
2023-11,Nómina,IFRS9_ETAPA_3,3.140000,0.040000,1.290323,0.350000,12.544803
2023-12,Nómina,IFRS9_ETAPA_3,3.170000,0.030000,0.955414,0.310000,10.839161
2024-01,Nómina,IFRS9_ETAPA_3,3.110000,-0.060000,-1.892744,0.220000,7.612457
2024-02,Nómina,IFRS9_ETAPA_3,3.020000,-0.090000,-2.893891,0.210000,7.473310
2024-03,Nómina,IFRS9_ETAPA_3,2.760000,-0.260000,-8.609272,0.090000,3.370787
2024-04,Nómina,IFRS9_ETAPA_3,2.740000,-0.020000,-0.724638,0.070000,2.621723
2024-05,Nómina,IFRS9_ETAPA_3,2.750000,0.010000,0.364964,-0.070000,-2.482270
2024-06,Nómina,IFRS9_ETAPA_3,2.700000,-0.050000,-1.818182,-0.130000,-4.593640
2024-07,Nómina,IFRS9_ETAPA_3,2.680000,-0.020000,-0.740741,-0.250000,-8.532423
2024-08,Nómina,IFRS9_ETAPA_3,2.630000,-0.050000,-1.865672,-0.310000,-10.544218
2024-09,Nómina,IFRS9_ETAPA_3,2.740000,0.110000,4.182510,-0.260000,-8.666667
2024-10,Nómina,IFRS9_ETAPA_3,2.760000,0.020000,0.729927,-0.340000,-10.967742
2024-11,Nómina,IFRS9_ETAPA_3,2.780000,0.020000,0.724638,-0.360000,-11.464968
2024-12,Nómina,IFRS9_ETAPA_3,2.890000,0.110000,3.956835,-0.280000,-8.832808
2025-01,Nómina,IFRS9_ETAPA_3,2.930000,0.040000,1.384083,-0.180000,-5.787781
2025-02,Nómina,IFRS9_ETAPA_3,2.940000,0.010000,0.341297,-0.080000,-2.649007
2025-03,Nómina,IFRS9_ETAPA_3,2.810000,-0.130000,-4.421769,0.050000,1.811594
2025-04,Nómina,IFRS9_ETAPA_3,2.730000,-0.080000,-2.846975,-0.010000,-0.364964
2025-05,Nómina,IFRS9_ETAPA_3,2.820000,0.090000,3.296703,0.070000,2.545455
2025-06,Nómina,IFRS9_ETAPA_3,2.850000,0.030000,1.063830,0.150000,5.555556
2025-07,Nómina,IFRS9_ETAPA_3,2.790000,-0.060000,-2.105263,0.110000,4.104478
2025-08,Nómina,IFRS9_ETAPA_3,2.690000,-0.100000,-3.584229,0.060000,2.281369
2025-09,Nómina,IFRS9_ETAPA_3,2.730000,0.040000,1.486989,-0.010000,-0.364964
2025-10,Nómina,IFRS9_ETAPA_3,2.770000,0.040000,1.465201,0.010000,0.362319
2025-11,Nómina,IFRS9_ETAPA_3,2.850000,0.080000,2.888087,0.070000,2.517986
2025-12,Nómina,IFRS9_ETAPA_3,2.960000,0.110000,3.859649,0.070000,2.422145
2026-01,Nómina,IFRS9_ETAPA_3,3.010000,0.050000,1.689189,0.080000,2.730375
2026-02,Nómina,IFRS9_ETAPA_3,2.950000,-0.060000,-1.993355,0.010000,0.340136
2026-03,Nómina,IFRS9_ETAPA_3,2.770000,-0.180000,-6.101695,-0.040000,-1.423488
2016-01,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.620000,,,,
2016-02,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.600000,-0.020000,-0.432900,,
2016-03,Personales,PRE_IFRS9_CARTERA_VENCIDA,4.450000,-0.150000,-3.260870,,
