run_id	job	job_conclusion	paso	paso_conclusion	inicio	fin	duracion_s
35557564955	adicionales	success	motor ejecutable — procedencia→B→evaluar() sobre las celdas-D del disco (bloqueante)	success	2026-09-21T03:27:34Z	2026-09-21T03:27:35Z	1.0
35557564955	adicionales	success	contrato sintético de C2 — piloto celda-D (bloqueante)	success	2026-09-21T03:27:35Z	2026-09-21T03:27:35Z	0.0
35557564955	adicionales	success	consumidor de celda-D — piloto 2, fila M05 derivada (bloqueante)	success	2026-09-21T03:27:35Z	2026-09-21T03:27:35Z	0.0
35557564955	adicionales	success	marcador por segmento — tabla derivada y guardias (bloqueante)	success	2026-09-21T03:27:35Z	2026-09-21T03:30:02Z	147.0
35557564955	adicionales	success	comparabilidad por texto de crédito ENIF — forma de la tabla K1-K8 × 5 olas (bloqueante)	success	2026-09-21T03:30:02Z	2026-09-21T03:30:02Z	0.0
35557564955	adicionales	success	métrica rectora — celdas_validadas en la primera línea del tablero (bloqueante)	success	2026-09-21T03:30:02Z	2026-09-21T03:30:38Z	36.0
35557564955	adicionales	success	descargador por id de manifiesto — arnés HTTP local (bloqueante)	success	2026-09-21T03:30:38Z	2026-09-21T03:30:41Z	3.0
35557564955	adicionales	success	cargador de linaje — los tres caminos del id superado (bloqueante)	success	2026-09-21T03:30:41Z	2026-09-21T03:30:41Z	0.0
35557564955	adicionales	success	Complete job	success	2026-09-21T03:30:41Z	2026-09-21T03:30:41Z	0.0
35557564955	check	success	Set up job	success	2026-09-21T03:30:45Z	2026-09-21T03:30:46Z	1.0
35557564955	check	success	Todos los grupos requeridos terminaron correctamente	success	2026-09-21T03:30:46Z	2026-09-21T03:30:46Z	0.0
35557564955	check	success	Complete job	success	2026-09-21T03:30:46Z	2026-09-21T03:30:46Z	0.0
35556721083	adicionales	success	Set up job	success	2026-09-21T03:12:13Z	2026-09-21T03:12:13Z	0.0
35556721083	adicionales	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:12:13Z	2026-09-21T03:12:19Z	6.0
35556721083	adicionales	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:12:19Z	2026-09-21T03:12:19Z	0.0
35556721083	adicionales	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:12:19Z	2026-09-21T03:12:23Z	4.0
35556721083	adicionales	success	svystat.py — validación independiente (bloqueante)	success	2026-09-21T03:12:23Z	2026-09-21T03:12:23Z	0.0
35556721083	adicionales	success	emite_m — resolver de ola_calibracion por conducta (bloqueante)	success	2026-09-21T03:12:23Z	2026-09-21T03:12:29Z	6.0
35556721083	adicionales	success	Baseline temporal — corte y compatibilidad del estimando	success	2026-09-21T03:12:29Z	2026-09-21T03:12:29Z	0.0
35556721083	adicionales	success	T-CRON — huella del cron y no-regresión de baseline (bloqueante)	success	2026-09-21T03:12:29Z	2026-09-21T03:12:30Z	1.0
35556721083	adicionales	success	adq_config.py — lector de data/adq-config.yaml (bloqueante)	success	2026-09-21T03:12:30Z	2026-09-21T03:12:30Z	0.0
35556721083	adicionales	success	adq_doctor.py — clasificación de lock/crontab (bloqueante)	success	2026-09-21T03:12:30Z	2026-09-21T03:12:30Z	0.0
35556721083	adicionales	success	adq_investigacion.py — proyección de demanda no se queda atrás (bloqueante)	success	2026-09-21T03:12:30Z	2026-09-21T03:12:37Z	7.0
35556721083	adicionales	success	Fuentes financieras — unidades, faltantes y duplicados (bloqueante)	success	2026-09-21T03:12:37Z	2026-09-21T03:12:37Z	0.0
35556721083	adicionales	success	N34 — producto, costo y daño (bloqueante)	success	2026-09-21T03:12:37Z	2026-09-21T03:12:37Z	0.0
35556721083	adicionales	success	motor ejecutable — procedencia→B→evaluar() sobre las celdas-D del disco (bloqueante)	success	2026-09-21T03:12:37Z	2026-09-21T03:12:38Z	1.0
35556721083	adicionales	success	contrato sintético de C2 — piloto celda-D (bloqueante)	success	2026-09-21T03:12:38Z	2026-09-21T03:12:38Z	0.0
35556721083	adicionales	success	consumidor de celda-D — piloto 2, fila M05 derivada (bloqueante)	success	2026-09-21T03:12:38Z	2026-09-21T03:12:38Z	0.0
35556721083	adicionales	success	marcador por segmento — tabla derivada y guardias (bloqueante)	success	2026-09-21T03:12:38Z	2026-09-21T03:15:08Z	150.0
35556721083	adicionales	success	comparabilidad por texto de crédito ENIF — forma de la tabla K1-K8 × 5 olas (bloqueante)	success	2026-09-21T03:15:08Z	2026-09-21T03:15:08Z	0.0
35556721083	adicionales	success	métrica rectora — celdas_validadas en la primera línea del tablero (bloqueante)	success	2026-09-21T03:15:08Z	2026-09-21T03:15:53Z	45.0
35556721083	adicionales	success	descargador por id de manifiesto — arnés HTTP local (bloqueante)	success	2026-09-21T03:15:53Z	2026-09-21T03:15:56Z	3.0
35556721083	adicionales	success	cargador de linaje — los tres caminos del id superado (bloqueante)	success	2026-09-21T03:15:56Z	2026-09-21T03:15:57Z	1.0
35556721083	adicionales	success	Complete job	success	2026-09-21T03:15:57Z	2026-09-21T03:15:57Z	0.0
35556721083	guardias	success	Set up job	success	2026-09-21T03:12:12Z	2026-09-21T03:12:13Z	1.0
35556721083	guardias	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:12:13Z	2026-09-21T03:12:28Z	15.0
35556721083	guardias	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:12:28Z	2026-09-21T03:12:28Z	0.0
35556721083	guardias	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:12:28Z	2026-09-21T03:12:33Z	5.0
35556721083	guardias	success	Guardias huérfanas — censo + invocador correcto por archivo (bloqueante)	success	2026-09-21T03:12:33Z	2026-09-21T03:13:11Z	38.0
35556721083	guardias	success	Complete job	success	2026-09-21T03:13:11Z	2026-09-21T03:13:11Z	0.0
35556721083	suite	success	Set up job	success	2026-09-21T03:12:13Z	2026-09-21T03:12:13Z	0.0
35556721083	suite	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:12:13Z	2026-09-21T03:12:20Z	7.0
35556721083	suite	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:12:20Z	2026-09-21T03:12:20Z	0.0
35556721083	suite	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:12:20Z	2026-09-21T03:12:23Z	3.0
35556721083	suite	success	Suite de verificación (modo línea base — verde = no empeoraste)	success	2026-09-21T03:12:23Z	2026-09-21T03:13:57Z	94.0
35556721083	suite	success	Transporte paralelo, compuerta y semántica del baseline (bloqueante)	success	2026-09-21T03:13:57Z	2026-09-21T03:13:58Z	1.0
35556721083	suite	success	Complete job	success	2026-09-21T03:13:58Z	2026-09-21T03:13:58Z	0.0
35556721083	check	success	Set up job	success	2026-09-21T03:16:01Z	2026-09-21T03:16:02Z	1.0
35556721083	check	success	Todos los grupos requeridos terminaron correctamente	success	2026-09-21T03:16:02Z	2026-09-21T03:16:02Z	0.0
35556721083	check	success	Complete job	success	2026-09-21T03:16:02Z	2026-09-21T03:16:02Z	0.0
35556483108	suite	success	Set up job	success	2026-09-21T03:08:23Z	2026-09-21T03:08:23Z	0.0
35556483108	suite	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:08:23Z	2026-09-21T03:08:29Z	6.0
35556483108	suite	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:08:29Z	2026-09-21T03:08:29Z	0.0
35556483108	suite	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:08:29Z	2026-09-21T03:08:33Z	4.0
35556483108	suite	success	Suite de verificación (modo línea base — verde = no empeoraste)	success	2026-09-21T03:08:33Z	2026-09-21T03:10:35Z	122.0
35556483108	suite	success	Transporte paralelo, compuerta y semántica del baseline (bloqueante)	success	2026-09-21T03:10:35Z	2026-09-21T03:10:35Z	0.0
35556483108	suite	success	Complete job	success	2026-09-21T03:10:35Z	2026-09-21T03:10:35Z	0.0
35556483108	guardias	success	Set up job	success	2026-09-21T03:08:23Z	2026-09-21T03:08:23Z	0.0
35556483108	guardias	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:08:23Z	2026-09-21T03:08:37Z	14.0
35556483108	guardias	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:08:37Z	2026-09-21T03:08:37Z	0.0
35556483108	guardias	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:08:37Z	2026-09-21T03:08:39Z	2.0
35556483108	guardias	success	Guardias huérfanas — censo + invocador correcto por archivo (bloqueante)	success	2026-09-21T03:08:39Z	2026-09-21T03:09:14Z	35.0
35556483108	guardias	success	Complete job	success	2026-09-21T03:09:14Z	2026-09-21T03:09:14Z	0.0
35556483108	adicionales	success	Set up job	success	2026-09-21T03:08:23Z	2026-09-21T03:08:23Z	0.0
35556483108	adicionales	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:08:24Z	2026-09-21T03:08:30Z	6.0
35556483108	adicionales	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:08:30Z	2026-09-21T03:08:30Z	0.0
35556483108	adicionales	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:08:30Z	2026-09-21T03:08:32Z	2.0
35556483108	adicionales	success	svystat.py — validación independiente (bloqueante)	success	2026-09-21T03:08:32Z	2026-09-21T03:08:32Z	0.0
35556483108	adicionales	success	emite_m — resolver de ola_calibracion por conducta (bloqueante)	success	2026-09-21T03:08:32Z	2026-09-21T03:08:37Z	5.0
35556483108	adicionales	success	Baseline temporal — corte y compatibilidad del estimando	success	2026-09-21T03:08:37Z	2026-09-21T03:08:37Z	0.0
35556483108	adicionales	success	T-CRON — huella del cron y no-regresión de baseline (bloqueante)	success	2026-09-21T03:08:37Z	2026-09-21T03:08:38Z	1.0
35556483108	adicionales	success	adq_config.py — lector de data/adq-config.yaml (bloqueante)	success	2026-09-21T03:08:38Z	2026-09-21T03:08:38Z	0.0
35556483108	adicionales	success	adq_doctor.py — clasificación de lock/crontab (bloqueante)	success	2026-09-21T03:08:38Z	2026-09-21T03:08:38Z	0.0
35556483108	adicionales	success	adq_investigacion.py — proyección de demanda no se queda atrás (bloqueante)	success	2026-09-21T03:08:38Z	2026-09-21T03:08:47Z	9.0
35556483108	adicionales	success	Fuentes financieras — unidades, faltantes y duplicados (bloqueante)	success	2026-09-21T03:08:47Z	2026-09-21T03:08:47Z	0.0
35556483108	adicionales	success	N34 — producto, costo y daño (bloqueante)	success	2026-09-21T03:08:47Z	2026-09-21T03:08:47Z	0.0
35556483108	adicionales	success	motor ejecutable — procedencia→B→evaluar() sobre las celdas-D del disco (bloqueante)	success	2026-09-21T03:08:47Z	2026-09-21T03:08:48Z	1.0
35556483108	adicionales	success	contrato sintético de C2 — piloto celda-D (bloqueante)	success	2026-09-21T03:08:48Z	2026-09-21T03:08:48Z	0.0
35556483108	adicionales	success	consumidor de celda-D — piloto 2, fila M05 derivada (bloqueante)	success	2026-09-21T03:08:48Z	2026-09-21T03:08:48Z	0.0
35556483108	adicionales	success	marcador por segmento — tabla derivada y guardias (bloqueante)	success	2026-09-21T03:08:48Z	2026-09-21T03:10:44Z	116.0
35556483108	adicionales	success	comparabilidad por texto de crédito ENIF — forma de la tabla K1-K8 × 5 olas (bloqueante)	success	2026-09-21T03:10:44Z	2026-09-21T03:10:44Z	0.0
35556483108	adicionales	success	métrica rectora — celdas_validadas en la primera línea del tablero (bloqueante)	success	2026-09-21T03:10:44Z	2026-09-21T03:11:17Z	33.0
35556483108	adicionales	success	descargador por id de manifiesto — arnés HTTP local (bloqueante)	success	2026-09-21T03:11:17Z	2026-09-21T03:11:20Z	3.0
35556483108	adicionales	success	cargador de linaje — los tres caminos del id superado (bloqueante)	success	2026-09-21T03:11:20Z	2026-09-21T03:11:20Z	0.0
35556483108	adicionales	success	Complete job	success	2026-09-21T03:11:20Z	2026-09-21T03:11:20Z	0.0
35556483108	check	success	Set up job	success	2026-09-21T03:11:24Z	2026-09-21T03:11:24Z	0.0
35556483108	check	success	Todos los grupos requeridos terminaron correctamente	success	2026-09-21T03:11:24Z	2026-09-21T03:11:25Z	1.0
35556483108	check	success	Complete job	success	2026-09-21T03:11:25Z	2026-09-21T03:11:25Z	0.0
35556438029	guardias	success	Set up job	success	2026-09-21T03:07:59Z	2026-09-21T03:07:59Z	0.0
35556438029	guardias	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:07:59Z	2026-09-21T03:08:05Z	6.0
35556438029	guardias	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:08:05Z	2026-09-21T03:08:05Z	0.0
35556438029	guardias	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:08:05Z	2026-09-21T03:08:08Z	3.0
35556438029	guardias	success	Guardias huérfanas — censo + invocador correcto por archivo (bloqueante)	success	2026-09-21T03:08:08Z	2026-09-21T03:08:45Z	37.0
35556438029	guardias	success	Complete job	success	2026-09-21T03:08:45Z	2026-09-21T03:08:45Z	0.0
35556438029	suite	success	Set up job	success	2026-09-21T03:07:59Z	2026-09-21T03:07:59Z	0.0
35556438029	suite	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:07:59Z	2026-09-21T03:08:05Z	6.0
35556438029	suite	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:08:05Z	2026-09-21T03:08:05Z	0.0
35556438029	suite	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:08:05Z	2026-09-21T03:08:07Z	2.0
35556438029	suite	success	Suite de verificación (modo línea base — verde = no empeoraste)	success	2026-09-21T03:08:07Z	2026-09-21T03:10:10Z	123.0
35556438029	suite	success	Transporte paralelo, compuerta y semántica del baseline (bloqueante)	success	2026-09-21T03:10:10Z	2026-09-21T03:10:10Z	0.0
35556438029	suite	success	Complete job	success	2026-09-21T03:10:10Z	2026-09-21T03:10:10Z	0.0
35556438029	adicionales	success	Set up job	success	2026-09-21T03:07:59Z	2026-09-21T03:07:59Z	0.0
35556438029	adicionales	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:07:59Z	2026-09-21T03:08:05Z	6.0
35556438029	adicionales	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:08:05Z	2026-09-21T03:08:05Z	0.0
35556438029	adicionales	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:08:05Z	2026-09-21T03:08:07Z	2.0
35556438029	adicionales	success	svystat.py — validación independiente (bloqueante)	success	2026-09-21T03:08:07Z	2026-09-21T03:08:07Z	0.0
35556438029	adicionales	success	emite_m — resolver de ola_calibracion por conducta (bloqueante)	success	2026-09-21T03:08:07Z	2026-09-21T03:08:12Z	5.0
35556438029	adicionales	success	Baseline temporal — corte y compatibilidad del estimando	success	2026-09-21T03:08:12Z	2026-09-21T03:08:12Z	0.0
35556438029	adicionales	success	T-CRON — huella del cron y no-regresión de baseline (bloqueante)	success	2026-09-21T03:08:12Z	2026-09-21T03:08:13Z	1.0
35556438029	adicionales	success	adq_config.py — lector de data/adq-config.yaml (bloqueante)	success	2026-09-21T03:08:13Z	2026-09-21T03:08:13Z	0.0
35556438029	adicionales	success	adq_doctor.py — clasificación de lock/crontab (bloqueante)	success	2026-09-21T03:08:13Z	2026-09-21T03:08:14Z	1.0
35556438029	adicionales	success	adq_investigacion.py — proyección de demanda no se queda atrás (bloqueante)	success	2026-09-21T03:08:14Z	2026-09-21T03:08:20Z	6.0
35556438029	adicionales	success	Fuentes financieras — unidades, faltantes y duplicados (bloqueante)	success	2026-09-21T03:08:20Z	2026-09-21T03:08:20Z	0.0
35556438029	adicionales	success	N34 — producto, costo y daño (bloqueante)	success	2026-09-21T03:08:20Z	2026-09-21T03:08:20Z	0.0
35556438029	adicionales	success	motor ejecutable — procedencia→B→evaluar() sobre las celdas-D del disco (bloqueante)	success	2026-09-21T03:08:20Z	2026-09-21T03:08:21Z	1.0
35556438029	adicionales	success	contrato sintético de C2 — piloto celda-D (bloqueante)	success	2026-09-21T03:08:21Z	2026-09-21T03:08:22Z	1.0
35556438029	adicionales	success	consumidor de celda-D — piloto 2, fila M05 derivada (bloqueante)	success	2026-09-21T03:08:22Z	2026-09-21T03:08:22Z	0.0
35556438029	adicionales	success	marcador por segmento — tabla derivada y guardias (bloqueante)	success	2026-09-21T03:08:22Z	2026-09-21T03:10:50Z	148.0
35556438029	adicionales	success	tubería de ids y union — T15 por mutación, guarda de salto de línea, gramática de FP (bloqueante)	success	2026-09-21T03:10:50Z	2026-09-21T03:10:50Z	0.0
35556438029	adicionales	success	comparabilidad por texto de crédito ENIF — forma de la tabla K1-K8 × 5 olas (bloqueante)	success	2026-09-21T03:10:50Z	2026-09-21T03:10:50Z	0.0
35556438029	adicionales	success	métrica rectora — celdas_validadas en la primera línea del tablero (bloqueante)	success	2026-09-21T03:10:50Z	2026-09-21T03:11:26Z	36.0
35556438029	adicionales	success	descargador por id de manifiesto — arnés HTTP local (bloqueante)	success	2026-09-21T03:11:26Z	2026-09-21T03:11:29Z	3.0
35556438029	adicionales	success	Complete job	success	2026-09-21T03:11:29Z	2026-09-21T03:11:29Z	0.0
35556438029	check	success	Set up job	success	2026-09-21T03:11:35Z	2026-09-21T03:11:35Z	0.0
35556438029	check	success	Todos los grupos requeridos terminaron correctamente	success	2026-09-21T03:11:35Z	2026-09-21T03:11:35Z	0.0
35556438029	check	success	Complete job	success	2026-09-21T03:11:35Z	2026-09-21T03:11:36Z	1.0
35556416082	guardias	cancelled	Set up job	success	2026-09-21T03:07:18Z	2026-09-21T03:07:18Z	0.0
35556416082	guardias	cancelled	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:07:18Z	2026-09-21T03:07:24Z	6.0
35556416082	guardias	cancelled	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:07:24Z	2026-09-21T03:07:24Z	0.0
35556416082	guardias	cancelled	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:07:24Z	2026-09-21T03:07:25Z	1.0
35556416082	guardias	cancelled	Guardias huérfanas — censo + invocador correcto por archivo (bloqueante)	cancelled	2026-09-21T03:07:25Z	2026-09-21T03:07:49Z	24.0
35556416082	guardias	cancelled	Complete job	success	2026-09-21T03:07:49Z	2026-09-21T03:07:49Z	0.0
35556416082	suite	cancelled	Set up job	success	2026-09-21T03:07:18Z	2026-09-21T03:07:18Z	0.0
35556416082	suite	cancelled	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:07:18Z	2026-09-21T03:07:24Z	6.0
35556416082	suite	cancelled	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:07:24Z	2026-09-21T03:07:24Z	0.0
35556416082	suite	cancelled	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:07:24Z	2026-09-21T03:07:28Z	4.0
35556416082	suite	cancelled	Suite de verificación (modo línea base — verde = no empeoraste)	cancelled	2026-09-21T03:07:28Z	2026-09-21T03:07:49Z	21.0
35556416082	suite	cancelled	Transporte paralelo, compuerta y semántica del baseline (bloqueante)	skipped	2026-09-21T03:07:49Z	2026-09-21T03:07:49Z	0.0
35556416082	suite	cancelled	Complete job	success	2026-09-21T03:07:49Z	2026-09-21T03:07:49Z	0.0
35556416082	adicionales	cancelled	Set up job	success	2026-09-21T03:07:18Z	2026-09-21T03:07:18Z	0.0
35556416082	adicionales	cancelled	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T03:07:18Z	2026-09-21T03:07:24Z	6.0
35556416082	adicionales	cancelled	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T03:07:24Z	2026-09-21T03:07:24Z	0.0
35556416082	adicionales	cancelled	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T03:07:24Z	2026-09-21T03:07:28Z	4.0
35556416082	adicionales	cancelled	svystat.py — validación independiente (bloqueante)	success	2026-09-21T03:07:28Z	2026-09-21T03:07:28Z	0.0
35556416082	adicionales	cancelled	emite_m — resolver de ola_calibracion por conducta (bloqueante)	success	2026-09-21T03:07:28Z	2026-09-21T03:07:34Z	6.0
35556416082	adicionales	cancelled	Baseline temporal — corte y compatibilidad del estimando	success	2026-09-21T03:07:34Z	2026-09-21T03:07:34Z	0.0
35556416082	adicionales	cancelled	T-CRON — huella del cron y no-regresión de baseline (bloqueante)	success	2026-09-21T03:07:34Z	2026-09-21T03:07:35Z	1.0
35556416082	adicionales	cancelled	adq_config.py — lector de data/adq-config.yaml (bloqueante)	success	2026-09-21T03:07:35Z	2026-09-21T03:07:35Z	0.0
35556416082	adicionales	cancelled	adq_doctor.py — clasificación de lock/crontab (bloqueante)	success	2026-09-21T03:07:35Z	2026-09-21T03:07:35Z	0.0
35556416082	adicionales	cancelled	adq_investigacion.py — proyección de demanda no se queda atrás (bloqueante)	cancelled	2026-09-21T03:07:35Z	2026-09-21T03:07:42Z	7.0
35556416082	adicionales	cancelled	Fuentes financieras — unidades, faltantes y duplicados (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	N34 — producto, costo y daño (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	motor ejecutable — procedencia→B→evaluar() sobre las celdas-D del disco (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	contrato sintético de C2 — piloto celda-D (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	consumidor de celda-D — piloto 2, fila M05 derivada (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	marcador por segmento — tabla derivada y guardias (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	tubería de ids y union — T15 por mutación, guarda de salto de línea, gramática de FP (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	comparabilidad por texto de crédito ENIF — forma de la tabla K1-K8 × 5 olas (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	métrica rectora — celdas_validadas en la primera línea del tablero (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	descargador por id de manifiesto — arnés HTTP local (bloqueante)	skipped	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	adicionales	cancelled	Complete job	success	2026-09-21T03:07:42Z	2026-09-21T03:07:42Z	0.0
35556416082	check	failure	Set up job	success	2026-09-21T03:07:53Z	2026-09-21T03:07:53Z	0.0
35556416082	check	failure	Todos los grupos requeridos terminaron correctamente	failure	2026-09-21T03:07:53Z	2026-09-21T03:07:54Z	1.0
35556416082	check	failure	Complete job	success	2026-09-21T03:07:54Z	2026-09-21T03:07:54Z	0.0
35555820656	guardias	success	Set up job	success	2026-09-21T02:56:40Z	2026-09-21T02:56:40Z	0.0
35555820656	guardias	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T02:56:40Z	2026-09-21T02:56:46Z	6.0
35555820656	guardias	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T02:56:46Z	2026-09-21T02:56:46Z	0.0
35555820656	guardias	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T02:56:46Z	2026-09-21T02:56:48Z	2.0
35555820656	guardias	success	Guardias huérfanas — censo + invocador correcto por archivo (bloqueante)	success	2026-09-21T02:56:48Z	2026-09-21T02:57:26Z	38.0
35555820656	guardias	success	Complete job	success	2026-09-21T02:57:26Z	2026-09-21T02:57:26Z	0.0
35555820656	suite	success	Set up job	success	2026-09-21T02:56:39Z	2026-09-21T02:56:39Z	0.0
35555820656	suite	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T02:56:39Z	2026-09-21T02:56:45Z	6.0
35555820656	suite	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T02:56:45Z	2026-09-21T02:56:45Z	0.0
35555820656	suite	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T02:56:45Z	2026-09-21T02:56:48Z	3.0
35555820656	suite	success	Suite de verificación (modo línea base — verde = no empeoraste)	success	2026-09-21T02:56:48Z	2026-09-21T02:58:50Z	122.0
35555820656	suite	success	Transporte paralelo, compuerta y semántica del baseline (bloqueante)	success	2026-09-21T02:58:50Z	2026-09-21T02:58:51Z	1.0
35555820656	suite	success	Complete job	success	2026-09-21T02:58:51Z	2026-09-21T02:58:51Z	0.0
35555820656	adicionales	success	Set up job	success	2026-09-21T02:56:39Z	2026-09-21T02:56:39Z	0.0
35555820656	adicionales	success	Checkout sin marketplace (repo público — cero descargas de action)	success	2026-09-21T02:56:39Z	2026-09-21T02:56:45Z	6.0
35555820656	adicionales	success	Intérprete del runner (crudo, para que quede en el log)	success	2026-09-21T02:56:45Z	2026-09-21T02:56:45Z	0.0
35555820656	adicionales	success	Instala dependencias (requirements.txt — explícito, nunca lo que traiga el runner)	success	2026-09-21T02:56:45Z	2026-09-21T02:56:48Z	3.0
35555820656	adicionales	success	svystat.py — validación independiente (bloqueante)	success	2026-09-21T02:56:48Z	2026-09-21T02:56:48Z	0.0
35555820656	adicionales	success	emite_m — resolver de ola_calibracion por conducta (bloqueante)	success	2026-09-21T02:56:48Z	2026-09-21T02:56:54Z	6.0
35555820656	adicionales	success	Baseline temporal — corte y compatibilidad del estimando	success	2026-09-21T02:56:54Z	2026-09-21T02:56:54Z	0.0
35555820656	adicionales	success	T-CRON — huella del cron y no-regresión de baseline (bloqueante)	success	2026-09-21T02:56:54Z	2026-09-21T02:56:55Z	1.0
35555820656	adicionales	success	adq_config.py — lector de data/adq-config.yaml (bloqueante)	success	2026-09-21T02:56:55Z	2026-09-21T02:56:55Z	0.0
35555820656	adicionales	success	adq_doctor.py — clasificación de lock/crontab (bloqueante)	success	2026-09-21T02:56:55Z	2026-09-21T02:56:55Z	0.0
35555820656	adicionales	success	adq_investigacion.py — proyección de demanda no se queda atrás (bloqueante)	success	2026-09-21T02:56:55Z	2026-09-21T02:57:02Z	7.0
35555820656	adicionales	success	Fuentes financieras — unidades, faltantes y duplicados (bloqueante)	success	2026-09-21T02:57:02Z	2026-09-21T02:57:02Z	0.0
35555820656	adicionales	success	N34 — producto, costo y daño (bloqueante)	success	2026-09-21T02:57:02Z	2026-09-21T02:57:02Z	0.0
35555820656	adicionales	success	motor ejecutable — procedencia→B→evaluar() sobre las celdas-D del disco (bloqueante)	success	2026-09-21T02:57:02Z	2026-09-21T02:57:03Z	1.0
35555820656	adicionales	success	contrato sintético de C2 — piloto celda-D (bloqueante)	success	2026-09-21T02:57:03Z	2026-09-21T02:57:03Z	0.0
35555820656	adicionales	success	consumidor de celda-D — piloto 2, fila M05 derivada (bloqueante)	success	2026-09-21T02:57:03Z	2026-09-21T02:57:03Z	0.0
35555820656	adicionales	success	marcador por segmento — tabla derivada y guardias (bloqueante)	success	2026-09-21T02:57:03Z	2026-09-21T02:59:29Z	146.0
35555820656	adicionales	success	comparabilidad por texto de crédito ENIF — forma de la tabla K1-K8 × 5 olas (bloqueante)	success	2026-09-21T02:59:29Z	2026-09-21T02:59:29Z	0.0
