instrumento	conducta	geografia_codigo	ola_piso	ola_observada	piso_punto	piso_ic95_inf	piso_ic95_sup	observado_punto	categoria	calc_piso	calc_observado	naturaleza	temporalidad
ENCIG	canal_digital_luz	16	2017	2019	0.48974502287006627	0.4283752603730748	0.5445839216441042	0.6343660055215085	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	17	2017	2019	0.6355692319888641	0.5882433502558795	0.6824241959302411	0.6458045851860962	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	18	2017	2019	0.5419754719598878	0.4927797163958742	0.592107663977395	0.4657802177125915	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	19	2017	2019	0.3884603581799849	0.34289032725587676	0.4278644060385805	0.2791176181718535	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	20	2017	2019	0.7761976592032568	0.7335201254831751	0.8196312881424872	0.8326892366785538	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	21	2017	2019	0.6013539686748962	0.5441768364307478	0.6546938579702382	0.48316272724394743	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	22	2017	2019	0.5460788984077871	0.4981015748033139	0.5949652918537967	0.6119293783631193	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	23	2017	2019	0.5915397781724111	0.543489099230408	0.6406739523326538	0.7477676890096371	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	24	2017	2019	0.22354100661446355	0.16506981241672752	0.29282958121995095	0.4061496532556194	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	25	2017	2019	0.841162951132811	0.8064901350723915	0.8727795406474724	0.8116237747490921	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	26	2017	2019	0.8409900727325578	0.8120549998507581	0.8684843655017945	0.8587520052859805	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	27	2017	2019	0.7642548448491604	0.7065567465350641	0.821592915081331	0.4995679591482456	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	28	2017	2019	0.5381672431352437	0.49633092722830563	0.5785552402169432	0.6825699154621193	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	29	2017	2019	0.48479808055487034	0.4259513833192168	0.5509140736062116	0.48851211137063677	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	30	2017	2019	0.6717175274194045	0.6234415906083572	0.7162885635835585	0.6237949734154091	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	31	2017	2019	0.8161446210470312	0.7659856394948615	0.8587772639017023	0.757585286927236	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	32	2017	2019	0.5612384548564945	0.5024230049579373	0.6205952500873091	0.5527093914439136	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2019-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	01	2019	2021	0.6941650641004916	0.6516809847036054	0.7305148882601781	0.6249474025721521	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	02	2019	2021	0.5225094952833197	0.4688434892893229	0.5738303565578812	0.5182813004123382	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	03	2019	2021	0.6881862599347559	0.633864293400674	0.7398155812823499	0.7150248388495242	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	04	2019	2021	0.720362623806357	0.6763778469744558	0.7667074075295865	0.8173056664847109	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	05	2019	2021	0.6268625365734936	0.5832742647707778	0.6726428602883883	0.5338302206331529	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	06	2019	2021	0.6539089519919804	0.613066060068494	0.6957974907325336	0.5963636724945445	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	07	2019	2021	0.7930633124871602	0.7477770325892986	0.834748313247189	0.7924583999127248	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	08	2019	2021	0.5154839066372631	0.46435527076309635	0.5684688101622024	0.5217590555334672	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	09	2019	2021	0.37482946382108734	0.3475165142632128	0.40396519333686404	0.5359275152607514	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	10	2019	2021	0.5747119492278481	0.527001274387707	0.6247752858366956	0.7040554735303408	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	11	2019	2021	0.49899483333011485	0.4400360978639482	0.5535390167213756	0.6278476577572862	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	12	2019	2021	0.613268690040432	0.5628439465152498	0.6592133608896243	0.6069176368233442	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	13	2019	2021	0.4231402839461448	0.3721707021239226	0.4750141662321155	0.5174504483970791	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	14	2019	2021	0.5597438201383017	0.5022218060672461	0.6123039159365338	0.5409971885413747	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	15	2019	2021	0.3568057120622688	0.30855857050850294	0.40276288818772926	0.48931081942295235	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	16	2019	2021	0.6343660055215085	0.5893955759157403	0.677813321451258	0.6531520802782339	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	17	2019	2021	0.6458045851860962	0.598693649367944	0.6909618404725029	0.7354781345502309	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	18	2019	2021	0.4657802177125915	0.41017388214231154	0.5226956470112668	0.519923444065395	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	19	2019	2021	0.2791176181718535	0.23838158085156394	0.3187343289232821	0.31947618787388793	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	20	2019	2021	0.8326892366785538	0.7895705743885952	0.8697024634911446	0.8401506848686896	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	21	2019	2021	0.48316272724394743	0.42569058553368583	0.543626993477854	0.6595126229793813	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	22	2019	2021	0.6119293783631193	0.5669565843551532	0.6548479386570865	0.5133685385963332	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	23	2019	2021	0.7477676890096371	0.6951169595901984	0.7943088608723222	0.7475670752561022	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	24	2019	2021	0.4061496532556194	0.35714780142449715	0.46079290466334527	0.469057221743	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	25	2019	2021	0.8116237747490921	0.774459946368119	0.8476994115831589	0.7876136017375828	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	26	2019	2021	0.8587520052859805	0.8282581890330213	0.8866795823457135	0.8645107720382676	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	27	2019	2021	0.4995679591482456	0.4413770029486456	0.5598090948959843	0.8376415753322135	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	28	2019	2021	0.6825699154621193	0.6432259492764665	0.7179296735103354	0.4855678226337636	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	29	2019	2021	0.48851211137063677	0.4294461903785243	0.5497111381003383	0.5287591182925772	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	30	2019	2021	0.6237949734154091	0.5771254605971108	0.6697774701745166	0.7152391648918047	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	31	2019	2021	0.757585286927236	0.7100326686787117	0.8016252412699056	0.6379472676689929	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	32	2019	2021	0.5527093914439136	0.4967353323238278	0.6112162578120618	0.6203417514509174	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2021-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	01	2021	2023	0.6249474025721521	0.5783164293941829	0.6669901463194249	0.6532749111286846	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	02	2021	2023	0.5182813004123382	0.4651752491059343	0.5717040760739057	0.5211004448467452	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	03	2021	2023	0.7150248388495242	0.6668704668088788	0.7628580608297678	0.7766886848748276	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	04	2021	2023	0.8173056664847109	0.7783508542298235	0.8557366609324113	0.7497358795147895	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	05	2021	2023	0.5338302206331529	0.47334734815836593	0.5924563579259147	0.5437095749439749	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	06	2021	2023	0.5963636724945445	0.5526507561877457	0.6422978146766486	0.6051130051725733	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	07	2021	2023	0.7924583999127248	0.7401608986577278	0.8366085024316432	0.7142274079251463	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	08	2021	2023	0.5217590555334672	0.4668901821887903	0.571540332773119	0.5333646890495678	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	09	2021	2023	0.5359275152607514	0.5107977485055701	0.5599436301168984	0.5679595170103462	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	10	2021	2023	0.7040554735303408	0.6627874996890996	0.7403851244558054	0.5388857688956157	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	11	2021	2023	0.6278476577572862	0.5739396386362282	0.6794568129181927	0.5773463443354248	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	12	2021	2023	0.6069176368233442	0.5635669189525067	0.648886225408745	0.7793906900679446	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	13	2021	2023	0.5174504483970791	0.4640005472123759	0.5643177491935191	0.6409362090027123	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	14	2021	2023	0.5409971885413747	0.4817862217255517	0.6029122118106666	0.6058729539192806	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	15	2021	2023	0.48931081942295235	0.43993490509776517	0.5352059942093274	0.37665847332868807	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	16	2021	2023	0.6531520802782339	0.6044635389354331	0.7019686107797263	0.439589560111115	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	17	2021	2023	0.7354781345502309	0.6930606853162968	0.7742992422945896	0.6963213638346469	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	18	2021	2023	0.519923444065395	0.4615631338741181	0.5729686522287507	0.5861927578475926	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	19	2021	2023	0.31947618787388793	0.2754493068553102	0.36233704025363567	0.41135953188923	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	20	2021	2023	0.8401506848686896	0.800283603238946	0.8767493500594004	0.6806989139545196	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	21	2021	2023	0.6595126229793813	0.6143181417211342	0.7035078424509766	0.504627457339582	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	22	2021	2023	0.5133685385963332	0.46506950444060324	0.5627064584951968	0.6147633049313559	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	23	2021	2023	0.7475670752561022	0.6988276077894716	0.7924043970678737	0.7799901388170014	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	24	2021	2023	0.469057221743	0.41795101189518546	0.5192382787300153	0.4962283233743203	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	25	2021	2023	0.7876136017375828	0.7465651055868076	0.8258085888367841	0.7568540640495716	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	26	2021	2023	0.8645107720382676	0.8344407313008111	0.8949439187856268	0.8559035632168631	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	27	2021	2023	0.8376415753322135	0.792147919572909	0.8739040191563818	0.7595503917678313	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	28	2021	2023	0.4855678226337636	0.4466489035505769	0.523737642185689	0.5228461604144532	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	29	2021	2023	0.5287591182925772	0.46865049797618513	0.5897396398412094	0.49112900302811635	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	30	2021	2023	0.7152391648918047	0.6710480182976539	0.7602783694713955	0.6891700446724024	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	31	2021	2023	0.6379472676689929	0.5832388157425888	0.6925605183658095	0.7139247017631226	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	32	2021	2023	0.6203417514509174	0.5607582142981182	0.6755826058468352	0.5151031232845461	FUERA-IC-MUESTRAL-ANTERIOR	CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-ENCIG-2023-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
ENCIG	canal_digital_luz	01	2023	2025	0.6532749111286846	0.6151977953947818	0.6919838639930906	0.6780828405100721	DENTRO-IC-MUESTRAL-ANTERIOR	CALC-REGION-ENCIG-2023-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	comparación descriptiva de IC de diseño; sin IC predictivo calibrado	RETROSPECTIVA
