estimando_tipo,producto,ola,variable_codigos,universo,n_elegible,n_valido,n_positivo,masa_elegible,masa_valida,masa_positiva,faltantes_por_causa,estimacion,unidad,alcance
atraso,credito_nomina,2020,"nom_comp_pago=2,3",tenedores con pago valido,382,375,37,1636012.560800665291,1571965.343805086333,215129.276473404781,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=7;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.136853701846,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
imposibilidad,credito_nomina,2020,nom_comp_pago=4,tenedores con pago valido,382,375,1,1636012.560800665291,1571965.343805086333,10655.387730191165,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=7;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.006778385905,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
dano_combinado,credito_nomina,2020,"nom_comp_pago=2,3,4",tenedores con pago valido,382,375,38,1636012.560800665291,1571965.343805086333,225784.664203595952,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=7;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.143632087751,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
problemas,credito_nomina,2020,nom_problemas=1,tenedores con respuesta valida,382,382,37,1636012.560800665291,1636012.560800665291,114863.212017067330,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.070209248247,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
reclamacion,credito_nomina,2020,nom_reclamacion=1,tenedores con problema=1 y reclamacion valida,37,37,17,114863.212017067330,114863.212017067330,57261.583514442973,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.498519782870,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_automotriz,2020,aut_comp_pago=1:puntual,tenedores con pago valido,123,123,97,1183431.510743579594,1183431.510743579594,855895.864908637712,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.723232275918,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_automotriz,2020,aut_comp_pago=2:atraso_a_veces,tenedores con pago valido,123,123,23,1183431.510743579594,1183431.510743579594,305200.681793275988,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.257894672419,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_automotriz,2020,aut_comp_pago=3:atraso_casi_siempre,tenedores con pago valido,123,123,2,1183431.510743579594,1183431.510743579594,15644.983054763867,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.013220015618,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_automotriz,2020,aut_comp_pago=4:no_ha_podido_pagar,tenedores con pago valido,123,123,1,1183431.510743579594,1183431.510743579594,6689.980986901004,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.005653036045,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
atraso,credito_automotriz,2020,"aut_comp_pago=2,3",tenedores con pago valido,123,123,25,1183431.510743579594,1183431.510743579594,320845.664848039800,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.271114688037,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
imposibilidad,credito_automotriz,2020,aut_comp_pago=4,tenedores con pago valido,123,123,1,1183431.510743579594,1183431.510743579594,6689.980986901004,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.005653036045,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
dano_combinado,credito_automotriz,2020,"aut_comp_pago=2,3,4",tenedores con pago valido,123,123,26,1183431.510743579594,1183431.510743579594,327535.645834940835,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.276767724082,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
problemas,credito_automotriz,2020,aut_problemas=1,tenedores con respuesta valida,123,123,17,1183431.510743579594,1183431.510743579594,133483.249315059686,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.112793387791,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
reclamacion,credito_automotriz,2020,aut_reclamacion=1,tenedores con problema=1 y reclamacion valida,17,17,12,133483.249315059686,133483.249315059686,79627.711313244828,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.596537106505,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,tarjeta_credito,2021,tdc_comp_pago=1:pago_total,tenedores con pago valido,649,640,357,9194986.357497522607,9119511.626645185053,5059762.329953543842,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=9;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.554828211981,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,tarjeta_credito,2021,tdc_comp_pago=2:pago_minimo_sin_atraso,tenedores con pago valido,649,640,215,9194986.357497522607,9119511.626645185053,3216602.046564891003,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=9;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.352716480690,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,tarjeta_credito,2021,tdc_comp_pago=3:atraso,tenedores con pago valido,649,640,66,9194986.357497522607,9119511.626645185053,836600.799037820194,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=9;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.091737456268,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,tarjeta_credito,2021,tdc_comp_pago=4:no_ha_pagado,tenedores con pago valido,649,640,2,9194986.357497522607,9119511.626645185053,6546.451088923808,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=9;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000717851060,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
atraso,tarjeta_credito,2021,tdc_comp_pago=3,tenedores con pago valido,649,640,66,9194986.357497522607,9119511.626645185053,836600.799037820194,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=9;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.091737456268,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
imposibilidad,tarjeta_credito,2021,tdc_comp_pago=4,tenedores con pago valido,649,640,2,9194986.357497522607,9119511.626645185053,6546.451088923808,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=9;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000717851060,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
dano_combinado,tarjeta_credito,2021,"tdc_comp_pago=3,4",tenedores con pago valido,649,640,68,9194986.357497522607,9119511.626645185053,843147.250126744038,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=9;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.092455307328,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
problemas,tarjeta_credito,2021,tdc_problemas=1,tenedores con respuesta valida,649,649,107,9194986.357497522607,9194986.357497522607,1138732.780905356864,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.123842791782,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
reclamacion,tarjeta_credito,2021,tdc_reclamacion=1,tenedores con problema=1 y reclamacion valida,107,107,68,1138732.780905356864,1138732.780905356864,742574.413898257772,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.652105942983,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_hipotecario,2021,hip_comp_pago=1:puntual,tenedores con pago valido,531,530,356,5442774.886487659998,5426268.200614016503,3822354.146921116859,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.704416738282,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_hipotecario,2021,hip_comp_pago=2:atraso_a_veces,tenedores con pago valido,531,530,145,5442774.886487659998,5426268.200614016503,1369011.029260799289,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.252293284933,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_hipotecario,2021,hip_comp_pago=3:atraso_casi_siempre,tenedores con pago valido,531,530,25,5442774.886487659998,5426268.200614016503,210423.142332881136,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.038778610742,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_hipotecario,2021,hip_comp_pago=4:no_ha_podido_pagar,tenedores con pago valido,531,530,4,5442774.886487659998,5426268.200614016503,24479.882099212751,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.004511366043,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
atraso,credito_hipotecario,2021,"hip_comp_pago=2,3",tenedores con pago valido,531,530,170,5442774.886487659998,5426268.200614016503,1579434.171593680512,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.291071895675,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
imposibilidad,credito_hipotecario,2021,hip_comp_pago=4,tenedores con pago valido,531,530,4,5442774.886487659998,5426268.200614016503,24479.882099212751,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.004511366043,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
dano_combinado,credito_hipotecario,2021,"hip_comp_pago=2,3,4",tenedores con pago valido,531,530,174,5442774.886487659998,5426268.200614016503,1603914.053692893358,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.295583261718,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
problemas,credito_hipotecario,2021,hip_problemas=1,tenedores con respuesta valida,531,531,101,5442774.886487659998,5442774.886487659998,896800.929861747660,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.164769065149,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
reclamacion,credito_hipotecario,2021,hip_reclamacion=1,tenedores con problema=1 y reclamacion valida,101,101,44,896800.929861747660,896800.929861747660,374814.593328190851,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.417946258582,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_personal,2021,per_comp_pago=1:puntual,tenedores con pago valido,457,455,329,2382474.995170290116,2377994.109900320880,1672771.234791154275,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.703437921830,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_personal,2021,per_comp_pago=2:atraso_a_veces,tenedores con pago valido,457,455,115,2382474.995170290116,2377994.109900320880,646740.441724108416,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.271968899768,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_personal,2021,per_comp_pago=3:atraso_casi_siempre,tenedores con pago valido,457,455,11,2382474.995170290116,2377994.109900320880,58482.433385058946,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.024593178403,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_personal,2021,per_comp_pago=4:no_ha_podido_pagar,tenedores con pago valido,457,455,0,2382474.995170290116,2377994.109900320880,0.000000000000,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
atraso,credito_personal,2021,"per_comp_pago=2,3",tenedores con pago valido,457,455,126,2382474.995170290116,2377994.109900320880,705222.875109167420,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.296562078170,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
imposibilidad,credito_personal,2021,per_comp_pago=4,tenedores con pago valido,457,455,0,2382474.995170290116,2377994.109900320880,0.000000000000,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
dano_combinado,credito_personal,2021,"per_comp_pago=2,3,4",tenedores con pago valido,457,455,126,2382474.995170290116,2377994.109900320880,705222.875109167420,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.296562078170,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
problemas,credito_personal,2021,per_problemas=1,tenedores con respuesta valida,457,457,45,2382474.995170290116,2382474.995170290116,210631.902666245733,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.088408861832,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
reclamacion,credito_personal,2021,per_reclamacion=1,tenedores con problema=1 y reclamacion valida,45,45,20,210631.902666245733,210631.902666245733,93235.802908001031,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.442648059139,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_nomina,2021,nom_comp_pago=1:puntual,tenedores con pago valido,384,382,319,1724981.495371656492,1716289.218234519241,1380931.028721804498,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.804602752293,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_nomina,2021,nom_comp_pago=2:atraso_a_veces,tenedores con pago valido,384,382,55,1724981.495371656492,1716289.218234519241,270970.384047934669,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.157881539527,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_nomina,2021,nom_comp_pago=3:atraso_casi_siempre,tenedores con pago valido,384,382,8,1724981.495371656492,1716289.218234519241,64387.805464780977,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.037515708181,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_nomina,2021,nom_comp_pago=4:no_ha_podido_pagar,tenedores con pago valido,384,382,0,1724981.495371656492,1716289.218234519241,0.000000000000,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
atraso,credito_nomina,2021,"nom_comp_pago=2,3",tenedores con pago valido,384,382,63,1724981.495371656492,1716289.218234519241,335358.189512715675,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.195397247707,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
imposibilidad,credito_nomina,2021,nom_comp_pago=4,tenedores con pago valido,384,382,0,1724981.495371656492,1716289.218234519241,0.000000000000,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
dano_combinado,credito_nomina,2021,"nom_comp_pago=2,3,4",tenedores con pago valido,384,382,63,1724981.495371656492,1716289.218234519241,335358.189512715675,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=2;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.195397247707,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
problemas,credito_nomina,2021,nom_problemas=1,tenedores con respuesta valida,384,384,40,1724981.495371656492,1724981.495371656492,270636.686512586311,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.156892515797,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
reclamacion,credito_nomina,2021,nom_reclamacion=1,tenedores con problema=1 y reclamacion valida,40,40,22,270636.686512586311,270636.686512586311,169650.571341720293,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.626857258444,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_automotriz,2021,aut_comp_pago=1:puntual,tenedores con pago valido,120,120,88,1651405.827393860556,1651405.827393860556,1322913.686642333400,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.801083334392,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_automotriz,2021,aut_comp_pago=2:atraso_a_veces,tenedores con pago valido,120,120,28,1651405.827393860556,1651405.827393860556,309139.784613699303,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.187197949460,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_automotriz,2021,aut_comp_pago=3:atraso_casi_siempre,tenedores con pago valido,120,120,4,1651405.827393860556,1651405.827393860556,19352.356137827344,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.011718716149,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_automotriz,2021,aut_comp_pago=4:no_ha_podido_pagar,tenedores con pago valido,120,120,0,1651405.827393860556,1651405.827393860556,0.000000000000,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
atraso,credito_automotriz,2021,"aut_comp_pago=2,3",tenedores con pago valido,120,120,32,1651405.827393860556,1651405.827393860556,328492.140751526633,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.198916665608,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
imposibilidad,credito_automotriz,2021,aut_comp_pago=4,tenedores con pago valido,120,120,0,1651405.827393860556,1651405.827393860556,0.000000000000,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
dano_combinado,credito_automotriz,2021,"aut_comp_pago=2,3,4",tenedores con pago valido,120,120,32,1651405.827393860556,1651405.827393860556,328492.140751526633,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.198916665608,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
problemas,credito_automotriz,2021,aut_problemas=1,tenedores con respuesta valida,120,120,14,1651405.827393860556,1651405.827393860556,183750.391681776760,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.111269070651,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
reclamacion,credito_automotriz,2021,aut_reclamacion=1,tenedores con problema=1 y reclamacion valida,14,14,11,183750.391681776760,183750.391681776760,152883.247422599903,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.832015899522,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,tarjeta_credito,2022,tdc_comp_pago=1:pago_total,tenedores con pago valido,547,532,349,9589632.042790150270,9024259.391854932532,5632206.986965059303,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=15;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.624118472486,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,tarjeta_credito,2022,tdc_comp_pago=2:pago_minimo_sin_atraso,tenedores con pago valido,547,532,143,9589632.042790150270,9024259.391854932532,2853611.771447583567,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=15;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.316215619203,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,tarjeta_credito,2022,tdc_comp_pago=3:atraso,tenedores con pago valido,547,532,40,9589632.042790150270,9024259.391854932532,538440.633442301070,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=15;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.059665908310,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,tarjeta_credito,2022,tdc_comp_pago=4:no_ha_pagado,tenedores con pago valido,547,532,0,9589632.042790150270,9024259.391854932532,0.000000000000,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=15;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
atraso,tarjeta_credito,2022,tdc_comp_pago=3,tenedores con pago valido,547,532,40,9589632.042790150270,9024259.391854932532,538440.633442301070,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=15;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.059665908310,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
imposibilidad,tarjeta_credito,2022,tdc_comp_pago=4,tenedores con pago valido,547,532,0,9589632.042790150270,9024259.391854932532,0.000000000000,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=15;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
dano_combinado,tarjeta_credito,2022,"tdc_comp_pago=3,4",tenedores con pago valido,547,532,40,9589632.042790150270,9024259.391854932532,538440.633442301070,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=15;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.059665908310,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
problemas,tarjeta_credito,2022,tdc_problemas=1,tenedores con respuesta valida,547,547,79,9589632.042790150270,9589632.042790150270,1410720.474166599335,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.147108926377,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
reclamacion,tarjeta_credito,2022,tdc_reclamacion=1,tenedores con problema=1 y reclamacion valida,79,79,55,1410720.474166599335,1410720.474166599335,990717.258933541714,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.702277507895,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_hipotecario,2022,hip_comp_pago=1:puntual,tenedores con pago valido,448,447,318,5434250.136035808362,5391090.016425793990,4366878.315635883249,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.810017696297,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_hipotecario,2022,hip_comp_pago=2:atraso_a_veces,tenedores con pago valido,448,447,108,5434250.136035808362,5391090.016425793990,818318.312535816687,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.151790882742,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_hipotecario,2022,hip_comp_pago=3:atraso_casi_siempre,tenedores con pago valido,448,447,20,5434250.136035808362,5391090.016425793990,200793.806014345144,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.037245493101,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_pago,credito_hipotecario,2022,hip_comp_pago=4:no_ha_podido_pagar,tenedores con pago valido,448,447,1,5434250.136035808362,5391090.016425793990,5099.582239749904,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000945927860,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
atraso,credito_hipotecario,2022,"hip_comp_pago=2,3",tenedores con pago valido,448,447,128,5434250.136035808362,5391090.016425793990,1019112.118550161598,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.189036375843,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
imposibilidad,credito_hipotecario,2022,hip_comp_pago=4,tenedores con pago valido,448,447,1,5434250.136035808362,5391090.016425793990,5099.582239749904,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.000945927860,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
dano_combinado,credito_hipotecario,2022,"hip_comp_pago=2,3,4",tenedores con pago valido,448,447,129,5434250.136035808362,5391090.016425793990,1024211.700789911556,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=1;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.189982303703,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
problemas,credito_hipotecario,2022,hip_problemas=1,tenedores con respuesta valida,448,448,74,5434250.136035808362,5434250.136035808362,938204.536707757739,no_levantada=0;salto_no_aplica=0;no_sabe_no_contesto=0;blanco=0;codigo_invalido=0;peso_no_positivo=0,0.172646549795,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
