estimando_tipo,producto,ola,variable_codigos,universo,n_elegible,n_valido,n_positivo,masa_elegible,masa_valida,masa_positiva,faltantes_por_causa,estimacion,unidad,alcance
distribucion_conjunta_costo_pago,credito_nomina,2019,nom_intereses=8&nom_comp_pago=4,tenedores con costo y pago validos,398,0,0,1436125.112649989314,0,0,costo_no_sabe_no_contesto=12;pago_no_levantada=398,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_nomina,2019,nom_intereses=9&nom_comp_pago=1,tenedores con costo y pago validos,398,0,0,1436125.112649989314,0,0,costo_no_sabe_no_contesto=12;pago_no_levantada=398,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_nomina,2019,nom_intereses=9&nom_comp_pago=2,tenedores con costo y pago validos,398,0,0,1436125.112649989314,0,0,costo_no_sabe_no_contesto=12;pago_no_levantada=398,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_nomina,2019,nom_intereses=9&nom_comp_pago=3,tenedores con costo y pago validos,398,0,0,1436125.112649989314,0,0,costo_no_sabe_no_contesto=12;pago_no_levantada=398,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_nomina,2019,nom_intereses=9&nom_comp_pago=4,tenedores con costo y pago validos,398,0,0,1436125.112649989314,0,0,costo_no_sabe_no_contesto=12;pago_no_levantada=398,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_nomina,2019,nom_intereses=10&nom_comp_pago=1,tenedores con costo y pago validos,398,0,0,1436125.112649989314,0,0,costo_no_sabe_no_contesto=12;pago_no_levantada=398,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_nomina,2019,nom_intereses=10&nom_comp_pago=2,tenedores con costo y pago validos,398,0,0,1436125.112649989314,0,0,costo_no_sabe_no_contesto=12;pago_no_levantada=398,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_nomina,2019,nom_intereses=10&nom_comp_pago=3,tenedores con costo y pago validos,398,0,0,1436125.112649989314,0,0,costo_no_sabe_no_contesto=12;pago_no_levantada=398,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_nomina,2019,nom_intereses=10&nom_comp_pago=4,tenedores con costo y pago validos,398,0,0,1436125.112649989314,0,0,costo_no_sabe_no_contesto=12;pago_no_levantada=398,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=0&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=0&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=0&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=0&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=1&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=1&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=1&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=1&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=2&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=2&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=2&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=2&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=3&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=3&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=3&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=3&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=4&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=4&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=4&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=4&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=5&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=5&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=5&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=5&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=6&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=6&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=6&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=6&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=7&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=7&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=7&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=7&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=8&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=8&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=8&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=8&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=9&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=9&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=9&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=9&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=10&aut_comp_pago=1,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=10&aut_comp_pago=2,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=10&aut_comp_pago=3,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,credito_automotriz,2019,aut_intereses=10&aut_comp_pago=4,tenedores con costo y pago validos,128,0,0,1054178.728728690417,0,0,costo_no_sabe_no_contesto=1;pago_no_levantada=128,,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=0&tdc_comp_pago=1,tenedores con costo y pago validos,533,507,46,8072682.332512585446,7532187.351692574099,631540.185510582523,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.083845522691,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=0&tdc_comp_pago=2,tenedores con costo y pago validos,533,507,18,8072682.332512585446,7532187.351692574099,308026.473315035517,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.040894690869,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=0&tdc_comp_pago=3,tenedores con costo y pago validos,533,507,4,8072682.332512585446,7532187.351692574099,71755.761509200544,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.009526550278,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=0&tdc_comp_pago=4,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=1&tdc_comp_pago=1,tenedores con costo y pago validos,533,507,4,8072682.332512585446,7532187.351692574099,25514.240347177667,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.003387361354,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=1&tdc_comp_pago=2,tenedores con costo y pago validos,533,507,2,8072682.332512585446,7532187.351692574099,8938.638468353558,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.001186725456,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=1&tdc_comp_pago=3,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=1&tdc_comp_pago=4,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=2&tdc_comp_pago=1,tenedores con costo y pago validos,533,507,6,8072682.332512585446,7532187.351692574099,118274.645189630945,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.015702562837,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=2&tdc_comp_pago=2,tenedores con costo y pago validos,533,507,7,8072682.332512585446,7532187.351692574099,133194.470906914241,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.017683371999,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=2&tdc_comp_pago=3,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=2&tdc_comp_pago=4,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=3&tdc_comp_pago=1,tenedores con costo y pago validos,533,507,10,8072682.332512585446,7532187.351692574099,190959.150098281098,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.025352416394,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=3&tdc_comp_pago=2,tenedores con costo y pago validos,533,507,4,8072682.332512585446,7532187.351692574099,22675.734056018679,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.003010511157,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=3&tdc_comp_pago=3,tenedores con costo y pago validos,533,507,1,8072682.332512585446,7532187.351692574099,5604.773830878054,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000744109721,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=3&tdc_comp_pago=4,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=4&tdc_comp_pago=1,tenedores con costo y pago validos,533,507,12,8072682.332512585446,7532187.351692574099,113251.767009928401,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.015035707653,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=4&tdc_comp_pago=2,tenedores con costo y pago validos,533,507,2,8072682.332512585446,7532187.351692574099,45678.495352320868,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.006064439614,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=4&tdc_comp_pago=3,tenedores con costo y pago validos,533,507,3,8072682.332512585446,7532187.351692574099,23249.442961747907,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.003086678793,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=4&tdc_comp_pago=4,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=5&tdc_comp_pago=1,tenedores con costo y pago validos,533,507,50,8072682.332512585446,7532187.351692574099,860376.915776919690,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.114226701435,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=5&tdc_comp_pago=2,tenedores con costo y pago validos,533,507,27,8072682.332512585446,7532187.351692574099,353643.630776328500,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.046950987046,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=5&tdc_comp_pago=3,tenedores con costo y pago validos,533,507,8,8072682.332512585446,7532187.351692574099,151370.725700759154,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.020096516275,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=5&tdc_comp_pago=4,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=6&tdc_comp_pago=1,tenedores con costo y pago validos,533,507,18,8072682.332512585446,7532187.351692574099,352338.757855263073,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.046777747473,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=6&tdc_comp_pago=2,tenedores con costo y pago validos,533,507,15,8072682.332512585446,7532187.351692574099,131943.166665206518,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.017517244395,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=6&tdc_comp_pago=3,tenedores con costo y pago validos,533,507,2,8072682.332512585446,7532187.351692574099,28330.366650336258,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.003761240305,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=6&tdc_comp_pago=4,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=7&tdc_comp_pago=1,tenedores con costo y pago validos,533,507,19,8072682.332512585446,7532187.351692574099,273621.276962948439,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.036326934553,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=7&tdc_comp_pago=2,tenedores con costo y pago validos,533,507,15,8072682.332512585446,7532187.351692574099,137297.265364447347,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.018228073593,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=7&tdc_comp_pago=3,tenedores con costo y pago validos,533,507,4,8072682.332512585446,7532187.351692574099,53532.715183347435,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.007107193792,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=7&tdc_comp_pago=4,tenedores con costo y pago validos,533,507,0,8072682.332512585446,7532187.351692574099,0,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.000000000000,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=8&tdc_comp_pago=1,tenedores con costo y pago validos,533,507,43,8072682.332512585446,7532187.351692574099,717018.052870586282,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.095193868579,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=8&tdc_comp_pago=2,tenedores con costo y pago validos,533,507,30,8072682.332512585446,7532187.351692574099,392169.550686877046,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.052065825288,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
distribucion_conjunta_costo_pago,tarjeta_credito,2020,tdc_intereses=8&tdc_comp_pago=3,tenedores con costo y pago validos,533,507,3,8072682.332512585446,7532187.351692574099,67416.752643295462,costo_no_sabe_no_contesto=17;pago_no_sabe_no_contesto=11,0.008950488018,proporcion ponderada,Mexico;18-70;localidades_50000_mas;descriptivo_no_causal
