serie_id	instrumento	dominio	conducta	conducta_texto	eje	segmento	unidad	ola	calc	result_p	result_lo	result_hi	par_con_anterior	cita_par	marca_2020	nota
ENUT-MIN-EDAD-60-MAS	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	EDAD	60-MAS	horas/semana, media ponderada FAC_PER	2019	CALC-ENUT2019-NUCLEO-EJES-0001	RESULT-ENUT2019-MIN-EDAD-60-MAS-P	RESULT-ENUT2019-MIN-EDAD-60-MAS-IC-LO	RESULT-ENUT2019-MIN-EDAD-60-MAS-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2014;data/enut-comparabilidad-texto-v1_0.tsv:C3:2019	NO	Par (2014,2019), objeto(s) C3: C3:2014=CAMBIO-MENOR,C3:2019=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-EDAD-60-MAS	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	EDAD	60-MAS	horas/semana, media ponderada FAC_PER	2024	CALC-ENUT2024-NUCLEO-EJES-0001	RESULT-ENUT2024-MIN-EDAD-60-MAS-P	RESULT-ENUT2024-MIN-EDAD-60-MAS-IC-LO	RESULT-ENUT2024-MIN-EDAD-60-MAS-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2019;data/enut-comparabilidad-texto-v1_0.tsv:C3:2024	NO	Par (2019,2024), objeto(s) C3: C3:2019=CAMBIO-MENOR,C3:2024=MISMO-INSTRUMENTO. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-HASTA-PRIMARIA	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	HASTA-PRIMARIA	horas/semana, media ponderada FAC_PER	2009	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2009-MIN-ESCOLARIDAD-HASTA-PRIMARIA-P	RESULT-ENUT2009-MIN-ESCOLARIDAD-HASTA-PRIMARIA-IC-LO	RESULT-ENUT2009-MIN-ESCOLARIDAD-HASTA-PRIMARIA-IC-HI	PRIMERA		NO	Primera ola de la serie. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-HASTA-PRIMARIA	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	HASTA-PRIMARIA	horas/semana, media ponderada FAC_PER	2014	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2014-MIN-ESCOLARIDAD-HASTA-PRIMARIA-P	RESULT-ENUT2014-MIN-ESCOLARIDAD-HASTA-PRIMARIA-IC-LO	RESULT-ENUT2014-MIN-ESCOLARIDAD-HASTA-PRIMARIA-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2009;data/enut-comparabilidad-texto-v1_0.tsv:C3:2014	NO	Par (2009,2014), objeto(s) C3: C3:2009=CAMBIO-MENOR,C3:2014=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-HASTA-PRIMARIA	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	HASTA-PRIMARIA	horas/semana, media ponderada FAC_PER	2019	CALC-ENUT2019-NUCLEO-EJES-0001	RESULT-ENUT2019-MIN-ESCOLARIDAD-HASTA-PRIMARIA-P	RESULT-ENUT2019-MIN-ESCOLARIDAD-HASTA-PRIMARIA-IC-LO	RESULT-ENUT2019-MIN-ESCOLARIDAD-HASTA-PRIMARIA-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2014;data/enut-comparabilidad-texto-v1_0.tsv:C3:2019	NO	Par (2014,2019), objeto(s) C3: C3:2014=CAMBIO-MENOR,C3:2019=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-HASTA-PRIMARIA	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	HASTA-PRIMARIA	horas/semana, media ponderada FAC_PER	2024	CALC-ENUT2024-NUCLEO-EJES-0001	RESULT-ENUT2024-MIN-ESCOLARIDAD-HASTA-PRIMARIA-P	RESULT-ENUT2024-MIN-ESCOLARIDAD-HASTA-PRIMARIA-IC-LO	RESULT-ENUT2024-MIN-ESCOLARIDAD-HASTA-PRIMARIA-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2019;data/enut-comparabilidad-texto-v1_0.tsv:C3:2024	NO	Par (2019,2024), objeto(s) C3: C3:2019=CAMBIO-MENOR,C3:2024=MISMO-INSTRUMENTO. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-MEDIA-SUPERIOR	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	MEDIA-SUPERIOR	horas/semana, media ponderada FAC_PER	2009	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2009-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-P	RESULT-ENUT2009-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-IC-LO	RESULT-ENUT2009-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-IC-HI	PRIMERA		NO	Primera ola de la serie. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-MEDIA-SUPERIOR	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	MEDIA-SUPERIOR	horas/semana, media ponderada FAC_PER	2014	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2014-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-P	RESULT-ENUT2014-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-IC-LO	RESULT-ENUT2014-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2009;data/enut-comparabilidad-texto-v1_0.tsv:C3:2014	NO	Par (2009,2014), objeto(s) C3: C3:2009=CAMBIO-MENOR,C3:2014=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-MEDIA-SUPERIOR	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	MEDIA-SUPERIOR	horas/semana, media ponderada FAC_PER	2019	CALC-ENUT2019-NUCLEO-EJES-0001	RESULT-ENUT2019-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-P	RESULT-ENUT2019-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-IC-LO	RESULT-ENUT2019-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2014;data/enut-comparabilidad-texto-v1_0.tsv:C3:2019	NO	Par (2014,2019), objeto(s) C3: C3:2014=CAMBIO-MENOR,C3:2019=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-MEDIA-SUPERIOR	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	MEDIA-SUPERIOR	horas/semana, media ponderada FAC_PER	2024	CALC-ENUT2024-NUCLEO-EJES-0001	RESULT-ENUT2024-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-P	RESULT-ENUT2024-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-IC-LO	RESULT-ENUT2024-MIN-ESCOLARIDAD-MEDIA-SUPERIOR-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2019;data/enut-comparabilidad-texto-v1_0.tsv:C3:2024	NO	Par (2019,2024), objeto(s) C3: C3:2019=CAMBIO-MENOR,C3:2024=MISMO-INSTRUMENTO. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-SECUNDARIA	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	SECUNDARIA	horas/semana, media ponderada FAC_PER	2009	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2009-MIN-ESCOLARIDAD-SECUNDARIA-P	RESULT-ENUT2009-MIN-ESCOLARIDAD-SECUNDARIA-IC-LO	RESULT-ENUT2009-MIN-ESCOLARIDAD-SECUNDARIA-IC-HI	PRIMERA		NO	Primera ola de la serie. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-SECUNDARIA	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	SECUNDARIA	horas/semana, media ponderada FAC_PER	2014	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2014-MIN-ESCOLARIDAD-SECUNDARIA-P	RESULT-ENUT2014-MIN-ESCOLARIDAD-SECUNDARIA-IC-LO	RESULT-ENUT2014-MIN-ESCOLARIDAD-SECUNDARIA-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2009;data/enut-comparabilidad-texto-v1_0.tsv:C3:2014	NO	Par (2009,2014), objeto(s) C3: C3:2009=CAMBIO-MENOR,C3:2014=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-SECUNDARIA	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	SECUNDARIA	horas/semana, media ponderada FAC_PER	2019	CALC-ENUT2019-NUCLEO-EJES-0001	RESULT-ENUT2019-MIN-ESCOLARIDAD-SECUNDARIA-P	RESULT-ENUT2019-MIN-ESCOLARIDAD-SECUNDARIA-IC-LO	RESULT-ENUT2019-MIN-ESCOLARIDAD-SECUNDARIA-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2014;data/enut-comparabilidad-texto-v1_0.tsv:C3:2019	NO	Par (2014,2019), objeto(s) C3: C3:2014=CAMBIO-MENOR,C3:2019=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-SECUNDARIA	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	SECUNDARIA	horas/semana, media ponderada FAC_PER	2024	CALC-ENUT2024-NUCLEO-EJES-0001	RESULT-ENUT2024-MIN-ESCOLARIDAD-SECUNDARIA-P	RESULT-ENUT2024-MIN-ESCOLARIDAD-SECUNDARIA-IC-LO	RESULT-ENUT2024-MIN-ESCOLARIDAD-SECUNDARIA-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2019;data/enut-comparabilidad-texto-v1_0.tsv:C3:2024	NO	Par (2019,2024), objeto(s) C3: C3:2019=CAMBIO-MENOR,C3:2024=MISMO-INSTRUMENTO. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-SUPERIOR	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	SUPERIOR	horas/semana, media ponderada FAC_PER	2009	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2009-MIN-ESCOLARIDAD-SUPERIOR-P	RESULT-ENUT2009-MIN-ESCOLARIDAD-SUPERIOR-IC-LO	RESULT-ENUT2009-MIN-ESCOLARIDAD-SUPERIOR-IC-HI	PRIMERA		NO	Primera ola de la serie. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-SUPERIOR	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	SUPERIOR	horas/semana, media ponderada FAC_PER	2014	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2014-MIN-ESCOLARIDAD-SUPERIOR-P	RESULT-ENUT2014-MIN-ESCOLARIDAD-SUPERIOR-IC-LO	RESULT-ENUT2014-MIN-ESCOLARIDAD-SUPERIOR-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2009;data/enut-comparabilidad-texto-v1_0.tsv:C3:2014	NO	Par (2009,2014), objeto(s) C3: C3:2009=CAMBIO-MENOR,C3:2014=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-SUPERIOR	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	SUPERIOR	horas/semana, media ponderada FAC_PER	2019	CALC-ENUT2019-NUCLEO-EJES-0001	RESULT-ENUT2019-MIN-ESCOLARIDAD-SUPERIOR-P	RESULT-ENUT2019-MIN-ESCOLARIDAD-SUPERIOR-IC-LO	RESULT-ENUT2019-MIN-ESCOLARIDAD-SUPERIOR-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2014;data/enut-comparabilidad-texto-v1_0.tsv:C3:2019	NO	Par (2014,2019), objeto(s) C3: C3:2014=CAMBIO-MENOR,C3:2019=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-ESCOLARIDAD-SUPERIOR	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	ESCOLARIDAD	SUPERIOR	horas/semana, media ponderada FAC_PER	2024	CALC-ENUT2024-NUCLEO-EJES-0001	RESULT-ENUT2024-MIN-ESCOLARIDAD-SUPERIOR-P	RESULT-ENUT2024-MIN-ESCOLARIDAD-SUPERIOR-IC-LO	RESULT-ENUT2024-MIN-ESCOLARIDAD-SUPERIOR-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2019;data/enut-comparabilidad-texto-v1_0.tsv:C3:2024	NO	Par (2019,2024), objeto(s) C3: C3:2019=CAMBIO-MENOR,C3:2024=MISMO-INSTRUMENTO. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-LOCALIDAD-RURAL	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	LOCALIDAD	RURAL	horas/semana, media ponderada FAC_PER	2009	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2009-MIN-LOCALIDAD-RURAL-P	RESULT-ENUT2009-MIN-LOCALIDAD-RURAL-IC-LO	RESULT-ENUT2009-MIN-LOCALIDAD-RURAL-IC-HI	PRIMERA		NO	Primera ola de la serie. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-LOCALIDAD-RURAL	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	LOCALIDAD	RURAL	horas/semana, media ponderada FAC_PER	2014	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2014-MIN-LOCALIDAD-RURAL-P	RESULT-ENUT2014-MIN-LOCALIDAD-RURAL-IC-LO	RESULT-ENUT2014-MIN-LOCALIDAD-RURAL-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2009;data/enut-comparabilidad-texto-v1_0.tsv:C3:2014	NO	Par (2009,2014), objeto(s) C3: C3:2009=CAMBIO-MENOR,C3:2014=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-LOCALIDAD-RURAL	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	LOCALIDAD	RURAL	horas/semana, media ponderada FAC_PER	2019	CALC-ENUT2019-NUCLEO-EJES-0001	RESULT-ENUT2019-MIN-LOCALIDAD-RURAL-P	RESULT-ENUT2019-MIN-LOCALIDAD-RURAL-IC-LO	RESULT-ENUT2019-MIN-LOCALIDAD-RURAL-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2014;data/enut-comparabilidad-texto-v1_0.tsv:C3:2019	NO	Par (2014,2019), objeto(s) C3: C3:2014=CAMBIO-MENOR,C3:2019=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-LOCALIDAD-RURAL	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	LOCALIDAD	RURAL	horas/semana, media ponderada FAC_PER	2024	CALC-ENUT2024-NUCLEO-EJES-0001	RESULT-ENUT2024-MIN-LOCALIDAD-RURAL-P	RESULT-ENUT2024-MIN-LOCALIDAD-RURAL-IC-LO	RESULT-ENUT2024-MIN-LOCALIDAD-RURAL-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2019;data/enut-comparabilidad-texto-v1_0.tsv:C3:2024	NO	Par (2019,2024), objeto(s) C3: C3:2019=CAMBIO-MENOR,C3:2024=MISMO-INSTRUMENTO. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-LOCALIDAD-URBANO	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	LOCALIDAD	URBANO	horas/semana, media ponderada FAC_PER	2009	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2009-MIN-LOCALIDAD-URBANO-P	RESULT-ENUT2009-MIN-LOCALIDAD-URBANO-IC-LO	RESULT-ENUT2009-MIN-LOCALIDAD-URBANO-IC-HI	PRIMERA		NO	Primera ola de la serie. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-LOCALIDAD-URBANO	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	LOCALIDAD	URBANO	horas/semana, media ponderada FAC_PER	2014	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2014-MIN-LOCALIDAD-URBANO-P	RESULT-ENUT2014-MIN-LOCALIDAD-URBANO-IC-LO	RESULT-ENUT2014-MIN-LOCALIDAD-URBANO-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2009;data/enut-comparabilidad-texto-v1_0.tsv:C3:2014	NO	Par (2009,2014), objeto(s) C3: C3:2009=CAMBIO-MENOR,C3:2014=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-LOCALIDAD-URBANO	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	LOCALIDAD	URBANO	horas/semana, media ponderada FAC_PER	2019	CALC-ENUT2019-NUCLEO-EJES-0001	RESULT-ENUT2019-MIN-LOCALIDAD-URBANO-P	RESULT-ENUT2019-MIN-LOCALIDAD-URBANO-IC-LO	RESULT-ENUT2019-MIN-LOCALIDAD-URBANO-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2014;data/enut-comparabilidad-texto-v1_0.tsv:C3:2019	NO	Par (2014,2019), objeto(s) C3: C3:2014=CAMBIO-MENOR,C3:2019=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-LOCALIDAD-URBANO	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	LOCALIDAD	URBANO	horas/semana, media ponderada FAC_PER	2024	CALC-ENUT2024-NUCLEO-EJES-0001	RESULT-ENUT2024-MIN-LOCALIDAD-URBANO-P	RESULT-ENUT2024-MIN-LOCALIDAD-URBANO-IC-LO	RESULT-ENUT2024-MIN-LOCALIDAD-URBANO-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2019;data/enut-comparabilidad-texto-v1_0.tsv:C3:2024	NO	Par (2019,2024), objeto(s) C3: C3:2019=CAMBIO-MENOR,C3:2024=MISMO-INSTRUMENTO. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-NACIONAL-TOTAL	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	NACIONAL	TOTAL	horas/semana, media ponderada FAC_PER	2009	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2009-MIN-NACIONAL-NAC-P	RESULT-ENUT2009-MIN-NACIONAL-NAC-IC-LO	RESULT-ENUT2009-MIN-NACIONAL-NAC-IC-HI	PRIMERA		NO	Primera ola de la serie. FUERA-DE-ESCALA-(0,1).
ENUT-MIN-NACIONAL-TOTAL	ENUT	tiempo-y-cuidado	MIN	Horas semanales de cuidado — NÚCLEO MÍNIMO 2009/2014/2019/2024: sólo actividades presentes en las cuatro olas (comer, bañar, cargar, llevar a guardería/escuela, tareas, juntas, salud, pasivo; dependientes: comer, bañar, medicamentos, salud, terapia, pasivo; 60+: salud, pasivo)	NACIONAL	TOTAL	horas/semana, media ponderada FAC_PER	2014	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	RESULT-ENUT2014-MIN-NACIONAL-NAC-P	RESULT-ENUT2014-MIN-NACIONAL-NAC-IC-LO	RESULT-ENUT2014-MIN-NACIONAL-NAC-IC-HI	COMPARABLE	data/enut-comparabilidad-texto-v1_0.tsv:C3:2009;data/enut-comparabilidad-texto-v1_0.tsv:C3:2014	NO	Par (2009,2014), objeto(s) C3: C3:2009=CAMBIO-MENOR,C3:2014=CAMBIO-MENOR. FUERA-DE-ESCALA-(0,1).
