calc	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	n	result_id_p
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-JEFATURA-FEMENINA	FAMILIA_CUIDADOS	2018	TLOC	MENOS-2500	0.224842	0.217509	0.231578	0.194730	0.258118	25806	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-JEFATURA-FEMENINA-2018-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-JEFATURA-FEMENINA	FAMILIA_CUIDADOS	2009	TOTAL	TODOS	0.250801	0.246319	0.255416			91217	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-JEFATURA-FEMENINA-2009-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-JEFATURA-FEMENINA	FAMILIA_CUIDADOS	2014	TOTAL	TODOS	0.263898	0.260181	0.267774			94422	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-JEFATURA-FEMENINA-2014-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-JEFATURA-FEMENINA	FAMILIA_CUIDADOS	2018	TOTAL	TODOS	0.276642	0.273058	0.280332	0.251055	0.303779	109546	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-JEFATURA-FEMENINA-2018-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	EDAD-JEFE	12-29	0.710339	0.697106	0.723693			10462	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-EDAD-JEFE-12-29-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	EDAD-JEFE	12-29	0.746208	0.735150	0.757309			10270	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-EDAD-JEFE-12-29-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	EDAD-JEFE	12-29	0.692145	0.679681	0.704214	0.634483	0.744375	10964	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-EDAD-JEFE-12-29-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	EDAD-JEFE	30-44	0.792778	0.785648	0.799584			30486	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-EDAD-JEFE-30-44-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	EDAD-JEFE	30-44	0.787388	0.782016	0.793095			31759	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-EDAD-JEFE-30-44-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	EDAD-JEFE	30-44	0.764078	0.757904	0.770338	0.715173	0.806854	33642	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-EDAD-JEFE-30-44-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	EDAD-JEFE	45-59	0.627784	0.618217	0.636268			28145	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-EDAD-JEFE-45-59-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	EDAD-JEFE	45-59	0.611821	0.604489	0.618920			28847	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-EDAD-JEFE-45-59-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	EDAD-JEFE	45-59	0.615144	0.608682	0.622284	0.553588	0.673223	35263	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-EDAD-JEFE-45-59-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	EDAD-JEFE	60-MAS	0.463525	0.453045	0.473368			22065	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-EDAD-JEFE-60-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	EDAD-JEFE	60-MAS	0.478658	0.470999	0.486874			23472	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-EDAD-JEFE-60-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	EDAD-JEFE	60-MAS	0.478691	0.471381	0.486108	0.416007	0.542053	29660	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-EDAD-JEFE-60-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.579898	0.572203	0.587189			40750	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.572299	0.565874	0.578357			39838	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.550029	0.543635	0.556262	0.500162	0.598910	41128	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.715413	0.704772	0.725862			15656	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.723748	0.714729	0.732673			14797	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.701648	0.693062	0.710650	0.657517	0.742321	18429	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	ESCOLARIDAD-JEFE	SECUNDARIA	0.740616	0.731129	0.749861			19686	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	ESCOLARIDAD-JEFE	SECUNDARIA	0.712056	0.705307	0.719514			25011	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	ESCOLARIDAD-JEFE	SECUNDARIA	0.675247	0.667744	0.682084	0.629677	0.717722	30887	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	ESCOLARIDAD-JEFE	SUPERIOR	0.690368	0.678350	0.702871			15048	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	ESCOLARIDAD-JEFE	SUPERIOR	0.683832	0.674303	0.693782			14755	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	ESCOLARIDAD-JEFE	SUPERIOR	0.664321	0.654991	0.674283	0.617616	0.708019	19083	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	SEXO-JEFE	HOMBRE	0.717781	0.712600	0.723198			67320	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-SEXO-JEFE-HOMBRE-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	SEXO-JEFE	HOMBRE	0.710205	0.705712	0.714840			69416	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-SEXO-JEFE-HOMBRE-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	SEXO-JEFE	HOMBRE	0.692519	0.688163	0.696836	0.662983	0.720557	79106	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-SEXO-JEFE-HOMBRE-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	SEXO-JEFE	MUJER	0.465150	0.455376	0.475205			23885	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-SEXO-JEFE-MUJER-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	SEXO-JEFE	MUJER	0.485228	0.477614	0.493112			24996	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-SEXO-JEFE-MUJER-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	SEXO-JEFE	MUJER	0.470180	0.462873	0.477506	0.436256	0.504382	30423	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-SEXO-JEFE-MUJER-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	TLOC	100MIL-MAS	0.643439	0.636123	0.650579			48858	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-TLOC-100MIL-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	TLOC	100MIL-MAS	0.636476	0.630471	0.642548			42418	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-TLOC-100MIL-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	TLOC	100MIL-MAS	0.616330	0.610264	0.622075	0.585593	0.646166	49296	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-TLOC-100MIL-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	TLOC	15MIL-99MIL	0.663862	0.650592	0.677244			12639	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-TLOC-15MIL-99MIL-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	TLOC	15MIL-99MIL	0.653019	0.643775	0.663351			14617	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-TLOC-15MIL-99MIL-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	TLOC	15MIL-99MIL	0.635030	0.625934	0.644138	0.603985	0.664992	17234	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-TLOC-15MIL-99MIL-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	TLOC	2500-14999	0.653838	0.639961	0.667538			12130	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-TLOC-2500-14999-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	TLOC	2500-14999	0.653759	0.643939	0.663343			14661	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-TLOC-2500-14999-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	TLOC	2500-14999	0.635838	0.626573	0.644861	0.604804	0.665783	17194	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-TLOC-2500-14999-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	TLOC	MENOS-2500	0.674198	0.664057	0.684019			17578	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	TLOC	MENOS-2500	0.680223	0.672585	0.688193			22716	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	TLOC	MENOS-2500	0.658953	0.651067	0.667437	0.628944	0.687740	25805	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-TLOC-MENOS-2500-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2009	TOTAL	TODOS	0.654437	0.649612	0.659359			91205	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2009-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2014	TOTAL	TODOS	0.650834	0.647042	0.654984			94412	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2014-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-NUCLEAR	FAMILIA_CUIDADOS	2018	TOTAL	TODOS	0.631013	0.627079	0.635029	0.602039	0.659071	109529	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-NUCLEAR-2018-TOTAL-TODOS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	EDAD-JEFE	12-29	0.112691	0.103765	0.121691			10462	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-EDAD-JEFE-12-29-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	EDAD-JEFE	12-29	0.101129	0.093846	0.108760			10270	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-EDAD-JEFE-12-29-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	EDAD-JEFE	12-29	0.137338	0.127158	0.147016	0.098209	0.188793	10964	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-EDAD-JEFE-12-29-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	EDAD-JEFE	30-44	0.052820	0.049029	0.056521			30486	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-EDAD-JEFE-30-44-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	EDAD-JEFE	30-44	0.056473	0.053070	0.059747			31759	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-EDAD-JEFE-30-44-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	EDAD-JEFE	30-44	0.077349	0.073578	0.081395	0.054515	0.108650	33642	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-EDAD-JEFE-30-44-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	EDAD-JEFE	45-59	0.077039	0.072264	0.081971			28145	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-EDAD-JEFE-45-59-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	EDAD-JEFE	45-59	0.082595	0.078625	0.086350			28847	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-EDAD-JEFE-45-59-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	EDAD-JEFE	45-59	0.095171	0.091087	0.099239	0.067523	0.132530	35263	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-EDAD-JEFE-45-59-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	EDAD-JEFE	60-MAS	0.175646	0.167685	0.183197			22065	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-EDAD-JEFE-60-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	EDAD-JEFE	60-MAS	0.175663	0.168734	0.182223			23472	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-EDAD-JEFE-60-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	EDAD-JEFE	60-MAS	0.182020	0.176186	0.187674	0.132963	0.244082	29660	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-EDAD-JEFE-60-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.106700	0.101917	0.111475			40750	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.114906	0.110651	0.118847			39838	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	ESCOLARIDAD-JEFE	HASTA-PRIMARIA	0.128914	0.124822	0.133114	0.095881	0.171172	41128	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-ESCOLARIDAD-JEFE-HASTA-PRIMARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.088840	0.082409	0.095589			15656	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.083016	0.077708	0.088923			14797	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.101797	0.095967	0.107836	0.074819	0.137062	18429	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	ESCOLARIDAD-JEFE	SECUNDARIA	0.061045	0.056688	0.065780			19686	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	ESCOLARIDAD-JEFE	SECUNDARIA	0.069109	0.065284	0.072949			25011	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	ESCOLARIDAD-JEFE	SECUNDARIA	0.086924	0.082816	0.091421	0.063722	0.117514	30887	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-ESCOLARIDAD-JEFE-SECUNDARIA-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	ESCOLARIDAD-JEFE	SUPERIOR	0.121407	0.112804	0.129922			15048	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	ESCOLARIDAD-JEFE	SUPERIOR	0.122793	0.115935	0.129930			14755	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	ESCOLARIDAD-JEFE	SUPERIOR	0.153943	0.146021	0.161646	0.115005	0.203040	19083	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	SEXO-JEFE	HOMBRE	0.067838	0.064966	0.070621			67320	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-SEXO-JEFE-HOMBRE-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	SEXO-JEFE	HOMBRE	0.072339	0.069853	0.074623			69416	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-SEXO-JEFE-HOMBRE-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	SEXO-JEFE	HOMBRE	0.089509	0.086719	0.092257	0.070035	0.113736	79106	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-SEXO-JEFE-HOMBRE-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	SEXO-JEFE	MUJER	0.181100	0.173383	0.188747			23885	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-SEXO-JEFE-MUJER-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	SEXO-JEFE	MUJER	0.174075	0.167844	0.180259			24996	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-SEXO-JEFE-MUJER-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	SEXO-JEFE	MUJER	0.190393	0.184385	0.196447	0.152559	0.235008	30423	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-SEXO-JEFE-MUJER-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	TLOC	100MIL-MAS	0.107164	0.102741	0.111986			48858	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-TLOC-100MIL-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	TLOC	100MIL-MAS	0.107949	0.103931	0.111931			42418	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-TLOC-100MIL-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	TLOC	100MIL-MAS	0.132648	0.128396	0.137023	0.105646	0.165276	49296	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-TLOC-100MIL-MAS-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	TLOC	15MIL-99MIL	0.088985	0.081147	0.097185			12639	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-TLOC-15MIL-99MIL-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	TLOC	15MIL-99MIL	0.097039	0.090881	0.103294			14617	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-TLOC-15MIL-99MIL-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	TLOC	15MIL-99MIL	0.111165	0.104961	0.117618	0.087677	0.139979	17234	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-TLOC-15MIL-99MIL-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2009	TLOC	2500-14999	0.080443	0.073970	0.086955			12130	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2009-TLOC-2500-14999-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2014	TLOC	2500-14999	0.089268	0.082635	0.095603			14661	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2014-TLOC-2500-14999-P
CALC-ENADID-FAMILIA-HOGARES-0001	HOGAR-UNIPERSONAL	FAMILIA_CUIDADOS	2018	TLOC	2500-14999	0.102613	0.096944	0.108451	0.080796	0.129491	17194	RESULT-ENADID-FAMILIA-HOGARES-HOGAR-UNIPERSONAL-2018-TLOC-2500-14999-P
