tipo	id	ruta	sha256	commit	fecha_commit	pr	merged_at	firma_gpg_estado	firma_gpg_keyid
CALC	CALC-EDER2017-PRIMERA-UNION-SEXO-COHORTE-0002	data/corrida0/CALC-EDER2017-PRIMERA-UNION-SEXO-COHORTE-0002/sello.json	56323ed1ea4054f9c0eb6e56c9a983624eb27f0409d8b1547340954406bbf53f	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENADID-0001	data/corrida0/CALC-ENADID-0001/sello.json	e152ce69da79639c329b982534005ff079a770ab342821372c8af4bf005c2571	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENADID2023-UNION-SEXO-EDAD-0002	data/corrida0/CALC-ENADID2023-UNION-SEXO-EDAD-0002/sello.json	980b03c084bb120426f33bda6e5dfc876cb6ce29e3d8517b65bb09c1f9e48d96	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENADID2023-UNION-SEXO-EDAD-0003	data/corrida0/CALC-ENADID2023-UNION-SEXO-EDAD-0003/sello.json	3b21c81937e248e0bff584ea5861019e0d25eb3ae18a66e5e7a533075157bffb	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENADID2023-UNION-SEXO-EDAD-0004	data/corrida0/CALC-ENADID2023-UNION-SEXO-EDAD-0004/sello.json	f5b29a7ad152b59694dc8e85c04db2445a1a524f9963f24a0bd5152eb16fdff4	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-0001	data/corrida0/CALC-ENCIG-0001/sello.json	9db7e8f292dc4acd43ee1107b00fe7e1c6097d6abaa3b8c78444107b6cbf58d7	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-2023-0001	data/corrida0/CALC-ENCIG-2023-0001/sello.json	e2cf69ee41de2c41861cf22926449f6e922c24d729cc30012bd912162f6ded8a	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-2023-0001-v1_1	data/corrida0/CALC-ENCIG-2023-0001-v1_1/sello.json	0bacf57485c7a93994454fb360570ca1b77cf760a8d4c1488c5de454835e8b28	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-DUELO-2025-ADJUDICACION-0001	data/corrida0/CALC-ENCIG-DUELO-2025-ADJUDICACION-0001/sello.json	4be804b2eb188c15e31648d637d32e040e1c0e453ff3f89d702957f01b6112ed	dc732db76caa2f905e9f2a9017d04424eb777548	2026-09-23T08:45:01-06:00	1060	2026-09-23T09:32:04-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-DUELO-2025-EDADXSEXO-EMISIONES-0001	data/corrida0/CALC-ENCIG-DUELO-2025-EDADXSEXO-EMISIONES-0001/sello.json	f56b0201c31d28a34ae87429fd8d7fc660c988c95c3cac77d7737ea519fd8c63	6f0aebea62c77aab6fe30553702dfdfaff6d83b9	2026-09-23T08:42:56-06:00	1060	2026-09-23T09:32:04-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-DUELO-2025-ESCOLARIDADXSEXO-EMISIONES-0001	data/corrida0/CALC-ENCIG-DUELO-2025-ESCOLARIDADXSEXO-EMISIONES-0001/sello.json	e3d84557e5170fbd67f0202d346c515455f1f91eb12a9be5526e21c3077ac3e2	96460709b9330cb855241b7b0a23f94585144cd9	2026-09-23T08:43:25-06:00	1060	2026-09-23T09:32:04-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-ORIGEN-MOVIL-0001	data/corrida0/CALC-ENCIG-ORIGEN-MOVIL-0001/sello.json	72c9e637159b260d1015cac6f016c84cbde99bba4be3f5313864cacef769e31f	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-PERSISTENCIA-IC-CALIBRADO-0001	data/corrida0/CALC-ENCIG-PERSISTENCIA-IC-CALIBRADO-0001/sello.json	637fe73d154d33086b0d6cd1b69a1b0b7b7c5040da0d2e53f9c0005baa67942d	0bf1558c014801e8dfe0e36b5806a7345dc739ed	2026-09-23T07:42:52-06:00	1041	2026-09-23T08:01:56-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-SERIE-CANAL-2015	data/corrida0/CALC-ENCIG-SERIE-CANAL-2015/sello.json	d8a45556d8e08d16bbbae138b11d545e32021b063ed7dcd186f560a4e9f3d66c	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-SERIE-CANAL-2017	data/corrida0/CALC-ENCIG-SERIE-CANAL-2017/sello.json	a56b8821173dca9f1863902d248b6d2a8993450f84e5d27596d9571103e929ed	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-SERIE-CANAL-2019	data/corrida0/CALC-ENCIG-SERIE-CANAL-2019/sello.json	738940de458bd2ab8afdc3a221dd8499c0ba0cd51df27450f0bc6d95a449d9ba	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-SERIE-CANAL-2021	data/corrida0/CALC-ENCIG-SERIE-CANAL-2021/sello.json	dcca8609db351a384aeb127714a9221f0fb239343668c03b3f655cbf0b2f1ce1	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG-SERIE-CANAL-2023	data/corrida0/CALC-ENCIG-SERIE-CANAL-2023/sello.json	df3c353046155bc68dcbc2c7def923244f07199415971b2a459c49a8a319f298	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG2021-CRUCES-HISTORICOS-0003	data/corrida0/CALC-ENCIG2021-CRUCES-HISTORICOS-0003/sello.json	6c6b594d76f3a7ef79f10b391aa3296ed2f297ec025623003e9f5216124d2e4a	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG2023-AGREGADO-CONDICIONAL-0001	data/corrida0/CALC-ENCIG2023-AGREGADO-CONDICIONAL-0001/sello.json	4c55dbdee9d9015ad2c64c40bf5f3cc172de6fa80b378612283409c82bc68696	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG2023-CRUCES-HISTORICOS-0002	data/corrida0/CALC-ENCIG2023-CRUCES-HISTORICOS-0002/sello.json	b0476ca5a461ee38fe545b69bf82b9ec8225103b283f6a9d4a48204932cb3772	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCIG2023-FLUJO-0001	data/corrida0/CALC-ENCIG2023-FLUJO-0001/sello.json	3a105c95bb526e07762218a4eeb1e5b0c6760442defc7ecd3d4a4f14e0b969cf	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCRIGE-CARGA-INTENSIDAD-0001	data/corrida0/CALC-ENCRIGE-CARGA-INTENSIDAD-0001/sello.json	c94f098f8a7c53e14ac737f4bd1ce89b343954aef5504000c05b6f7f5ae742f5	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCRIGE-CORRUPCION-DESCRIPTIVA-0001	data/corrida0/CALC-ENCRIGE-CORRUPCION-DESCRIPTIVA-0001/sello.json	dd2bc7dc912585301632789ac3b3bc2208c0ab5d9b8c1db83afa18fa2233a39a	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCUCI-0001	data/corrida0/CALC-ENCUCI-0001/sello.json	556d3ddc77213702e9147565a8771662087a8cf4f21ec1aabd75d7c1429269f0	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCUCI2020-EXPOSICION-RESPUESTA-0001	data/corrida0/CALC-ENCUCI2020-EXPOSICION-RESPUESTA-0001/sello.json	36255f8c39868b79902c63b95ddc3b65fcf2a63e6462de325c7657535ff2ce5e	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCUCI2020-RESPUESTA-POR-CONTACTO-0001	data/corrida0/CALC-ENCUCI2020-RESPUESTA-POR-CONTACTO-0001/sello.json	1aeb7341f9f81f1ef3deb98f758633f48a4355b05f99b5280eb16353836ea2c3	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENCUCI2020-RESPUESTA-POR-CONTACTO-0001-v1_1	data/corrida0/CALC-ENCUCI2020-RESPUESTA-POR-CONTACTO-0001-v1_1/sello.json	a9817fbdc8164b6b33acade7e8862e93f6b57ebbef7ae618e2d0b45d2216c89d	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENFIH-0001	data/corrida0/CALC-ENFIH-0001/sello.json	dd2e92cca5de47a56acde02bebab3a56725d5c63fad15ceb09d4db929399a6a7	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENFIH2019-COBERTURA-SALDOS-CATPOS-0001	data/corrida0/CALC-ENFIH2019-COBERTURA-SALDOS-CATPOS-0001/sello.json	8ec645b5dfffdb7e02e6fe331d0137a741816ca01cc272c0946cb776d52c7445	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENFIH2019-COBERTURA-SALDOS-CATPOS-0002	data/corrida0/CALC-ENFIH2019-COBERTURA-SALDOS-CATPOS-0002/sello.json	e0eadef67e9b59638fb0233879f308bdb26be3bd91797ae06b37ac4f615e33f1	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENFIH2019-SALDOS-AFORE-0001	data/corrida0/CALC-ENFIH2019-SALDOS-AFORE-0001/sello.json	2e87a67eb4e349839adaf09ff7ac5876722be7bf7f34246a162baf8c0c4cf4b5	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENFIH2019-SALDOS-AFORE-CONCENTRACION-0001	data/corrida0/CALC-ENFIH2019-SALDOS-AFORE-CONCENTRACION-0001/sello.json	d68ba40fbfb0d9bdeda09464db83396c045f2f08cefb7e320b15ed7a2bf862e0	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENIF-0001	data/corrida0/CALC-ENIF-0001/sello.json	0c90801873c91ac109219fbe3bf88632fc6aa8a6bcef637f9876398e95f76de6	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENIF-0002	data/corrida0/CALC-ENIF-0002/sello.json	2614029cbbb998787253c6dc92c1119c51f09aca74e12e4e7bd62b71c0cc02c1	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENIF-0003	data/corrida0/CALC-ENIF-0003/sello.json	3736a4765f7ccf08dc971be264acdab4794be01fc76d34ecaaacc4cbaa57844d	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENIF-FINTECH-0001	data/corrida0/CALC-ENIF-FINTECH-0001/sello.json	e313b5413f65e7c92a6def2d07b70fb3a8f191851ccb68cea9f0d7aab4753b05	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENIF-PERSISTENCIA-IC-CALIBRADO-0001	data/corrida0/CALC-ENIF-PERSISTENCIA-IC-CALIBRADO-0001/sello.json	cb52b43c90ff96132951c1cdf85ce1c13e1cf207f427a1d72d43ef2d2dcdc5aa	2ea523068a541433194aae24b1bd60b8882152c1	2026-09-22T14:29:21-06:00	1009	2026-09-22T15:32:21-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH-0001	data/corrida0/CALC-ENIGH-0001/sello.json	4f8517e9b923b93b82573b8dedae5a24d887d0838bdc13eeef05778c26f3b71e	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH-DUELO-ADJUDICACION-0001	data/corrida0/CALC-ENIGH-DUELO-ADJUDICACION-0001/sello.json	ef803f73b12539485e81cf25fedafe4dcc652c631152a3b48f5567ec12a85942	2817c1d35cdc38403cabed7c7dfd19dd6f5f873c	2026-09-22T10:23:18-06:00	994	2026-09-22T10:41:36-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH-DUELO-EMISIONES-0001	data/corrida0/CALC-ENIGH-DUELO-EMISIONES-0001/sello.json	a4748655460580f32affe3e540880cdd6b62e2a5bfd5a6c75c196a8cca9f3314	2817c1d35cdc38403cabed7c7dfd19dd6f5f873c	2026-09-22T10:23:18-06:00	994	2026-09-22T10:41:36-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH-DUELO-ORIGEN-MOVIL-0001	data/corrida0/CALC-ENIGH-DUELO-ORIGEN-MOVIL-0001/sello.json	5e0fd83fbf5449cea004060ec1d104b34870532e0ad616ddf9b91c438cb710bf	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2016-INTENSIDAD-REMESAS-0001	data/corrida0/CALC-ENIGH2016-INTENSIDAD-REMESAS-0001/sello.json	67e3e52af91a0814734b64e52d80e67e545d3fe923c75a38c26a479c17d4a10f	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2016-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2016-PERFIL-ESTRUCTURAL-0001/sello.json	735b13b7df145e764b1fd2c0fec3f8c6240af67495a87632b1a1aa3d8244a0d3	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2016-REMESAS-CONTEXTO-0001	data/corrida0/CALC-ENIGH2016-REMESAS-CONTEXTO-0001/sello.json	bb0a03950babc46d6ca996fb89705a4ce2231d6c3012fdc3a137ba43c15bb259	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2018-INTENSIDAD-REMESAS-0001	data/corrida0/CALC-ENIGH2018-INTENSIDAD-REMESAS-0001/sello.json	9d26024ca102d289803ff9450727244d21040b5955551b37e28fa4900a7289d5	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2018-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2018-PERFIL-ESTRUCTURAL-0001/sello.json	366c17bca5405dacc4737980dadc3830166708c5d69119348dd0359ce4ec690c	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2018-REMESAS-CONTEXTO-0001	data/corrida0/CALC-ENIGH2018-REMESAS-CONTEXTO-0001/sello.json	5719866872e5e0940dde9381acc49cb19c0a4dcf93e354a0ce090fee45bb4ab1	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2020-INTENSIDAD-REMESAS-0001	data/corrida0/CALC-ENIGH2020-INTENSIDAD-REMESAS-0001/sello.json	e50c24d38f078d09f8057f3161d4a4558f7353645b2c2bdde1c122113b456e9f	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2020-PERFIL-ESTRUCTURAL-0001	data/corrida0/CALC-ENIGH2020-PERFIL-ESTRUCTURAL-0001/sello.json	133f981e3649447086a667dc752511cd926c8537af12893ea6608f7828bb6019	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2020-REMESAS-CONTEXTO-0001	data/corrida0/CALC-ENIGH2020-REMESAS-CONTEXTO-0001/sello.json	c5e2ab8442d1e596a5c4ceca057f5499ba68ca01b2cf03137cc54fed1b63210a	268b0658db7ccba43bac05f23ad32674013f68de	2026-09-21T21:52:51-06:00	988	2026-09-21T22:01:23-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2022-INTENSIDAD-REMESAS-0001	data/corrida0/CALC-ENIGH2022-INTENSIDAD-REMESAS-0001/sello.json	f16f51ff4537d3c8ed47d2d048c28579a49c2be2f97be532f7d0668f7ad89bfb	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003	data/corrida0/CALC-ENIGH2022-PERFIL-ESTRUCTURAL-0003/sello.json	b2aaa04402de50705f7a516e784fb8bc4b70b914dbdb6ebdfb2abecec6222654	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENIGH2022-REMESAS-CONTEXTO-0001	data/corrida0/CALC-ENIGH2022-REMESAS-CONTEXTO-0001/sello.json	9aa50b55b7a1bfa5aca04a7026b3287a1cf0cb1f457aaff25592385ae8e81a94	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENSAFI-DISENO-0001	data/corrida0/CALC-ENSAFI-DISENO-0001/sello.json	e52423d6d1ecd177a6bbf59538a781066e9fa6394febd71d8f1843292968ad17	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENSAFI2023-ESTRATEGIAS-CONJUNTAS-0001	data/corrida0/CALC-ENSAFI2023-ESTRATEGIAS-CONJUNTAS-0001/sello.json	5e20ce2fd7c98bc45aaa1e033e38850bc21aaad85722e5e4ebd04e2d1e7d46b0	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENSAFI2023-ESTRATEGIAS-CONJUNTAS-0001-v1_1	data/corrida0/CALC-ENSAFI2023-ESTRATEGIAS-CONJUNTAS-0001-v1_1/sello.json	03b1e6357d2a71d636fcaa7b8106d98f3ae5de637cbbc827753963b1a80b7028	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENSANUT-0001	data/corrida0/CALC-ENSANUT-0001/sello.json	66dfa413bfdaa7785b1b8b20447c5274af803276877efcc17b1a3c49adb740ed	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENUT-0001	data/corrida0/CALC-ENUT-0001/sello.json	fe50e5e8b8db5bbdaa79f4e310d18666f809c4cfe624e495e30324c0b3a2a2a4	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENUT-SERIE-2009-2014-NUCLEO-0001	data/corrida0/CALC-ENUT-SERIE-2009-2014-NUCLEO-0001/sello.json	2b1d5164125f70d43c6d918134610e38bd77bf99856351324a2c7cb455c42004	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENUT2019-NUCLEO-EJES-0001	data/corrida0/CALC-ENUT2019-NUCLEO-EJES-0001/sello.json	daef3de9387a94df41d1906112e7a5bce12ced63f5423bdb622640b3a3a40599	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENUT2024-DISTRIBUCION-HORAS-0001	data/corrida0/CALC-ENUT2024-DISTRIBUCION-HORAS-0001/sello.json	9dbf88e81c501a6d493c42dfd0cb050f3f792a4186ea2baad190970d66f5c255	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENUT2024-DISTRIBUCION-HORAS-0002	data/corrida0/CALC-ENUT2024-DISTRIBUCION-HORAS-0002/sello.json	f5819fb89182392218ec0e768f051aaa96926a5374a8f18650fed237fde76b79	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENUT2024-NUCLEO-EJES-0001	data/corrida0/CALC-ENUT2024-NUCLEO-EJES-0001/sello.json	5926ea269c39f32ebacb93df78cfe916fbbdd27278b89d7b60884abd2b5714f1	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENUT2024-PARTICIPACION-INTENSIDAD-0001	data/corrida0/CALC-ENUT2024-PARTICIPACION-INTENSIDAD-0001/sello.json	3cc9928b1eb5f906274e4064ef4a1dd83df544c1383f85fce45be84eaadbd3ea	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENVIPE-0001	data/corrida0/CALC-ENVIPE-0001/sello.json	18310f8adb6fb5963038d67c2e8a7eaba50e09c062dddbc579e918f090cbde16	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENVIPE-DENUNCIA-SEGURO-0001	data/corrida0/CALC-ENVIPE-DENUNCIA-SEGURO-0001/sello.json	7126e2b09ef4bfb8fedceeabc12d3e94c1b9395ccd0216fc88050e31635af7a7	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENVIPE-RES0028-U4-DERIVADO-0001	data/corrida0/CALC-ENVIPE-RES0028-U4-DERIVADO-0001/sello.json	a4fb5b209c6608f077edcfb58cb6ede077048b7b4a38fd141842f2bbd828d48d	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENVIPE-SERIE-2011	data/corrida0/CALC-ENVIPE-SERIE-2011/sello.json	9320b3ecb066c18f3d1587668b65283aee48dbf027f32a8b2a591250fb01a2ae	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENVIPE-SERIE-2014	data/corrida0/CALC-ENVIPE-SERIE-2014/sello.json	0d4216b29895bceed6c38771b7aff447b5723bc8879bfcd8153017d4a0a51c47	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENVIPE-SERIE-2016	data/corrida0/CALC-ENVIPE-SERIE-2016/sello.json	c818cb5cacd73ef353c0f84390cb49c0949d9a8da00f884f2bae706c90303a14	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENVIPE-SERIE-2017	data/corrida0/CALC-ENVIPE-SERIE-2017/sello.json	361c66ac66db0af6373e1a7abc2e6eaf893199ef921b2fc8c43f0786f862c542	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENVIPE-SERIE-2018	data/corrida0/CALC-ENVIPE-SERIE-2018/sello.json	4ff541493fdced5361303f061988e72af50cd5f4aeb08eb90ac1d495891cd0d6	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
CALC	CALC-ENVIPE-SERIE-2019	data/corrida0/CALC-ENVIPE-SERIE-2019/sello.json	5b996ed51dc9a20661e72549a71a95709fcf90e1352bfef6971cd2558d0ead43	99a43faf028d47f1d076c6a69b7b413e3105ad15	2026-09-21T19:40:53-06:00	984	2026-09-21T19:40:53-06:00	E	B5690EEEBB952194
