# data/inventario-reactivos-fd-recuperado-v1_0.tsv -- DERIVADO por tools/recupera_reactivos_fd.py
# ACTO GEN2-RESIDUAL-81-1 (16/sep/2026, NUBE, sin corpus). NO se edita a mano: se re-genera.
#   python3 tools/recupera_reactivos_fd.py --escribe
# Una fila por identidad ciega del indice que la capa FD resuelve por identidad EXACTA.
# IDENTIDAD: instrumento + tabla + variable, EXACTA. La tabla se empareja plegando el miembro
# (minusculas, sin extension) y, si eso no basta, por prefijo de 31 caracteres -- el limite de
# nombre de hoja de Excel que trunca las hojas del descriptor -- y SOLO cuando la hoja candidata
# es unica. NUNCA se empareja por variable_id con la tabla sin resolver (10765 filas emparejarian
# asi y ninguna se publica), NUNCA se propaga texto entre olas y una tabla ambigua nunca se
# resuelve por cercania: doctrina de ACTO GEN2-REACTIVOS-RESIDUALES-BUSQUEDA-UTIL, no aflojada aqui.
# ROTULADO: el FD mezcla en una sola columna etiquetas de variable y preguntas literales. Se separan
# por un rasgo observable -- la marca de interrogacion -- en ETIQUETA_VARIABLE / PREGUNTA_DICCIONARIO.
# Es una heuristica de rotulado declarada, no una afirmacion sobre la fuente. Nunca PREGUNTA_COMPLETA:
# ese rotulo lo reserva contexto-v1_1 para el enunciado integro leido del cuestionario, no del
# descriptor. ALCANCE (A.15): recuperar texto
# no acredita suficiencia cientifica, ni existencia de un constructo, ni comparabilidad entre olas.
id_origen	payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	texto_tipo	contexto_busqueda	metodo	universo_declarado	fuente_texto	fuente_sha256_12	referencia_fuente
v1_2:17829	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	llave_per	Clave Llave única para cada residente habitual miembro del hogar en la base (UPM+VIV_SEL+HOGAR+N_REN)	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17830	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	llave_viv	Clave única de identificación de la vivienda (UPM+VIV_SEL)	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17831	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	n_ren	Consecutivo del residente habitual miembro del hogar	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17832	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	niv	¿Cuál es el último año o grado que aprobó (NOMBRE) en la escuela? (Nivel)	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17833	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	niv_esc	Nivel de escolaridad (agrupada)	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17834	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_10	¿En qué estado de la República Mexicana o país nació (NOMBRE)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17835	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_10c	Clave entidad o país	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17836	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_11	¿(NOMBRE) tiene nacionalidad mexicana?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17837	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_12	¿(NOMBRE) se considera indígena de acuerdo con sus tradiciones o costumbres?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17838	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_13	Cuando (NOMBRE) tiene problemas de salud, ¿en dónde se atiende?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17839	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14a1	En su vida diaria (NOMBRE), ¿cuánta dificultad tiene para ver, aun usando lentes?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17840	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14a2	En su vida diaria (NOMBRE), ¿cuánta dificultad tiene para oír, aun usando su aparato auditivo?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17841	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14a3	En su vida diaria (NOMBRE), ¿cuánta dificultad tiene para mover o usar brazos o manos?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17842	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14a4	En su vida diaria (NOMBRE), ¿cuánta dificultad tiene para caminar, subir o bajar usando sus piernas?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17843	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14a5	En su vida diaria (NOMBRE), ¿cuánta dificultad tiene para recordar o concentrarse?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17844	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14a6	En su vida diaria (NOMBRE), ¿cuánta dificultad tiene para bañarse, vestirse o comer?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17845	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14a7	En su vida diaria (NOMBRE), ¿cuánta dificultad tiene para hablar o comunicarse (por ejemplo, entender o ser entendido por otros)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17846	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14a8	¿cuánta dificultad tiene (NOMBRE) para realizar sus actividades diarias por problemas emocionales o mentales (con autonomía e independencia)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17847	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14b1	¿La dificultad de (NOMBRE) para ver, aun usando lentes es…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17848	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14b2	¿La dificultad de (NOMBRE) para oír, aun usando su aparato auditivo es…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17849	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14b3	¿La dificultad de (NOMBRE) para para mover o usar brazos o manos es…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17850	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14b4	¿La dificultad de (NOMBRE) para caminar, subir o bajar usando sus piernas es…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17851	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14b5	¿La dificultad de (NOMBRE) para recordar o concentrarse es...	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17852	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14b6	¿La dificultad de (NOMBRE) para bañarse, vestirse o comer es…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17853	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14b7	¿La dificultad de (NOMBRE) para hablar o comunicarse (por ejemplo, entender o ser entendido por otros) es…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17854	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_14b8	La dificultad de (NOMBRE) para realizar sus actividades diarias por problemas emocionales o mentales es…	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17855	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_15	¿(NOMBRE) asiste a educación inicial, estancia infantil o guardería?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17856	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_16	Hace un año, en agosto de 2022, ¿en qué estado de la República Mexicana o país vivía (NOMBRE)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17857	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_16c	Clave entidad o país	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17858	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_17	¿En qué municipio (alcaldía) vivía (NOMBRE) en agosto de 2022?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17859	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_17c	Clave municipio	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17860	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_18	¿Por qué (NOMBRE) dejó de vivir en (ENTIDAD O PAÍS DE 3.16 o MUNICIPIO O ALCALDÍA DE 3.17)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17861	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_18c	Clave otra causa	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17862	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_19	¿(NOMBRE) habla algún dialecto o lengua indígena?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17863	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_20c	¿Qué dialecto o lengua indígena habla (NOMBRE)? (codificada)	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17864	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_21	¿(NOMBRE) asiste actualmente a la escuela?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17865	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_23	¿(NOMBRE) sabe leer y escribir un recado?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17866	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_24	Hace cinco años, en agosto de 2018, ¿en qué estado de la República Mexicana o país vivía (NOMBRE)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17867	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_24c	Clave entidad o país	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17868	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_25	¿En qué municipio (alcaldía) vivía (NOMBRE) en agosto de 2018?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17869	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_25c	Clave municipio	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17870	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_26	¿Por qué (NOMBRE) dejó de vivir en (ESTADO O PAÍS DE 3.24 O MUNICIPIO O ALCALDÍA DE 3.25)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17871	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_26c	Clave Otra causa	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17872	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_27	¿Actualmente (NOMBRE) …	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17873	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_27_ag	Situación conyugal agrupada	ETIQUETA_VARIABLE		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17874	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_28_1	¿Durante el mes pasado, (NOMBRE) recibió dinero por su(s) trabajo(s)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17875	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_28_2	¿Durante el mes pasado, (NOMBRE) recibió dinero de algún programa de gobierno?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17876	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_28_3	¿Durante el mes pasado, (NOMBRE) recibió dinero de personas que viven en otro país?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17877	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_28_4	¿Durante el mes pasado, (NOMBRE) recibió dinero de personas que viven en el país?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17878	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_28_5	¿Durante el mes pasado, (NOMBRE) recibió dinero por jubilación o pensión?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17879	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_28_6	¿Durante el mes pasado, (NOMBRE) recibió dinero por intereses bancarios, renta o alquiler de alguna propiedad?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17880	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_28_7	¿Durante el mes pasado, (NOMBRE) recibió dinero de otras fuentes diferentes al trabajo?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17881	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_29	¿Durante la semana pasada, (NOMBRE) trabajó por lo menos una hora?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17882	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_30	Aunque ya me dijo que (NOMBRE) no trabajó, ¿la semana pasada al menos una hora …	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17883	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_31	¿En su trabajo o negocio de la semana pasada (NOMBRE) fue…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17884	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_32	Entonces, ¿la semana pasada (NOMBRE)…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17885	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_4	¿(NOMBRE) vive…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17886	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_5	La madre de (NOMBRE), ¿vive…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17887	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_5a	¿Quién es?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17888	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_6	El padre de (NOMBRE), ¿vive…	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17889	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_6a	¿Quién es?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17890	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_7	Por sus antepasados y de acuerdo a sus costumbres y tradiciones, ¿(NOMBRE) se considera afromexicana(o), negra(o) o afrodescendiente?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17891	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_8_1	¿(NOMBRE) tiene derecho o acceso a servicios médicos en el Seguro Social (IMSS)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
v1_2:17892	base_datos_enadid23_csv.zip	995d448ab298	enadid2023	NO_DETERMINADO	TSDEM.csv	p3_8_2	¿(NOMBRE) tiene derecho o acceso a servicios médicos en el ISSSTE o ISSSTE Estatal?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	fd_enadid23.xlsx	d56582b7ace0	capa=fd;miembro=fd_enadid23.xlsx;hoja=TSDEM;via=EXACTO
