url	programa	anio	carpeta	archivo	formato	en_manifiesto	bytes_declarados
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_25_dbf.zip	ccpv	2005	microdatos	vivloc2005_25_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_25_txt.zip	ccpv	2005	microdatos	vivloc2005_25_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_25_xls.zip	ccpv	2005	microdatos	vivloc2005_25_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_26_dbf.zip	ccpv	2005	microdatos	vivloc2005_26_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_26_txt.zip	ccpv	2005	microdatos	vivloc2005_26_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_26_xls.zip	ccpv	2005	microdatos	vivloc2005_26_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_27_dbf.zip	ccpv	2005	microdatos	vivloc2005_27_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_27_txt.zip	ccpv	2005	microdatos	vivloc2005_27_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_27_xls.zip	ccpv	2005	microdatos	vivloc2005_27_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_28_dbf.zip	ccpv	2005	microdatos	vivloc2005_28_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_28_txt.zip	ccpv	2005	microdatos	vivloc2005_28_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_28_xls.zip	ccpv	2005	microdatos	vivloc2005_28_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_29_dbf.zip	ccpv	2005	microdatos	vivloc2005_29_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_29_txt.zip	ccpv	2005	microdatos	vivloc2005_29_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_29_xls.zip	ccpv	2005	microdatos	vivloc2005_29_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_30_dbf.zip	ccpv	2005	microdatos	vivloc2005_30_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_30_txt.zip	ccpv	2005	microdatos	vivloc2005_30_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_30_xls.zip	ccpv	2005	microdatos	vivloc2005_30_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_31_dbf.zip	ccpv	2005	microdatos	vivloc2005_31_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_31_txt.zip	ccpv	2005	microdatos	vivloc2005_31_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_31_xls.zip	ccpv	2005	microdatos	vivloc2005_31_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_32_dbf.zip	ccpv	2005	microdatos	vivloc2005_32_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_32_txt.zip	ccpv	2005	microdatos	vivloc2005_32_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_32_xls.zip	ccpv	2005	microdatos	vivloc2005_32_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_nal_dbf.zip	ccpv	2005	microdatos	vivloc2005_nal_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_nal_txt.zip	ccpv	2005	microdatos	vivloc2005_nal_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/catalogos_2010_dbf.zip	ccpv	2010	doc	catalogos_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/cigel_2010_hab_dbf.zip	ccpv	2010	doc	cigel_2010_hab_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/descrip_ed_eu.pdf	ccpv	2010	doc	descrip_ed_eu.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/diccionario_cuestionario_ampliado.xls	ccpv	2010	doc	diccionario_cuestionario_ampliado.xls	xls	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/diccionario_cuestionario_basico.xls	ccpv	2010	doc	diccionario_cuestionario_basico.xls	xls	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/diseno_de_la_muestra_censal.pdf	ccpv	2010	doc	diseno_de_la_muestra_censal.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/entorno_urbano_intro_bd_cpv2010.pdf	ccpv	2010	doc	entorno_urbano_intro_bd_cpv2010.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/fd_agebmza_urbana.pdf	ccpv	2010	doc	fd_agebmza_urbana.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/fd_iter_2010.pdf	ccpv	2010	doc	fd_iter_2010.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/fd_resloc_2010.pdf	ccpv	2010	doc	fd_resloc_2010.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/glosario_resloc.pdf	ccpv	2010	doc	glosario_resloc.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/instrucciones_etiquetado_sas.pdf	ccpv	2010	doc	instrucciones_etiquetado_sas.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/instrucciones_etiquetado_stata.pdf	ccpv	2010	doc	instrucciones_etiquetado_stata.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/loc_menos_5mil_habitantes_intro_bd_cpv2010.pdf	ccpv	2010	doc	loc_menos_5mil_habitantes_intro_bd_cpv2010.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/localidad_manual_supervisor.pdf	ccpv	2010	doc	localidad_manual_supervisor.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/localidad_manual_tecnico.pdf	ccpv	2010	doc	localidad_manual_tecnico.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/muestra_intro_bd_cpv2010.pdf	ccpv	2010	doc	muestra_intro_bd_cpv2010.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/municipios_creados_cpv2010.pdf	ccpv	2010	doc	municipios_creados_cpv2010.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/principales_resultados_ageb_intro_bd_cpv2010.pdf	ccpv	2010	doc	principales_resultados_ageb_intro_bd_cpv2010.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/principales_resultados_iter_intro_bd_cpv2010.pdf	ccpv	2010	doc	principales_resultados_iter_intro_bd_cpv2010.pdf	pdf	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_01_2010_dbf.zip	ccpv	2010	microdatos	resloc_01_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_01_2010_txt.zip	ccpv	2010	microdatos	resloc_01_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_01_2010_xls.zip	ccpv	2010	microdatos	resloc_01_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_02_2010_dbf.zip	ccpv	2010	microdatos	resloc_02_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_02_2010_txt.zip	ccpv	2010	microdatos	resloc_02_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_02_2010_xls.zip	ccpv	2010	microdatos	resloc_02_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_03_2010_dbf.zip	ccpv	2010	microdatos	resloc_03_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_03_2010_txt.zip	ccpv	2010	microdatos	resloc_03_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_03_2010_xls.zip	ccpv	2010	microdatos	resloc_03_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_04_2010_dbf.zip	ccpv	2010	microdatos	resloc_04_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_04_2010_txt.zip	ccpv	2010	microdatos	resloc_04_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_04_2010_xls.zip	ccpv	2010	microdatos	resloc_04_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_05_2010_dbf.zip	ccpv	2010	microdatos	resloc_05_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_05_2010_txt.zip	ccpv	2010	microdatos	resloc_05_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_05_2010_xls.zip	ccpv	2010	microdatos	resloc_05_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_06_2010_dbf.zip	ccpv	2010	microdatos	resloc_06_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_06_2010_txt.zip	ccpv	2010	microdatos	resloc_06_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_06_2010_xls.zip	ccpv	2010	microdatos	resloc_06_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_07_2010_dbf.zip	ccpv	2010	microdatos	resloc_07_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_07_2010_txt.zip	ccpv	2010	microdatos	resloc_07_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_07_2010_xls.zip	ccpv	2010	microdatos	resloc_07_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_08_2010_dbf.zip	ccpv	2010	microdatos	resloc_08_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_08_2010_txt.zip	ccpv	2010	microdatos	resloc_08_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_08_2010_xls.zip	ccpv	2010	microdatos	resloc_08_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_09_2010_dbf.zip	ccpv	2010	microdatos	resloc_09_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_09_2010_txt.zip	ccpv	2010	microdatos	resloc_09_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_09_2010_xls.zip	ccpv	2010	microdatos	resloc_09_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_10_2010_dbf.zip	ccpv	2010	microdatos	resloc_10_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_10_2010_txt.zip	ccpv	2010	microdatos	resloc_10_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_10_2010_xls.zip	ccpv	2010	microdatos	resloc_10_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_11_2010_dbf.zip	ccpv	2010	microdatos	resloc_11_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_11_2010_txt.zip	ccpv	2010	microdatos	resloc_11_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_11_2010_xls.zip	ccpv	2010	microdatos	resloc_11_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_12_2010_dbf.zip	ccpv	2010	microdatos	resloc_12_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_12_2010_txt.zip	ccpv	2010	microdatos	resloc_12_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_12_2010_xls.zip	ccpv	2010	microdatos	resloc_12_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_13_2010_dbf.zip	ccpv	2010	microdatos	resloc_13_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_13_2010_txt.zip	ccpv	2010	microdatos	resloc_13_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_13_2010_xls.zip	ccpv	2010	microdatos	resloc_13_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_14_2010_dbf.zip	ccpv	2010	microdatos	resloc_14_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_14_2010_txt.zip	ccpv	2010	microdatos	resloc_14_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_14_2010_xls.zip	ccpv	2010	microdatos	resloc_14_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_15_2010_dbf.zip	ccpv	2010	microdatos	resloc_15_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_15_2010_txt.zip	ccpv	2010	microdatos	resloc_15_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_15_2010_xls.zip	ccpv	2010	microdatos	resloc_15_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_16_2010_dbf.zip	ccpv	2010	microdatos	resloc_16_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_16_2010_txt.zip	ccpv	2010	microdatos	resloc_16_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_16_2010_xls.zip	ccpv	2010	microdatos	resloc_16_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_17_2010_dbf.zip	ccpv	2010	microdatos	resloc_17_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_17_2010_txt.zip	ccpv	2010	microdatos	resloc_17_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_17_2010_xls.zip	ccpv	2010	microdatos	resloc_17_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_18_2010_dbf.zip	ccpv	2010	microdatos	resloc_18_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_18_2010_txt.zip	ccpv	2010	microdatos	resloc_18_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_18_2010_xls.zip	ccpv	2010	microdatos	resloc_18_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_19_2010_dbf.zip	ccpv	2010	microdatos	resloc_19_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_19_2010_txt.zip	ccpv	2010	microdatos	resloc_19_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_19_2010_xls.zip	ccpv	2010	microdatos	resloc_19_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_20_2010_dbf.zip	ccpv	2010	microdatos	resloc_20_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_20_2010_txt.zip	ccpv	2010	microdatos	resloc_20_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_20_2010_xls.zip	ccpv	2010	microdatos	resloc_20_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_21_2010_dbf.zip	ccpv	2010	microdatos	resloc_21_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_21_2010_txt.zip	ccpv	2010	microdatos	resloc_21_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_21_2010_xls.zip	ccpv	2010	microdatos	resloc_21_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_22_2010_dbf.zip	ccpv	2010	microdatos	resloc_22_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_22_2010_txt.zip	ccpv	2010	microdatos	resloc_22_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_22_2010_xls.zip	ccpv	2010	microdatos	resloc_22_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_23_2010_dbf.zip	ccpv	2010	microdatos	resloc_23_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_23_2010_txt.zip	ccpv	2010	microdatos	resloc_23_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_23_2010_xls.zip	ccpv	2010	microdatos	resloc_23_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_24_2010_dbf.zip	ccpv	2010	microdatos	resloc_24_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_24_2010_txt.zip	ccpv	2010	microdatos	resloc_24_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_24_2010_xls.zip	ccpv	2010	microdatos	resloc_24_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_25_2010_dbf.zip	ccpv	2010	microdatos	resloc_25_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_25_2010_txt.zip	ccpv	2010	microdatos	resloc_25_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_25_2010_xls.zip	ccpv	2010	microdatos	resloc_25_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_26_2010_dbf.zip	ccpv	2010	microdatos	resloc_26_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_26_2010_txt.zip	ccpv	2010	microdatos	resloc_26_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_26_2010_xls.zip	ccpv	2010	microdatos	resloc_26_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_27_2010_dbf.zip	ccpv	2010	microdatos	resloc_27_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_27_2010_txt.zip	ccpv	2010	microdatos	resloc_27_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_27_2010_xls.zip	ccpv	2010	microdatos	resloc_27_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_28_2010_dbf.zip	ccpv	2010	microdatos	resloc_28_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_28_2010_txt.zip	ccpv	2010	microdatos	resloc_28_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_28_2010_xls.zip	ccpv	2010	microdatos	resloc_28_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_29_2010_dbf.zip	ccpv	2010	microdatos	resloc_29_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_29_2010_txt.zip	ccpv	2010	microdatos	resloc_29_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_29_2010_xls.zip	ccpv	2010	microdatos	resloc_29_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_30_2010_dbf.zip	ccpv	2010	microdatos	resloc_30_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_30_2010_txt.zip	ccpv	2010	microdatos	resloc_30_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_30_2010_xls.zip	ccpv	2010	microdatos	resloc_30_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_31_2010_dbf.zip	ccpv	2010	microdatos	resloc_31_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_31_2010_txt.zip	ccpv	2010	microdatos	resloc_31_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_31_2010_xls.zip	ccpv	2010	microdatos	resloc_31_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_32_2010_dbf.zip	ccpv	2010	microdatos	resloc_32_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_32_2010_txt.zip	ccpv	2010	microdatos	resloc_32_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_32_2010_xls.zip	ccpv	2010	microdatos	resloc_32_2010_xls.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_nal_2010_dbf.zip	ccpv	2010	microdatos	resloc_nal_2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/cinco_mil_menos/resloc_nal_2010_txt.zip	ccpv	2010	microdatos	resloc_nal_2010_txt.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/ejemplobd/dummy_personas_cpv2010_dbf.zip	ccpv	2010	microdatos	dummy_personas_cpv2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/ejemplobd/dummy_personas_cpv2010_dta.zip	ccpv	2010	microdatos	dummy_personas_cpv2010_dta.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/ejemplobd/dummy_personas_cpv2010_sas.zip	ccpv	2010	microdatos	dummy_personas_cpv2010_sas.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/ejemplobd/dummy_personas_cpv2010_sav.zip	ccpv	2010	microdatos	dummy_personas_cpv2010_sav.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/ejemplobd/dummy_viviendas_cpv2010_dbf.zip	ccpv	2010	microdatos	dummy_viviendas_cpv2010_dbf.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/ejemplobd/dummy_viviendas_cpv2010_dta.zip	ccpv	2010	microdatos	dummy_viviendas_cpv2010_dta.zip	zip	no	
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/ejemplobd/dummy_viviendas_cpv2010_sas.zip	ccpv	2010	microdatos	dummy_viviendas_cpv2010_sas.zip	zip	no	
