# data/inventario-reactivos-contexto-v1_1.tsv -- sucesor overlay; no reordena fuentes historicas
# contexto_busqueda es vocabulario editorial de recuperacion, no texto literal de la fuente
# {"cache_hits": 22, "cache_misses": 0, "extractor_version": "reactivos-contexto-1.1.4", "filas_con_texto_publicadas": 42332, "filas_metadato_perimetro": 55895, "filas_sin_texto_residual": 13563, "fuentes": {"FD_ENCUCI2020.pdf": "6cd6f7475a0b", "enif_2015_fd.xlsx": "8233cf53f590", "enif_2018_fd.xlsx": "dd8d5c92a7a0", "enif_2021_fd_pdf.zip": "6f4e3aab705d", "enif_2024_fd.xlsx": "17e2ad86ce9e", "ensafi2023/ensafi_2023_fd_xlsx.zip": "37bd0cb6dd54", "envipe2011/fd_envipe2011.xls": "d296c9f18cdb", "envipe2012/fd_envipe2012.xls": "dcca5373391c", "envipe2013/fd_envipe2013.xlsx": "7e842826e3f7", "envipe2014/fd_envipe2014.pdf": "b72ed2be77d4", "envipe2015/fd_envipe2015.pdf": "1042ab57b015", "envipe2016/fd_envipe2016.pdf": "e21428e021a6", "envipe2017/fd_envipe2017.pdf": "a633224e86cd", "fd_enif2012.xlsx": "f03d8e7c82f5", "fd_envipe2018.pdf": "30f78e99e545", "fd_envipe2019.pdf": "47d58f6c38b7", "fd_envipe2020.pdf": "94bcf0b012b9", "fd_envipe2021.pdf": "d85775241d6f", "fd_envipe2022.pdf": "8082959fa017", "fd_envipe2023.pdf": "743c260e89a6", "fd_envipe2024.pdf": "f8d720385957", "fd_envipe2025.pdf": "83fe02467b66"}, "grupos_residuales": 6099, "motivos_residuales": {"CORRESPONDENCIA_AMBIGUA": 2642, "ETIQUETA_TECNICA_NO_ACREDITADA": 2708, "FILA_AUXILIAR_SIN_REACTIVO": 7462, "PREGUNTA_NO_LOCALIZADA": 751}, "objetos": ["envipe", "ennvih", "encuci", "enif", "ensafi"]}
id_origen	payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	texto_tipo	contexto_busqueda	metodo	universo_declarado	fuente_texto	fuente_sha256_12	referencia_fuente
ext:42450	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna16_11	MES VENTA NEGOCIO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42451	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna16_12	MES CIERRE NEGOCIO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42452	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna17_1	DEDICA A MISMO CUANDO INICIO?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42453	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1a	QUIEN RESP TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42454	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1b	CONYUGE D RESP TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42455	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1c	HIJOS D RESP TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42456	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1d	PADRES D RESP TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42457	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1e	SUEGROS D RESP TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42458	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1f	HERMANOS D RESP TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42459	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1g	CUNADOS D RESP TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42460	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1h	TODOS MH TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42461	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1i	OTRO MH TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42462	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna18_1j	NINGUN MH TRABAJO NEG ULT 4SEM CIERRE	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42463	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna19_1	#PERSONAS NO MH TRABAJARON NEG ULT 4SEM?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42464	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna19_2	#TRABAJADORES NO MH ULT 4SEM NEGOCIO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42465	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna20a	PRESTACIONES TRABAJO:CONTRATO ESCRITO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42466	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna20b	PRESTACIONES TRABAJO:CONTRATO VERBAL	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42467	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna20c	PRESTACIONES TRABAJO:IMSS	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42468	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna20d	PRESTACIONES TRABAJO:SEGURO MEDICO PRIVADO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42469	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna20e	PRESTACIONES TRABAJO:AFORE/SAR	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42470	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna20f	NO TIENE PRESTACIONES SOCIALES	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42471	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna21_1	SABE CUANTO GENERO VTAS/OPERACION NEG 12MESES?	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42472	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna21_2	CANT GENERADA VTAS/OPERACION NEG 12MESES	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42473	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna22_1	GANACIAS/PERDIDAS DESCONTANDO COSTOS NEG 12MESES	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42474	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna22_11	VALOR PESOS GANANCIAS BRUTAS	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42475	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna22_12	VALOR PESOS GANANCIAS NETAS	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42476	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	nna22_13	VALOR PESOS PERDIDAS	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42477	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_nna1.dta	secuencia	SECUENCIA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_nna1.dta;metadato_nativo
ext:42478	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_portad.dta	catorcena	CATORCENA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_portad.dta;metadato_nativo
ext:42479	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_portad.dta	edad	EDAD ENCUESTADO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_portad.dta;metadato_nativo
ext:42480	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_portad.dta	ent	ENTIDAD FEDERATIVA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_portad.dta;metadato_nativo
ext:42481	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_portad.dta	folio	IDENTIFICADOR DEL HOGAR 2005	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_portad.dta;metadato_nativo
ext:42482	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_portad.dta	ls	IDENTIFICADOR INDIVIDUAL 2005	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_portad.dta;metadato_nativo
ext:42483	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_portad.dta	rel	RESULTADO ENTREVISTA DEL LIBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_portad.dta;metadato_nativo
ext:42484	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	folio	IDENTIFICADOR DEL HOGAR 2005	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42485	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se01a	5ANIOS HOGAR:MUERTE DE ALGUN MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42486	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se01b	5ANIOS HOGAR:ENFERMEDAD/ACCIDENTE HOSP MH	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42487	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se01c	5ANIOS HOGAR:DESEMPLEO/FRACASO COMERC. MH	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42488	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se01d	5ANIOS HOGAR:PERDIDA VIVIENDA/NEG DESASTRE NAT.	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42489	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se01e	5ANIOS HOGAR:PERDIDA TOTAL DE LA COSECHA	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42490	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se01f	5ANIOS HOGAR:PERDIDA/ROBO/MUERTE ANIMALES PROD	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42491	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02aa_1	SABE ANIO EN QUE MURIO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42492	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02aa_2	ANIO EN QUE MURIO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42493	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02ab_1	SABE ANIO EN QUE MURIO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42494	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02ab_2	ANIO EN QUE MURIO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42495	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02ac_1	SABE ANIO EN QUE MURIO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42496	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02ac_2	ANIO EN QUE MURIO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42497	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02ba_1	SABE ANIO EN QUE ENFERMO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42498	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02ba_2	ANIO EN QUE ENFERMO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42499	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02bb_1	SABE ANIO EN QUE ENFERMO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42500	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02bb_2	ANIO EN QUE ENFERMO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42501	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02bc_1	SABE ANIO EN QUE ENFERMO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42502	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02bc_2	ANIO EN QUE ENFERMO MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42503	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02ca_1	SABE ANIO EN QUE FRACASO COMERC.MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42504	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02ca_2	ANIO EN QUE FRACASO COMERC.MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42505	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02cb_1	SABE ANIO EN QUE FRACASO COMERC.MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42506	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02cb_2	ANIO EN QUE FRACASO COMERC.MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42507	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02cc_1	SABE ANIO EN QUE FRACASO COMERC.MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42508	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02cc_2	ANIO EN QUE FRACASO COMERC.MIEMBRO	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42509	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02da_1	SABE ANIO PERDIDA VIVIENDA/NEG	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42510	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02da_2	ANIO PERDIDA VIVIENDA/NEG	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42511	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02db_1	SABE ANIO PERDIDA VIVIENDA/NEG	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42512	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02db_2	ANIO PERDIDA VIVIENDA/NEG	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
ext:42513	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	ennvih2005	2005	ehh05dta_b2/ii_se.dta	se02dc_1	SABE ANIO PERDIDA VIVIENDA/NEG	ETIQUETA_VARIABLE		INSPECT_STATA	PRESENTE_EN_DATA_RAW	ennvih/ehh05dta_all.zip	fc4ea4ae7d0c	miembro=ehh05dta_b2/ii_se.dta;metadato_nativo
