instrumento	id_manifiesto	sha256_verificado	necesidad	variable_encontrada	texto_del_reactivo	escala	tabla	n_filas	desenlace_coobservado_en_mismo_instrumento	es_panel	llave_ADR57c	clasificacion_a4	universo_declarado
mujer_enadid23.pdf	enadid2023_mujer_modulo_cuestionario_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en mujer_enadid23.pdf, 2026-08-13: comparex1 -- todas revisadas en contexto, coincidencia revisada manualmente, no corresponde al constructo (ver texto de contexto en sweep).
mujer_enadid23.pdf	enadid2023_mujer_modulo_cuestionario_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en mujer_enadid23.pdf, 2026-08-13: pérdidax23, segurox10, emergenciax11 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
encig15_cuestionario.pdf	encig2015_cuestionario_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en encig15_cuestionario.pdf, 2026-08-13.
encig15_cuestionario.pdf	encig2015_cuestionario_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en encig15_cuestionario.pdf, 2026-08-13: pérdidax1, segurox6, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
encig17_cuestionario.pdf	encig2017_cuestionario_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en encig17_cuestionario.pdf, 2026-08-13.
encig17_cuestionario.pdf	encig2017_cuestionario_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en encig17_cuestionario.pdf, 2026-08-13: pérdidax1, segurox6, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
encig19_cuestionario.pdf	encig2019_cuestionario_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en encig19_cuestionario.pdf, 2026-08-13.
encig19_cuestionario.pdf	encig2019_cuestionario_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en encig19_cuestionario.pdf, 2026-08-13: pérdidax1, segurox6, emergenciax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
encig19_estructura_base_datos.pdf	encig2019_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en encig19_estructura_base_datos.pdf, 2026-08-13.
encig19_estructura_base_datos.pdf	encig2019_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en encig19_estructura_base_datos.pdf, 2026-08-13: pérdidax1, segurox8, emergenciax3 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_encig2011.pdf	encig_2011_fd_encig2011	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_encig2011.pdf, 2026-08-13.
fd_encig2011.pdf	encig_2011_fd_encig2011	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_encig2011.pdf, 2026-08-13: segurox4 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
encup_2001_cuestionario_pdf.pdf	encup_2001_cuestionario_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en encup_2001_cuestionario_pdf.pdf, 2026-08-13: nivel de vidax1 -- todas revisadas en contexto, "nivel de vida" = evaluacion de desempeno de gobierno ("mejorar el nivel de vida de todos los mexicanos") -- coincidencia es juicio sobre la sociedad o comparacion de politica publica/intergeneracional -- constructo adyacente ya excluido por el propio PR #64 (percepcion social, no disposicion propia).
encup_2001_cuestionario_pdf.pdf	encup_2001_cuestionario_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en encup_2001_cuestionario_pdf.pdf, 2026-08-13.
encup_2003_cuestionario_pdf.pdf	encup_2003_cuestionario_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en encup_2003_cuestionario_pdf.pdf, 2026-08-13: marcax1, nivel de vidax1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio. "nivel de vida" = evaluacion de desempeno de gobierno -- coincidencia es juicio sobre la sociedad o comparacion de politica publica/intergeneracional -- constructo adyacente ya excluido por el propio PR #64 (percepcion social, no disposicion propia).
encup_2003_cuestionario_pdf.pdf	encup_2003_cuestionario_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en encup_2003_cuestionario_pdf.pdf, 2026-08-13.
encup_2005_cuestionario_pdf.pdf	encup_2005_cuestionario_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en encup_2005_cuestionario_pdf.pdf, 2026-08-13: nivel de vidax1 -- todas revisadas en contexto, "nivel de vida" = evaluacion de desempeno de gobierno -- coincidencia es juicio sobre la sociedad o comparacion de politica publica/intergeneracional -- constructo adyacente ya excluido por el propio PR #64 (percepcion social, no disposicion propia).
encup_2005_cuestionario_pdf.pdf	encup_2005_cuestionario_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en encup_2005_cuestionario_pdf.pdf, 2026-08-13.
encup_2008_cuestionario_pdf.pdf	encup_2008_cuestionario_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en encup_2008_cuestionario_pdf.pdf, 2026-08-13: clase socialx2 -- todas revisadas en contexto, "clase social" pregunta que tan importante es la clase social (frente a otras identidades) para la politica del pais -- coincidencia es juicio sobre la sociedad o comparacion de politica publica/intergeneracional -- constructo adyacente ya excluido por el propio PR #64 (percepcion social, no disposicion propia).
encup_2008_cuestionario_pdf.pdf	encup_2008_cuestionario_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en encup_2008_cuestionario_pdf.pdf, 2026-08-13.
encup_2012_cuestionario_pdf.pdf	encup_2012_cuestionario_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en encup_2012_cuestionario_pdf.pdf, 2026-08-13: clase socialx2, nivel de vidax1 -- todas revisadas en contexto, "clase social" mismo item que encup_2008 (serie historica) -- coincidencia es juicio sobre la sociedad o comparacion de politica publica/intergeneracional -- constructo adyacente ya excluido por el propio PR #64 (percepcion social, no disposicion propia). "nivel de vida" = evaluacion de desempeno de gobierno, no disposicion propia.
encup_2012_cuestionario_pdf.pdf	encup_2012_cuestionario_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en encup_2012_cuestionario_pdf.pdf, 2026-08-13.
endireh2021_fd.pdf	endireh2021_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en endireh2021_fd.pdf, 2026-08-13: aparentx4 -- todas revisadas en contexto, coincidencia revisada manualmente, no corresponde al constructo (ver texto de contexto en sweep).
endireh2021_fd.pdf	endireh2021_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en endireh2021_fd.pdf, 2026-08-13: pérdidax7, segurox2, emergenciax14 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_endireh2003.pdf	endireh_2003_fd_endireh2003	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_endireh2003.pdf, 2026-08-13.
fd_endireh2003.pdf	endireh_2003_fd_endireh2003	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en fd_endireh2003.pdf, 2026-08-13.
fd_endireh06.xls	endireh_2006_fd_endireh06	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en fd_endireh06.xls, 2026-08-13: aparentx1 -- todas revisadas en contexto, coincidencia revisada manualmente, no corresponde al constructo (ver texto de contexto en sweep).
fd_endireh06.xls	endireh_2006_fd_endireh06	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_endireh06.xls, 2026-08-13: perdidax2 -- todas revisadas en contexto, coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo
fd_endireh11.xls	endireh_2011_fd_endireh11	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_endireh11.xls, 2026-08-13.
fd_endireh11.xls	endireh_2011_fd_endireh11	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_endireh11.xls, 2026-08-13: pérdidax7 -- todas revisadas en contexto, coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo
fd_endutih2024.xlsx	endutih2024_fd_xlsx	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en fd_endutih2024.xlsx, 2026-08-13: estatusx15, marcax1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
fd_endutih2024.xlsx	endutih2024_fd_xlsx	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_endutih2024.xlsx, 2026-08-13: segurox1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
FD_ENDUTIH2023.xlsx	endutih_2023_fd_endutih2023	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en FD_ENDUTIH2023.xlsx, 2026-08-13: marcax1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
FD_ENDUTIH2023.xlsx	endutih_2023_fd_endutih2023	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en FD_ENDUTIH2023.xlsx, 2026-08-13: segurox1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
fd_endutih2025.xlsx	endutih_2025_fd_endutih2025	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en fd_endutih2025.xlsx, 2026-08-13: estatusx15, marcax1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
fd_endutih2025.xlsx	endutih_2025_fd_endutih2025	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_endutih2025.xlsx, 2026-08-13: segurox1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
engasto12_fd.pdf	engasto_2012_engasto12_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en engasto12_fd.pdf, 2026-08-13: marcax4, modax2, brandx1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
engasto12_fd.pdf	engasto_2012_engasto12_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en engasto12_fd.pdf, 2026-08-13: riesgox3, perdidax16, pérdidax39, segurox18, azarx5, loteríax4, imprevistox9 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "riesgo" son factor de riesgo en salud, riesgo laboral/ocupacional o riesgo de violencia -- no la disposicion personal del sujeto coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
enif_2018_fd.xlsx	enif2018_fd_xlsx	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enif_2018_fd.xlsx, 2026-08-13.
enif_2018_fd.xlsx	enif2018_fd_xlsx	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enif_2018_fd.xlsx, 2026-08-13: perderx1, segurox49, imprevistox5, emergenciax5 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
enif_2021_fd_pdf.zip	enif2021_fd_zip	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enif_2021_fd_pdf.zip, 2026-08-13.
enif_2021_fd_pdf.zip	enif2021_fd_zip	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enif_2021_fd_pdf.zip, 2026-08-13: perderx2, segurox98, imprevistox6, emergenciax24 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
enif_2024_fd.xlsx	enif2024_fd_xlsx	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en enif_2024_fd.xlsx, 2026-08-13: marcax1 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
enif_2024_fd.xlsx	enif2024_fd_xlsx	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enif_2024_fd.xlsx, 2026-08-13: perderx1, segurox59, imprevistox3, emergenciax3 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "perdida/perder" son perdida de peso, de embarazo, de empleo, de tiempo o de conocimiento -- desenlace concreto, no item de actitud ante el riesgo coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
fd_enif2012.xlsx	enif_2012_fd_enif2012	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en fd_enif2012.xlsx, 2026-08-13.
fd_enif2012.xlsx	enif_2012_fd_enif2012	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_enif2012.xlsx, 2026-08-13: segurox30, imprevistox5, emergenciax5 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
enif_2015_fd.xlsx	enif_2015_enif_2015_fd	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en enif_2015_fd.xlsx, 2026-08-13.
enif_2015_fd.xlsx	enif_2015_enif_2015_fd	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en enif_2015_fd.xlsx, 2026-08-13: segurox55, imprevistox5, emergenciax11 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
c_amp_v5.pdf	enoe_cuestionario_ampliado_v5_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en c_amp_v5.pdf, 2026-08-13: modax2 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
c_amp_v5.pdf	enoe_cuestionario_ampliado_v5_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en c_amp_v5.pdf, 2026-08-13: riesgox1, segurox8 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "riesgo" son factor de riesgo en salud, riesgo laboral/ocupacional o riesgo de violencia -- no la disposicion personal del sujeto
c_amp_v6a.pdf	enoe_cuestionario_ampliado_v6a_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en c_amp_v6a.pdf, 2026-08-13: modax2 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
c_amp_v6a.pdf	enoe_cuestionario_ampliado_v6a_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en c_amp_v6a.pdf, 2026-08-13: riesgox1, segurox8 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "riesgo" son factor de riesgo en salud, riesgo laboral/ocupacional o riesgo de violencia -- no la disposicion personal del sujeto
c_bas_v5.pdf	enoe_cuestionario_basico_v5_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en c_bas_v5.pdf, 2026-08-13: modax2 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
c_bas_v5.pdf	enoe_cuestionario_basico_v5_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en c_bas_v5.pdf, 2026-08-13: segurox1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
c_bas_v7.pdf	enoe_cuestionario_basico_v7_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en c_bas_v7.pdf, 2026-08-13: modax2 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
c_bas_v7.pdf	enoe_cuestionario_basico_v7_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en c_bas_v7.pdf, 2026-08-13: segurox1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre
c_sdem_v4.pdf	enoe_cuestionario_sociodemografico_v4_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en c_sdem_v4.pdf, 2026-08-13.
c_sdem_v4.pdf	enoe_cuestionario_sociodemografico_v4_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en c_sdem_v4.pdf, 2026-08-13.
c_sdem_v5a.pdf	enoe_cuestionario_sociodemografico_v5a_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos sens_estatus en c_sdem_v5a.pdf, 2026-08-13.
c_sdem_v5a.pdf	enoe_cuestionario_sociodemografico_v5a_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	0 coincidencias de los terminos aversion_riesgo en c_sdem_v5a.pdf, 2026-08-13.
fd_enpol2021.pdf	enpol2021_fd_pdf	COINCIDE	3.11 sens_estatus (G2,G4)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	sens_estatus en fd_enpol2021.pdf, 2026-08-13: marcax1, modax2, comparex2 -- todas revisadas en contexto, coincidencias de "marca/moda" son instruccion de marcar/checkbox, demarcacion territorial o modalidad (tipo/forma) -- no marca de estatus ni prestigio
fd_enpol2021.pdf	enpol2021_fd_pdf	COINCIDE	4.6 aversion_riesgo (G2,G3)	—	—	—	—	—	—	—	—	NO-ENCONTRADO	aversion_riesgo en fd_enpol2021.pdf, 2026-08-13: riesgox2, segurox8, loteríax1 -- todas revisadas en contexto, coincidencias de "seguro/inseguro" son afiliacion institucional (IMSS/Seguro Popular/Seguro Social) o percepcion de seguridad ante delincuencia -- no miden disposicion al riesgo ni preferencia por certidumbre coincidencias de "riesgo" son factor de riesgo en salud, riesgo laboral/ocupacional o riesgo de violencia -- no la disposicion personal del sujeto coincidencias de "azar/emergencia/imprevisto" son juegos de azar como categoria de gasto, numero telefonico de emergencia, o ahorro para imprevistos (proposito del ahorro, no disposicion al riesgo)
