payload_id	formato	bucket	causa	causa_detalle	hitoD_preregistro	n_notas_forense	notas_forense	manifiesto_estado	milpa	tamano_bytes
ennvih/doc/ehh02cb_bc.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	3	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md;2026-08-13-inv-descmx.md	SIN_ENTRADA	NO	272810
ennvih/doc/ehh02q_b3a.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	3	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md;2026-08-13-inv-descmx.md	SIN_ENTRADA	NO	224308
ennvih/doc/eloc02cb_bcc.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	3	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md;2026-08-13-inv-descmx.md	SIN_ENTRADA	NO	237901
ennvih/doc/eloc02q_bcc.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	3	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md;2026-08-13-inv-descmx.md	SIN_ENTRADA	NO	614903
ennvih/doc/eloc05cb_bcc.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	3	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md;2026-08-13-inv-descmx.md	SIN_ENTRADA	NO	162211
ennvih/doc/eloc05q_bcc.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	3	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md;2026-08-13-inv-descmx.md	SIN_ENTRADA	NO	309972
c_amp_v6a.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	3	2026-07-31-inventario-segmentacion.md;2026-08-13-reapertura-52a-54-commit1-preregistro.md;2026-08-17-b2-recupera.md	DECLARADO_NO_USADO	NO	610436
ADQ15_IFT_SFD_uso_confianza/basededatossfd.zip	.zip	SIN_CAMPOS	C	zip con un unico miembro .xlsx soportado, pero produce 0 filas	NO	2	2026-08-18-adquisicion-material-15-fuentes.md;2026-08-19-lote-ubuntu-adq-1-cierre.md	SEÑAL_DE_USO	NO	4660022
eder2025/eder2025_descripcion_bd.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	2	2026-08-05-m3-lote-b3-diez-reactivos.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	4380365
enbiare2021/enbiare_2021_fd.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	2	2026-08-05-m3-lote-b3-diez-reactivos.md;2026-08-17-b2-recupera.md	SEÑAL_DE_USO	NO	997663
encig21_estructura_base_datos.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	2	2026-07-31-cal-conf-fasea.md;2026-08-04-cal-conf-faseb-pos8-encig-battxi.md	SEÑAL_DE_USO	NO	2612238
endireh2011/fd_endireh11.xls	.xls	SIN_CAMPOS	B	xls -- ficha-descriptiva/diccionario historico de INEGI, formato sin rama de despacho	NO	2	2026-08-13-reapertura-52a-54-commit1-preregistro.md;2026-08-17-b2-recupera.md	SEÑAL_DE_USO	NO	1061376
engasto2012/gasto_de_consumo_ajustado_constante_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	47831192
engasto2012/gasto_de_consumo_ajustado_constante_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	81263908
engasto2012/gasto_de_consumo_ajustado_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	37585691
engasto2012/gasto_de_consumo_ajustado_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	68104386
engasto2012/gasto_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	68499377
engasto2012/gasto_mujeres_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	2225480
engasto2012/gasto_mujeres_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	4295690
engasto2012/hogar_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	1673532
engasto2012/hogar_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	3435401
engasto2012/persona_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	2350036
engasto2012/persona_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	6872669
engasto2013/gasto_de_consumo_ajustado_constante_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	49248833
engasto2013/gasto_de_consumo_ajustado_constante_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	79293283
engasto2013/gasto_de_consumo_ajustado_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	38953823
engasto2013/gasto_de_consumo_ajustado_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	69821790
engasto2013/gasto_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	67727910
engasto2013/gasto_mujeres_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	2321430
engasto2013/gasto_mujeres_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	4328522
engasto2013/hogar_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	1837082
engasto2013/hogar_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	3861844
engasto2013/persona_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	2345020
engasto2013/persona_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-tc1-corpus.md;2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	6847171
ennvih/ehh02q_all.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	2	2026-08-06-int1-integridad-corpus.md;2026-08-07-repair1.md	SEÑAL_DE_USO	NO	3750632
ennvih/eloc02cb_all.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	2	2026-08-06-int1-integridad-corpus.md;2026-08-07-repair1.md	SEÑAL_DE_USO	NO	901067
ennvih/eloc02dta_all.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-06-int1-integridad-corpus.md;2026-08-07-repair1.md	SEÑAL_DE_USO	NO	1591239
ennvih/eloc02q_all.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	2	2026-08-06-int1-integridad-corpus.md;2026-08-07-repair1.md	SEÑAL_DE_USO	NO	5995112
ennvih/guiausuariov2.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	2	2026-08-05-ver1-crudo.md;2026-08-24-cal-g3-puntual-cierre.md	SEÑAL_DE_USO	NO	307528
ensu2025/ensu_bd_2025_csv.zip	.zip	SIN_CAMPOS	C	zip-de-zips -- contenedor soportado, miembro (otro zip) no desempaquetado en un segundo nivel	NO	2	2026-08-04-b3-cierre-barrido-alcanzabilidad.md;2026-08-04-barrido-alcanzabilidad-27fuentes.md	SEÑAL_DE_USO	NO	12332522
enti2022/enti_2022_fd.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	2	2026-08-05-m3-lote-b3-diez-reactivos.md;2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1760381
envipe2011/fd_envipe2011.xls	.xls	SIN_CAMPOS	B	xls -- ficha-descriptiva/diccionario historico de INEGI, formato sin rama de despacho	NO	2	2026-08-13-reapertura-52a-54-commit1-preregistro.md;2026-08-17-b2-recupera.md	SEÑAL_DE_USO	NO	459264
fd_iter_cpv2020.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	2	2026-08-03-descarga-masiva-xml-mecanismo.md;2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	921352
hogar_enadid23.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	2	2026-07-31-cola-descarga-rederivada.md;2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	997178
latinobarometro2024_bd_stata.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	2	2026-08-05-ver1-crudo.md;2026-08-13-triage-63.md	SEÑAL_DE_USO	NO	6691592
latinobarometro2024_cuestionario_esp.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	2	2026-08-03-cbis-deferencia-externas.md;2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	430128
latinobarometro2024_fichas_tecnicas.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	2	2026-08-03-cbis-deferencia-externas.md;2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	16325
osf_interacting_as_equals/Master_Data.dta	.dta	NO_EXTRAIDO	B	dta (Stata) -- microdato, sin rama de despacho	NO	2	2026-08-12-acto-sonda1-mapa-barreras.md;2026-08-13-acto-p-lote2-adquisicion.md	SEÑAL_DE_USO	NO	1290938
c_bas_v7.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	2	2026-07-31-inventario-segmentacion.md;2026-08-13-reapertura-52a-54-commit1-preregistro.md	DECLARADO_NO_USADO	NO	591203
c_sdem_v5a.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	2	2026-07-31-inventario-segmentacion.md;2026-08-13-reapertura-52a-54-commit1-preregistro.md	DECLARADO_NO_USADO	NO	698586
con_basedatos_proy2010.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	2	2026-07-31-cal-enoe-fasea.md;2026-07-31-inventario-segmentacion.md	DECLARADO_NO_USADO	NO	2517892
enoe_n_trim3_2020-trim4_2022.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	2	2026-07-31-cal-enoe-fasea.md;2026-08-20-act-pil-2-marco.md	DECLARADO_NO_USADO	NO	167598763
enut2009_diccionario_variables.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	2	2026-08-13-reapertura-52a-54-commit1-preregistro.md;2026-08-27-diccionarios-fd-cierre.md	DECLARADO_NO_USADO	NO	32841
enut2014_fd.xls	.xls	SIN_CAMPOS	B	xls -- ficha-descriptiva/diccionario historico de INEGI, formato sin rama de despacho	NO	2	2026-08-13-reapertura-52a-54-commit1-preregistro.md;2026-08-17-b2-recupera.md	DECLARADO_NO_USADO	NO	334336
ADQ15_Brasdefer_corpus_pragmatico/actos_de_habla.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-25-corre-r10-1-v2-fase-a.md	SEÑAL_DE_USO	NO	262019
ADQ15_ENAFIN_2024_RNM_INEGI/enafin2024_rnm_catalog.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-18-adquisicion-material-15-fuentes.md	SEÑAL_DE_USO	NO	152268
ADQ15_ENAFIN_2024_RNM_INEGI/enafin2024_rnm_get_microdata.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-18-adquisicion-material-15-fuentes.md	SEÑAL_DE_USO	NO	23082
ADQ15_ENAFIN_2024_RNM_INEGI/enafin2024_rnm_related_materials.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-18-adquisicion-material-15-fuentes.md	SEÑAL_DE_USO	NO	86418
ADQ15_IFT_SFD_uso_confianza/reporte_especial_SFD.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-26-reloj-cruce-cierre.md	SEÑAL_DE_USO	NO	8084499
ADQ15_JPAL_Experimento_Informacion_Electoral_2009/jpal_evaluacion_landing.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-18-adquisicion-material-15-fuentes.md	SEÑAL_DE_USO	NO	104790
ADQ15_OMCA_conflictos_agua/omca_consulta.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-18-adquisicion-material-15-fuentes.md	SEÑAL_DE_USO	NO	37208
ADQCORRE_R74R75_MASSMOB/mmALL_073120_v16.tab	.tab	NO_EXTRAIDO	B	tab (delimitado) -- microdato, extension sin rama de despacho (solo .tsv esta soportado)	NO	1	2026-08-24-adq-corre-r74r75-cierre.md	SEÑAL_DE_USO	NO	15534524
FP29_PEW_2025/SR_25.12.01_social-trust_topline.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-18-fp29-adjudicacion.md	SEÑAL_DE_USO	NO	523726
FP29_PEW_2025/pew_shortread_20251201.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-18-fp29-adjudicacion.md	SEÑAL_DE_USO	NO	426449
GPS_do-files_country_level.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	1	2026-08-12-acto-p-lote1-adquisicion.md	SEÑAL_DE_USO	NO	1362
GPS_do-files_individual_level.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	1	2026-08-12-acto-p-lote1-adquisicion.md	SEÑAL_DE_USO	NO	3627
R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_330_enaproce2015.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	147583
R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_518_enaproce2018.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	167071
R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_search_intento_search_param.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	30145
R3.4_Banxico_CoDi_SPEI/banxico_sie_CF890_monto_operado_spei_2009_2026.csv	.csv	SIN_CAMPOS	C	csv Banxico SIE (series CoDi/SPEI) -- formato SI soportado (16/18 csv del universo si rinden) pero esta instancia produce 0 filas	NO	1	2026-08-19-lote-ubuntu-adq-1-cierre.md	SEÑAL_DE_USO	NO	496547
R3.4_Banxico_CoDi_SPEI/banxico_sie_CF891_numero_operaciones_spei_2009_2026.csv	.csv	SIN_CAMPOS	C	csv Banxico SIE (series CoDi/SPEI) -- formato SI soportado (16/18 csv del universo si rinden) pero esta instancia produce 0 filas	NO	1	2026-08-19-lote-ubuntu-adq-1-cierre.md	SEÑAL_DE_USO	NO	335581
R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF890_monto.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-19-lote-ubuntu-adq-1-cierre.md	SEÑAL_DE_USO	NO	163644
R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF891_operaciones.html	.html	SIN_CAMPOS	A	html -- pagina, sin variables por naturaleza	NO	1	2026-08-19-lote-ubuntu-adq-1-cierre.md	SEÑAL_DE_USO	NO	164217
cuest_modulo_envipe2018.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-05-tc1-corpus.md	SEÑAL_DE_USO	NO	1427717
encig15_cuestionario.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1703035
encig17_cuestionario.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1151457
encig17_estructura_base_datos.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-19-lote-ubuntu-adq-1-cierre.md	SEÑAL_DE_USO	NO	2116934
encig19_cuestionario.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1744074
encig19_estructura_base_datos.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1634670
encig2011/fd_encig2011.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	273971
encig25_estructura_base_datos.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-05-b4b-alpha.md	SEÑAL_DE_USO	NO	14820825
endireh2003/fd_endireh2003.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	27503
endireh2006/fd_endireh06.xls	.xls	SIN_CAMPOS	B	xls -- ficha-descriptiva/diccionario historico de INEGI, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	312320
endireh2021/endireh2021_calc_r.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-04-cal-conf-faseb-pos4-endireh-paso1.md	SEÑAL_DE_USO	NO	1255297
ennvih/ehh02dta_all.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	1	2026-08-24-cal-g3-puntual-cierre.md	SEÑAL_DE_USO	NO	17534918
ennvih/ehh05lw_all.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	1	2026-08-13-cep-cotejo.md	SEÑAL_DE_USO	NO	698559
ennvih/ehh05w_all.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	1	2026-08-24-cal-g3-puntual-cierre.md	SEÑAL_DE_USO	NO	759009
ennvih/ehh09lw_all.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	1	2026-08-13-cep-cotejo.md	SEÑAL_DE_USO	NO	655349
ennvih/ehh09q_all.zip	.zip	SIN_CAMPOS	A	zip cuyos miembros son solo documento/imagen/codigo (.pdf/.png/.do) -- sin variables por naturaleza	NO	1	2026-08-05-s-idg3-verificacion-no-sello.md	SEÑAL_DE_USO	NO	6156032
ennvih/ehh09w_all.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	1	2026-08-24-recenso-diseno.md	SEÑAL_DE_USO	NO	876722
ennvih/guiausuariov1.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-24-cal-g3-puntual-cierre.md	SEÑAL_DE_USO	NO	483275
ennvih_diseno/ennvih-1_muestra.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-24-adq-diseno-1-cierre.md	SEÑAL_DE_USO	NO	56225
enoe_325_fd_c_bas_amp.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-25-llave2-decreto-cierre.md	SEÑAL_DE_USO	NO	2124734
envipe2012/fd_envipe2012.xls	.xls	SIN_CAMPOS	B	xls -- ficha-descriptiva/diccionario historico de INEGI, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	415744
envipe2014/fd_envipe2014.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1836970
envipe2015/fd_envipe2015.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1852255
envipe2016/calculo_indicadores_r_envipe2016.pdf	.pdf	SIN_CAMPOS	A	pdf -- informe/cuestionario/boletin, sin variables por naturaleza	NO	1	2026-08-17-b2-recupera.md	SEÑAL_DE_USO	NO	1010455
envipe2016/fd_envipe2016.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	2423007
envipe2017/fd_envipe2017.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-13-reapertura-52a-54-commit1-preregistro.md	SEÑAL_DE_USO	NO	1878707
envipe2023/bd_envipe_2023_dta.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	1	2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	16221003
envipe2023/bd_envipe_2023_sav.zip	.zip	SIN_CAMPOS	B	zip cuyos miembros son microdato en formato sin rama de despacho (.dta/.sav/.rdata/.dbf/etc)	NO	1	2026-08-06-map1b-censo-raices.md	SEÑAL_DE_USO	NO	26786689
fd_c_bas_amp_15ymas.pdf	.pdf	SIN_CAMPOS	B	pdf ficha-descriptiva/diccionario (nombre fd_*/*_fd) -- describe variables, formato sin rama de despacho	NO	1	2026-08-25-llave2-decreto-cierre.md	SEÑAL_DE_USO	NO	4383629
