# data/reactivos-fd-recuperado-residual-v1_0.tsv -- DERIVADO por tools/recupera_reactivos_fd.py
# ACTO GEN2-RESIDUAL-81-1 (16/sep/2026, NUBE, sin corpus). NO se edita a mano: se re-genera.
#   python3 tools/recupera_reactivos_fd.py --escribe
# Una fila por identidad ciega que la capa FD NO resuelve, con su motivo acreditado.
# IDENTIDAD: instrumento + tabla + variable, EXACTA. La tabla se empareja plegando el miembro
# (minusculas, sin extension) y, si eso no basta, por prefijo de 31 caracteres -- el limite de
# nombre de hoja de Excel que trunca las hojas del descriptor -- y SOLO cuando la hoja candidata
# es unica. NUNCA se empareja por variable_id con la tabla sin resolver (10765 filas emparejarian
# asi y ninguna se publica), NUNCA se propaga texto entre olas y una tabla ambigua nunca se
# resuelve por cercania: doctrina de ACTO GEN2-REACTIVOS-RESIDUALES-BUSQUEDA-UTIL, no aflojada aqui.
# ROTULADO: el FD mezcla en una sola columna etiquetas de variable y preguntas literales. Se separan
# por un rasgo observable -- la marca de interrogacion -- en ETIQUETA_VARIABLE / PREGUNTA_DICCIONARIO.
# Es una heuristica de rotulado declarada, no una afirmacion sobre la fuente. Nunca PREGUNTA_COMPLETA:
# ese rotulo lo reserva contexto-v1_1 para el enunciado integro leido del cuestionario, no del
# descriptor. ALCANCE (A.15): recuperar texto
# no acredita suficiencia cientifica, ni existencia de un constructo, ni comparabilidad entre olas.
instrumento	archivo_miembro	variable_id	motivo	detalle
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2000-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2000-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2001-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2001-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2001-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2001-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2002-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2002-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2002-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2002-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2003-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2003-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2003-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2003-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2004-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2004-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2004-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2004-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2005-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2005-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2005-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2005-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2006-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2006-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2006-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2006-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2007-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2007-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2007-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2007-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2008-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2008-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2008-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2008-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2009-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2009-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2009-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2009-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2010-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2010-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2010-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2010-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2011-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2011-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2011-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2011-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2012-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2012-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2012-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2012-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2013-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2013-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2013-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2013-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2014-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2014-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2014-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2014-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2015-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2015-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2015-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2015-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2016-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2016-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2016-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2016-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2017-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2017-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2017-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2017-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2018-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2018-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2018-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2018-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2019-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2019-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2019-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2019-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2020-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2020-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2020-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2020-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2021-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2021-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2021-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2021-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2022-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2022-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2022-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	2022-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos constantes	Componentes del ahorro financiero total (miles de pesos de diciembre de 2022)	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2000-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2000-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2001-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2001-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2001-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2001-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2002-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2002-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2002-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2002-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2003-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2003-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2003-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2003-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2004-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2004-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2004-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2004-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2005-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2005-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2005-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2005-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2006-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2006-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2006-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2006-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2007-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2007-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2007-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2007-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2008-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2008-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2008-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2008-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2009-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2009-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2009-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2009-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2010-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2010-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2010-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2010-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2011-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2011-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2011-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2011-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2012-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2012-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2012-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2012-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2013-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2013-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2013-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2013-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2014-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2014-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2014-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2014-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2015-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2015-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2015-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2015-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2016-03-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2016-06-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2016-09-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
ADQ15_CNBV_AhorroFinanciero_Financiamiento	Ahorro fin pesos corrientes	2016-12-01 00:00:00	TABLA_SIN_FD	la hoja no existe en el descriptor indexado
