id_afirmacion	lote	report	dominio	dictamen	pieza_faltante	causa_registrada	rotulo	sucesor	receta
ASTRA5-U0-GEN-019	genero	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	MIGRACION	MEDIBLE-CON-ADQUISICIÓN	estudios mazahua/Guanajuato (no localizados)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GEN-027	genero	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	Banco Mundial (documento no identificado) — no localizado en este lote	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GEN-029	genero	corpus/reports/Reconfiguración_de_los_Guiones_de_Género_en_México__Masculinidades__Feminidades_y_Violencia_a_través_de_Clase__Generación_y_Región.md	POLITICA	MEDIBLE-CON-ADQUISICIÓN	decreto/acto administrativo argentino — no localizado en este lote	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENBEH-016	genetica-conductual	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	GENETICA	MEDIBLE-CON-ADQUISICIÓN	identificar el documento primario (autor/año no citados por el report en L98) que reporta ~50% de ADH1B*2 en huicholes	documento no localizado con las rutas disponibles desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENBEH-019	genetica-conductual	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	GENETICA	MEDIBLE-CON-ADQUISICIÓN	Lea & Chambers, New Zealand Medical Journal (2007) Verificar directamente en el archivo del New Zealand Medical Journal (nzma.org.nz/journal) el numero/volumen de 2007 citado por fuentes secundarias (Scientific American 'Code Rage', ResearchGate) para Lea & Chambers sobre MAOA-L y maories	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENBEH-020	genetica-conductual	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	GENETICA	MEDIBLE-CON-ADQUISICIÓN	(1) amicus brief del NAACP Legal Defense Fund sobre el caso Wells (Texas) -- buscar en naacpldf.org o en bases judiciales (CourtListener, PACER)	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENBEH-032	genetica-conductual	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	GENETICA	MEDIBLE-CON-ADQUISICIÓN	registrar Calancie et al. 2018 (G3 8(6):2107-2119, PMID 29686110, https://pubmed.ncbi.nlm.nih.gov/29686110/) en el manifiesto U0 como el documento real que sustenta esta afirmacion	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENOM-007	genomica	corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	GENOMICA	MEDIBLE-CON-ADQUISICIÓN	(a) artículo de MR T2D-mortalidad en The Lancet Regional Health-Americas 2025 (MCPS)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENOM-015	genomica	corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	GENOMICA	MEDIBLE-CON-ADQUISICIÓN	comunicado específico de INMEGEN (archivo de noticias completo de inmegen.gob.mx, no solo portada) sobre la compra de NovaSeq X Plus y PromethION P2, para sostener el superlativo 'primero/único en México'.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENOM-016	genomica	corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	GENOMICA	MEDIBLE-CON-ADQUISICIÓN	comunicados de INMEGEN (archivo de noticias completo) sobre el programa eVA BRCA y el convenio con fiscalías estatales/gobierno alemán para el análisis de 750 muestras óseas.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENOM-018	genomica	corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	GENOMICA	MEDIBLE-CON-ADQUISICIÓN	sitio oficial de Theranomics (dominio no confirmado	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENOM-024	genomica	corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	GENOMICA	MEDIBLE-CON-ADQUISICIÓN	comunicado oficial de gen-t/Regeneron (marzo 2025) y las normas/páginas oficiales de los programas de Chile y Argentina.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-GENOM-028	genomica	corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	GENOMICA	MEDIBLE-CON-ADQUISICIÓN	identificar el directorio BI de julio 2025 citado	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-HUM-019	humor	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	HUMOR	MEDIBLE-CON-ADQUISICIÓN	cifra exacta de 45h/mes TikTok Mexico, dentro de DataReportal 'Digital 2025: Mexico' u otra fuente (data.ai/Sensor Tower).	documento no localizado con las rutas disponibles desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-HUM-027	humor	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	SALUD_MENTAL	MEDIBLE-CON-ADQUISICIÓN	no identificado en este lote (posible Sistema de Informacion en Salud/DGIS, Secretaria de Salud)	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-HUM-028	humor	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	SALUD_MENTAL	MEDIBLE-CON-ADQUISICIÓN	Global Burden of Disease Study 2021 (IHME)	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-INTER-001	interaccion	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	EMOCIONES_MORALES	MEDIBLE-CON-ADQUISICIÓN	Castillo (2019), estudio no identificado con certeza en este lote; NO_DETERMINADO	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-INTER-018	interaccion	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	Ogliastri y Davis (2017), texto de negociacion intercultural	documento no localizado con las rutas disponibles desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-INTER-022	interaccion	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	JUVENTUD	MEDIBLE-CON-ADQUISICIÓN	Madrigal-Moreno et al., estudio Reunir/UNIR	documento no localizado con las rutas disponibles desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-INTER-028	interaccion	corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	Amsterdam University of Applied Sciences (2024), estudio de caso	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-JUV-014	juventud	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	publicación OCDE (posiblemente Education at a Glance o Employment Outlook) con tasa NEET de México ~18-20%. Con cupo de WebSearch disponible, identificar el título exacto de la publicación OCDE (data.oecd.org o oecd.org) con la tasa NEET de México y su año de referencia.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-JUV-024	juventud	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	POLITICA	MEDIBLE-CON-ADQUISICIÓN	publicación original de Consulta Mitofsky (mitofsky.mx, posible archivo/hemeroteca 2024) con el desglose 51.4% y su denominador exacto. Ubicar en el archivo/hemeroteca de mitofsky.mx (o un repositorio autorizado) la publicación original de 2024 con el desglose 51.4% y su denominador exacto antes de 	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-JUV-025	juventud	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	POLITICA	MEDIBLE-CON-ADQUISICIÓN	cita exacta del report: 'encuestas de salida ubicaron el voto de los de 18-29 en torno a 57% por Sheinbaum, 22% por Gálvez y 21% por Máynez	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-JUV-027	juventud	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	POLITICA	MEDIBLE-CON-ADQUISICIÓN	cita exacta del report: 'estudios de jóvenes universitarios (Guerrero, 2024)' -- referencia bibliográfica completa (título, revista/institución) no localizable sin más contexto. Pedir a dirección la referencia bibliográfica completa de 'Guerrero, 2024' antes de intentar verificarla.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-MER-030	merito	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	MOVILIDAD	MEDIBLE-CON-ADQUISICIÓN	MMSI 2016 (Modulo de Movilidad Social Intergeneracional, INEGI), analizado por Oxfam/Colmex en informe extenso 2019.	cadena TLS incompleta desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-MER-031	merito	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	MOVILIDAD	MEDIBLE-CON-ADQUISICIÓN	MMSI 2016 (INEGI), analizado por Oxfam/Colmex en informe extenso 2019.	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-MER-038	merito	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	GENERO	MEDIBLE-EN-CORPUS	INEGI ENIGH 2024 (nueva serie), Cuadro 9 del reporte de resultados; Buk 'Radiografia de las Mujeres en el Trabajo 2026' y BBVA Research 2025 sin identificar en este lote	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-MER-040	merito	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	TRABAJO	MEDIBLE-CON-ADQUISICIÓN	DOI 10.14718/revfinanzpolitecon.v17.2025.18 (Ceballos Mina & Guadarrama Gomez 2025)	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-MER-041	merito	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	CONSUMO	MEDIBLE-CON-ADQUISICIÓN	identificar y registrar Euromonitor LuxuryLab 2025 (sitio euromonitor.com), AMEXCAP reporte 2025/1T2026 (sitio amexcap.com, estructura de URL correcta por determinar) y TTR Data 2025/2026 con hash	ruta candidata 404 sin buscador para ubicar la vigente	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-MIGR-029	migracion	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MIGRACION	MEDIBLE-CON-ADQUISICIÓN	MATT (Mexicans and Americans Thinking Together), posiblemente su estudio 'The US/Mexico Cycle: The End of an Era' (2014) u otro no identificado	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-MIGR-036	migracion	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MIGRACION	MEDIBLE-CON-ADQUISICIÓN	publicación específica de Manuel Orozco/Inter-American Dialogue (thedialogue.org) con las cifras de antigüedad del stock migrante mexicano, duración del ciclo de remesas y tasas de entrada/salida de remitentes. Revisar la sección de publicaciones/informes de thedialogue.org (más allá del perfil del 	documento no localizado con las rutas disponibles desde el sandbox	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-MIGR-042	migracion	corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MIGRACION	MEDIBLE-CON-ADQUISICIÓN	edición más reciente de la serie Pew (pewresearch.org) con estimación de mexicanos indocumentados ~4.0-4.3M, y la página/perfil de MPI (migrationpolicy.org) con estimación ~5.1M (403 en esta sesión). Reintentar el acceso a migrationpolicy.org (403 puede ser bloqueo temporal) y ubicar en pewresearch.	bloqueo del host (403/Cloudflare/captcha)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-POL-017	politica	corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md	POLITICA	MEDIBLE-CON-ADQUISICIÓN	estudio/encuesta de auto-ubicacion ideologica izquierda-derecha del electorado mexicano, atribuido a 'Moreno', citado via El Financiero, fecha no precisada por el report.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-RURAL-019	rural-indigena	corpus/reports/El_México_Rural_e_Indígena_en_sus_Propios_Términos__Comunalidad__Autoridad_y_Reciprocidad_como_Sistemas_con_Lógica_Propia.md	RELIGIOSIDAD	MEDIBLE-CON-ADQUISICIÓN	el 'recuento de lideres evangelicos de diciembre de 1993' citado por el report, sin autor/organizacion identificados. EXISTENCIA-NO-COMPROBADA tras 1 consulta: pmc.ncbi.nlm.nih.gov (0 resultados).  Con WebSearch disponible, buscar en literatura antropologica sobre Chiapas (Jan Rus, Christine Kovic, 	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-RURAL-032	rural-indigena	corpus/reports/El_México_Rural_e_Indígena_en_sus_Propios_Términos__Comunalidad__Autoridad_y_Reciprocidad_como_Sistemas_con_Lógica_Propia.md	RURAL_INDIGENA	MEDIBLE-CON-ADQUISICIÓN	registro/historia institucional de UCIRI (formalizacion 1983) y de la cooperativa Michiza/Yeni Navan (~1,030 productores, 43 comunidades). EXISTENCIA-NO-COMPROBADA tras 2 consultas	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-RURAL-037	rural-indigena	corpus/reports/El_México_Rural_e_Indígena_en_sus_Propios_Términos__Comunalidad__Autoridad_y_Reciprocidad_como_Sistemas_con_Lógica_Propia.md	RURAL_INDIGENA	MEDIBLE-CON-ADQUISICIÓN	titulo/anio/edicion exactos de la obra de Arturo Warman que sustenta la cita sobre el tequio (el report solo da el apellido del autor). EXISTENCIA-NO-COMPROBADA tras 2 consultas tecnicas fallidas	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-RURAL-049	rural-indigena	corpus/reports/El_México_Rural_e_Indígena_en_sus_Propios_Términos__Comunalidad__Autoridad_y_Reciprocidad_como_Sistemas_con_Lógica_Propia.md	RURAL_INDIGENA	MEDIBLE-CON-ADQUISICIÓN	informe de monitoreo forestal/reforestacion de Cheran (candidato CONAFOR o Concejo Mayor de Gobierno Comunal de Cheran), no nombrado por el report. EXISTENCIA-NO-COMPROBADA tras 1 consulta tecnica fallida.  Con WebSearch disponible, localizar en gob.mx/conafor o en publicaciones del Concejo Mayor de	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SALUD-010	salud-cuerpo	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	SALUD	MEDIBLE-CON-ADQUISICIÓN	No identificado con precisión: posible INEGI 'Mujeres y Hombres en México' o comunicado de prensa; solo hallado como cifra similar en contexto distinto (INEGI: 83.6% vs 87.9% buscan atención entre quienes tuvieron necesidad, cifra distinta a '>60% solo cuando es grave').	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SALUD-011	salud-cuerpo	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	SALUD	MEDIBLE-CON-ADQUISICIÓN	Posible IMSS 'Informes y Estadísticas' o Memoria Estadística; no confirmado.	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SALUD-013	salud-cuerpo	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	SALUD	MEDIBLE-CON-ADQUISICIÓN	CONEVAL/INEGI, medición de carencia de acceso a servicios de salud 2024 (documento no localizado en este lote).	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SALUD-015	salud-cuerpo	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	SALUD	MEDIBLE-CON-ADQUISICIÓN	Posible: meta-análisis de adherencia a DM2 en México, Psicumex 2022 (mencionado en Patrón E del mismo report, no confirmado como la fuente de esta cifra).	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SALUD-016	salud-cuerpo	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	SALUD	MEDIBLE-CON-ADQUISICIÓN	ENSANUT 2018-19 (Encuesta Nacional de Salud y Nutrición), no disponible en el corpus del proyecto (catálogo solo lista familia 'ensanut 2024').	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SALUD-021	salud-cuerpo	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	SALUD	MEDIBLE-CON-ADQUISICIÓN	Estudio(s) publicado(s) en SciELO (no identificado con DOI en este lote).	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-SALUD-025	salud-cuerpo	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	SALUD	MEDIBLE-CON-ADQUISICIÓN	ENSANUT 2018 y ENSANUT 2022 (no disponibles en el corpus del proyecto).	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TEC-016	tecnologia	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	TECNOLOGIA	MEDIBLE-CON-ADQUISICIÓN	Ipsos/Google 'Our Life with AI' 2025 (documento primario no localizado en este lote)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TEC-017	tecnologia	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	TECNOLOGIA	MEDIBLE-CON-ADQUISICIÓN	no identificado en este lote	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TEC-018	tecnologia	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	TECNOLOGIA	MEDIBLE-CON-ADQUISICIÓN	Ipsos AI Monitor 2024 (mismo documento de tecnologia-007)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TEC-023	tecnologia	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	TECNOLOGIA	MEDIBLE-CON-ADQUISICIÓN	no identificado	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TEC-033	tecnologia	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	TECNOLOGIA	MEDIBLE-CON-ADQUISICIÓN	ninguno oficial identificado para el 91%; el corpus SI tiene el reactivo de uso de WhatsApp en ENDUTIH (ver tecnologia-024) con universo y ola definidos, pero no reproduce el 91%	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TEC-035	tecnologia	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	TECNOLOGIA	MEDIBLE-CON-ADQUISICIÓN	Asociacion FinTech Mexico -- emisor identificado (organizacion gremial con publicacion anual conocida como 'Mapa Fintech'); documento/edicion y URL exactos no confirmados en esta pasada	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
ASTRA5-U0-TEC-037	tecnologia	corpus/reports/Adopción_y_Resistencia_Tecnológica_en_México__La_Paradoja_de_la_Baja_Confianza_Institucional.md	TECNOLOGIA	MEDIBLE-CON-ADQUISICIÓN	no identificado (solo referido via El Economista, prensa)	buscador web de la sesión agotado (200/200)	NO-ACCESIBLE-DESDE-SANDBOX	GEN2-ASTRA5-U5-ADQUISICION-1	forense/analisis/dominios/receta-acceso-fuentes-2026-09-24.md
