id_afirmacion	report	report_sha256	localizador	texto_vigente	tier_report	clase	componente_contrastable	limite_inferencial	conducta_unidad_universo	instrumento_ola	documento_id_hash_pagina	pregunta_textual_codigo_respuestas	estado_verificacion	dictamen	dictamen_razon	datos_id_estado	reserva	gen2_existente	propietario	siguiente_operacion	prioridad
ASTRA5-U0-HUM-004	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	L16; repetición L5	Latinobarómetro 2024 publicó 79% de satisfacción con la vida como promedio regional de 17 países.	fuerte	proporción de opinión publicada	Informe pp.24-25: 79% muy o bastante satisfecho, mayor promedio regional publicado desde 1997; comparadores 77% en 2023, 2015 y 2013 sin inferencia de cambio.	Satisfacción con vida y con funcionamiento de democracia son dos reactivos distintos; ninguno pregunta por sentido o uso de humor. No se deduce que vínculos familiares causen cualquiera de estas respuestas.	Promedio regional Latinobarómetro 2024 de 17 países, 19 214 entrevistas; residentes adultos 18+ salvo Brasil 16+, muestras nacionales cara a cara. El método exacto de agregación regional/ponderación queda por cotejar.	Latinobarómetro 2024, entrevistas cara a cara agosto-octubre 2024, 17 países	latinobarometro2024_cuestionario_esp|f1fe995d24081906d91ff7646aa4afa7ecdf0e1728c3192d1dd264b89172fb7b|p.1, main;latinobarometro2024_fichas_tecnicas|e5dc667acbb2ba3d8518462ba669bcfaa66e01d6acc13e46239c5af7d20bfbca|pp.1-2, main;SIN-ID:latinobarometro_informe_2024.pdf|0d970f252c9fbea98e179bea8d0da296df7d81c9677193017df1e91d577a55d3|pp.24-25,40-41;https://www.latinobarometro.org/documents/LAT-2024/latinobarometro-informe-2024.pdf	P1ST: 'En términos generales, ¿diría Ud. que está satisfecho con su vida?' 1 Muy satisfecho, 2 Bastante satisfecho, 3 No muy satisfecho, 4 Para nada satisfecho, 0 NS/NR. Agregado publicado 1+2.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Cuestionario/fichas ya registrados en main con SHA físico coincidente, informe oficial publicado y PDF físico/hash cotejados pero sin id en main. Se contrata cifra publicada, no reproducción; fórmula exacta de pesos/faltantes y RESULT siguen pendientes.	latinobarometro2024_bd_stata|main; ZIP microdato NO ABIERTO U0. No RESULT de P1ST/P12STGBS.A identificado en main.	© Corporación Latinobarómetro, términos de reutilización del informe no declarados aquí: PDF solo local. Apertura de ZIP requiere carril autorizado; registro documental corresponde a MESA-DOCUMENTAL.	Sin RESULT propio compatible de Latinobarómetro 2024 P1ST o P12STGBS.A identificado en main. WHR Gallup usa otra escala/fuente/ventana.	ASTRA5-U3 / ASTRA5-MESA-DOCUMENTAL	MESA-DOCUMENTAL registra informe con URL, derechos y SHA; U3 verifica peso/denominador/faltantes y reproduce solo en CAJA autorizada.	3
ASTRA5-U0-HUM-005	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	L16; repetición L5	En México, Latinobarómetro 2024 publicó 82% muy o bastante satisfecho con su vida.	fuerte	proporción de opinión publicada	Informe p.25 gráfico por país: México 82%; no se debe publicar 82–84 como si fuera un intervalo mexicano (84 Colombia, 83 Paraguay/Panamá, 82 República Dominicana/México/Brasil).	Satisfacción con vida y con funcionamiento de democracia son dos reactivos distintos; ninguno pregunta por sentido o uso de humor. No se deduce que vínculos familiares causen cualquiera de estas respuestas.	Residentes de México de 18+ en Latinobarómetro 2024, n=1200 entrevistas cara a cara 27-ago a 8-sep-2024, muestra de cuatro etapas con cuotas finales según ficha.	Latinobarómetro 2024, entrevistas cara a cara agosto-octubre 2024, 17 países	latinobarometro2024_cuestionario_esp|f1fe995d24081906d91ff7646aa4afa7ecdf0e1728c3192d1dd264b89172fb7b|p.1, main;latinobarometro2024_fichas_tecnicas|e5dc667acbb2ba3d8518462ba669bcfaa66e01d6acc13e46239c5af7d20bfbca|pp.1-2, main;SIN-ID:latinobarometro_informe_2024.pdf|0d970f252c9fbea98e179bea8d0da296df7d81c9677193017df1e91d577a55d3|pp.24-25,40-41;https://www.latinobarometro.org/documents/LAT-2024/latinobarometro-informe-2024.pdf	P1ST: 'En términos generales, ¿diría Ud. que está satisfecho con su vida?' 1 Muy satisfecho, 2 Bastante satisfecho, 3 No muy satisfecho, 4 Para nada satisfecho, 0 NS/NR. Agregado publicado 1+2.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Cuestionario/fichas ya registrados en main con SHA físico coincidente, informe oficial publicado y PDF físico/hash cotejados pero sin id en main. Se contrata cifra publicada, no reproducción; fórmula exacta de pesos/faltantes y RESULT siguen pendientes.	latinobarometro2024_bd_stata|main; ZIP microdato NO ABIERTO U0. No RESULT de P1ST/P12STGBS.A identificado en main.	© Corporación Latinobarómetro, términos de reutilización del informe no declarados aquí: PDF solo local. Apertura de ZIP requiere carril autorizado; registro documental corresponde a MESA-DOCUMENTAL.	Sin RESULT propio compatible de Latinobarómetro 2024 P1ST o P12STGBS.A identificado en main. WHR Gallup usa otra escala/fuente/ventana.	ASTRA5-U3 / ASTRA5-MESA-DOCUMENTAL	MESA-DOCUMENTAL registra informe con URL, derechos y SHA; U3 verifica peso/denominador/faltantes y reproduce solo en CAJA autorizada.	3
ASTRA5-U0-HUM-006	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	L16; repetición L5	En México, Latinobarómetro 2024 publicó 50% muy o más bien satisfecho con el funcionamiento de la democracia, frente a 37% en la edición 2023.	fuerte	proporción de opinión publicada	Informe pp.40-41 tabla por país 1995–2024: México 50% en 2024, 37% en 2023 y máximo de esa serie publicada. Esta satisfacción no es apoyo normativo P11STGBS ni satisfacción vital P1ST.	Satisfacción con vida y con funcionamiento de democracia son dos reactivos distintos; ninguno pregunta por sentido o uso de humor. No se deduce que vínculos familiares causen cualquiera de estas respuestas. El 37% de 2023 es tabulado histórico del informe 2024; instrumento/diseño/ponderación 2023 requieren cotejo separado antes de declararlo medido o cambio significativo.	Residentes de México de 18+ en Latinobarómetro 2024, n=1200 cara a cara; comparación de dos muestras/olas independientes 2023 y 2024, no panel ni efecto causal.	Latinobarómetro 2024, entrevistas cara a cara agosto-octubre 2024, 17 países	latinobarometro2024_cuestionario_esp|f1fe995d24081906d91ff7646aa4afa7ecdf0e1728c3192d1dd264b89172fb7b|p.1, main;latinobarometro2024_fichas_tecnicas|e5dc667acbb2ba3d8518462ba669bcfaa66e01d6acc13e46239c5af7d20bfbca|pp.1-2, main;SIN-ID:latinobarometro_informe_2024.pdf|0d970f252c9fbea98e179bea8d0da296df7d81c9677193017df1e91d577a55d3|pp.24-25,40-41;https://www.latinobarometro.org/documents/LAT-2024/latinobarometro-informe-2024.pdf	P12STGBS.A: 'En general, ¿diría Ud. que está muy satisfecho, más bien satisfecho, no muy satisfecho o nada satisfecho con el funcionamiento de la democracia en (PAÍS)?' 1 Muy, 2 Más bien, 3 No muy, 4 Nada, 8 No sabe, 0 No responde; agregado 1+2.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Cuestionario/fichas ya registrados en main con SHA físico coincidente, informe oficial publicado y PDF físico/hash cotejados pero sin id en main. Se contrata cifra publicada, no reproducción; fórmula exacta de pesos/faltantes y RESULT siguen pendientes.	latinobarometro2024_bd_stata|main; ZIP microdato NO ABIERTO U0. No RESULT de P1ST/P12STGBS.A identificado en main.	© Corporación Latinobarómetro, términos de reutilización del informe no declarados aquí: PDF solo local. Apertura de ZIP requiere carril autorizado; registro documental corresponde a MESA-DOCUMENTAL.	Sin RESULT propio compatible de Latinobarómetro 2024 P1ST o P12STGBS.A identificado en main. WHR Gallup usa otra escala/fuente/ventana.	ASTRA5-U3 / ASTRA5-MESA-DOCUMENTAL	Registrar informe 2024; U3 coteja P12STGBS.A y pesos 2024 y localiza ficha/cuestionario 2023 antes de inferir variación; no confundir con apoyo a democracia o P1ST.	3
ASTRA5-U0-HUM-007	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	L18; repetición L4,L64	DataReportal reportó 93.0 millones de identidades activas de redes sociales en México en enero 2025, equivalentes a 70.7% de la población total.	fuerte	estimación de identidades de redes sociales publicada	Estimación publicada de identidades y cociente de referencia, no 93.0 millones de individuos distintos ni 70.7% de personas usuarias.	Las identidades de redes no son personas únicas ni usuarios de humor. El método intenta deduplicar cuentas, pero puede usar solo la plataforma de mayor audiencia; la cifra total coincide con el alcance publicitario Facebook 93.0 millones. No es una encuesta de personas ni mide exposición/producción de memes o mecanismo de afrontamiento.	Identidades activas estimadas de redes sociales en México, enero 2025; cociente 70.7% usa población total de México como referente, no representa proporción observada de individuos usuarios.	DataReportal Digital 2025: Mexico, corte enero 2025, fuentes de alcance publicitario y análisis Kepios	SIN-ID:datareportal_digital2025_mexico.html|55fe082ca3d90dda7787375b8636d7131be34584220edebb3538e3e644b37070|sección Social media statistics for Mexico in 2025, captura 23-sep-2026;https://datareportal.com/reports/digital-2025-mexico	No hay pregunta de encuesta a mexicanos: DataReportal compila señales de plataformas/planificadores publicitarios; cifra 93.0 millones de identidades y razón 70.7% respecto a población total.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Publicación primaria/captura HTML física con SHA y fecha; falta id documental y detalle completo de deduplicación por fuente para reproducción. Se cierra el indicador publicado, no conteo de personas ni resultado propio.	Fuentes publicitarias subyacentes sin id/copia U0; solo captura agregada. Sin microdato abierto ni RESULT compatible.	Página mutable y derechos de reproducción de captura no verificados; referencia/hash únicamente en repo. No proyectar cifras 2023 de plataformas o 45 horas TikTok a esta ola.	Sin RESULT DataReportal 2025 identificado en main. ENDUTIH 2024 personas 6+ P7_1 mide otra unidad y periodo.	ASTRA5-U4 / ASTRA5-MESA-DOCUMENTAL	MESA-DOCUMENTAL registra URL, fecha, condiciones y SHA de captura; U4 localiza metadata de alcance publicitario/deduplicación y mantiene uso de humor como pregunta separada.	3
ASTRA5-U0-MER-004	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	L18; repetición L4,L47-L48,L55	El Gini del ingreso corriente por hogar con transferencias fue 0.391 en ENIGH 2024.	sin rótulo explícito	cifra publicada y comparación contrafactual contable	Gini publicado con transferencias recibidas incluidas: 0.391; 0.402 en 2022 y 0.449 en 2016 se conservan como comparadores, sin dictamen de serie.	La diferencia descriptiva con/sin transferencias no identifica el efecto causal de programas sociales, pensiones o salario mínimo. La serie 2016/2022 requiere comparabilidad de cuestionario y precios separada.	Distribución por deciles de hogares del ingreso corriente promedio trimestral; México, ENIGH nueva serie 2024.	ENIGH 2024 nueva serie, reporte de resultados 23/25 de 30-jul-2025	SIN-ID:enigh2024_reporte_resultados.pdf|6b091e2d640b6682ca568203637d2a327fbcae950ba7ef66c441c5970568903d|reporte 23/25 p.11, gráfica 2; sin registro en main ni rama; copia física local;enigh2024_diseno_muestral_pdf|2d2a5c0fd47a92d7c2d044300b47cf15330f9902c8b50975dd1e4eab35395229|main	Indicador derivado de ingreso corriente trimestral por hogar; no existe reactivo único Gini. La gráfica 2 distingue explícitamente 'Con transferencias' y 'Sin transferencias'.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	El reporte público fija cifra, unidad y método contable; PDF físico verificado y sin registrar en manifiesto. Dato y diseño ENIGH 2024 están en main, pero reporte de cifra no; falta reproducción/RESULT compatible.	enigh2024_nc_csv|7cbf18fee02c58849356e5495fb851ae4d0330743e34d26e35973f9ad5a1155d|main, microdato NO ABIERTO	Permiso y apertura en CAJA; U0 no abrió microdato. La atribución causal queda fuera del contrato descriptivo.	ENIGH 2024 en main como corpus; ningún RESULT de Gini 2024 con/sin transferencias identificado al corte.	ASTRA5-MESA-MOVILIDAD	Registrar publicación en main, reproducir fórmula del Gini en CAJA y tratar la serie 2016/2022 con su propio contrato de comparabilidad.	2
ASTRA5-U0-MER-005	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	L18; repetición L4,L47-L48,L55	Sin considerar transferencias, el Gini contable ENIGH 2024 habría sido 0.450.	sin rótulo explícito	cifra publicada y comparación contrafactual contable	Gini simulado sin transferencias recibidas: 0.450 frente a 0.391 con ellas, misma fuente y año.	La diferencia descriptiva con/sin transferencias no identifica el efecto causal de programas sociales, pensiones o salario mínimo. La serie 2016/2022 requiere comparabilidad de cuestionario y precios separada.	Distribución por deciles de hogares del ingreso corriente promedio trimestral; México, ENIGH nueva serie 2024.	ENIGH 2024 nueva serie, reporte de resultados 23/25 de 30-jul-2025	SIN-ID:enigh2024_reporte_resultados.pdf|6b091e2d640b6682ca568203637d2a327fbcae950ba7ef66c441c5970568903d|reporte 23/25 p.11, gráfica 2; sin registro en main ni rama; copia física local;enigh2024_diseno_muestral_pdf|2d2a5c0fd47a92d7c2d044300b47cf15330f9902c8b50975dd1e4eab35395229|main	Indicador derivado de ingreso corriente trimestral por hogar; no existe reactivo único Gini. La gráfica 2 distingue explícitamente 'Con transferencias' y 'Sin transferencias'.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	El reporte público fija cifra, unidad y método contable; PDF físico verificado y sin registrar en manifiesto. Dato y diseño ENIGH 2024 están en main, pero reporte de cifra no; falta reproducción/RESULT compatible.	enigh2024_nc_csv|7cbf18fee02c58849356e5495fb851ae4d0330743e34d26e35973f9ad5a1155d|main, microdato NO ABIERTO	Permiso y apertura en CAJA; U0 no abrió microdato. La atribución causal queda fuera del contrato descriptivo.	ENIGH 2024 en main como corpus; ningún RESULT de Gini 2024 con/sin transferencias identificado al corte.	ASTRA5-MESA-MOVILIDAD	Registrar publicación en main y verificar qué rubros se restan en la simulación; no atribuir 0.059 a un programa o salario mínimo causalmente.	2
ASTRA5-U0-MER-006	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	L26; repetición L5,L48-L49	En ENCIG 2025, 84.1% de la población consideró frecuentes los actos de corrupción.	sin rótulo explícito	cifra publicada y tesis interpretativa	P3_2=1 Muy frecuentes o 2 Frecuentes; proporción publicada 84.1% del dominio urbano alto 18+.	Percepción de frecuencia y confianza declarada no miden corrupción objetiva ni demuestran que las palancas determinen el éxito. El 15.6% de victimización usa solo personas con trámite/pago/servicio/contacto y requiere derivación separada.	Persona seleccionada de 18+ en vivienda particular de ciudades de 100 mil habitantes o más; ENCIG 2025, dominio nacional urbano alto, no toda la población de México.	ENCIG 2025, captación 31-oct a 16-dic-2025	encig25_cuestionario_pdf|807196d6aba5ee584fcc3710b6f01c6a43970b91c7f3c380f68109a4bd16bd33|main;encig25_estructura_base_datos_pdf|09e1b19bcb165979406865360bfdec95a9767640c58565b64d405ceb04e623a2|main;SIN-ID:encig2025_diseno_muestral.pdf|de74a89623696e54e2d409a5cb5ae2b41dcd54a73c9deef1102b5793d875175e|sin registro en main ni rama; copia física local;SIN-ID:encig2025_boletin.pdf|6515cb698a8a7f0821a225827ac2402d06cd6405cabf76208f0d6c529b29eaa4|p.3; registro pendiente	P3.2: 'Por lo que usted sabe, en (ESTADO) estas prácticas son:' P3_2 1 Muy frecuentes, 2 Frecuentes, 3 Poco frecuentes, 4 Nunca se dan, 9 No sabe/no responde. FAC_P18; verificar tratamiento publicado de 9.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Cuestionario, descriptor y dato ENCIG 2025 en main con SHA físico coincidente; diseño y tabulado oficial con SHA físico sin registrar en manifiesto. Hasta integrar documentos en main y cotejar denominador, no es MEDIBLE-EN-CORPUS ni RESULT propio.	encig_2025_encig25_base_datos_dbf|fa92a6ea4119ff1b64986a10b7939ccc1ef02b2af3c127a38c93bed830d6fe59|main, físico COINCIDE SHA, microdato NO ABIERTO	Términos de Libre Uso INEGI; verificar autorización de apertura en CAJA. U0 no abrió ni descargó microdato.	Sin RESULT ENCIG 2025 para P3_2/P11_1_04 identificado en main al corte; no usar ENCIG 2023 ni ENVIPE como misma pregunta.	ASTRA5-U3	U3 coteja P3_2=1/2 con FAC_P18 y diseño; no confundir percepción con victimización 15.6% ni generalizar fuera de ciudades 100 mil+.	2
ASTRA5-U0-MER-007	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	L26; repetición L5,L48-L49	La confianza en gobierno federal fue 46.5% en ENCIG 2025; el report la compara con 59.1% en 2023.	sin rótulo explícito	cifra publicada y tesis interpretativa	P11_1_04=1 Mucha o 2 Algo de confianza en Presidencia de la República y Secretarías de Estado; presentación 2025 p.50 publica 46.5%.	Percepción de frecuencia y confianza declarada no miden corrupción objetiva ni demuestran que las palancas determinen el éxito. El 15.6% de victimización usa solo personas con trámite/pago/servicio/contacto y requiere derivación separada.	Persona seleccionada de 18+ en vivienda particular de ciudades de 100 mil habitantes o más; ENCIG 2025, dominio nacional urbano alto, no toda la población de México.	ENCIG 2025, captación 31-oct a 16-dic-2025	encig25_cuestionario_pdf|807196d6aba5ee584fcc3710b6f01c6a43970b91c7f3c380f68109a4bd16bd33|main;encig25_estructura_base_datos_pdf|09e1b19bcb165979406865360bfdec95a9767640c58565b64d405ceb04e623a2|main;SIN-ID:encig2025_diseno_muestral.pdf|de74a89623696e54e2d409a5cb5ae2b41dcd54a73c9deef1102b5793d875175e|sin registro en main ni rama; copia física local;SIN-ID:encig2025_principales_resultados.pdf|476cf06ee8cb18727f2326c0d80e5f113ca3554a0851f89f3414ab1a03113548|p.50; registro pendiente	P11.1 item 04 'Presidencia de la República y Secretarías de Estado': P11_1_04 1 Mucha confianza, 2 Algo, 3 Algo de desconfianza, 4 Mucha desconfianza, 5 No aplica, 9 No sabe/no responde. FAC_P18; cotejar denominador publicado.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Cuestionario, descriptor y dato ENCIG 2025 en main con SHA físico coincidente; diseño y tabulado oficial con SHA físico sin registrar en manifiesto. Hasta integrar documentos en main y cotejar denominador, no es MEDIBLE-EN-CORPUS ni RESULT propio.	encig_2025_encig25_base_datos_dbf|fa92a6ea4119ff1b64986a10b7939ccc1ef02b2af3c127a38c93bed830d6fe59|main, físico COINCIDE SHA, microdato NO ABIERTO	Términos de Libre Uso INEGI; verificar autorización de apertura en CAJA. U0 no abrió ni descargó microdato.	Sin RESULT ENCIG 2025 para P3_2/P11_1_04 identificado en main al corte; no usar ENCIG 2023 ni ENVIPE como misma pregunta.	ASTRA5-U3	U3 reproduce 46.5% con P11_1_04 y diseño; localizar/registrar presentación ENCIG 2023 y verificar mismo reactivo/universo antes de contratar 59.1% o caída de 12.6 puntos.	2
ASTRA5-U0-MER-008	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	L26; repetición L5,L48-L49	México obtuvo 27/100 y rango 141/182 en el IPC 2025.	sin rótulo explícito	índice compuesto publicado	Ficha primaria TI México: puntuación 27/100, cambio +1 respecto de 2024 y posición 141/182 en 2025.	El IPC agrega percepciones de expertos y empresarios sobre corrupción del sector público. No mide experiencia de víctimas ENCIG, corrupción comprobada ni causalidad de mérito, y el rango depende de los países incluidos.	México como país, comparado con 182 países y territorios; no muestra individual de mexicanos.	Transparency International, Índice de Percepción de la Corrupción 2025, publicado 10-feb-2026	SIN-ID:transparency_cpi2025_mexico.html|988f7f990613934e5344a1468544cfa6f8af21ffe2d1a16aca66ac6864434977|ficha México, captura física 23-sep-2026; sin registro en main;https://www.transparency.org/en/countries/mexico; metodología https://www.transparency.org/en/news/how-cpi-scores-are-calculated	No hay reactivo único de ciudadano. IPC: combinación estandarizada de al menos tres fuentes entre trece encuestas/evaluaciones de expertos y empresarios; escala 0 alta corrupción percibida a 100 muy baja.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Ficha primaria México cotejada y captura física con SHA; falta id documental en main. La página es mutable; año 2025 verificado en serie de la ficha. No hay RESULT propio de U0 ni microdato abierto.	Fuente agregada TI en web; tabla completa no descargada ni registrada; sin microdato U0.	TI permite usar resultados IPC con atribución bajo CC BY-ND 4.0, sin alterar el contenido; conservar enlace y año. Captura local no redistribuida.	Sin RESULT propio; 27/100 y rango 141/182 publicados directamente por TI para México 2025.	ASTRA5-MESA-DOCUMENTAL / ASTRA5-U3	MESA-DOCUMENTAL registra referencia, licencia y SHA de captura sin modificar manifiesto desde U0; U3 conserva 27/100 separado de ENCIG 84.1%, 15.6% y de la tesis causal de palancas.	2
ASTRA5-U0-MER-009	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	L26; repetición L5,L48-L49	En ENCIG 2025, 15.6% de las personas con trámite, pago, solicitud de servicio o contacto con autoridad durante 2025 experimentó corrupción.	sin rótulo explícito	prevalencia condicional publicada	Boletín p.3: 15.6% entre personas con interacción durante 2025; presentación pp.41-42: 15 642 por 100 mil personas de ese denominador, redondeado a 15.6%.	La cifra no es proporción de toda la población, ni frecuencia percibida P3_2, ni incidencia por trámite ponderada con FAC_TRA. No prueba que corrupción determine creencias de mérito. La fórmula exacta para reconstrucción sigue pendiente.	Personas de 18+ en viviendas particulares de ciudades de 100 mil habitantes o más que hicieron trámite, pago, solicitud de servicio o contacto con autoridad durante 2025; ENCIG 2025.	ENCIG 2025, captación 31-oct a 16-dic-2025	encig25_cuestionario_pdf|807196d6aba5ee584fcc3710b6f01c6a43970b91c7f3c380f68109a4bd16bd33|main;encig25_estructura_base_datos_pdf|09e1b19bcb165979406865360bfdec95a9767640c58565b64d405ceb04e623a2|main;SIN-ID:encig2025_diseno_muestral.pdf|de74a89623696e54e2d409a5cb5ae2b41dcd54a73c9deef1102b5793d875175e|sin registro en main ni rama; copia física local;SIN-ID:encig2025_boletin.pdf|6515cb698a8a7f0821a225827ac2402d06cd6405cabf76208f0d6c529b29eaa4|p.3;SIN-ID:encig2025_principales_resultados.pdf|476cf06ee8cb18727f2326c0d80e5f113ca3554a0851f89f3414ab1a03113548|pp.41-42; registro pendiente	Sección VI P6.1 registra hasta 23 tipos de interacción; sección VIII P8.3 pregunta solicitud o insinuación de beneficio. Estructura: P8_3_1/2/3 (1 Sí, 2 No, 9 NS/NR), FAC_P18 para personas. Unión exacta, filtros, faltantes y estimación oficial por verificar; FAC_TRA no es peso de persona.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Cifra y denominador publicados por INEGI, boletín/presentación físicos con SHA verificado sin id de manifiesto. Contrato de agregado publicado cerrado; reconstrucción en microdato y RESULT siguen pendientes. No se abrió el ZIP.	encig_2025_encig25_base_datos_dbf|fa92a6ea4119ff1b64986a10b7939ccc1ef02b2af3c127a38c93bed830d6fe59|main, físico COINCIDE SHA, microdato NO ABIERTO	Términos de Libre Uso INEGI; verificar autorización de apertura en CAJA. U0 no abrió ni descargó microdato.	Sin RESULT ENCIG 2025 para victimización condicionada; microdato y descriptor en main sin apertura U0.	ASTRA5-U3	MESA-DOCUMENTAL registra boletín/presentación; U3 fija fórmula, filtros de interacción, no aplica y no respuesta con FAC_P18 antes de calcular en CAJA; no derivar 15.6 de P3_2 o FAC_TRA.	2
ASTRA5-U0-MER-010	corpus/reports/Mérito__Movilidad_Social_y_Desigualdad_en_México__Actualización_2025-2026.md	f8ef1dd32d199ec428e07452e86d668813d7ef71be550d0539ac28410f7079f3	L16; repetición L4,L47-L48,L54-L55	La pobreza multidimensional nacional fue 29.6% en 2024, equivalente a 38.5 millones de personas.	sin rótulo explícito	medición oficial de pobreza multidimensional publicada	Reporte INEGI 27/25 p.9: 29.6% y 38.5 millones, personas, México 2024.	Pobreza multidimensional combina bienestar económico y derechos; no es Gini, movilidad intergeneracional ni pobreza solo por ingresos. El cambio agregado no identifica por sí solo el efecto causal del salario mínimo o de un programa.	Personas residentes en México, escala nacional; ENIGH 2024 y metodología de pobreza multidimensional vigente.	INEGI Pobreza Multidimensional 2024, reporte de resultados 27/25 y nota técnica, 13-ago-2025	SIN-ID:pm2024_reporte_resultados.pdf|4da28fe9a3d74633d0275e4c5567576caade48b57aa12b81fecfd9db6781a4f9|reporte 27/25 p.9; SIN-ID:pm2024_nota_tecnica.pdf|aea6eb795d71c40ee8c343fee70302c5637a44a13de9b97b53aca7c67031af16|pp.2-4,18-19; dos copias físicas locales, sin registro en main	Indicador derivado de ingreso corriente total per cápita y carencias sociales conforme a metodología CONEVAL retomada por INEGI; no hay pregunta única ni es equivalente a Gini ENIGH.	CERRADA	MEDIBLE-CON-ADQUISICIÓN	Reporte y nota técnica oficiales leídos y verificados por SHA físico; falta id documental en manifiesto y RESULT de reproducción. Se cierra la atribución del agregado publicado, no el cálculo propio ni su causa.	enigh2024_nc_csv|7cbf18fee02c58849356e5495fb851ae4d0330743e34d26e35973f9ad5a1155d|main, microdato NO ABIERTO; indicadores derivados de pobreza no reconstruidos por U0	Términos de Libre Uso INEGI para documentos públicos; registro por MESA-DOCUMENTAL. U0 no abrió microdato ni editó manifiesto.	Sin RESULT propio de pobreza multidimensional 2024 identificado en main.	ASTRA5-MESA-MOVILIDAD / ASTRA5-MESA-DOCUMENTAL	MESA-DOCUMENTAL registra reporte y nota técnica; MESA-MOVILIDAD reproduce indicador en CAJA sólo con permiso y diseño, manteniendo Gini, movilidad y atribución causal separados.	2
