# canon/remapeo-shas-purga-2026-08-10.tsv
#
# Tabla old->new de TODOS los commits reescritos por PURGA-PRIVACIDAD
# (2026-08-10): filter-repo aplicado a un espejo fresco de origin para
# eliminar 1737 filas con datos personales del usuario, propagadas desde
# el censo T0 de raíces (raiz=downloads) a 7 archivos de curación.
#
# 603 commits procesados, 599 con SHA nuevo, 4 sin cambio. La inmensa
# mayoría cambia no por el contenido purgado en sí (solo 3 commits tocaban
# directamente los 7 archivos afectados) sino porque git-filter-repo
# descarta las firmas GPG al reescribir (323 de los 603 commits originales
# estaban firmados) -- una vez que cae la primera firma, cada commit
# descendiente hereda un hash nuevo por la cadena de padres, incluida la
# raíz del repo (9efa61f -> f8778be). Verificado contra el commit-map real
# de filter-repo, no asumido.
#
# Sin esta tabla, cualquier cita a un SHA anterior al 10/ago/2026 en este
# repo deja de resolver y la procedencia del proyecto se vuelve ilegible.
# Mesa decide si y cómo se actualizan las citas documentales (ver hallazgo
# aparte: 1,281 en forense/, ~25 en canon/, 1 en milpa/ -- no editadas en
# este acto).
#
sha_viejo	sha_nuevo	cambio
5947ed4fdbe4962c4302f00eab74694d92b3e0b5	e99b2163b576c5b60334bb21dd5ccd3a902cb09c	SI
595dd6546e8c9c5a6b432d2c6221b65076e141ca	c008ebc5d1531f842a5ef2a269570f0f983a7eb8	SI
59c6a45be059624418b7070df73912128fcf2224	1d0d4854f29de36f789774aa7ca494f8de2ef215	SI
5a9263d9df487ba4c8bc016ec54659106245b1cf	690535dd68b2cd06704e99e036434551cb96ecfc	SI
5ad552d1c7f0dcb53032c8980123e35728914e84	ffd2f6b6bc1e5108bdc5059a0ed3306305471a01	SI
5b7113a17daa5e83d01f1a28f1c9d344e3df12cf	c962b42bd89d65720d2a8927f238c154d1c49fce	SI
5c95dd4c6743ded3d42f1a7cf04ba12d25c3b8e6	049a276ac4a5d33d906d3fa686b56e2e6f20db41	SI
5ce24f4f8ae04633f8b86fcd4168e38dd4e3d4ea	36129db92c89471f9031207d4e76da978bbfb84c	SI
5da9c03cd28566be3f5fb7254bc17f63c55c875e	94ab29e1caa50c8f53c9916b0641739457ef0f41	SI
5ebcc42a484c3b00246ee8e4154c7db14d4afccf	3722bddad5df4f6b0dfd5123507b466bd6fe2ec7	SI
5f5990212b83465b635074f37b56b213f211504c	0e5790c75bca749d965be0e14960d4cea8b29d3f	SI
5f6c2de0cee6dd55c8c391ec71a072edf2905869	ef38f8e491af006fd06b11cabc8d7e8d97864061	SI
5f73201eae567d0cc7261e233403c75b53b324fe	46b8973e1d69fa744dd9e0ee2d06f7fb163845f6	SI
5fab0738c63b61423b0cadf11c3e627c7937c3b0	204dfd860d4dd81665ede258897c0059a86c48e0	SI
5ff97a5c8b3eb728f492a8eacd52a5f80529aae7	e9f9255779367c1d02a7f36ec659de70803898ec	SI
60c221fc37106405eacfd5bb805d701ca46bc7f2	f7f0b03ab0d805002042ba68c2bb563f80d2de84	SI
612571d6615789301ccc6384de11beb4fdaff3cb	e86a5c0c6ca672a66de51948fe5f9098c589b9d3	SI
6136aa4b02c48f62bb7d4794528ed3ebe428da10	cfa5f1bd6e85bdb4dccb13e8be45fb41482282ce	SI
61d188e7102088f10cb107913c354a118c57026c	5ddfe925485bae2edb65df23f237c2efb88e151c	SI
6212a3d599b7db80106dedd5002db19e866021ce	d0169f7b3ef9fa3996afdbdc138af310242320d8	SI
62232f57b2572422a3bc172fd1ae65e7d5acf48b	545f53fe93e12f6ad3be30b66f40a2f10db32c94	SI
642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2	SI
64a5d7bdb30f44d307a838f96f7536471a87c3c8	cb7c4251998d8bf3180bf4d274acaa29b86d6fe7	SI
64f52990a4e86529273fcac2542f5048edd470b1	4dfba634a74f9f065e268899daeb34ca6b86fa5e	SI
65302f75418d0cd5da5997a7103d2993172515f2	a459955075f4a2bfe1696ed8c040c08536deb1d9	SI
6649a574681bae569b4c4a219ea815db5657891c	3e6d84e1c269138d2d437d899776c081f8ba869e	SI
66f70d1d0982e362f69ea9b11291a76d8abc815c	78472be306f547c7f1a2fad3284cdf8237ba719e	SI
6730c6e593cef37763406ea587883348dcf8b62d	df2bd05f10ad47132b4f62cd4d4ca6d571310e70	SI
675c51044246531fc72e4f482972487fb84e36ed	6e10b478efc4bb8c5bb6ee5da75b9242b9f67742	SI
67ca8bc20aaef3f5518c32aa1edd00ecc2729037	5d10d51ac7e7075551168b83930b20b9cea7e8ff	SI
683e6c54af1d5d88c9f66d95e05f590b7ca7b4cd	977097ccfbb6d3f2c7abc403c538b36a51f9f3d7	SI
684795bc18702fe5cce9d40af76d981d4c3e1b64	10e563ee9fdfcaed9c3c88458409c4b33e812d38	SI
685d4cf321c8b6117d8f970d3c9f9f70e1b9b563	9f5b5d05c4a0897de7530214f46399aff849ee4e	SI
686e3776442d10e1d646bdafb6de5fae22f4a70d	8180dac957236822166c3970e6a6a08c6bb4d7d7	SI
69357d453ebe5218c67fb992753eab53c06fe19f	2a03cb4a5dce9182b369bf99ab6255e6571634db	SI
6974720aaa3f3fd73f774140efc7b7bdfbdb85ab	24f7745599d704ddede1b38863e8b00556b0862c	SI
6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424	SI
6a7954b17b2b587e69afc823a32f8692a9441d6c	6b65ee72de3a249d762ec510cb6b07a46c1f3ee9	SI
6aa920c37cb5450be7c7a87323874d7a3deb2d33	a6d5d403a2038bc9fedf20b2682156615f114193	SI
6b54d7c09f90e6df026c5c284e2b0a2006c9cd3c	25160eee74368048c7696da34de1a7ae5aed2e2d	SI
6cc76c77731a9dceed4a0426b890a74d48a579ad	2c48e4c2cc669da71cdfa16ee51c783fae2cd95a	SI
6cea7e6552ae2717dc21379cb21bf1b417d983f5	c9e3ffe6653b6dea8e1d016821c0ee04e6ec38d6	SI
6d9b24e724c4c628afd63c0c9a9392d021f6129a	b24470bb24722573aad071c563fbf7bebbbde0de	SI
6da5c845f3637f287b4289e97a9ac5d41f178d4b	f691bd7af027d7dc58f0e8874818f29583ae0012	SI
6dbcc27f51c68361a678ce35887e10f3f6ce6c10	a990fb00b4a008f2830fb66d3bc97f6cc62fecc1	SI
6e771aa350728454a0cc9c3986c712124600a8a7	c13c3a1777c2e4fe151212010535ce8b4a76e45e	SI
6eae054b03fded8ca079251381aa181cd31442c8	23ff1cf29744bf0b416362cc7f8a744c33df9a0d	SI
6f50b3ff2dc158d4dc648b1716071efea8141ef3	f0618637e876520ade4f635b5a4740a9d449187a	SI
6fc9ecca7ec1e35306b21a50fe8555fe15da426e	145039dd96fbffe62d27b3b396984378a4aafe30	SI
711be9c1243643a9154bdb38b7cc25429cab99ff	e70ca52dd216f48d576d22c3f20069b454b5d599	SI
71975df68158c6f72130ce2b858cf3fd51f16a30	00dec442dfd5296c5778dba5e228864c87f9fd7c	SI
7198c151402cdb644e28eb0d6e53728d918c9cef	6f032f90b6ad266294bd5ed549418be74f0c4bf9	SI
7240a440f1b9a6c2c516c9d4d83f879d09fc32bf	da29181f9934a73ba86b82be41432bece2eb2c92	SI
7287f91c03f2f0027e6209bc92aa48e342c88224	b273ba74501ff670e83cdbd172357dd65d51f683	SI
73205fdc7af38f411fee2c508d78063794732175	9c7e2212ed41e390ea9a99d829c89202a6127ac4	SI
73a4f7da19d5dda7f48d32bad5f02693d117a744	46ed13bd14e580e539ffa867cfa66bcb31b5edc3	SI
74027d52c3363cd892c31ff7469667d847998b58	f4a9646c582e3251fc4f5d1002202ababf5100a3	SI
754f5988d21b651f158adde2da5b8431e2af05c4	55ce2ed9a4b4f62d439491a4ebae5ba7944a6d17	SI
75acdb9d856be7c8d68369d65753c2ca25d4d277	ed81c9477634a7c34e60421a3f91354e23696a9f	SI
75b12c58cc5c6d68a5f9d4cf2c36b3c2566950d6	2363b8f433693b0c85d96ce8579483c64a9423f0	SI
7610efe794278d427ed336cc14bb667337715c47	aeff543d537e1e9053a0a10348db79b6ce4b821c	SI
766924c56e89d83553822cf8d98fbb414dca9d24	82cc2c476f0665ca6b3e2a12cdaaefe476ac8ae5	SI
7719ac341c9bff6a67da3560a5f91c479b0df002	ac0a99796efd7e6b743cfd0c877b16d9b15e9fbd	SI
771ea266da8d4c905b7ecc717f34417047c3f822	d3ecf645841b4cb8c6c316ef47027069a1e29b2d	SI
78288a278fb79becf41dba6e34100197d0071453	0413ed8a2cce842e3df7566e1b5e44a483571747	SI
7847920bc0a2931060ce3bfb99cca0fef80168b8	812cf3f8fc5f8c3bc1db51c2d5864aa19897338c	SI
786855eaed7cac46af76ef6f90336d4205606d11	edea9d24aaf3f13ea45d9190725fadaca28451ef	SI
78bcefb4434dcfa7c12a6a391d844ae1e3edf871	c45afd1fa248145584871f26baf550f5e71087d6	SI
78d5d54f8037569ef0acfbca8e59b2ba4922f0f6	a9926add7131e28a2733fa5e8c908385b4c6c5f4	SI
78ea0584b8dbc97c2e28fadf07d6c5d4aef73cd1	ef6ce0b6ca323ae79130df84bde05048b67bb3af	SI
796adf8fe4e61bbce707586171ec02e775bb7c93	7b5769c0e8a1a6a9a85d42d18c9d567ac23c5959	SI
7a30777e0131a80c541377e805153c30c414663f	ac1d9d17b3609a62ba10a218c25e4c332146ebb6	SI
7a37639314202a2e1cdf2cb5d93c50e2941b31b8	5f853229f23a49d96783c6ca9dc87d319e5913de	SI
7b7807cf83b5dbb9712b6691a78ca23230b4c1b6	08c310ff156cfc829affb7d96c52fefc136552b7	SI
7be1582c15e3a62976df2f17c87277a64538ede9	4188886f7eaa3ccf9e3792143394d0da0e940e5f	SI
7d590df98ba52d8703f58a1b9339c44a02252d38	7e62830f79e3899835206cefe09c4e49f2d42b1a	SI
7d6535e1c6d9c5857514735a96d6a5ce12ac7c5b	55499a16e39ee3a0a334c08cc6cf32bcd1f26d1b	SI
7d92f5b1c3819297eafad40d1fb9caf0959eee4a	353bbbb01dcdc1f34f2ff2dd534919f434d3a247	SI
7da61602bf04e2e5cdb3ac23a9d1b6978f42f040	5fb3d5b0593859ef17eacf7603a9c26d5c550e6b	SI
7dd1c5a77b4a911a992d09788c1a8e79f463cd31	c46ef18de9bf53e955eb4511e781e043a6c2553f	SI
7ebdc922b14f39bebb50d9f2f3bebda23a11e395	5ebfd142e14bb8cbb2b58a212e8a4fb7eb580218	SI
7f53fa70f39b4ff0dc79b89103432d2d27c4b03a	319742f90a9ba7c2dc1c4cf44af6ca32c61ee70b	SI
7f642fd02a6ed57eef7768aa51837288f661d071	e0a6fdb71ba829cfd3806e8e8846aa99802cc671	SI
7f9fd9679130d9385feca20216541f9a5d74b922	05e5fbe71b792738e4ebe4452117efba4e26fe7c	SI
7fa74811be4ee4cef536c97eed14e60f8bb90158	a3ffe3358fbcebc60b89ea61eacd39e3e0384802	SI
7fa821647616ec44422fd3a70c8d8da89420fe8a	ce5347bffb0444850214d133e5d27d5c366578db	SI
80739405e3e69360d165540ff2d58abd137638a0	1d457aea7e8bfabaa846bee6654c9eb1fdd46ca2	SI
810472c87304d1fde6433004833e00a1d23e54a0	cb74de8b0a495cc5cc4f9abebbc5b1eebe907db8	SI
81b25074c7d4240ad08d9a973bc04e31b55bd0f2	314ef7dd236be76d73832b887668f1f7d38736a9	SI
821dbbfc9f9474d0309e42c077a010faf7ab01ae	2bf64186009c8cb8aab5870a4994dd65d0654d6e	SI
8254fdee983966b17be3abf07d1e28507609e07c	7595d5aa22ad061b8d2f0ae9d5923bc85bc69cbf	SI
828e0693c556185957a3a1d083333bc53ce01d3b	e6ee82b814bb986ed27d55123b0e34cb053b771e	SI
82b096196ddec948dd9989add362dbab920bc11f	7f49bb90ad99fd9ceb20c6ee18eb31eaec360be9	SI
837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b	SI
83a2587458471437d1b73e8554881149979a9d71	a7265e31d17566399b4bbc301178129332fc97a3	SI
83db9c9e6438a8337e5707dd9d77f1b6feaa5b08	f199a45b9e768e38001ef78e9807ce8db2ef1806	SI
8421ef77d9c31e770b780353c1ec852c77106af3	e4fbac3dfcd74e051362942196bb37c2bb77ac48	SI
844b6fb3762a107d2d45103b29886c0f52ac68fb	c0db54a4a1a2e294448f5a4f52f34e82a07a02d5	SI
8477964b43494fc9c28e9c0d3c612e6ff361f57a	4f58bc5d6eea124ed48db9347ecfb48dffa81232	SI
84aaae39f3120a60cf52c726d2804fac0495f14f	e74f1612cecb619e9f87aa9218c754632ce260ec	SI
84d0638e8f70b121e533cf35cf43c820d0b5bd07	1d9a0cd46bf8d548da3d47826f2e45e5205984f4	SI
856639c3479f6ffc95d7f93b0cc8f3008db57cee	5d3d4f8c46e45f9f6055e16a089e59d27613337c	SI
857352639f974ae5ce7390043bfdb8afdf8ff852	a4d0a472d38e99afb076f9dc1b3bf49dd01a7fcd	SI
8589ae7ed2384d3f33cb9daafe9e9c4a5bcaa523	ff8c95af811abf45357b856733d721ed67a95c19	SI
85c64e283dea7cdac6f9eff440e87fd1f4d2366b	81cb0fd3b253e25dcb9421264e77ed052ad1e475	SI
85f608a1c5613598017c6e84efb3a74ab1cf1666	230f344256a1c2e87fbfac054601688616ff8330	SI
871f64411737f8c3ca6a443e00d0b5c5eed071c7	ae72f3dff4bd807d68337998c7803074d8865f2c	SI
87446af869c4d9bf2848546d89e640a15ed519ae	1e46b5c3b806726c5c8f1a1aa690359a62fc4d47	SI
87f990581d19fc52db91a0396bade532aa374c93	10695d2a6d70ca252ebd8cc09a3782c89a148e6e	SI
88c79333a2557b7cb88e1fbc0f1cd3ea1fa8c93f	6fed684034247eb3ed31b9095c93a64577eb81f0	SI
89301142acecf4d4f53c75969868623d5a5bd42f	d976484ca86a66af3a3741bd6cf8fb5698570be8	SI
89fb7378b09a561b5404cc3fab3ada5f363ba305	9e2ca06794ee2e84ceef534cb0be395052a9556e	SI
8a03e513d582c422f26f605053b34fc4a730ec3f	facc9a8f7bd76efff5208d9ad68e276f8c04ee80	SI
8a2fd4647533fff5f53c305131ea8e04a5d374b3	88d606bcfdafce30bfa499fb9cdafb1c13d2cd17	SI
8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42	SI
8d34db7652d6a4d416b006a6ba7a1f15771a2133	b79c56ab67ab45185cb3a32fd3ecf046cc4d3c77	SI
8d4eaea94203395ab9eb7a65a0731e1e924cfe0f	14eefccd1d4a746960189fc0698709a86196e32d	SI
8d68de36b1b128347fe7aca9555bef2455402f44	23224b47f9503f21a794c46952ce7fc2f07d7d21	SI
8e245843e07f4eba37bfc60fba1cadec11e3169f	2f6693e3f616659cede12c8d56c42e24c6562e76	SI
8ea94c36fda0ace3d81a3b40fa5fdf8b6f3c95ab	bc1bd3e4f6a84b31b59ef35739f2b9c9f64711b7	SI
8f2da9271462d0727cb1d6ed9dc605f6cb002121	467e27e38bfef1fd2dc7bdd308070b3d4a1d731e	SI
8f4c80916b131ad0444aebe8c5e704d71273a234	ee1a1b52790f1396a3bf6d1a309af1737c41be34	SI
8f91dfc5851d813b9b3b41c8739c6ff388bddaeb	34889025eb75679ed0ae55fe5f40311136529600	SI
9011cfddd7c4a35599a3a8fbc769c4cdc885768e	eaa52d188ee6b8455d5eeae03f71090481f3a574	SI
902ab758d68f3289f5b7c005865329fe447b337c	9584bf0dc33303c24d95f5ef03b60565e70827a8	SI
902e3e4857bb93cf0fec3ebc5525276c6b3b153e	bfa9a470f98e0bad0d400c91c4f896796d63a831	SI
906838b1448acf643fa7a4aacd4bb8dd976764a1	9683f54fd0bbdfbd69e76dc83cbb5ae1bb734ee9	SI
906fe8360723393184dd46ba2f60e59343d07f8d	e509918174d79cb09b78cb8ff2ae012492427742	SI
9086e5edfd2c62f7bc7a3e0fd767b162b50bd78f	83ff2fe3f3959a4fb62ad199633d361100f064c7	SI
90d26f5e81b503d9ae9e806fcdf58cc1e0790a11	a39cb55b310f5b71ff7211f8c5e7e6e0e3f6e0cc	SI
90eb140c9ba8e3154b4e1f3826d7584b9dfe55bb	97dd9d382a618025031c631b95eee0813621bdaf	SI
9112a1ae735c73c69454fca9ec4d859a2a06355a	26fc74e968fe5897fa5b768a13b93d86490c7a3f	SI
91506d6746799ff74332edfc728ae9822a623afd	a70766a0a7797da6861f1814ddceb225212309df	SI
92e32cabdf9061138cc1557677e454e28f311f7e	06f2e4bae4b5ee1f306456ecd34bffecea68ea0b	SI
9301e59203b01243e76fe2de47eaad93667a9514	9301e59203b01243e76fe2de47eaad93667a9514	NO
93c221a5fa6c9060000970700fb1d42c0c3c82e6	496a2156620d8d4c97d2c82a839c1f0da4ab6b23	SI
9463f82d518202b039819d5d697ca9d1327e055a	197c21cae0f459fc9805016b02d3b0bd31df44a7	SI
95d5d193aac6ca3783d80ec638e421b9b32eafe0	d78dd820d1a704d9a40ee51ad4174f1dcecb0dbe	SI
95eb6ea4f086f6555fcbfffd757b9e7eeee2f15c	a39e65372d1f40f03c373007cb61077c8b6cf738	SI
96a48dc49dfae6a264fc77c841ed205052f12d8a	32bee74e0de2241a2f089716f2fd929c5e2d20f5	SI
9729894700000da6d1bbbbe0de7b4563e3ccff93	c990846ef9c1cb021d4bcbfe659c926783189fc5	SI
9738dae029f6381de7c840f057f8320e401656e4	043ab5699fecd37ff191a966530cca93ecd05ff3	SI
97b9f2b6d69fcc407217c33e82c2051523c273e0	af815bbd05e4b92305735e24371e5647735c6afa	SI
981c1ea5b7084775e601b5cc659f8c63ecee1fed	403e7822ee698981d8dbd6e5977f9eef1dd2a8e9	SI
983bc2634de44c52421114be2bc53e7e2e78046c	791564781960a967d8666c7044848fae5898c211	SI
9a0ec02f16977cf6815580f63fd2b8614ca86401	14c2f569f523bf66aefa2b43e2069f2160f15b23	SI
9a477f1f205d571c24672e1b47ac1624c9e658e2	02d1e40dcf20ceb448e880c3a0d92c6ef65c3a93	SI
9a66c451bf893d7e954e6b2b7b094e8a9c6dca43	a9d39161fb48396e85dd3b5504ada9428b0c3d1b	SI
9ad471998d01cfd105a2da99f30c5fda0b10548c	668af4de6fe1571029dc1dbc46c214e66cb1ffd0	SI
9ba1b259f13e9f2336eaff96c006cb9673ce49cf	ddd3c3b8c8ed3a1b7e92fa0deed417b29c444b11	SI
9ba1e1a6c9f8d4bd30e97fdf3ad687c6121f405f	4aa0da9c0741475cd699fdae6fb51a923c22e172	SI
9dbff7a2efe72ed70a4dd0b111c719f9fe2cf2e3	80cb52c4285f12f4ca41cabd17e2aa6125dbdbd7	SI
9ea3a7267df9a46f92fdb1edfeabfa0264b63a57	e227845bffd9b2f77f508b52bd81eed025da0c90	SI
9efa61f79f9be4d7d2dcf361062fa54e3e944bce	f8778bee319942964bdd18d5d7791095829a567a	SI
9f39b3e0502cc9c985e9d8106fbdf99e4ae1657e	dad6f7395afa6515557ab6e77d9b70c400d4312b	SI
9f4018c6ae062b5f321cc621b6bfcb022abef314	e92c12965016813ecc6cb140dc1d367c629b4e65	SI
9f94103dabeed8f63b1ebc57b6b8fa6b855a0cc5	da43f73569a87c2fdafa11c5e8efcf83666d9d90	SI
9fb8473ebcbf4b317650efb7860d3432408784f2	f8a95ac5c069a17b330ab686978a95986a8f7624	SI
9fd49db618472ba30581ff2b8eb01332c15896ec	ec16550c462489ea17444a34086e3a557bc39e12	SI
a05650f185a43bdf07f72dee30de9095f5946dbf	bd46629b2e5c6037276184b9cf5277d8c666c192	SI
a05db21576b8ae2e621bed3381d4ae91a7daaea6	8e74f3c636becaae61ca7c1cb68e683f57b3582f	SI
a064014cac561b0de2b3d1a63f90c4de2cb3daa3	7a4a365c071625e5571ad4c7855d6fcfab0a5936	SI
a0ae0ad6a7548c98724ded683138f4ea1b009c8f	1d2d6edc1749979e3c1ebf2365cb66bf0c4be4c9	SI
a0c1dd797c54a2afce00eefd85d1630b5ce0bc76	7abe7bdd685e9b878942b72cec7f8618a62df828	SI
a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	9c7af3094931340f878d28e07c0932956d2792ca	SI
a0eb09e8e6e0b0463cce49c1a42f75e846af162b	63fb7b24e0e182b31b0b2c2cde4a88a6bafd934c	SI
a1147751b3a0aca97b71201638f3def80cf3ab63	9eb389434a2813618914f157b53e271196823df5	SI
a1ba9a423ced5e12bfb61cd0e5240ca8ae37e5e6	665188dbc862d8d2c8b4a45f67d832459fcdbfb7	SI
a217d325379d9dbb5c028bdadb1e079e1534da52	d97b1168320c890a4ae45069404e6c3b421ad7ad	SI
a29f84da01c832c5768531bd5798dd6b6f6e6731	74ce1d344a006bfd0bc351a94dab24abce1dc944	SI
a2d8beae52f418a564df8c89269f6cc00db4a520	209233a9afc872e932260fbf1e9aad6df78f5fd7	SI
a35be453f1c90f74b38b71ec63064c1c32b6c481	4201f5a916afea698c1af8fa3add208d8d5464b8	SI
a35f3d1d6f1310278072233ebe0ff6504ddc27d8	1742fd1fd6631814bbab5d53454b1f2c435cac6e	SI
a3d6f491364a002982bef415bb303653467eefe3	eed1bd1aa643d564a171d9e12df1b94e0ef5778c	SI
a446c16fe80505101ec84741be580c83b0168261	afcc4d06bd277882141ca2cc85cf79e3cb534048	SI
a486e65d3d8ef4bba109368fc1e2855d8110cd05	13d1d7f4fcd5c4adf3c4faffc8dae2a9966e23ed	SI
a5286548ed1c08eacef47d2d1a8ed4fdcc35d6f1	64fb457029ced8de5b9ec94f39de9d15737a2174	SI
a592512a7699c30e0778291adb660b25af33d0a7	db5c143910b5080c06426e8fdf546bf2850306ab	SI
a5e0eaf2305bef4f0b6dfb065fbb7d5e33716270	0e2fc8e6d8ff805f0648ed62f94356eb0f11aa33	SI
a6130c908ad2b2773c3013697c8419ec68fd6ee5	c31d9dccb2d20e6a34afad093dd8158ce516a70f	SI
a6e4ead89ebc5e545006d44f6d91fff048f8dcc7	4cd8b6c1369ab23ce5dcdc60d87e0cebe800147b	SI
a79227ee4d4fba6da28c492661137c0d4b93a805	602f76d80a7b0622e9d2cfae62be33104ce118d2	SI
a7f807ed9bc940df4fa07189feb73d16fa250294	b282bb574b94fe6854bb998e14f173bb682c7bba	SI
a83f4575e5b370198256dcc5106dccf91094dc53	86d5d0445c9102bf21827a877a5f8b49c58d5d1c	SI
a851fa33b816d47bdfff315cb13633ba9f2bfb5a	58d1b872b39109a27e3c207ab6aa15dde8f4708d	SI
a946db579e9f4c28ca7912022300906c4909bace	8a4883996c5a18efaa121e1d38ccdc619f933e17	SI
a9a96d826ac8443dac4e011e032be7c190b209f5	b75fec49278f08574d5aca6160f68dbf9ed95513	SI
aa87828c4da99f3203ddd9cd1c54c0bd6e1d06a8	4133dd5b6dc5af2dbc781f497a9f7aeefed2f027	SI
abf762785821a0124c04b010307558c72cdcc368	d6536fa2fe58cc2e61003e047a24bd7bb88a977a	SI
ac5b95fe4f558daf81b77cbb05f0ee861c85390b	6334ba58882c9e75b1a808161ba816dd1bcc1250	SI
ac6d1d3bfa96fe8367927ef0cad8cfe2844eed27	1c74253c98e09c8855c577de4d68beef5cdd5c55	SI
acd65af2cda44ae0cdf3b603b45518b9e00e86c3	0e0e9786480f2e67dfd130feebb590e57b1c73d5	SI
ad0890030a371a98c78da400f271fc0a197dcc1d	fedde92d52de30421b15a2a4921778fa9e526b1a	SI
adb3e62010316ae37c7b31e3b796b28c4cbbe8c9	26594370c8aac3fe08435fadb2eef733b1b3d05f	SI
ae4910bc7b1761bd279494d452a49a2fe6f2cbfe	3b1ca160fd8e37935839d788fae1b557fdcf279a	SI
ae713ac2d273273e03f77e8b3d84f98cebb666ed	9cfddb199172299a5c667a3be4941fbcf0546aed	SI
aedb4b6c810426d4f8408a24db2891f24c2c5836	3027381d757604d05b4a1f8c88367637f0211154	SI
afa7c7fc9388d0e0efd96b088475844ed533099c	1538abb77639ee41aa798fb68b68904b0749eca2	SI
afc2b2c29904001aa5fd85b04a5e453d81c7a8c7	fb3752b74861203e78011ef65f632cbf2b18db4b	SI
afe873b473836f67b217405f3e2e8f2c0161e823	62d6a5438262af4f3894f1573172de0145d30d4e	SI
b0cd6cb4ae4f512d85b7eac2b3076c4498bf7e5c	2d61430ed0d216e8f255b0b9e6869cd39a959a53	SI
b1f8f6324c4a17605947187f9b6b26276cc51bb8	e253d62cf44102877af619fc45af2df2427b3b59	SI
b203c0591ce6b735456467e89d82078d7bcc38a5	69c6c002390a71bb73e08bf564eb67dcfcdf6819	SI
b28b144dc596f708b544e891811195cd030b4424	301377ce5f5ad0cbb2a4353b308ab347ede06888	SI
b2a485546d9065327d2b1425aa2edb4de4418f29	74b4ad2096d47d816ec00bbdba49cb9248becd72	SI
b2d6db07414627a30e0081c65ba618ce1897a3fe	b0667db3522f72bd32422737849c4fd5179f98a5	SI
b41406c21ac03ccee6da01557b3a69d049029e13	8b5625b6a64b567748fb434e3f6176b81b857d64	SI
b446a10e13cc7ad10d56351675a5997568b1003e	170ae935ea39105bc6a8413633df913f63365a2b	SI
b606a835bdba64de2e511d862fba24d012b03da2	931659b6448aac48cf83d772db03dd59a59b40ce	SI
b64999560feaa542c9f629931445f4c3e6200260	75172e5057c86daecbc8b0572320b712bfa620cf	SI
b65f44fc8abf0e1d111eb232231a8611ee704b80	a9c83040fed43df1689769392dc90951efa5d7db	SI
b73d1dd9077b1a807aacc8fc061e509d9dc995a6	4107e3bc1af340648e32a233b8d529ffeffe0aef	SI
b7c824d5baeb2db6f9acec6e020b4a9aa0154831	834e4736dd7f5ef7abed4a8bfdea8aa95bd453b7	SI
b89f56886c5586133cd7f0990170f3630424a843	ee58e364eb171b4ced31562a43c258bfc3e270e0	SI
b8d5677ca3b2ed77e8f4bae0336689290da623ab	79531286c54d089dab6c8f6391f18e16e8575d61	SI
b8e338a7120c8cb6d5880577633080565835e905	658374e7534dcd25978b054cb577ab02afba6ea0	SI
b8f2c5a10fe060624f730e7558f76d45d9455ac7	f71ec8524a5b9a7b197b7706bf8438f55fb96267	SI
b9211555454f6021ff036e2b930a8bba7d366aed	f86e6ec8503d17ab0de98452b82d21dd11d97e3c	SI
b93ffc6bc1708b7d5342cc7fb67f83cfa34bc595	69d3804c15e9c52b10df881a9d7d3beb40b1ff27	SI
b9d9dfc71cca37854100d8d75a28263e46a543c8	bec10ea6178f857993c60215487a2f816f0cdb21	SI
ba44c25df1d52ca2379e86337645dc354de94d42	3382b8236674843d91b49dfdd516d6200eec9a95	SI
bb0186539d8536e34d61c73f2ab5ca78cbf7289b	aadfb02db38db277a263a16d74d7323cbbdfdb90	SI
bc416f84a92f35ab1bcd8c91814ac77720aa9a60	39adcb7a75d0558845ea270048a6b43899e17f34	SI
bd0259c6ffef8d85747e6fb239eeddc868bcec5a	1eaa3c26e284149c439309a9e46a74c7d489ea19	SI
bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be	SI
bda0a52c639b47e945d21c1a3fc5a76baef5072f	5758e7478a69b21c52bf10f881ab9129e6b98947	SI
bdb1b775aa2c15aa637180782a5d553dac6d24b0	fab7ff00b4cb24f8a43228a694d008784fb78e4b	SI
bdbfecb3e5b88ac40100dece9ea29f6e6b59bf3d	ab8d3c130a9c6d6198a6a128a965b0e01aefb71b	SI
bdc92b89a192d34df344ea175786532974796037	668141d03cea691ee3c3580291fd3f21019d9c03	SI
be0363e0f1927890f3c3fb45cae00acd91d1e021	446b0ea783df5836775b39f54124151636f06c7c	SI
beac5eb5aea5a99d9ab17e2b1f16d4dbb0656092	5fe47b3f19c96fe9074d2840281eb5bd717251b9	SI
bf508dab3e0feb797c47c16898d90671e33c7aa8	1d425657e10fe159c1b3802a55ad90a5ba09934f	SI
bfc98e0dd08b8ddbe2765b38d7437d3ff1d7e7cb	a30336369fb2f1d7db5b767cd7cb53da8f4d4a28	SI
