necesidad_id	fuente_id_canonico	fuente_nombre	tipo_fuente	objeto_evidencia_id	id_manifiesto	sha256	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
N15	GPS	Global Preferences Survey (GPS)	FUENTE_CANDIDATA	OE-347368c67834a72a5add527d			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N17	ENSAFI	Encuesta Nacional sobre Salud Financiera	FUENTE_CANDIDATA	OE-a13725c982c703ffc6b3e2aa			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:AGENTS.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	Calibrar adopción/rechazo digital separando utilidad, coerción, riesgo fiscal y fricción.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N17	GDELT	GDELT 2.0	FUENTE_DATOS	OE-4c346beb2b73477c2e0ad4f2			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L8		MEDIA	NO	Escala/diseño/universo: 
N17	GDELT	GDELT 2.0	FUENTE_DATOS	OE-7895b99728673e79c14c8870			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L35	CANDIDATA	MEDIA	NO	Escala/diseño/universo: 
N17	GPS	Global Preferences Survey (GPS)	FUENTE_DATOS	OE-93ebba143d4c6d070fb911ce			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3		MEDIA	NO	Escala/diseño/universo: 
N17	INTERACTING_AS_EQUALS_REDUCES_PARTISAN_POLARIZATION_IN_MEXICO	Interacting as equals reduces partisan polarization in Mexico	FUENTE_DATOS	OE-cc29c4ba6e48f5510aee5877			SI	NO_REFERENCIADO	NO_REFERENCIADO	SATISFACE-UMBRAL-DOCUMENTAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L15	SATISFACE-UMBRAL-DOCUMENTAL	MEDIA	NO	Escala/diseño/universo: 
N17	MASS_MOBILIZATION_PROTEST_DATA	Mass Mobilization Protest Data	FUENTE_DATOS	OE-f6f64575493127412ebb0cf9			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9		MEDIA	NO	Escala/diseño/universo: 
N18	IMSS	Familia de instrumentos de satisfacción de usuarios	FUENTE_CANDIDATA	OE-a16637199914a6515d84d63e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	Evasión por sanción creíble × utilidad percibida, separando subsistencia y cinismo de clase alta.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N19	AHORRO FINANCIERO Y FINANCIAMI	Ahorro Financiero y Financiamiento en México	FUENTE_DATOS	OE-9b4d021444b78bf40c9878b9			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L37		MEDIA	NO	Escala/diseño/universo: 
N19	BDIF	Bases de Datos de Inclusión Financiera	FUENTE_DATOS	OE-3a26c30b380d433254ad2e91			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L39		MEDIA	NO	Escala/diseño/universo: 
N19	FINANZAS	finanzas	FUENTE_CANDIDATA	OE-3def9164ef114d267e5fb6ac			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/forense/Apuestas_Conductuales_sobre_el_Consumidor_Mexicano__Validación_Forense_de_Supuestos_contra_Desenlaces_Reales.md;MAIN:corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	Tasas por institución/segmento de adopción y rechazo sin historial.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N19	PI	Portafolio de Información	FUENTE_DATOS	OE-bbfe0ee94abe5623f3a73de8			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L110		MEDIA	NO	Escala/diseño/universo: 
N22	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-5f0201a5ea6cf5b6386b6888			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13		MEDIA	NO	Escala/diseño/universo: 
N22	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-f649c924fc01b9473539639c			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L36	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N23	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-ef2b51cb3bafa5193a80ba9a			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13		MEDIA	NO	Escala/diseño/universo: 
N23	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-f4432225e4b6c3ba89020e8a			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L36	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N25	ELECTORAL_PRECINCT_LEVEL_DATABASE_FOR_MEXICAN_MUNICIPAL_ELECTION	Electoral precinct-level database for Mexican municipal elections	FUENTE_DATOS	OE-4b45123490a5aa18fc9c597f			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA-NUEVA-POTENCIALMENTE-MATERIAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L21	CANDIDATA-NUEVA-POTENCIALMENTE-MATERIAL	MEDIA	NO	Escala/diseño/universo: 
N25	INE	Instituto Nacional Electoral	FUENTE_DATOS	OE-629ec191998ec508c83fae05			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L97		MEDIA	NO	Escala/diseño/universo: 
N26	INE	Instituto Nacional Electoral	FUENTE_DATOS	OE-6487bac05f4bf89b84d72e68			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L97		MEDIA	NO	Escala/diseño/universo: 
N26	PUB	Padrón Único de Beneficiarios de Bienestar	FUENTE_DATOS	OE-c1b02a844fc80c9293323757			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L112		MEDIA	NO	Escala/diseño/universo: 
N27	GDELT	GDELT 2.0	FUENTE_DATOS	OE-f6d17977c51b480cd7befa6b			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L8		MEDIA	NO	Escala/diseño/universo: 
N27	GDELT	GDELT 2.0	FUENTE_DATOS	OE-85252fcf9e78c194cb0179e1			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L35	CANDIDATA	MEDIA	NO	Escala/diseño/universo: 
N27	MASS_MOBILIZATION_PROTEST_DATA	Mass Mobilization Protest Data	FUENTE_DATOS	OE-5aa6b367a88c5019bde50c20			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9		MEDIA	NO	Escala/diseño/universo: 
N27	RELLABORALESPRUEBA	rellaboralesprueba	FUENTE_CANDIDATA	OE-8ca059261693f4c587a99e97			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Eventos con agravio, actor, respuesta y entorno urbano/rural.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N27	VOTAR_ENTRE_BALAS	Votar entre Balas	FUENTE_DATOS	OE-6e01cd26b435952004ff4c95			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L14	CANDIDATA	MEDIA	NO	Escala/diseño/universo: 
N28	CNGMD	Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México	FUENTE_DATOS	OE-13eecae0edb0a372fa8ecc97			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L12		MEDIA	NO	Escala/diseño/universo: 
N28	PUB	Padrón Único de Beneficiarios de Bienestar	FUENTE_CANDIDATA	OE-720ef5ce31fd46e835c9af4a			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-ext-general-2026-08-06.tsv	Inventario de comités y contribución sostenida con mecanismo de sanción observable.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N28	SICS	Sistema de Información de la Contraloría Social (SICS)	FUENTE_DATOS	OE-8956933de168361a2512c945			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L133		MEDIA	NO	Escala/diseño/universo: 
N29	ENCUESTA_ANUAL_DE_COMPETENCIAS_FINANCIERAS_DE_LA_POBLACION	Encuesta Anual de Competencias Financieras de la Población	FUENTE_DATOS	OE-730f7a0b550a1424e88ebf56			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L2		MEDIA	NO	Escala/diseño/universo: 
N29	FINANZAS	finanzas	FUENTE_CANDIDATA	OE-d644fa49bac078e3b0ce67b3			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:corpus/forense/Apuestas_Conductuales_sobre_el_Consumidor_Mexicano__Validación_Forense_de_Supuestos_contra_Desenlaces_Reales.md	Usuario/tanda con participación, cumplimiento, incumplimiento y reputación.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N30	ENBIARE	ENBIARE 2021	FUENTE_CANDIDATA	OE-ee12358875d1e590d07df047			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Disposición a transar con desconocidos por nivel de enforcement.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N32	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-f29d6cfa226a9514442785e3			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13		MEDIA	NO	Escala/diseño/universo: 
N32	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-9095a827c5b03d21c3aba17f			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L36	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
