necesidad_id	fuente_id_canonico	fuente_nombre	tipo_fuente	objeto_evidencia_id	id_manifiesto	sha256	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
N25	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-cedf8cc675c79d950d6148cf			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N25	EXPERIMENTO_DE_INFORMACION_ELECTORAL_2009	Experimento de información electoral 2009	FUENTE_CANDIDATA	OE-8f2afe044e85aa01a5d1887e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:data/catalogo-fuentes-v2_0.md;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	Serie municipal pareada por tipo de elección.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N26	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-b68e43b5cbf141f527a529c9			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7		MEDIA	NO	Escala/diseño/universo: 
N26	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-8d69579f53b76eab7ab312af			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N26	ENIF	Encuesta Nacional de Inclusión Financiera	FUENTE_CANDIDATA	OE-bf0460662dfd327f8155a915			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	Efecto electoral alrededor del umbral de elegibilidad, independiente de aprobación presidencial.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N26	MEXICO_PANEL_STUDY_2012	Mexico Panel Study 2012	FUENTE_DATOS	OE-c4924c6957c6dfd37ddc93e0			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L16		MEDIA	NO	Escala/diseño/universo: 
N26	REPOSITORIOS_UNAM_COLMEX_ITAM_DATAVERSE_ICPSR	Repositorios UNAM/COLMEX/ITAM	FUENTE_CANDIDATA	OE-2b73e90cfd63a421f32db102			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	Efecto electoral alrededor del umbral de elegibilidad, independiente de aprobación presidencial.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N27	ACLED	ACLED / Humanitarian Data Exchange — demonstration events México	FUENTE_DATOS	OE-e33de56e4b7fd1b0c81357a2			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L134		MEDIA	NO	Escala/diseño/universo: 
N27	ACLED	ACLED / Humanitarian Data Exchange — demonstration events México	FUENTE_DATOS	OE-003dc708d74f1d4bbd5c1ad5			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L34	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N27	BASE_DE_EVENTOS_DE_PROTESTA_EN_MEXICO	Base de eventos de protesta en México	FUENTE_DATOS	OE-dd233626827fe6c90c301108			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L27	CANDIDATA	MEDIA	NO	Escala/diseño/universo: 
N27	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-a56efe10a720cb6696d3271e			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7		MEDIA	NO	Escala/diseño/universo: 
N27	MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO	Mass Mobilization Data Project, eventos Mexico	FUENTE_DATOS	OE-0bea3b72312f9c70ef4cd391			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N27	MEXICO_PANEL_STUDY_2012	Mexico Panel Study 2012	FUENTE_DATOS	OE-3074d0aa35a610f7c8e280b5			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L16		MEDIA	NO	Escala/diseño/universo: 
N27	RELLABORALES	rellaborales	FUENTE_CANDIDATA	OE-ede59336763d11312f8c178e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Eventos con agravio, actor, respuesta y entorno urbano/rural.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N27	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-12db61ac071539c534e80fed			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
N27	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-731258e4893eb93fe1dc0bb6			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L37	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N28	IMPACT_EVALUATION_OF_PARENTAL_EMPOWERMENT_PROGRAM	Impact Evaluation of Parental Empowerment Program	FUENTE_DATOS	OE-cf8d6b60756007bb54baf260			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L17	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N29	ENCUESTA_ANUAL_DE_COMPETENCIAS_FINANCIERAS_2019_2024	Encuesta Anual de Competencias Financieras 2019-2024	FUENTE_DATOS	OE-63d0732feceeafcbd327963f			SI	NO_REFERENCIADO	NO_REFERENCIADO	ABIERTO-SIN-MAPEO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L3	ABIERTO-SIN-MAPEO	MEDIA	NO	Escala/diseño/universo: 
N30	OECD	OECD Survey on Drivers of Trust in Public Institutions	FUENTE_DATOS	OE-df63ef5db172cb09effde66c			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L11		MEDIA	NO	Escala/diseño/universo: 
N31	CCPV	ccpv	FUENTE_CANDIDATA	OE-e3e2c41b1f94b885919e010d			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:corpus/reports/El_México_Rural_e_Indígena_en_sus_Propios_Términos__Comunalidad__Autoridad_y_Reciprocidad_como_Sistemas_con_Lógica_Propia.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md;MAIN:corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	Replicación fuera de muestra universitaria del hallazgo de Tlaxcala.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N31	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	Estudios de rechazos y corpus pragmático de Félix-Brasdefer	FUENTE_DATOS	OE-04360854956741a50504a5b4			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L18		MEDIA	NO	Escala/diseño/universo: 
N32	SE	Reporte General ECCO (SE) 2023	FUENTE_DATOS	OE-d8746552888bcd683139d5bd			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L132		MEDIA	NO	Escala/diseño/universo: 
