calc	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	n	result_id_p
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	EDAD	18-29	0.283976	0.247499	0.323833			493	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-EDAD-18-29-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	EDAD	30-44	0.362403	0.321987	0.406823			516	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-EDAD-30-44-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	EDAD	30-44	0.412639	0.373212	0.454550			538	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-EDAD-30-44-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	EDAD	30-44	0.474359	0.428941	0.519290			390	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-EDAD-30-44-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	EDAD	45-59	0.308743	0.255430	0.362668			366	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-EDAD-45-59-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	EDAD	45-59	0.298413	0.243504	0.352119			315	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-EDAD-45-59-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	EDAD	45-59	0.268421	0.221428	0.314072			380	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-EDAD-45-59-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	EDAD	60-MAS	0.156069	0.100000	0.217106			173	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-EDAD-60-MAS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	EDAD	60-MAS	0.071429	0.034477	0.115960			140	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-EDAD-60-MAS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	EDAD	60-MAS	0.094595	0.065971	0.126762			296	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-EDAD-60-MAS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	ESCOLARIDAD	HASTA-PRIMARIA	0.291798	0.244337	0.343012			634	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	ESCOLARIDAD	HASTA-PRIMARIA	0.304348	0.260072	0.349484			575	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	ESCOLARIDAD	HASTA-PRIMARIA	0.242054	0.205122	0.280101			409	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	ESCOLARIDAD	MEDIA-SUPERIOR	0.281356	0.227265	0.339419			295	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	ESCOLARIDAD	MEDIA-SUPERIOR	0.276968	0.216492	0.335313			343	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	ESCOLARIDAD	MEDIA-SUPERIOR	0.335749	0.292334	0.381074			414	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	ESCOLARIDAD	SECUNDARIA	0.303103	0.255220	0.355333			419	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-ESCOLARIDAD-SECUNDARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	ESCOLARIDAD	SECUNDARIA	0.344037	0.296869	0.392379			436	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-ESCOLARIDAD-SECUNDARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	ESCOLARIDAD	SECUNDARIA	0.320713	0.283810	0.359028			449	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-ESCOLARIDAD-SECUNDARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	ESCOLARIDAD	SUPERIOR	0.197044	0.132683	0.262382			203	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-ESCOLARIDAD-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	ESCOLARIDAD	SUPERIOR	0.225641	0.163932	0.287084			195	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-ESCOLARIDAD-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	ESCOLARIDAD	SUPERIOR	0.258182	0.206638	0.310226			275	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-ESCOLARIDAD-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	SEXO	HOMBRE	0.234315	0.200250	0.273205			781	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-SEXO-HOMBRE-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	SEXO	HOMBRE	0.202100	0.170406	0.232377			762	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-SEXO-HOMBRE-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	SEXO	HOMBRE	0.209909	0.183904	0.234995			767	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-SEXO-HOMBRE-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	SEXO	MUJER	0.328145	0.289600	0.368558			771	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-SEXO-MUJER-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	SEXO	MUJER	0.393901	0.359309	0.429700			787	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-SEXO-MUJER-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	SEXO	MUJER	0.371212	0.341331	0.402053			792	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-SEXO-MUJER-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	TOTAL	TODOS	0.280928	0.251775	0.313021			1552	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-TOTAL-TODOS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	TOTAL	TODOS	0.299548	0.272431	0.325615			1549	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-TOTAL-TODOS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	TOTAL	TODOS	0.291854	0.271806	0.311946			1559	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-TOTAL-TODOS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	UR	RURAL						0	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-UR-RURAL-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	UR	RURAL	0.378125	0.307211	0.448889			320	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-UR-RURAL-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	UR	RURAL	0.307937	0.265574	0.345796			315	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-UR-RURAL-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2004	UR	URBANO						0	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2004-UR-URBANO-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2006	UR	URBANO	0.279089	0.249610	0.306688			1229	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2006-UR-URBANO-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PADRES	CAPITAL_SOCIAL	2019	UR	URBANO	0.287781	0.264573	0.311646			1244	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PADRES-2019-UR-URBANO-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	EDAD	18-29	0.060606	0.039010	0.086445			495	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-EDAD-18-29-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	EDAD	18-29	0.060932	0.038663	0.084906			558	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-EDAD-18-29-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	EDAD	30-44	0.085603	0.058026	0.114662			514	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-EDAD-30-44-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	EDAD	30-44	0.052336	0.033518	0.073585			535	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-EDAD-30-44-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	EDAD	45-59	0.084932	0.050844	0.126802			365	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-EDAD-45-59-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	EDAD	45-59	0.101587	0.065964	0.138997			315	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-EDAD-45-59-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	EDAD	60-MAS	0.022989	0.005154	0.048130			174	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-EDAD-60-MAS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	EDAD	60-MAS	0.063380	0.020975	0.111111			142	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-EDAD-60-MAS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	ESCOLARIDAD	HASTA-PRIMARIA	0.056782	0.029758	0.088609			634	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	ESCOLARIDAD	HASTA-PRIMARIA	0.076125	0.051278	0.102220			578	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	ESCOLARIDAD	MEDIA-SUPERIOR	0.044218	0.021735	0.072586			294	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	ESCOLARIDAD	MEDIA-SUPERIOR	0.046784	0.023390	0.073752			342	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	ESCOLARIDAD	SECUNDARIA	0.055156	0.031706	0.081928			417	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-ESCOLARIDAD-SECUNDARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	ESCOLARIDAD	SECUNDARIA	0.039171	0.021326	0.059746			434	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-ESCOLARIDAD-SECUNDARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	ESCOLARIDAD	SUPERIOR	0.183168	0.123341	0.250000			202	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-ESCOLARIDAD-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	ESCOLARIDAD	SUPERIOR	0.132653	0.086124	0.179899			196	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-ESCOLARIDAD-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	SEXO	HOMBRE	0.099872	0.075542	0.127257			781	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-SEXO-HOMBRE-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	SEXO	HOMBRE	0.084967	0.060605	0.110537			765	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-SEXO-HOMBRE-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	SEXO	MUJER	0.040417	0.025632	0.058672			767	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-SEXO-MUJER-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	SEXO	MUJER	0.048408	0.033548	0.063803			785	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-SEXO-MUJER-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	TOTAL	TODOS	0.070413	0.053109	0.090441			1548	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-TOTAL-TODOS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	TOTAL	TODOS	0.066452	0.050419	0.082689			1550	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-TOTAL-TODOS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	UR	RURAL						0	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-UR-RURAL-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	UR	RURAL	0.100946	0.063583	0.142278			317	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-UR-RURAL-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2004	UR	URBANO						0	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2004-UR-URBANO-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-ASOC-PROFESIONAL	CAPITAL_SOCIAL	2006	UR	URBANO	0.057583	0.041321	0.074106			1233	RESULT-LAPOP-PISOS-CS-ASISTE-ASOC-PROFESIONAL-2006-UR-URBANO-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	EDAD	18-29	0.122984	0.091633	0.159921			496	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-EDAD-18-29-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2006	EDAD	18-29	0.115523	0.086505	0.145951			554	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2006-EDAD-18-29-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2019	EDAD	18-29	0.129293	0.099791	0.161356			495	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2019-EDAD-18-29-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	EDAD	30-44	0.158203	0.119355	0.200788			512	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-EDAD-30-44-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2006	EDAD	30-44	0.168856	0.133070	0.203497			533	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2006-EDAD-30-44-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2019	EDAD	30-44	0.119898	0.084394	0.155404			392	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2019-EDAD-30-44-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	EDAD	45-59	0.193989	0.147631	0.243527			366	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-EDAD-45-59-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2006	EDAD	45-59	0.180952	0.130159	0.235299			315	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2006-EDAD-45-59-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2019	EDAD	45-59	0.128947	0.093662	0.166667			380	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2019-EDAD-45-59-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	EDAD	60-MAS	0.172414	0.117639	0.231215			174	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-EDAD-60-MAS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2006	EDAD	60-MAS	0.114286	0.057137	0.178808			140	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2006-EDAD-60-MAS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2019	EDAD	60-MAS	0.176080	0.133094	0.219724			301	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2019-EDAD-60-MAS-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	ESCOLARIDAD	HASTA-PRIMARIA	0.181388	0.137814	0.225047			634	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2006	ESCOLARIDAD	HASTA-PRIMARIA	0.191638	0.144124	0.241324			574	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2006-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2019	ESCOLARIDAD	HASTA-PRIMARIA	0.168704	0.126938	0.212123			409	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2019-ESCOLARIDAD-HASTA-PRIMARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	ESCOLARIDAD	MEDIA-SUPERIOR	0.149153	0.106524	0.197847			295	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2006	ESCOLARIDAD	MEDIA-SUPERIOR	0.111765	0.074710	0.150693			340	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2006-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2019	ESCOLARIDAD	MEDIA-SUPERIOR	0.129187	0.096059	0.163317			418	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2019-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	ESCOLARIDAD	SECUNDARIA	0.131894	0.094327	0.171350			417	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-ESCOLARIDAD-SECUNDARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2006	ESCOLARIDAD	SECUNDARIA	0.112644	0.083329	0.145586			435	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2006-ESCOLARIDAD-SECUNDARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2019	ESCOLARIDAD	SECUNDARIA	0.108407	0.081145	0.138435			452	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2019-ESCOLARIDAD-SECUNDARIA-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	ESCOLARIDAD	SUPERIOR	0.144279	0.090078	0.201798			201	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-ESCOLARIDAD-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2006	ESCOLARIDAD	SUPERIOR	0.155440	0.101446	0.220449			193	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2006-ESCOLARIDAD-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2019	ESCOLARIDAD	SUPERIOR	0.144404	0.102764	0.189712			277	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2019-ESCOLARIDAD-SUPERIOR-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	SEXO	HOMBRE	0.163892	0.128496	0.200530			781	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-SEXO-HOMBRE-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2006	SEXO	HOMBRE	0.152231	0.119521	0.186558			762	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2006-SEXO-HOMBRE-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2019	SEXO	HOMBRE	0.151042	0.123855	0.178399			768	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2019-SEXO-HOMBRE-P
CALC-LAPOP-PISOS-CAPITAL-SOCIAL-0001	ASISTE-COMITE-MEJORAS	CAPITAL_SOCIAL	2004	SEXO	MUJER	0.149935	0.118110	0.184655			767	RESULT-LAPOP-PISOS-CS-ASISTE-COMITE-MEJORAS-2004-SEXO-MUJER-P
