sexo,edad,categoria,n_expuesto,masa_expuesto,n_status_valido,masa_status_valido,n_desconocido,masa_desconocido,n_fuera_denominador,masa_fuera_denominador,n_denominador,masa_denominador,n_numerador,masa_numerador,punto,ee,ic95_lo,ic95_hi,gl,precision_estado
sexo_desconocido,15_17,union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_17,separada_union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_17,separada_matrimonio,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_17,divorciada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_17,viuda,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_17,casada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_17,soltera,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,18_29,union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,18_29,separada_union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,18_29,separada_matrimonio,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,18_29,divorciada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,18_29,viuda,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,18_29,casada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,18_29,soltera,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,30_44,union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,30_44,separada_union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,30_44,separada_matrimonio,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,30_44,divorciada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,30_44,viuda,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,30_44,casada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,30_44,soltera,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,45_59,union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,45_59,separada_union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,45_59,separada_matrimonio,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,45_59,divorciada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,45_59,viuda,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,45_59,casada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,45_59,soltera,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,60_mas,union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,60_mas,separada_union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,60_mas,separada_matrimonio,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,60_mas,divorciada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,60_mas,viuda,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,60_mas,casada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,60_mas,soltera,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_mas,union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_mas,separada_union_libre,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_mas,separada_matrimonio,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_mas,divorciada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_mas,viuda,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_mas,casada,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
sexo_desconocido,15_mas,soltera,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,0,0.000000000000,,,,,14555,NO-ESTIMABLE:DENOMINADOR-NULO
