raiz	ruta_rel	tamano_bytes	sha256
data_raw	ADQ15_OMCA_conflictos_agua/omca_consulta.html.2a	37208	5173ebad4db5bdbcd9ad1b32b90783fd6464d880368a71f8fdf998772b4e2114
data_raw	ADQ15_OMCA_conflictos_agua/omca_mapa.html	65738	58c1c2fe264e42d30bbcfda78dd122aefb0664821354ddf082e6eeacf4a3c32b
data_raw	ADQ15_OMCA_conflictos_agua/omca_metodologia.html	68751	20dae6557e804ef298fe5ab7d5c7956176d400669e3c7701dbb72a27b4b0be92
data_raw	ADQ15_OMCA_conflictos_agua/omca_numeralia.html	15845	4c3faeca674c500c07136270a3f72f25f2408cb7e475bc78d96c84e759316e81
data_raw	ADQ15_OMCA_conflictos_agua/omca_objetivos.html	6689	479c5d93e015f01adf31b82f6b87f55d379bf956937c3075d9e6cc9412b42398
data_raw	ADQ15_OMCA_conflictos_agua/omca_reportes.html	5761	67d52a05c0d0c0598f8fa0599f4aecc73db1e35b3ae5469bf4caea76b588a721
data_raw	ADQ15_VotarEntreBalas_DataCivica/veb_datos_landing.html	149090	a80c98d5be70a2a8dc10e673610f45e830325fc7886cbd71d2aa0eabcbd15244
data_raw	ADQ15_VotarEntreBalas_DataCivica/votar_entre_balas_base.zip	965735	ddcaaa6be7e2e009268e610bc0bd00af02010bfec8b2466c377b114cb3f6f9fe
data_raw	ADQ15_VotarEntreBalas_DataCivica/votar_entre_balas_base.zip.2a	965735	b256c733513410839d2239f882b384b2d693b0507f6825520ebc521a9e9bfc81
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_03_conafe_bit_cora_supervisor.pdf	91324	f6553958d5d274cd3153ed3534830e7ba9521d61607e4f391ec1231c40b2a38a
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_06_egra_l_minas_simo.pdf	177618	1a5579364bad8c5eb5315c09a2deb2700b65ed04164a32852fb7a2d35c0b6113
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_07_egma_l_minas_simo.pdf	175484	e9c79f540c17cecc3a3a52a66836b696b163c0a96e62e0224d32cbf4d84dc92a
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_08_egra_m_xico16.pdf	946494	10c348ae5a42ab6df6d590c1202904ca4f36209e5fbd77027a9da8230c7d2b15
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_09_egma__m_xico16.pdf	509638	57157489c448621cea3fadcc6b66e6b5797014a70099226309dea1d132d0926e
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/313_conafe_reporte_de_campo_modificaciones_30_08_16.pdf	1309134	3b324ad78970b8a5a67fe8e95372d27f48d4bdd2dcf9fcdc8d2aa2cf1df55b9e
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/MEX_2016_APIPIE_v01_M.metadata.json	3854	38a7c1cfe8d87768f3c84d8e5fabb89ed59bce67f0c411593ffd82296de7e772
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/MEX_2016_APIPIE_v01_M.xml	1204682	a85333c31112e25939419a9dff201800a9dcd274186d4198c05c68e9d42ba034
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuest_alumnos_final.pdf	401510	a265e6bfb5f912a213e6bf2ee224c0c829a1bf606305ae7a954e6edb535f40e1
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuest_lec_final.pdf	220985	ff6fe3f335b50c6b27e78d931dd567a88eec5c4542cd3fc55e473049329951d8
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuest_padres_final.pdf	397586	bcd84087b73d29a9f8f3d3c6f04cb2c33ef85c6070e3f37b8b5e54ee389cb583
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuestionario_alumnos.xlsx	52860	7ad4d32b3fcfc473636e66b9fc7433a5c86677766c4eaa25b0d49e8940684c63
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuestionario_apis.xlsx	54133	aec38b79045e6b224fe55adb75fb78d03cf6488a9ece380815e32350aa6c413f
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuestionario_docentes.xlsx	67015	e80672ae011b746b4de11eff7c0c676d5c72c8b4dc3b34896d84d880a22a3e7b
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuestionario_padres.xlsx	55217	d40d407db41ec8bcf63efc2723d4826cb4535a7196281354ec41b596b940e383
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuestionario_supervisi_n_en_campo.xlsx	101600	d1e3d73fe97422151bc760c5d3074fd46d9a1499e58563c2ff266b1f410ecf6a
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/cuestionario_suplemento_home.xlsx	71098	71a5683693379230bc06bf8118e9c581bfe6db147854165b4514af63037102b5
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/home_suplemento_para_la_madre_2504_final.pdf	283558	d1ede6471b503d59a4f373a8464d36e40ef668ff49f2c084eae1a3e62c1594a7
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/libro_de_codigo_alumnos_api_conafe.xlsx	23219	3ee5c32a224ee363678b3b610d35eff0793fcf70f93e4a98ac5113f9d00c6083
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/libro_de_codigo_home_api_conafe.xlsx	34678	3847dbdd6ddaee4315c7aa1ff537985f8e4cbf765d8140b5d715374e7dd86f55
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/libro_de_codigo_lec_api_conafe.xlsx	33826	e174862a2c17bc584a5dd638185174383bf5d2f9665c36e2e9276988989c983d
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/libro_de_codigo_padres_api_conafe.xlsx	24666	c818d2ffc555ec6c19d87e2a70dc6a6235d88daeb952ad0149a5e4e2ee160aec
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/sal_n_de_clase_hoja_de_observaci_ngb.pdf	229412	fc54ffa84792783c901a7b0ba2378858e3399212ac86cc631ce649287e2b2ca3
data_raw	ADQ15_WB6667_Tutores_Pedagogicos_Moviles_2016/supervision_plan.pdf	301280	429d6fb02727ef2f76ad110acdbc7674d6694da537d6938b7ca199b4cb3d8d30
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/ES LAC 2010 Core_Mex.pdf	756863	6f7e160047cf1a5e126bd7637369a0556dacccb30161de9592508a8d38875ed7
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/ES LAC 2010 Manufacturing_Mex.pdf	864561	1ca53f65a07ca56cc2b62add76416aa176e64be95c8e05cf22b58748e20641fa
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/ES LAC 2010 Retail_Mex.pdf	777631	76790222088afdf5eb1a192d53bf4f02b8d7b774a8520c11c27fc53bc9ded4ca
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/ES_Screener_Caribbean.pdf	201728	513f5428cb56687d9e48ca38332f675bb2812f42e6b713f2be25654d658679a9
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/MEX_2010_ES_v01_M_WB.metadata.json	15479	01a4b7365f49d58d66d221454b00e8f1dc547ca2b1b5494c630f7fbd5041458a
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/MEX_2010_ES_v01_M_WB.xml	881239	d91582bb8e09865985d69d5a35262496cfb35d29cb21d082e335af1e3c3e101e
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/Mexico 2010 Implementation Report_final.pdf	1357717	c2bfaf68c6cd362b332e484192d6dd4eca43274d73f189fd1597b9487acf97e5
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/QuestionnaireManual2011.pdf	1027451	7f7164ea6c6f3b7549c073face03ccbed0d4fb355bf751e0b0ea7b99e6e285cf
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/Sampling_Note.pdf	197308	5b2fae33f1e4a145e9ca1f3ef3ab4dd3ea58bd3cad020567f0c87d9c9ba71398
data_raw	ADQ15_WB870_Enterprise_Survey_MX_2010/mexico-2010.pdf	404604	e1020e2b1d58e04c57c7479e568ca0e507ece7b09e3fd0653e1d0fd0e4a269fe
data_raw	ADQCORRE_R74R75_GDELT/GDELT.MASTERREDUCEDV2.1979-2013.zip	1088704384	a9f0a4ff225803c35a86a8b34a1f02328b90e3f1491b402c47b877e625430e6f
data_raw	ADQCORRE_R74R75_GDELT2_MX20260824/gdeltv2-export-20260824-96files.tar.gz	6201400	d5149334cb9ea96d08f997a164ded55b76bb4dc31d7fa905a238e75f0f6a0d64
data_raw	ADQCORRE_R74R75_MASSMOB/mmALL_073120_v16.tab	15534524	3a175c20bc1d552c965fad4f84921b9dc13a84b110b0fcfdf76b7115c33c2d7c
data_raw	DD_CompraNet_2025/DD_PIC_CONTRATOS_2400703.xlsx	18502	a16c3166d7b8d6cef3ebf81cb134338359ebfd1576cc974fad89846b062da76e
data_raw	DD_CompraNet_2025/DD_PIC_EXPEDIENTES.xlsx	14177	1b82b858d3c27da71c1371a33c0387290a4a78fa850d2751982ccb1e0ec46265
data_raw	DD_CompraNet_2025/DD_RUPC_240912.xlsx	10237	2761a852c62bfba8ec5749e21e9a06e85445d6e8680799a1ab45ee7a2169ed22
data_raw	ENAPROCE_instrumentos/enaproce2015_micro.pdf	287157	69892f70f3ebe398e3b8c12d85c7bfe566de2cb36c71dc9f3be8578532abe0ef
data_raw	ENAPROCE_instrumentos/enaproce2015_pyme_comserv.pdf	204944	ba3c7a8f60378c17e0e72701024a0e49bbad1e1a821f46833ac91f647659b325
data_raw	ENAPROCE_instrumentos/enaproce2015_pyme_manufac.pdf	299948	b0223e7acc8f838a8db24571a754eb0b83ac18a34c7726aca4a4a043043272a3
data_raw	ENAPROCE_instrumentos/enaproce2018_micro.pdf	281506	f41e487030b814012038bb509ba192f566fd3c9da7d1264c6c37fe6c20b0679d
data_raw	ENAPROCE_instrumentos/enaproce2018_pyme_comserv.pdf	297112	e365b7467cfd22b43dd131a7e9e5508cedc64bc51bcff73cdc6e882af538caa1
data_raw	ENAPROCE_instrumentos/enaproce2018_pyme_manufac.pdf	296370	7d9a1ebd44583e3c1c339dc76436b22ef146895bd1bb3939b68a757ea04c31a5
data_raw	FP29_PEW_2025/SR_25.12.01_social-trust_topline.pdf	523726	103ef06eafbaecee85168308aa8d9f7215943d85b56e055e7405625c5741c334
data_raw	FP29_PEW_2025/pew_shortread_20251201.html	426449	34457853193b49f95075b2cf1f369b6888c9e48b5dfb48e87dcf7c8a5110fdd3
data_raw	GEN2_FUENTES_FINANCIERAS_20/040_1a_R16.xls	5491712	3b6ac444df102a4b6cecf0a24469471940bb9cc838e82b3c304e17bc56491629
data_raw	GEN2_FUENTES_FINANCIERAS_20/encrige2020_diseno_muestral.pdf	1185888	3f314258dc4ad0ddc5a4b94b327c763f3ff8c2abacf0bcac0a171519ce479961
data_raw	GEN2_FUENTES_FINANCIERAS_CONTINUACION/banxico_imor_producto_2026T1.html	223734	c9691762bb6e086a08b4487f3d121ace04d74b31cfdc7e7a6c4c2512aa96c4b2
data_raw	GEN2_FUENTES_FINANCIERAS_CONTINUACION/ensafi_2023_diseno_muestral.pdf	1540078	80a097b28f55cf5b8282f8d0a656d52e0d9b21693663c4f52803f55985a0fb31
data_raw	GEN2_FUENTES_FINANCIERAS_CONTINUACION/ensafi_2023_presentacion_resultados.pdf	1545505	4ad641dff0c90b389044d85efb975ced2dc21fd6a820bab6903b560a32d802ef
data_raw	GEN2_N34_PRODUCTO_DANO/banxico_satisfaccion_usuarios_2019_2024.xlsx	5794893	67d4a97b86e635252803a89848dc90b3815a32dd30266f7a7f8511a4f21207c6
data_raw	GEN2_N34_PRODUCTO_DANO/banxico_satisfaccion_usuarios_informe_2024.pdf	1369127	a2ef944695e9c9568fb9debaa32740e668da23f36ffb6b913c86d9641ca050db
data_raw	GEN2_N34_PRODUCTO_DANO/banxico_satisfaccion_usuarios_manual_2024.pdf	281206	07926aca1a9fc7caadafcde7b4399fa1d91452355997ac58a7bb8d8ef1d36b5d
data_raw	GEN2_N34_PRODUCTO_DANO/cfpb_bnpl_unsecured_debt_2025.pdf	2673179	785d4f37e98eaacdf79d65de292112c6aa5cb7d827d94eb96fa40ea564e800d2
data_raw	GEN2_N34_PRODUCTO_DANO/shed_2025_appendix_a.html	159382	219658415e2aee6abf6f480be83e4faeb54d2c439f447cb61662514db1982864
data_raw	GEN2_N34_PRODUCTO_DANO/shed_2025_codebook.pdf	849070	3094d147be4fe60214b1c2550537d1b9d931559d3f804be7976b24e43e27311e
data_raw	GEN2_N34_PRODUCTO_DANO/shed_2025_public_csv.zip	4676794	a4ab3f7d042f16d63626b1af9aeb6f0b8a0b39e412fa94b87265bc67fe26de14
data_raw	GEN2_UNIVERSO_C_FINDEX_2025/GlobalFindex2025-glossary.xlsx	26841	8eb99754e6e18d6831c133cc743d8207cc657baedc3447588a574fd3d935f923
data_raw	GEN2_UNIVERSO_C_FINDEX_2025/GlobalFindexDatabase2025.csv	17643094	dce89f60a9aceaf60a7be62b56b6a52e4d47405ee48fe2e2227da60f2a9d51cd
data_raw	R1_1_AGROASEMEX/PAA_componente_apoyo.csv	210586	b9ff8a730ba7cefe818f34feae2e95eee9bb00944c0cb1d7a791dfdd19c27ec1
data_raw	R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_agricola.csv	1553774	16aa1c8129eebeb6658d9ea6e5df94554a43e2f788213e1000dcbd9c6a1e88a7
data_raw	R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_ganadero.csv	1153815	ccba2019639ea15b9f7cdc47acdfca8cae38dd0737c7a6b21acc496ebf0ccb4f
data_raw	R1_1_AGROASEMEX/padron_integrantes_sistema_nacional_aseguramiento_agropecuario.csv	47848	d2cf2d33decdad3271476e6a840b561fc00b3227729a30f67f896ff5d542bf34
data_raw	R2.1_ECCO/SE_REPORTE_GENERAL_ECCO_2023.pdf	2407229	ec47822d2a7b08327eebc70d4cb9bb1da947b04ca565c55768958b1243b866ea
data_raw	R2.1_R2.2_R10.2_RNM_microdato/datosgobmx_ckan_package_search_enaproce_enestyc_cero_resultados.json	216	d26a2cdbc9fcbf8b1fb6f6d35464c83dce825a99591d9012fa21d45da6b832d9
data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_laboratorio_microdatos_solicitud_uso.pdf	467097	5a5d041da5edbe1d17ef608c9eb4d072f34a0b7811c20c368c223cf08bb15c19
data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_518_download_19219_informe_final_levantamiento.pdf	3942875	ccde5597f5afe98464a4af1298d37223c69641a25b12d0d1b51f4cf91f30fa24
data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_330_enaproce2015.html	147583	25d01ec9153514adb967c76979923e1ac4a195bb5d4f4361496f7c46e6854881
data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_518_enaproce2018.html	167071	67dac48414d11adfcaf2b0fd25c1848a54f3233b33194dbc5eccbdf3ad7b1ffd
data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_search_intento_search_param.html	30145	a466058ec91f9acf31e3cff06278f1618adedf9ec72c7c81adc7e7fe63c4c428
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_codi_avances_banco_mexico.html	8271	3052e7114cb2b100d7f170c2dc78549ca47174a7b2f9e581e36bea12bfb0252a
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_codi_cuentas_validadas_x_mil_hab_trimestral.xlsx	166771	7a8496df90cc9baa28090482836ac1815e0cab530c84047f92ba5de3bf6946b9
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_informe_anual_IdMF_listado_ediciones.html	11067	ba11757f129f714c0ab1c65b0c1ee20681a8991935ba4933feaf954655639bff
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_infraestructuras_mercados_fin_landing.html	10267	f834b52c2ed053165c2ed6c107c953b3d81148d7461d95c2e32a11aea47e704c
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_CF890_monto_operado_spei_2009_2026.csv	496547	d4ced251a59a35e64b7292ca48f63a9760430dc1020237974a8dce580de1d2d8
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_CF891_numero_operaciones_spei_2009_2026.csv	335581	982df3d2979f8deda75aaa3318deafcdcb73bb8d669cdd26328965feb76699e3
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF881_cuentas_validadas.html	467574	1debc7f3cc65edde5ef8c48544c03bf7dd6244a836dd19ad299c138e25fc3f55
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF882_cuentas_pago_cobro.html	116399	05cec9b9a2937b22f8644e2f674c183559b86fd97b3235312f23b21ab99f4964
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF883_dispositivos_enrolados.html	886364	f6456499e8ab2e498cf0995308f6a14250ae9529611fe9320a578642d85c5b1a
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF884_operaciones.html	792297	5bd31243e63fad1cb680728f1a3cfbddba6196506aa0f7779adbc6c8aaa5a5de
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF885_monto.html	788382	de7658bfa05dbab31166f681a3ad8b481ba3afebb16589d289ae58ac3e083748
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF890_monto.html	163644	6cf90372a374ae3f08512dee64a7e05e34cea1851649acd8e471beef8e59f2d0
data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF891_operaciones.html	164217	790de350d7037fc581c3676e1432e49b801d0d9a80665599393bffe039fc9b60
data_raw	R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	17874	43119a1bbf066c426c0b40bb9c8f0fa851caed5a4df163cba99f8ea5b9ea5983
data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2019.pdf	2494301	fc9ed33813a22cc143df21c9ce25cf499a2a5d2ec16b3fc6da451b4ec73a188a
data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	4010821	7634005053ecfcbc6ef79cfbf7a5af57e1e53eb6dab7e0fb3b36f090797e96f4
data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2021.pdf	3576969	63e3e08a71dcbdc918ad329bafdcedd446c795342ebebbfc0287ead9ca67cb95
data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2022.pdf	3149823	c63ec824f4918a7b64c6b24c8c7c5dea10ce7e2e229d03770279e8b3326aa322
data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2023.pdf	3395130	efbcd28175c9d96b42032d5283e660971aee6ffff82c95a62a9fe1bff413047d
data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2024.pdf	4304507	c164b91183402c0728f9799bf4c6889706c71158b45c40546b28a07ab2c78d6f
data_raw	R4_1_SESTAD_ESTAD/SESTAD_reporte_2021.pdf	1006873	f4383a277ad9653486c41a7e29e801df8f88e67b39dd6adfe46e7ecdb5627f95
data_raw	R7.3_PUB_Bienestar/padron_unico_bienestar.csv	114046	89e46568abd3b17d110ae5b772fb80b5fde47669ce2e12020e8e877f270883bd
data_raw	R7.4_R7.5_ACLED_HDX/mexico_demonstration_events_by_month-year.xlsx	9075	376bdf04ca9c319950ede74c1711c9f8f3c55df52d3ef45afd07175bd157e8f6
data_raw	R8.1_contraloria_social/contraloria_social_2019_2025.csv	520	3b5a77751a8cdd52405b5145a7596047c48bfdee3967c753171f8598deb2a1d3
data_raw	R9_1_ENSANUT_utilizadores/ensanut_2018_utilizadores_servicios_salud.pdf	930234	164309f4742408b04cd0d561ef3cf4d78b1b82844569e469dec740e4f54fc721
data_raw	RUPC_datamx_2019/compranet_rupc_datamx.json	5810200	2e6c98ed3e557b239b331b746dc31b73dadf62c802923a53a9a38e0204cb3ee9
data_raw	academico_bauchet2014/ssrn_bauchet_2589578.pdf	272496	cbb6a2d43acb2657d7d54c8791aae5edb4b515bad11faef50082e50775faf029
data_raw	academico_bauchet2014/ssrn_bauchet_2689238.pdf	358156	d0ef4d86e07b18ce52e0d4b16a1a07c644d0e829e2a58aba7104ca988c5a3a60
data_raw	academico_icpsr35024/icpsr35024_ds1_subconjunto_codebook.pdf	28502	f5fa8c4cf37a3e683671b731330947099a8f420c80fdc1b878f0c6a0e93f3a58
data_raw	academico_icpsr35024/icpsr35024_ds1_subconjunto_dataverse.tab	59307	93e5d98e9bf83f5cfb0694ec3c7d36a050b83b035698f5eaa1920e2628694b9c
data_raw	academico_icpsr35024/icpsr35024_mexico_panel_study_2012_paquete_v1.zip	14665813	c1e7ba95f453edd356e3e1144bb6753557101251a8c939878d8ddeeb2ec45278
data_raw	academico_tandas_mexico/Campos-1998-Las-tandas-en-Mexico.pdf	3805683	6cb62eaa7b3e26db6da9a01ac664ba5119c23e00fd29a893f9c33cdb07e53748
data_raw	academico_tandas_mexico/Estudio-Cualitativo-BANSEFI-PATMIR-2006.pdf	1116816	f1ff23f78bce4e7ef076422163bcda41e4bf2f865cae79886cbd6a8bcc13b98a
data_raw	asf_auditoria_165_ds_vacunacion_isste_2024/2024_0165_a.pdf	635172	f9eaacec224f15894c50980675faf48527d1084b50095f14f56a78f8733d5ede
data_raw	asf_informe_cuenta_publica_2023/MR_General_a.pdf	4113672	62bb8144ed77da2266618c9ed8479ef90e148f8d23bd4e7a69690e7ff12f4457
data_raw	cngmd2023/m1/alcaldias_cngmd2023_csv.zip	2849626	176f28a2b37b31efb31c6962ae8ce670514d86b908d798caa1dc3ac7057e84b9
data_raw	cngmd2023/m1/ayuntamientos_cngmd2023_csv.zip	2835380	f37ce9dd3ec964c5853717306d25d2bfe77ca1a19f487da39a47187c71d2cf24
data_raw	cngmd2023/m2/admi_rh_cap_cngmd2023_csv.zip	1449131	86ff86d6db1ef516a080438f2931d3520e4e2a4d77b85da83ff4bd25bce13e47
data_raw	cngmd2023/m2/admon_archiv_gest_docum_cngmd2023_csv.zip	2443447	7ca7b7b7ac7948d965e59c7ccc219c56f6b18fd255e9fd07006ebe4ee2a72535
data_raw	cngmd2023/m2/ah_zr_cngmd2023_csv.zip	990070	2a752693326403b09ec1d469bf746f08eef328e91cef191392090aa1870a6a2b
data_raw	cngmd2023/m2/aloja_asiste_social_cngmd2023_csv.zip	1169792	8b8a82de224e1a0a6099e0dbea20da24d17dc3a3cc1dc7348011c37355a672f4
data_raw	cngmd2023/m2/carto_inspeccion_cngmd2023_csv.zip	2691716	e34a8e751b5c9651697b48dc70ff64faeac03799877cf88c169108ac1e83913d
data_raw	cngmd2023/m2/conjunto_de_datos_rec_presup_cngmd2023_csv.zip	1976587	f1b5b0b3481aab6babc35487b41a28f0e38b3514b40040353c2ee21b9a070f2e
data_raw	cngmd2023/m2/contrata_publica_cngmd2023_csv.zip	3746888	75ebca7c91196ef440749e072dd7a4a6b4b00cbbc1265d3d268870c845d333e7
data_raw	cngmd2023/m2/coord_inst_inter_info_cngmd2023_csv.zip	1303922	55f348542587c138dadccf82075aee515664a25fe9db7f9625b957fb9c7fe1db
data_raw	cngmd2023/m2/ctrl_inter_anticorr_cngmd2023_csv.zip	9445597	8fc08bca0c7c5172e7516b5393788d2b83aaccd1ccaf965f6992ce87a7c5e94e
data_raw	cngmd2023/m2/ejerc_func_espec_cngmd2023_csv.zip	1806946	117adb5d6a974b92a94dde41d8db6498cb6ceb35cab48443b18f7caf91564dc1
data_raw	cngmd2023/m2/est_org_cap_cngmd2023_csv.zip	1125086	56754e206308fa317057d75c7d2729ec3b0e960802e142b15475421ea0a7dc92
data_raw	cngmd2023/m2/estr_ccm_cngmd2023_csv.zip	989301	72933a858650224eacd3f896651ea64cada1afb3e37d7891a32927dd36eefe07
data_raw	cngmd2023/m2/explo_esp_mat_entrecep_recpubmun_cngmd2023_csv.zip	644615	416b229cc09df06232efdeabee17bfeb3d9d11ca6346350308c14abd8542e398
data_raw	cngmd2023/m2/imp_predial_cngmd2023_csv.zip	952189	c3323b80f1b977e589eecb67c66ac8923b24c2bd9ccb239988fb79bde33754b1
data_raw	cngmd2023/m2/ins_jur_plan_cngmd2023_csv.zip	1180080	ab887740f28023470af33d323a487117a6befa7e036b043f55156c27667a6881
data_raw	cngmd2023/m2/inst_admonpub_munic_demarterri_cngmd2023_csv.zip	1154865	c175fd3eb534d7015627f731084caca926af3a4ca0b9006716c5a774f8491177
data_raw	cngmd2023/m2/marco_regulatorio_cngmd2023_csv.zip	1526642	24cbe88fd3ec07c00a0fcdab6f0a09aa64fb3a01e8a900f1dfe12aa67542dded
data_raw	cngmd2023/m2/mov_info_admon_terr_cngmd2023_csv.zip	2075624	e1e88fa43e98142a85f4e9fd2442dabaecc62a17ca10ffecee7c752398ff79b5
data_raw	cngmd2023/m2/panteones_cngmd2023_csv.zip	7080366	042880a684bc408d4dc12a900f63364155dcc700e61084dac908627530441737
data_raw	cngmd2023/m2/participa_ciudadana_cngmd2023_csv.zip	893279	6c602c2e8fc6e302dcb9d0c13d01ea21ae1a8561c6e3763b8236f85fb5376082
data_raw	cngmd2023/m2/proceso_padron_cngmd2023_csv.zip	3124160	f691b35dd656a256af1cd9fbafe5facac988a470fb5c1bc5390561afedd7ba30
data_raw	cngmd2023/m2/programas_sociales_cngmd2023_csv.zip	2325670	5befcb17560be24ba2f03a410ad6b0756a7ea46f6e757dd02fe63bd4a542cde4
data_raw	cngmd2023/m2/rec_huma_cngmd2023_csv.zip	4586129	d3551faf4bfe157cf1ed37ca48f2d704235792516a49e311a9eef45e80913e95
data_raw	cngmd2023/m2/rec_mate_cngmd2023_csv.zip	2040361	d995c241523fa056903be9163638be67fce93363976204ba58ed81dc6e43ef0f
data_raw	cngmd2023/m2/res_terr_ah_irreg_cngmd2023_csv.zip	1857456	c97f6beef260fd3964067a3b82aa55ce4a1a89bbb7549b7c3b6489b8ffcfbfb4
data_raw	cngmd2023/m2/servicios_publicos_cngmd2023_csv.zip	3587107	dd6f73651588a4bf815ee0eb816b297ff8b205417fd354ae78651823186a674b
data_raw	cngmd2023/m2/tics_resg_info_cngmd2023_csv.zip	864234	a5764f0b022114f55a2add4d304a351e70cd2b7e222fc74794c23a61640eb419
data_raw	cngmd2023/m2/tramites_servicios_cngmd2023_csv.zip	2250619	abdf0853f18578d0c5469d99c7c88a6bcbad5e587a487387d6abd0ad32e735b1
data_raw	cngmd2023/m2/transito_vialidad_cngmd2023_csv.zip	708950	5dd139effb79ec7298c2eaa3d26c9d6b991daebaf5e8713358ec2909b8b80d68
data_raw	cngmd2023/m2/transp_acceinfo_protdatos_cngmd2023_csv.zip	3417113	bc81a770fb811604b2350f2fd49166cd87d3accdff4900bdb96f1c4dff8eb256
data_raw	cngmd2023/m2/valua_vincula_cngmd2023_csv.zip	1229920	ee91208e0a1a71ebc948ae7f3ebf552fa7ff7df8d7851fa297c9b41b3e416f40
data_raw	cngmd2023/m3/acade_insti_forma_poli_cngmd2023_csv.zip	1933105	2e8bb776cf828cf3d338688f5f44055fda6b4e9b3c7adf7dbd226912781ea350
data_raw	cngmd2023/m3/activ_estadis_geo_cngmd2023_csv.zip	1325316	fd200f6ed842a24a407b187f7040e7a8f8c4859fb1fc7251c1e088426a222dbd
data_raw	cngmd2023/m3/actuacion_dentro_sjp_cngmd2023_csv.zip	1488568	b5e7913ecc672315ab1c12d24ee64401165b48286d57b81f4cc0479818e1f85d
