id	raiz	archivo	tamano_bytes	clase_P4	motivo	url_origen
endireh_2006_bd_endireh_2006_dta	data_raw	endireh2006/bd_endireh_2006_dta.zip	18126128	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2006/microdatos/bd_endireh_2006_dta.zip
endireh_2006_bd_endireh_2006_sav	data_raw	endireh2006/bd_endireh_2006_sav.zip	30695882	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2006/microdatos/bd_endireh_2006_sav.zip
endireh_2011_fd_endireh11	data_raw	endireh2011/fd_endireh11.xls	1061376	DESCARGABLE	la ruta termina en extensión de archivo (.xls)	https://www.inegi.org.mx/contenidos/programas/endireh/2011/doc/fd_endireh11.xls
endireh_2011_bd_endireh_2011_rdata	data_raw	endireh2011/bd_endireh_2011_RData.zip	19922788	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2011/microdatos/bd_endireh_2011_RData.zip
endireh_2011_bd_endireh_2011_csv	data_raw	endireh2011/bd_endireh_2011_csv.zip	28241643	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2011/microdatos/bd_endireh_2011_csv.zip
endireh_2011_bd_endireh_2011_dbf	data_raw	endireh2011/bd_endireh_2011_dbf.zip	34968488	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2011/microdatos/bd_endireh_2011_dbf.zip
endireh_2011_bd_endireh_2011_dta	data_raw	endireh2011/bd_endireh_2011_dta.zip	30383196	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2011/microdatos/bd_endireh_2011_dta.zip
endireh_2011_bd_endireh_2011_sav	data_raw	endireh2011/bd_endireh_2011_sav.zip	34423435	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2011/microdatos/bd_endireh_2011_sav.zip
endireh_2016_bd_mujeres_endireh2016_sitioinegi_rdata	data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_RData.zip	73131647	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_mujeres_endireh2016_sitioinegi_RData.zip
endireh_2016_bd_mujeres_endireh2016_sitioinegi_csv	data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_csv.zip	100845928	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_mujeres_endireh2016_sitioinegi_csv.zip
endireh_2016_bd_mujeres_endireh2016_sitioinegi_spss	data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_spss.zip	54518871	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_mujeres_endireh2016_sitioinegi_spss.zip
endireh_2016_bd_mujeres_endireh2016_sitioinegi_stata	data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_stata.zip	58918856	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_mujeres_endireh2016_sitioinegi_stata.zip
endireh_2016_bd_sd_endireh2016_sitioinegi_rdata	data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_RData.zip	16291192	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_sd_endireh2016_sitioinegi_RData.zip
endireh_2016_bd_sd_endireh2016_sitioinegi_csv	data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_csv.zip	17568947	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_sd_endireh2016_sitioinegi_csv.zip
endireh_2016_bd_sd_endireh2016_sitioinegi_dbf	data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_dbf.zip	15766111	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_sd_endireh2016_sitioinegi_dbf.zip
endireh_2016_bd_sd_endireh2016_sitioinegi_spss	data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_spss.zip	19961366	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_sd_endireh2016_sitioinegi_spss.zip
endireh_2016_bd_sd_endireh2016_sitioinegi_stata	data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_stata.zip	10966606	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_sd_endireh2016_sitioinegi_stata.zip
endireh_2016_bd_viviendas_endireh2016_sitioinegi_rdata	data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_RData.zip	6146133	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_viviendas_endireh2016_sitioinegi_RData.zip
endireh_2016_bd_viviendas_endireh2016_sitioinegi_csv	data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_csv.zip	7116133	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_viviendas_endireh2016_sitioinegi_csv.zip
endireh_2016_bd_viviendas_endireh2016_sitioinegi_dbf	data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_dbf.zip	7161378	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_viviendas_endireh2016_sitioinegi_dbf.zip
endireh_2016_bd_viviendas_endireh2016_sitioinegi_spss	data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_spss.zip	5053953	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_viviendas_endireh2016_sitioinegi_spss.zip
endireh_2016_bd_viviendas_endireh2016_sitioinegi_stata	data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_stata.zip	3046355	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2016/microdatos/bd_viviendas_endireh2016_sitioinegi_stata.zip
endireh_2021_endireh2021_calc_r	data_raw	endireh2021/endireh2021_calc_r.pdf	1255297	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://www.inegi.org.mx/contenidos/programas/endireh/2021/doc/endireh2021_calc_r.pdf
endireh_2021_bd_endireh_2021_rdata	data_raw	endireh2021/bd_endireh_2021_RData.zip	36646028	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2021/microdatos/bd_endireh_2021_RData.zip
endireh_2021_bd_endireh_2021_dbf	data_raw	endireh2021/bd_endireh_2021_dbf.zip	100982152	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2021/microdatos/bd_endireh_2021_dbf.zip
endireh_2021_bd_endireh_2021_dta	data_raw	endireh2021/bd_endireh_2021_dta.zip	44836129	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2021/microdatos/bd_endireh_2021_dta.zip
endireh_2021_bd_endireh_2021_sav	data_raw	endireh2021/bd_endireh_2021_sav.zip	67324204	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/endireh/2021/microdatos/bd_endireh_2021_sav.zip
engasto_2012_engasto12_fd	data_raw	engasto2012/engasto12_fd.pdf	1461889	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/doc/engasto12_fd.pdf
engasto_2012_gasto_dbf	data_raw	engasto2013/gasto_dbf.zip	60663633	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_dbf.zip
engasto_2012_gasto_de_consumo_ajustado_constante_dbf	data_raw	engasto2013/gasto_de_consumo_ajustado_constante_dbf.zip	63269584	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_de_consumo_ajustado_constante_dbf.zip
engasto_2012_gasto_de_consumo_ajustado_constante_dta	data_raw	engasto2013/gasto_de_consumo_ajustado_constante_dta.zip	49248833	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_de_consumo_ajustado_constante_dta.zip
engasto_2012_gasto_de_consumo_ajustado_constante_sav	data_raw	engasto2013/gasto_de_consumo_ajustado_constante_sav.zip	79293283	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_de_consumo_ajustado_constante_sav.zip
engasto_2012_gasto_de_consumo_ajustado_dbf	data_raw	engasto2013/gasto_de_consumo_ajustado_dbf.zip	32947499	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_de_consumo_ajustado_dbf.zip
engasto_2012_gasto_de_consumo_ajustado_dta	data_raw	engasto2013/gasto_de_consumo_ajustado_dta.zip	38953823	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_de_consumo_ajustado_dta.zip
engasto_2012_gasto_de_consumo_ajustado_sav	data_raw	engasto2013/gasto_de_consumo_ajustado_sav.zip	69821790	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_de_consumo_ajustado_sav.zip
engasto_2012_gasto_dta	data_raw	engasto2013/gasto_dta.zip	67727910	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_dta.zip
engasto_2012_gasto_mujeres_dbf	data_raw	engasto2013/gasto_mujeres_dbf.zip	2209389	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_mujeres_dbf.zip
engasto_2012_gasto_mujeres_dta	data_raw	engasto2013/gasto_mujeres_dta.zip	2321430	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_mujeres_dta.zip
engasto_2012_gasto_mujeres_sav	data_raw	engasto2013/gasto_mujeres_sav.zip	4328522	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_mujeres_sav.zip
engasto_2012_gasto_sav	data_raw	engasto2013/gasto_sav.zip	123772438	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/gasto_sav.zip
engasto_2012_hogar_dbf	data_raw	engasto2013/hogar_dbf.zip	1674648	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/hogar_dbf.zip
engasto_2012_hogar_dta	data_raw	engasto2013/hogar_dta.zip	1837082	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/hogar_dta.zip
engasto_2012_hogar_sav	data_raw	engasto2013/hogar_sav.zip	3861844	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/hogar_sav.zip
engasto_2012_lugar_compra_dbf	data_raw	engasto2012/lugar_compra_dbf.zip	2011528	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/lugar_compra_dbf.zip
engasto_2012_lugar_compra_dta	data_raw	engasto2012/lugar_compra_dta.zip	2006599	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/lugar_compra_dta.zip
engasto_2012_lugar_compra_sav	data_raw	engasto2012/lugar_compra_sav.zip	3621305	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/lugar_compra_sav.zip
engasto_2012_persona_dbf	data_raw	engasto2013/persona_dbf.zip	2201256	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/persona_dbf.zip
engasto_2012_persona_dta	data_raw	engasto2013/persona_dta.zip	2345020	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/persona_dta.zip
engasto_2012_persona_sav	data_raw	engasto2013/persona_sav.zip	6847171	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/persona_sav.zip
engasto_2012_vivienda_dbf	data_raw	engasto2012/vivienda_dbf.zip	1073475	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/vivienda_dbf.zip
engasto_2012_vivienda_dta	data_raw	engasto2012/vivienda_dta.zip	1181477	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/vivienda_dta.zip
engasto_2012_vivienda_sav	data_raw	engasto2012/vivienda_sav.zip	2529775	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2012/microdatos/vivienda_sav.zip
engasto_2013_viviendas_dbf	data_raw	engasto2013/viviendas_dbf.zip	1082772	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/viviendas_dbf.zip
engasto_2013_viviendas_dta	data_raw	engasto2013/viviendas_dta.zip	1250776	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/viviendas_dta.zip
engasto_2013_viviendas_sav	data_raw	engasto2013/viviendas_sav.zip	2308548	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/engasto/2013/microdatos/viviendas_sav.zip
envipe_2011_fd_envipe2011	data_raw	envipe2011/fd_envipe2011.xls	459264	DESCARGABLE	la ruta termina en extensión de archivo (.xls)	https://www.inegi.org.mx/contenidos/programas/envipe/2011/doc/fd_envipe2011.xls
envipe_2011_base_de_datos_envipe_2011_dbf	data_raw	envipe2011/base_de_datos_envipe_2011_dbf.zip	8956716	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2011/microdatos/base_de_datos_envipe_2011_dbf.zip
envipe_2012_fd_envipe2012	data_raw	envipe2012/fd_envipe2012.xls	415744	DESCARGABLE	la ruta termina en extensión de archivo (.xls)	https://www.inegi.org.mx/contenidos/programas/envipe/2012/doc/fd_envipe2012.xls
envipe_2012_base_de_datos_envipe_2012_dbf	data_raw	envipe2012/base_de_datos_envipe_2012_dbf.zip	10171572	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2012/microdatos/base_de_datos_envipe_2012_dbf.zip
envipe_2013_fd_envipe2013	data_raw	envipe2013/fd_envipe2013.xlsx	192702	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://www.inegi.org.mx/contenidos/programas/envipe/2013/doc/fd_envipe2013.xlsx
envipe_2013_bd_envipe13_dbf	data_raw	envipe2013/bd_envipe13_dbf.zip	10433209	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2013/microdatos/bd_envipe13_dbf.zip
envipe_2014_fd_envipe2014	data_raw	envipe2014/fd_envipe2014.pdf	1836970	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://www.inegi.org.mx/contenidos/programas/envipe/2014/doc/fd_envipe2014.pdf
envipe_2014_bd_envipe2014_dbf	data_raw	envipe2014/bd_envipe2014_dbf.zip	11506651	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2014/microdatos/bd_envipe2014_dbf.zip
envipe_2015_fd_envipe2015	data_raw	envipe2015/fd_envipe2015.pdf	1852255	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://www.inegi.org.mx/contenidos/programas/envipe/2015/doc/fd_envipe2015.pdf
envipe_2015_bd_envipe2015_dbf	data_raw	envipe2015/bd_envipe2015_dbf.zip	15422694	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2015/microdatos/bd_envipe2015_dbf.zip
envipe_2016_calculo_indicadores_r_envipe2016	data_raw	envipe2016/calculo_indicadores_r_envipe2016.pdf	1010455	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://www.inegi.org.mx/contenidos/programas/envipe/2016/doc/calculo_indicadores_r_envipe2016.pdf
envipe_2016_fd_envipe2016	data_raw	envipe2016/fd_envipe2016.pdf	2423007	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://www.inegi.org.mx/contenidos/programas/envipe/2016/doc/fd_envipe2016.pdf
envipe_2016_bd_envipe2016_dbf	data_raw	envipe2016/bd_envipe2016_dbf.zip	18625348	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2016/microdatos/bd_envipe2016_dbf.zip
envipe_2017_calculo_indicadores_r_envipe2017	data_raw	envipe2017/calculo_indicadores_r_envipe2017.pdf	1471628	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://www.inegi.org.mx/contenidos/programas/envipe/2017/doc/calculo_indicadores_r_envipe2017.pdf
envipe_2017_fd_envipe2017	data_raw	envipe2017/fd_envipe2017.pdf	1878707	DESCARGABLE	la ruta termina en extensión de archivo (.pdf)	https://www.inegi.org.mx/contenidos/programas/envipe/2017/doc/fd_envipe2017.pdf
envipe_2017_bd_envipe2017_dbf	data_raw	envipe2017/bd_envipe2017_dbf.zip	18932534	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2017/microdatos/bd_envipe2017_dbf.zip
envipe_2018_bd_envipe2018_dbf	data_raw	envipe2018/bd_envipe2018_dbf.zip	26205205	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2018/microdatos/bd_envipe2018_dbf.zip
envipe_2019_bd_envipe2019_dbf	data_raw	envipe2019/bd_envipe2019_dbf.zip	26082327	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2019/Microdatos/bd_envipe2019_dbf.zip
envipe_2020_bd_envipe_2020_dbf	data_raw	envipe2020/bd_envipe_2020_dbf.zip	27600154	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2020/microdatos/bd_envipe_2020_dbf.zip
envipe_2021_bd_envipe_2021_rdata	data_raw	envipe2021/bd_envipe_2021_RData.zip	18802198	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2021/microdatos/bd_envipe_2021_RData.zip
envipe_2021_bd_envipe_2021_csv	data_raw	envipe2021/bd_envipe_2021_csv.zip	25767952	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2021/microdatos/bd_envipe_2021_csv.zip
envipe_2021_bd_envipe_2021_dbf	data_raw	envipe2021/bd_envipe_2021_dbf.zip	29296800	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2021/microdatos/bd_envipe_2021_dbf.zip
envipe_2021_bd_envipe_2021_dta	data_raw	envipe2021/bd_envipe_2021_dta.zip	18740198	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2021/microdatos/bd_envipe_2021_dta.zip
envipe_2021_bd_envipe_2021_sav	data_raw	envipe2021/bd_envipe_2021_sav.zip	30277683	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2021/microdatos/bd_envipe_2021_sav.zip
envipe_2022_bd_envipe_2022_rdata	data_raw	envipe2022/bd_envipe_2022_RData.zip	17290935	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2022/microdatos/bd_envipe_2022_RData.zip
envipe_2022_bd_envipe_2022_csv	data_raw	envipe2022/bd_envipe_2022_csv.zip	24387033	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2022/microdatos/bd_envipe_2022_csv.zip
envipe_2022_bd_envipe_2022_dbf	data_raw	envipe2022/bd_envipe_2022_dbf.zip	27251407	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2022/microdatos/bd_envipe_2022_dbf.zip
envipe_2022_bd_envipe_2022_dta	data_raw	envipe2022/bd_envipe_2022_dta.zip	17530262	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2022/microdatos/bd_envipe_2022_dta.zip
envipe_2022_bd_envipe_2022_sav	data_raw	envipe2022/bd_envipe_2022_sav.zip	28573124	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2022/microdatos/bd_envipe_2022_sav.zip
envipe_2023_bd_envipe_2023_rdata	data_raw	envipe2023/bd_envipe_2023_RData.zip	15447717	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2023/microdatos/bd_envipe_2023_RData.zip
envipe_2023_bd_envipe_2023_csv	data_raw	envipe2023/bd_envipe_2023_csv.zip	23113239	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2023/microdatos/bd_envipe_2023_csv.zip
envipe_2023_bd_envipe_2023_dbf	data_raw	envipe2023/bd_envipe_2023_dbf.zip	25485140	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2023/microdatos/bd_envipe_2023_dbf.zip
envipe_2023_bd_envipe_2023_dta	data_raw	envipe2023/bd_envipe_2023_dta.zip	16221003	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2023/microdatos/bd_envipe_2023_dta.zip
envipe_2023_bd_envipe_2023_sav	data_raw	envipe2023/bd_envipe_2023_sav.zip	26786689	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2023/microdatos/bd_envipe_2023_sav.zip
envipe_2024_bd_envipe_2024_rdata	data_raw	envipe2024/bd_envipe_2024_RData.zip	17337721	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2024/microdatos/bd_envipe_2024_RData.zip
envipe_2024_bd_envipe_2024_csv	data_raw	envipe2024/bd_envipe_2024_csv.zip	23430232	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2024/microdatos/bd_envipe_2024_csv.zip
envipe_2024_bd_envipe_2024_dbf	data_raw	envipe2024/bd_envipe_2024_dbf.zip	33648165	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2024/microdatos/bd_envipe_2024_dbf.zip
envipe_2024_bd_envipe_2024_dta	data_raw	envipe2024/bd_envipe_2024_dta.zip	22669258	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2024/microdatos/bd_envipe_2024_dta.zip
envipe_2024_bd_envipe_2024_sav	data_raw	envipe2024/bd_envipe_2024_sav.zip	23160739	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2024/microdatos/bd_envipe_2024_sav.zip
envipe_2025_bd_envipe_2025_rdata	data_raw	envipe2025/bd_envipe_2025_RData.zip	16419635	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2025/microdatos/bd_envipe_2025_RData.zip
envipe_2025_bd_envipe_2025_csv	data_raw	envipe2025/bd_envipe_2025_csv.zip	18933389	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2025/microdatos/bd_envipe_2025_csv.zip
envipe_2025_bd_envipe_2025_dbf	data_raw	envipe2025/bd_envipe_2025_dbf.zip	25443823	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2025/microdatos/bd_envipe_2025_dbf.zip
envipe_2025_bd_envipe_2025_dta	data_raw	envipe2025/bd_envipe_2025_dta.zip	20577128	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2025/microdatos/bd_envipe_2025_dta.zip
envipe_2025_bd_envipe_2025_sav	data_raw	envipe2025/bd_envipe_2025_sav.zip	17346809	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/envipe/2025/microdatos/bd_envipe_2025_sav.zip
mociba_2015_mociba2015_fd	data_raw	mociba2015/mociba2015_fd.xlsx	292304	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://www.inegi.org.mx/contenidos/programas/mociba/2015/doc/mociba2015_fd.xlsx
mociba_2015_mociba2015_bd_dbf	data_raw	mociba2015/mociba2015_bd_dbf.zip	2756809	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/mociba/2015/microdatos/mociba2015_bd_dbf.zip
mociba_2015_mociba2015_bd_spss	data_raw	mociba2015/mociba2015_bd_spss.zip	3058486	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/mociba/2015/microdatos/mociba2015_bd_spss.zip
mociba_2016_mociba2016_fd	data_raw	mociba2016/mociba2016_fd.xlsx	149330	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://www.inegi.org.mx/contenidos/programas/mociba/2016/doc/mociba2016_fd.xlsx
mociba_2016_mociba2016_bd_dbf	data_raw	mociba2016/mociba2016_bd_dbf.zip	1251420	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/mociba/2016/microdatos/mociba2016_bd_dbf.zip
mociba_2016_mociba2016_bd_sav	data_raw	mociba2016/mociba2016_bd_sav.zip	2845571	DESCARGABLE	la ruta termina en extensión de archivo (.zip)	https://www.inegi.org.mx/contenidos/programas/mociba/2016/microdatos/mociba2016_bd_sav.zip
mociba_2017_mociba2017_fd	data_raw	mociba2017/mociba2017_fd.xlsx	115580	DESCARGABLE	la ruta termina en extensión de archivo (.xlsx)	https://www.inegi.org.mx/contenidos/programas/mociba/2017/doc/mociba2017_fd.xlsx
