cell_id	input_id	outcome	source_instrument	source_edition	source_reference_period	target_instrument	target_edition	target_reference_period	unit	axis	category	status	reason	consumer	metadata_source	metadata_source_sha256
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-SEXO-2-P	K2-AUTOMOTRIZ::sexo::2	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	sexo	2	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-EDAD-18-29-P	K2-AUTOMOTRIZ::edad::18-29	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	18-29	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-EDAD-30-44-P	K2-AUTOMOTRIZ::edad::30-44	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	30-44	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-EDAD-45-59-P	K2-AUTOMOTRIZ::edad::45-59	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	45-59	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-EDAD-60-MAS-P	K2-AUTOMOTRIZ::edad::60+	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	60+	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-ESCOLARIDAD-HASTA-PRIMARIA-P	K2-AUTOMOTRIZ::escolaridad::hasta_primaria	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	hasta_primaria	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-ESCOLARIDAD-SECUNDARIA-P	K2-AUTOMOTRIZ::escolaridad::secundaria	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	secundaria	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-ESCOLARIDAD-MEDIA-SUPERIOR-P	K2-AUTOMOTRIZ::escolaridad::media_superior	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	media_superior	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-ESCOLARIDAD-SUPERIOR-P	K2-AUTOMOTRIZ::escolaridad::superior	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	superior	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-LOCALIDAD-MENOR-DE-15-000-P	K2-AUTOMOTRIZ::localidad::menor de 15 000	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	localidad	menor de 15 000	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-LOCALIDAD-15-000-Y-MAS-P	K2-AUTOMOTRIZ::localidad::15 000 y mas	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	localidad	15 000 y mas	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-CUENTA-SIN-CUENTA-P	K2-AUTOMOTRIZ::cuenta::sin cuenta	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	cuenta	sin cuenta	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-CUENTA-CON-CUENTA-P	K2-AUTOMOTRIZ::cuenta::con cuenta	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	cuenta	con cuenta	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-P	K2-AUTOMOTRIZ::formalidad::sin seguridad social	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	formalidad	sin seguridad social	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K2-AUTOMOTRIZ-FORMALIDAD-CON-SEGURIDAD-SOCIAL-P	K2-AUTOMOTRIZ::formalidad::con seguridad social	K2-AUTOMOTRIZ	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	formalidad	con seguridad social	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K2)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-SEXO-1-P	K3::sexo::1	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	sexo	1	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-SEXO-2-P	K3::sexo::2	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	sexo	2	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-EDAD-18-29-P	K3::edad::18-29	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	18-29	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-EDAD-30-44-P	K3::edad::30-44	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	30-44	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-EDAD-45-59-P	K3::edad::45-59	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	45-59	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-EDAD-60-MAS-P	K3::edad::60+	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	60+	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-ESCOLARIDAD-HASTA-PRIMARIA-P	K3::escolaridad::hasta_primaria	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	hasta_primaria	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-ESCOLARIDAD-SECUNDARIA-P	K3::escolaridad::secundaria	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	secundaria	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-ESCOLARIDAD-MEDIA-SUPERIOR-P	K3::escolaridad::media_superior	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	media_superior	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-ESCOLARIDAD-SUPERIOR-P	K3::escolaridad::superior	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	superior	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-LOCALIDAD-MENOR-DE-15-000-P	K3::localidad::menor de 15 000	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	localidad	menor de 15 000	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-LOCALIDAD-15-000-Y-MAS-P	K3::localidad::15 000 y mas	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	localidad	15 000 y mas	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-CUENTA-SIN-CUENTA-P	K3::cuenta::sin cuenta	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	cuenta	sin cuenta	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-CUENTA-CON-CUENTA-P	K3::cuenta::con cuenta	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	cuenta	con cuenta	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-P	K3::formalidad::sin seguridad social	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	formalidad	sin seguridad social	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K3-FORMALIDAD-CON-SEGURIDAD-SOCIAL-P	K3::formalidad::con seguridad social	K3	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	formalidad	con seguridad social	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K3)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-SEXO-1-P	K4A-AUTOEXCLUSION::sexo::1	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	sexo	1	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-SEXO-2-P	K4A-AUTOEXCLUSION::sexo::2	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	sexo	2	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-EDAD-18-29-P	K4A-AUTOEXCLUSION::edad::18-29	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	18-29	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-EDAD-30-44-P	K4A-AUTOEXCLUSION::edad::30-44	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	30-44	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-EDAD-45-59-P	K4A-AUTOEXCLUSION::edad::45-59	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	45-59	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-EDAD-60-MAS-P	K4A-AUTOEXCLUSION::edad::60+	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	edad	60+	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-ESCOLARIDAD-HASTA-PRIMARIA-P	K4A-AUTOEXCLUSION::escolaridad::hasta_primaria	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	hasta_primaria	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-ESCOLARIDAD-SECUNDARIA-P	K4A-AUTOEXCLUSION::escolaridad::secundaria	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	secundaria	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-ESCOLARIDAD-MEDIA-SUPERIOR-P	K4A-AUTOEXCLUSION::escolaridad::media_superior	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	media_superior	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-ESCOLARIDAD-SUPERIOR-P	K4A-AUTOEXCLUSION::escolaridad::superior	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	escolaridad	superior	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-LOCALIDAD-MENOR-DE-15-000-P	K4A-AUTOEXCLUSION::localidad::menor de 15 000	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	localidad	menor de 15 000	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-LOCALIDAD-15-000-Y-MAS-P	K4A-AUTOEXCLUSION::localidad::15 000 y mas	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	localidad	15 000 y mas	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-CUENTA-SIN-CUENTA-P	K4A-AUTOEXCLUSION::cuenta::sin cuenta	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	cuenta	sin cuenta	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-CUENTA-CON-CUENTA-P	K4A-AUTOEXCLUSION::cuenta::con cuenta	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	cuenta	con cuenta	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-P	K4A-AUTOEXCLUSION::formalidad::sin seguridad social	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	formalidad	sin seguridad social	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4A-AUTOEXCLUSION-FORMALIDAD-CON-SEGURIDAD-SOCIAL-P	K4A-AUTOEXCLUSION::formalidad::con seguridad social	K4A-AUTOEXCLUSION	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	formalidad	con seguridad social	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
RESULT-DIN-CREDITO-PISOS-ENIF2021-K4B-OFERTA-SEXO-1-P	K4B-OFERTA::sexo::1	K4B-OFERTA	ENIF	2021	julio 2020 a levantamiento 2021	ENIF	2024	junio 2023 a levantamiento 2024	P · PERSONA ELEGIDA 18+	sexo	1	CONSTRUIBLE		PENDIENTE:piloto-credito-2024 (K4)	forense/prereg-caja/DIN-CREDITO-PISOS-ENIF2021-spec-v1_0.md	6119f4dec4cbaf297636aec83a11d76fa6bb06f31854edfd1e38f4ba672f2ae9
