ruta_relativa	tamano_bytes	mtime_utc	sha256
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-916cf86bd658db25e668cc37.json	2641	2026-08-07 19:07:23	4afaa61a48e0c180edfec7c370cf55fbed926d9b9bc9c0aa20268cce94a3b5a7
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-91f4d13a88b9bc5a846d13ab.json	3007	2026-08-07 19:07:23	dc7ce583dfd4651986c2852e06cdc787b8510457cd59c1974835fa03caf32ab7
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-93ceb697157e065bdc061612.json	4880	2026-08-07 19:07:23	c368ab9c3e44a3b6d4d28dab18397bd962c7b7a445ee37f126f116fa489a30d9
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-940132106fc12f8f75d722b9.json	2861	2026-08-07 19:07:23	b5bada2c9ed783f9c0eb3c744edabe80dd8c02cb7c8be0051ec786ba9b986d2d
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-9b6207c4184c33ba4906af78.json	2738	2026-08-07 19:07:23	d37015270507c01c04263a8b76e6719132d15c8b6614ce11afcae7901b4cb6cb
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-9f45d9d4b202bc05d4f830be.json	3100	2026-08-07 19:07:23	a4c7502b02b8ea4c58e08883cd615c1af487e6f9447cc39951e03900b73d892d
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-a157241ebb1c79de3ce81517.json	10540	2026-08-07 19:07:23	29bdd9b42d035dd7b8eca7bcf54b3b45ccb99d3fd9c096f4755547f71da0f787
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-a19e230b40c8564bb997e5db.json	2985	2026-08-07 19:07:23	5fa2a84ea8a7763173ac8a1a52fd4b21a466b741a1d7f6409da2fe109e308c7b
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-a51729167f0aec41496d5fb5.json	3039	2026-08-07 19:07:23	7524b22180d5f8714a1f356a208d1c949ec40073fad3d99172d2df7a4fd5dcd6
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-a8fab9db1b7cc9b9d65a663f.json	2776	2026-08-07 19:07:23	654343183af3b8614459d6d9232e414dd69f5217f5f791e2454f45d91035c361
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-aeaa5ec5cfdd3cd907e60169.json	6745	2026-08-07 19:07:23	595257bc49a8fff5d71ba6e25ab9adc8bbc024dfe43a8aaad6ce0ede2153dcfb
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-b338f458980c8edbf66ea592.json	5183	2026-08-07 19:07:23	c87d9fa88efd9a083593da1819548eaceb163345e9edc7e092cf469d8c38c19d
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-b5e5292c4d9cd7c775a24ffa.json	2934	2026-08-07 19:07:23	60bc887acf7e06eb3cccfa5aba509ed9241b55004e797b193c964a8bb83b26e5
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-b6566cd1dcd301d7dcf62839.json	7682	2026-08-07 19:07:23	7e4d33bfd00fb5ca916922aeb6b1536ea4f5e751af5cb0507d430ea7d109ba62
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-bbaee82dc5bf30de2b57bfc3.json	3148	2026-08-07 19:07:23	33efdb4aa289ef1d9bb19979c1422b883c240b0651cd302c8a18f2a8e3330f88
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-c751b2cc702b660de290303b.json	2975	2026-08-07 19:07:23	a07c093aa93c0b9c2878d427506f748a5c65e99a8651987b1c7b9d38dfba53e8
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-c7b22126c42dae58264ff575.json	3690	2026-08-07 19:07:23	f96534ba31c222be307fd9b8ef22314c6b89dd1b3f5a52c4d55a44dabbec1302
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-c906685dfd65fa9409b28d20.json	2878	2026-08-07 19:07:23	b77ec23b4a27c9df689089a8fde7077a8b1f7cca85328e86ba07cbf14b253286
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-ce2354d17ce132097cdf80d1.json	5254	2026-08-07 19:07:23	85b30104d323fc11421e0bbe8d8ddeaaec56b7f2cca985fb8b2aaa08f39720aa
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-d1f03a8c4f335b935d659731.json	3143	2026-08-07 19:07:23	329a0e7cc7baf16dd56f63263b8a77116bd16d766e3df22586d265a6031b3226
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-d2a4ff61a997faa5504cb2a3.json	7537	2026-08-07 19:07:23	ce33460ea2350cd2f6590b144ab9ff928bf005657ea17cad404eac1738943cf8
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-dddb9a9097f7fd957a5eb2ce.json	11585	2026-08-07 19:07:23	f8129d3cb89a1da978ff3dda7bcccd4e7c737df34701ead6ae441ded612fe635
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-e9726ea9c0c95719a4308cfe.json	2987	2026-08-07 19:07:23	46f82a218b213fcfb05e9655e528c9cc3ce0f93746555aa08e9f9499f91d7c0e
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-f2c4212dae28a5c6e5556a2d.json	14259	2026-08-07 19:07:23	588ddff93ab77d15c6462d5d5d5a797d374d4ca9cb29d3b009d353e2c96ccb3f
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-f86e4d15afa5b221da8de5ba.json	2975	2026-08-07 19:07:23	56876377803c4435f96754123a3dbac9db590b2535f21148b5c3cf5a1331173b
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-f955cb694c43f418077c525b.json	3025	2026-08-07 19:07:23	f7e9b085557c44ca0b4b8a90405a9f01d74beeb15bdda8ac6dddb5af6d7bc67c
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/inputs/SEMTSK-ff48a53572105ce853fca39b.json	5314	2026-08-07 19:07:23	6b5d405b14a3c546d10b3131841549d6701145c9412c4daece7fbc5bea6f68af
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-045f83e3d32334d308d0a814.json	878	2026-08-07 19:07:23	00d0e8e1e271bb6636627accc40a265b43f34fc6471bb281e66418e5fb047ce5
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-04d25946f5a067cea98d00d4.json	3568	2026-08-07 19:07:23	fcd87a03c0495c711a7c8a0e410cf9191fe4f3673ad3ce711f7472282f15768c
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-09c3e82c827fc9ccc9516671.json	859	2026-08-07 19:07:23	061ec2a726a8c5794ee05777dd8c6e703e480784e7e93a9b767e1950765ec9d6
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-0ad76db67c2503616ade139d.json	1405	2026-08-07 19:07:23	4b09f1e7936f988e843946c59cc85246eaf53bae3fa62be45655791bd3b2c660
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-163221fd3fff94823edf5673.json	936	2026-08-07 19:07:23	a0972dfc9bba502b4566a05afa07289794bf667d935a2f046477fcaed1ca2adc
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-1c8d2ff60cd82a18f6ef4aa4.json	1538	2026-08-07 19:07:23	2d5280cf7afe1c0a022e41557f1ef293f9389c09235c2c8368a26f13c7fee9dc
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-1c964807bd81e4e0ead2c010.json	2252	2026-08-07 19:07:23	f0a4c64e503c4d0a3f6dde97b2f9ff7d4bebed6cf40e02639d02886db9675632
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-226d30bd56a40a35e02676da.json	8027	2026-08-07 19:07:23	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-22b146a107e2dff4fc4f7c15.json	1478	2026-08-07 19:07:23	89fd6d77ca7430f6cfb518b7d8b3181198d441c3153bbeeceac8317437dce97e
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-344b4adb025b410eca6b7a87.json	936	2026-08-07 19:07:23	66c2aa2fbd61fcd0ebbfc93b4c4f4b89a21f8f3823a79ae6f003c020dd85f37b
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-37f8f057f86be8b36d4f49f3.json	936	2026-08-07 19:07:23	3ac351d9e231e7e52f14a75d269bdc6d4ba6728aba9d49eff51d9825b7d76ca5
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-39c97ebccbcabb16be3b99ac.json	8174	2026-08-07 19:07:23	44a316ba5350815add0b330e5d30b6c4682355fd36625d161548410de6002c3a
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-3b18db64ab499eb0d247cee1.json	936	2026-08-07 19:07:23	bb3864f878a5468a3261bc0fa2dee8f3180deb5f6ae202e6df590357ee353f9e
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-3b6bf9d47738f63ea98fb8b5.json	3568	2026-08-07 19:07:23	6e982255b91fc5c2b63c4627039e14c09b1ccac34c348864bed35abfc266c1c7
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-421f998d197e956bac3c19e1.json	878	2026-08-07 19:07:23	5966d73cad314599edc56f622f35f566b7bc71ff9eb86f3f329f4fcd73eef74f
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-43510bd0ada8ba4669ac9d56.json	2910	2026-08-07 19:07:23	0ddbb3cb9e6c6e602c668918f27e2909790e751a0200e00004282eed59e8072f
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-44673b0933470671d80cb3e6.json	936	2026-08-07 19:07:23	6f97be11503b847dfe63624ccf5ac063119a9bdf1c07c78accc3c293e963be44
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-4b8bc49453beab59d50eff74.json	936	2026-08-07 19:07:23	fec5715e7cc742a27559dd6e21496bfb9c8b1b7eb67e42a68f836ebc6e922123
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-4ffe806a39cc5de490f2461b.json	936	2026-08-07 19:07:23	5d26fea570cd9819acfba11cad2cf681016d07ee6e4f294469febc1b0383b146
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-501759ad5c9a99a7cafbff34.json	878	2026-08-07 19:07:23	ce815f9e26aa5c997bc477ded40b0104534c335a4abf956bed34027856b2426d
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-51b8e8170336bc3261725518.json	936	2026-08-07 19:07:23	7f592b66a865d3f90112bef84c2ec4827fe3ff11f7fc4b1a0613886414ed70ba
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-524d4e466afaab3f0986d64a.json	1594	2026-08-07 19:07:23	2f7aee220b224094710f01a1b6652fb8040cbc6bfb1809d079abb710950c4ac0
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-563a5ea45e21215bf3cbccca.json	8406	2026-08-07 19:07:23	d2db0d305a8c73032100147bc6dc93f3b46e22d329a5419f66a93a3a941d0804
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-57bba265dc10cb681f69b5f3.json	1594	2026-08-07 19:07:23	2344d9eaa963c3c7385db5344a4fafab602800b3568ecadb45215528f2bab80c
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-5fe01d6b0ee36f93ad99c21c.json	917	2026-08-07 19:07:23	60862fe057486c5ab921b9e31c7d0b97056bb386b2ba0a56198919f7dab86a66
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-63d38d7f96b33292dccd0aeb.json	936	2026-08-07 19:07:23	98841adfc6aa795fbb8d6849bc48ab06c2d2e9fcf4a12a4246bde72b75359937
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-6e6975b837ee9b2460e0fb32.json	936	2026-08-07 19:07:23	5fd83cf0242a409175bbb95190c64bd231752e7df0b02370aa6d3f1acef7cac5
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-718bda65cc2827a7c59c6cd3.json	3568	2026-08-07 19:07:23	f9c8e16d0a6b3485175ed1bb823211f1e6188ee9f25896e1066e0fdcc4109962
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-77bc99bf6f1590312fc55959.json	1478	2026-08-07 19:07:23	ebe89acc2e154b0db71caad154e1768e8e4f0e01f49d211b2baedbdd615cdcbe
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-7ab6d8e8a3185b4a6c836320.json	936	2026-08-07 19:07:23	17ac275771556ed37ca88fa008b3d4e53c0bbc20d1c7687fb0fc5902ff1ff909
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-7b76c9fc39eedca3fb8873d8.json	936	2026-08-07 19:07:23	b1dcce8cf9633c6eab035de1b81a43c2795cbc8445d2cfe8d27d426535e7d56d
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-7d62da78b912933008a8340a.json	936	2026-08-07 19:07:23	bf3d45c188b5728f9e99177808cd3c7fe4bc66228265efbefa404dfb6f6d3dba
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-7fe6463046e954ef879a076d.json	936	2026-08-07 19:07:23	01c15c6688fdb8e0ab083a9423939e91a8052899287abe5c2bfc9fff63b3554e
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-81718c18d1fab99b551fdf4b.json	1594	2026-08-07 19:07:23	f3cf2be5525d096f4f8f0f3de6d121402d5832a3e1df4b94a73547382d3b2e0d
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-859ede5ae349b219c1e7e396.json	936	2026-08-07 19:07:23	450ad80f29b64d21c6a38d045d0a8cc875e7c9134b2f078f6a38481d2a8637a4
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-8a9b298b68defb965bfc0050.json	1594	2026-08-07 19:07:23	f63e68c3e33ec872221bdcf8497d08f93e990281876f76772409d646abe2cffc
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-8e9b0c31206f4fad1ad03a66.json	1594	2026-08-07 19:07:23	a50ec1e861e1b113613afd491e2099c410bb3af9ab45ec02e8b4c99106a062e7
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-916cf86bd658db25e668cc37.json	878	2026-08-07 19:07:23	d35675344ced24f036fd90e2e6b5cf2f90f20b34138eb842ec31510eb9a68dd1
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-91f4d13a88b9bc5a846d13ab.json	936	2026-08-07 19:07:23	738a18ff27401882b83601d8acd27a480e65f65503fa2aacc47960d28584f2c3
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-93ceb697157e065bdc061612.json	1594	2026-08-07 19:07:23	5344612173fbd19b010f91a0262e3740a6a49a305054104564b45257c7426d17
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-940132106fc12f8f75d722b9.json	936	2026-08-07 19:07:23	ed2d24e09b52b2656a85b94f5c9e468d1f14843a05f06d3b50aeecff723e988f
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-9b6207c4184c33ba4906af78.json	936	2026-08-07 19:07:23	e033dbaeb1b866a7e4bf6dbf2263e9ef1a55eb3ff850e2e7be260f9e36baafdd
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-9f45d9d4b202bc05d4f830be.json	936	2026-08-07 19:07:23	f87ba161ef7bb01490b77e04122305196877ea08d77821512ae5a712555c90dd
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-a157241ebb1c79de3ce81517.json	2910	2026-08-07 19:07:23	1e0c9804535f217c8eb03e291f2b10a20e76d250d5a9bf8c29e8a2be56aaf97a
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-a19e230b40c8564bb997e5db.json	936	2026-08-07 19:07:23	8f2edcbd82b215d65cefa2449a37f0781b7fb26d4b158f3c0305d64f5136c930
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-a51729167f0aec41496d5fb5.json	936	2026-08-07 19:07:23	47e4d1f2405fc5d1ac3979890236f2fb7f1948dc27749e6fbcd8279eca25546c
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-a8fab9db1b7cc9b9d65a663f.json	936	2026-08-07 19:07:23	53eafc380ff08f2fa3b6cb08d9d9adae674575da9a20e40bfacf374e71b297a7
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-aeaa5ec5cfdd3cd907e60169.json	2021	2026-08-07 19:07:23	5fdfdd98eaf81c0b191dfb1b962fdeff279488e09d443c1e4977e6a4ec3a0c66
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-b338f458980c8edbf66ea592.json	1594	2026-08-07 19:07:23	16bda764eb9a1771b8b311900536d6d27b18902ece2a3c03f4351ba4fafc53f5
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-b5e5292c4d9cd7c775a24ffa.json	936	2026-08-07 19:07:23	efea65a5c46cff54e6cd3daabb9eaf6f19fad0a911d867d91bb7e96fff4eda45
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-b6566cd1dcd301d7dcf62839.json	2252	2026-08-07 19:07:23	3797b3a868ced4a677a1d61b5e1c7a518c097c722c9fea447b812df1597e10f5
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-bbaee82dc5bf30de2b57bfc3.json	936	2026-08-07 19:07:23	0b37f98c7551cd6fe89af4652f8b79ca84b7faf67975f1a8c95d82ec9e6916ca
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-c751b2cc702b660de290303b.json	936	2026-08-07 19:07:23	80472bbdff04d92a745dd4ed81aea0fbea11a781d334c5a55e25969851a418c4
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-c7b22126c42dae58264ff575.json	936	2026-08-07 19:07:23	110808960a8b95672eaf11d64da033993a1e6f9a883c82c49014adb3c8d075b7
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-c906685dfd65fa9409b28d20.json	936	2026-08-07 19:07:23	9db803533eed7097356f3176855ba4c1411209f2805e5f2eac259ce395204245
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-ce2354d17ce132097cdf80d1.json	1594	2026-08-07 19:07:23	03360b0c46b6da5dd7069636afa83f0265f8a57335e645dbef86043892ebd984
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-d1f03a8c4f335b935d659731.json	936	2026-08-07 19:07:23	c2d072c57a936d8dcc124b3bfd9d02233fb5bcd366d4082fe0c819a68acec8ba
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-d2a4ff61a997faa5504cb2a3.json	2252	2026-08-07 19:07:23	75a4e0fc3cc96e8227a35826a8a6a156fc81080d307b0bc795eab22f5dead2a8
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-dddb9a9097f7fd957a5eb2ce.json	3568	2026-08-07 19:07:23	01d679396f870c2244e0bef738459eedbc773019bc086445cce7d8e4dbc8f586
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-e9726ea9c0c95719a4308cfe.json	936	2026-08-07 19:07:23	b4bf0a8992de4f61d3ec1f5d8aaa51bb4d432e1e7d8ec7a24b06c6e9269feb76
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-f2c4212dae28a5c6e5556a2d.json	4226	2026-08-07 19:07:23	0b2014814de04248baccda6cd6e20ab33853ab4bc35d5dced2e0c8402c3ba0d7
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-f86e4d15afa5b221da8de5ba.json	936	2026-08-07 19:07:23	29f7fd51fcf9b0e7f82dd47ed89aab50ff21fb8b75290a239ba8761c14f141bb
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-f955cb694c43f418077c525b.json	936	2026-08-07 19:07:23	51802ae32c019f1f4a91c5f3e7e23a75244370a49c7b16ebea700bdc8b1246f6
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-1d73f40d5db91bcb0da9f3d2/reportes-worker/SEMTSK-ff48a53572105ce853fca39b.json	1594	2026-08-07 19:07:23	c156f8d91e6859b7e8d3948c4f4fe1fb5d315a9b983381a7d67ddb8a4b65239b
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/contratos-inspector/TOBS-SEM-04b8623c41b0949b9d8e3f67.json	922	2026-08-07 20:09:41	aa9ad60a6d147e4209f4390dc88653637153933e496d653f53bacdc4be09ef1a
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/contratos-inspector/TOBS-SEM-069a339311b89d89771969d2.json	744	2026-08-07 20:09:43	7e269058bb082d1712cc3015af3403be27aeb5ebc7cb2a5996c33f08df6bfea6
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/contratos-inspector/TOBS-SEM-06c6026245c8cd27120db435.json	767	2026-08-07 20:09:48	5026c607316f17d3541f70430a85f380b67410db9fe77ab7eb0bb4acbe3e6bd6
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/contratos-inspector/TOBS-SEM-0984cd636391d2e5c647dfb0.json	806	2026-08-07 20:09:48	9f66adec42c92a03ef350b840e8817d8ee049ffab81cf3111a5a4f1d46b073a0
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/contratos-inspector/TOBS-SEM-09fa7280afae0967e9298e59.json	1315	2026-08-07 20:09:49	e4bd1a8980d88b38285921d463fda2560e8845f4226769d2d487ee231660a3d9
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/contratos-inspector/TOBS-SEM-0a4b4f9fe3338b76fd4498d9.json	1023	2026-08-07 20:09:48	2b3b5da2ec0d82e72342047f1ff8a2fa5035aa80c9dc7a33faee7df86fa8e80c
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/contratos-inspector/TOBS-SEM-0a7e53f5637ea276eaa99dcb.json	1193	2026-08-07 20:09:49	940f80e00b8c9ff788f9d2559b83998e5a4c4147842ccf6bc04d215a3848c3f7
data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/contratos-inspector/TOBS-SEM-0ae31e43512a336b6bc77571.json	745	2026-08-07 20:09:41	79c26c38073aa1b83dad04f70f30a2419e9d753b944c376818c5fe31a5f013f8
