demanda_id	tipo_demanda	variable_requerida	procedencia_demanda	parametro_motor	que_convierte	candidato_id	fuente_candidata	procedencia_oferta	veredicto_A4	evidencia	bloqueo	archivos_examinados	rank	revisado_en
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-6eacb8de9bc5e109e030	data/curacion-universo/declaraciones-activos-t0.tsv	data/curacion-universo/declaraciones-activos-t0.tsv:2490	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-6f868d613bc62e279722	data/manifiesto.yaml	data/manifiesto.yaml:1636-1648	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-70797d448fd72a1cee1b	data/manifiesto.yaml	data/manifiesto.yaml:1727-1739	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-75d0d47c65b8b5e25df5	data/manifiesto.yaml	data/manifiesto.yaml:1818-1830	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-7d50233dad97306bfb8f	data/curacion-universo/universo-declarado-t0.tsv	data/curacion-universo/universo-declarado-t0.tsv:14524	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-80903d50d234b23895b3	data/manifiesto.yaml	data/manifiesto.yaml:1610-1622	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-8130f113f94980b331e6	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:28407	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-816349d2afadb7a6d3b8	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:25462	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-86927e241eb3eeb7aea6	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:2197	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-86df9d1f29c6c4fffb23	data/manifiesto.yaml	data/manifiesto.yaml:1831-1843	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-87abe41977a78439a1b3	data/curacion-universo/declaraciones-activos-t0.tsv	data/curacion-universo/declaraciones-activos-t0.tsv:31227	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-8c489db2fb3d6006ff70	data/curacion-universo/universo-declarado-t0.tsv	data/curacion-universo/universo-declarado-t0.tsv:28407	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-8cf5080a3e7ae97ffe71	data/curacion-universo/declaraciones-activos-t0.tsv	data/curacion-universo/declaraciones-activos-t0.tsv:27756	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-905b5797a94180396c25	data/curacion-universo/universo-declarado-t0.tsv	data/curacion-universo/universo-declarado-t0.tsv:25462	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-960a3623f40e766c3b40	data/manifiesto.yaml	data/manifiesto.yaml:1597-1609	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-9b75ce1752feea13680b	data/manifiesto.yaml	data/manifiesto.yaml:1662-1674	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-9c88c6844b7871b0f512	data/manifiesto.yaml	data/manifiesto.yaml:1701-1713	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-9e6e7559f8dd32d4cc3f	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:14524	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-9f30beb80d8504f45231	data/manifiesto.yaml	data/manifiesto.yaml:3490-3522	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-9fe5babf34630d3befc0	data/manifiesto.yaml	data/manifiesto.yaml:1792-1804	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-a09df3a2714179dc42de	data/manifiesto.yaml	data/manifiesto.yaml:1779-1791	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-a16adf36cc862af3b1af	data/curacion-universo/declaraciones-activos-t0.tsv	data/curacion-universo/declaraciones-activos-t0.tsv:11776	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-a2b30452042b74d2feb7	data/manifiesto.yaml	data/manifiesto.yaml:1935-1947	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-a3285a47c77643657d54	data/curacion-universo/declaraciones-activos-t0.tsv	data/curacion-universo/declaraciones-activos-t0.tsv:11504	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-a56ae6779b4e666fb7e4	data/curacion-universo/declaraciones-activos-t0.tsv	data/curacion-universo/declaraciones-activos-t0.tsv:8798	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-a7b981092a398beb74b1	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:258	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-a82c4f879299d8a68d44	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:10423	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-a9850169a5ab3ac3c343	data/curacion-universo/universo-declarado-t0.tsv	data/curacion-universo/universo-declarado-t0.tsv:3132	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-ab62644b0d41fa262ea2	data/curacion-universo/universo-declarado-t0.tsv	data/curacion-universo/universo-declarado-t0.tsv:30048	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-abfedfb7cc7cb6aca579	data/curacion-universo/universo-declarado-t0.tsv	data/curacion-universo/universo-declarado-t0.tsv:21112	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-af62f1d1c8cb5baa0338	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:15692	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-b3d295eec48f91577eed	data/manifiesto.yaml	data/manifiesto.yaml:2000-2012	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-b6c2bde983b0e1880093	data/manifiesto.yaml	data/manifiesto.yaml:1675-1687	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-bac47e456a5cc4d8e3cc	data/curacion-universo/declaraciones-activos-t0.tsv	data/curacion-universo/declaraciones-activos-t0.tsv:16118	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-c242e52315318599fe61	data/manifiesto.yaml	data/manifiesto.yaml:1805-1817	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-c3bf33449c5e2edf2cfc	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:8598	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-c4ea28f74e4184ac2907	data/diseno-muestral.yaml	data/diseno-muestral.yaml:120-162	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-c80d43c6125af4e55d79	data/curacion-universo/declaraciones-activos-t0.tsv	data/curacion-universo/declaraciones-activos-t0.tsv:9691	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-ca4829e7567e24a4fc12	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:21112	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-ca5bfc054ff3191f35c5	data/curacion-universo/universo-declarado-t0.tsv	data/curacion-universo/universo-declarado-t0.tsv:29225	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-cc8d0530ac21e37ae2cf	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:5153	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-cc91c7aee9d54317db85	data/curacion-universo/estado-activos.tsv	data/curacion-universo/estado-activos.tsv:2344	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-d0283b80b94e57b5acb8	data/manifiesto.yaml	data/manifiesto.yaml:1844-1856	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
ASIGNADO_coef:G4.confianza_institucional	ASIGNADO_coef	magnitud empírica y escala compatible del coeficiente G4.confianza_institucional	milpa/procedencia.yaml:829	milpa/procedencia.yaml:829	convierte el coeficiente asignado G4.confianza_institucional=-0.40	CAN-d0a0498649816bd43ef4	data/curacion-universo/declaraciones-activos-t0.tsv	data/curacion-universo/declaraciones-activos-t0.tsv:23135	EXISTE-NO-SATISFACE	registro real localizado; el texto no prueba cobertura completa de la variable/condición demandada	requiere verificación semántica o variable adicional	universo=59; leidos=59; registros=169474; hits=111; candidatos=111; revisados=111	7	2026-08-25@5db163b17e57b02187d47f7fcf640dda2751baf1
